scoreline,scoreline_odds,contest,Outcome
4-2,70/1,Burnley v Wolves,Burnley Win
4-3,125/1,Burnley v Wolves,Burnley Win
5-0,125/1,Burnley v Wolves,Burnley Win
5-1,125/1,Burnley v Wolves,Burnley Win
5-2,150/1,Burnley v Wolves,Burnley Win
6-0,200/1,Burnley v Wolves,Burnley Win
6-1,200/1,Burnley v Wolves,Burnley Win
6-2,250/1,Burnley v Wolves,Burnley Win
7-0,250/1,Burnley v Wolves,Burnley Win
7-1,250/1,Burnley v Wolves,Burnley Win
8-0,250/1,Burnley v Wolves,Burnley Win
9-0,250/1,Burnley v Wolves,Burnley Win
10-0,250/1,Burnley v Wolves,Burnley Win
0-0,11/1,Burnley v Wolves,Draw
1-1,11/2,Burnley v Wolves,Draw
2-2,14/1,Burnley v Wolves,Draw
3-3,55/1,Burnley v Wolves,Draw
4-4,200/1,Burnley v Wolves,Draw
1-0,9/1,Burnley v Wolves,Wolves Win
2-0,14/1,Burnley v Wolves,Wolves Win
2-1,10/1,Burnley v Wolves,Wolves Win
3-0,33/1,Burnley v Wolves,Wolves Win
3-1,22/1,Burnley v Wolves,Wolves Win
3-2,33/1,Burnley v Wolves,Wolves Win
4-0,80/1,Burnley v Wolves,Wolves Win
4-1,60/1,Burnley v Wolves,Wolves Win
4-2,80/1,Burnley v Wolves,Wolves Win
4-3,125/1,Burnley v Wolves,Wolves Win
5-0,150/1,Burnley v Wolves,Wolves Win
5-1,150/1,Burnley v Wolves,Wolves Win
5-2,150/1,Burnley v Wolves,Wolves Win
6-0,250/1,Burnley v Wolves,Wolves Win
6-1,250/1,Burnley v Wolves,Wolves Win
6-2,250/1,Burnley v Wolves,Wolves Win
7-0,250/1,Burnley v Wolves,Wolves Win
7-1,250/1,Burnley v Wolves,Wolves Win
8-0,250/1,Burnley v Wolves,Wolves Win
9-0,250/1,Burnley v Wolves,Wolves Win
10-0,250/1,Burnley v Wolves,Wolves Win
1-0,12/1,Arsenal v Luton,Arsenal Win
2-0,7/1,Arsenal v Luton,Arsenal Win
2-1,11/1,Arsenal v Luton,Arsenal Win
3-0,6/1,Arsenal v Luton,Arsenal Win
3-1,10/1,Arsenal v Luton,Arsenal Win
3-2,33/1,Arsenal v Luton,Arsenal Win
4-0,15/2,Arsenal v Luton,Arsenal Win
4-1,12/1,Arsenal v Luton,Arsenal Win
4-2,35/1,Arsenal v Luton,Arsenal Win
4-3,100/1,Arsenal v Luton,Arsenal Win
5-0,12/1,Arsenal v Luton,Arsenal Win
5-1,18/1,Arsenal v Luton,Arsenal Win
5-2,50/1,Arsenal v Luton,Arsenal Win
6-0,20/1,Arsenal v Luton,Arsenal Win
6-1,33/1,Arsenal v Luton,Arsenal Win
6-2,80/1,Arsenal v Luton,Arsenal Win
7-0,40/1,Arsenal v Luton,Arsenal Win
7-1,55/1,Arsenal v Luton,Arsenal Win
8-0,80/1,Arsenal v Luton,Arsenal Win
9-0,125/1,Arsenal v Luton,Arsenal Win
10-0,200/1,Arsenal v Luton,Arsenal Win
0-0,45/1,Arsenal v Luton,Draw
1-1,22/1,Arsenal v Luton,Draw
2-2,40/1,Arsenal v Luton,Draw
3-3,100/1,Arsenal v Luton,Draw
4-4,200/1,Arsenal v Luton,Draw
1-0,65/1,Arsenal v Luton,Luton Win
2-0,125/1,Arsenal v Luton,Luton Win
2-1,60/1,Arsenal v Luton,Luton Win
3-0,200/1,Arsenal v Luton,Luton Win
3-1,150/1,Arsenal v Luton,Luton Win
3-2,125/1,Arsenal v Luton,Luton Win
4-0,200/1,Arsenal v Luton,Luton Win
4-1,200/1,Arsenal v Luton,Luton Win
4-2,200/1,Arsenal v Luton,Luton Win
4-3,200/1,Arsenal v Luton,Luton Win
5-0,250/1,Arsenal v Luton,Luton Win
5-1,250/1,Arsenal v Luton,Luton Win
5-2,250/1,Arsenal v Luton,Luton Win
6-0,250/1,Arsenal v Luton,Luton Win
6-1,250/1,Arsenal v Luton,Luton Win
6-2,200/1,Arsenal v Luton,Luton Win
7-0,200/1,Arsenal v Luton,Luton Win
7-1,200/1,Arsenal v Luton,Luton Win
1-0,14/1,Liverpool v Sheffield Utd,Liverpool Win
2-0,8/1,Liverpool v Sheffield Utd,Liverpool Win
2-1,12/1,Liverpool v Sheffield Utd,Liverpool Win
3-0,13/2,Liverpool v Sheffield Utd,Liverpool Win
3-1,11/1,Liverpool v Sheffield Utd,Liverpool Win
3-2,33/1,Liverpool v Sheffield Utd,Liverpool Win
4-0,15/2,Liverpool v Sheffield Utd,Liverpool Win
4-1,12/1,Liverpool v Sheffield Utd,Liverpool Win
4-2,33/1,Liverpool v Sheffield Utd,Liverpool Win
4-3,100/1,Liverpool v Sheffield Utd,Liverpool Win
5-0,11/1,Liverpool v Sheffield Utd,Liverpool Win
5-1,16/1,Liverpool v Sheffield Utd,Liverpool Win
5-2,45/1,Liverpool v Sheffield Utd,Liverpool Win
6-0,18/1,Liverpool v Sheffield Utd,Liverpool Win
6-1,28/1,Liverpool v Sheffield Utd,Liverpool Win
6-2,66/1,Liverpool v Sheffield Utd,Liverpool Win
7-0,33/1,Liverpool v Sheffield Utd,Liverpool Win
7-1,50/1,Liverpool v Sheffield Utd,Liverpool Win
8-0,65/1,Liverpool v Sheffield Utd,Liverpool Win
9-0,125/1,Liverpool v Sheffield Utd,Liverpool Win
10-0,150/1,Liverpool v Sheffield Utd,Liverpool Win
0-0,50/1,Liverpool v Sheffield Utd,Draw
1-1,22/1,Liverpool v Sheffield Utd,Draw
2-2,35/1,Liverpool v Sheffield Utd,Draw
3-3,100/1,Liverpool v Sheffield Utd,Draw
4-4,200/1,Liverpool v Sheffield Utd,Draw
1-0,65/1,Liverpool v Sheffield Utd,Sheffield Utd Win
2-0,125/1,Liverpool v Sheffield Utd,Sheffield Utd Win
2-1,55/1,Liverpool v Sheffield Utd,Sheffield Utd Win
3-0,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
3-1,150/1,Liverpool v Sheffield Utd,Sheffield Utd Win
3-2,100/1,Liverpool v Sheffield Utd,Sheffield Utd Win
4-0,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
4-1,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
4-2,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
4-3,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
5-0,250/1,Liverpool v Sheffield Utd,Sheffield Utd Win
5-1,250/1,Liverpool v Sheffield Utd,Sheffield Utd Win
5-2,250/1,Liverpool v Sheffield Utd,Sheffield Utd Win
6-0,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
6-1,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
6-2,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
7-0,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
7-1,200/1,Liverpool v Sheffield Utd,Sheffield Utd Win
1-0,12/1,Chelsea v Man Utd,Chelsea Win
2-0,12/1,Chelsea v Man Utd,Chelsea Win
2-1,17/2,Chelsea v Man Utd,Chelsea Win
3-0,20/1,Chelsea v Man Utd,Chelsea Win
3-1,14/1,Chelsea v Man Utd,Chelsea Win
3-2,18/1,Chelsea v Man Utd,Chelsea Win
4-0,40/1,Chelsea v Man Utd,Chelsea Win
4-1,28/1,Chelsea v Man Utd,Chelsea Win
4-2,35/1,Chelsea v Man Utd,Chelsea Win
4-3,65/1,Chelsea v Man Utd,Chelsea Win
5-0,80/1,Chelsea v Man Utd,Chelsea Win
5-1,60/1,Chelsea v Man Utd,Chelsea Win
5-2,80/1,Chelsea v Man Utd,Chelsea Win
6-0,150/1,Chelsea v Man Utd,Chelsea Win
6-1,125/1,Chelsea v Man Utd,Chelsea Win
6-2,150/1,Chelsea v Man Utd,Chelsea Win
7-0,200/1,Chelsea v Man Utd,Chelsea Win
7-1,200/1,Chelsea v Man Utd,Chelsea Win
8-0,250/1,Chelsea v Man Utd,Chelsea Win
9-0,250/1,Chelsea v Man Utd,Chelsea Win
10-0,250/1,Chelsea v Man Utd,Chelsea Win
0-0,22/1,Chelsea v Man Utd,Draw
1-1,7/1,Chelsea v Man Utd,Draw
2-2,11/1,Chelsea v Man Utd,Draw
3-3,33/1,Chelsea v Man Utd,Draw
4-4,125/1,Chelsea v Man Utd,Draw
1-0,16/1,Chelsea v Man Utd,Man Utd Win
2-0,22/1,Chelsea v Man Utd,Man Utd Win
2-1,12/1,Chelsea v Man Utd,Man Utd Win
3-0,40/1,Chelsea v Man Utd,Man Utd Win
3-1,22/1,Chelsea v Man Utd,Man Utd Win
3-2,25/1,Chelsea v Man Utd,Man Utd Win
4-0,90/1,Chelsea v Man Utd,Man Utd Win
4-1,55/1,Chelsea v Man Utd,Man Utd Win
4-2,55/1,Chelsea v Man Utd,Man Utd Win
4-3,80/1,Chelsea v Man Utd,Man Utd Win
5-0,150/1,Chelsea v Man Utd,Man Utd Win
5-1,125/1,Chelsea v Man Utd,Man Utd Win
5-2,125/1,Chelsea v Man Utd,Man Utd Win
6-0,200/1,Chelsea v Man Utd,Man Utd Win
6-1,200/1,Chelsea v Man Utd,Man Utd Win
6-2,200/1,Chelsea v Man Utd,Man Utd Win
7-0,250/1,Chelsea v Man Utd,Man Utd Win
7-1,250/1,Chelsea v Man Utd,Man Utd Win
8-0,250/1,Chelsea v Man Utd,Man Utd Win
9-0,250/1,Chelsea v Man Utd,Man Utd Win
10-0,250/1,Chelsea v Man Utd,Man Utd Win
