assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,1,0,1.8,194,0.01,0.01,0.0,1.59,8,2,0,1.8,16.4,2024-08-18,83,0,0,0,0,0,0,0,False,4,0,0,0,0,1,0,15846,1,1,2,0.0,0,0,0,0,45,False,1,194,0,0,0.0,87,DC,Brentford,Crystal Palace,2,1,26609,2024,666811,0.0,0,0,0,0.0,0.0987855121493339,0.0987855121493339,8430,Crystal Palace,3,3,1
0,0,1,0,1.1,194,0.0,0.12,0.12,1.13,14,2,0,1.0,4.8,2024-08-24,80,0,0,0,0,0,0,0,False,19,0,0,0,0,2,0,17278,1,2,0,4.0,1,-1199,898,2097,45,True,0,194,0,1,0.1370308995246887,82,DC,Crystal Palace,West Ham,0,2,26613,2024,667917,0.0,0,0,0,0.1370308995246887,0.3966957628726959,0.3966957628726959,8430,Crystal Palace,2,3,2
0,0,10,0,0.4,194,0.0,0.0,0.0,2.27,23,1,0,1.7,14.4,2024-09-01,90,0,0,0,0,0,0,0,False,6,0,0,0,0,3,0,16958,1,1,1,2.0,2,-1342,751,2093,45,False,0,194,0,0,0.0,90,DC,Chelsea,Crystal Palace,1,1,26630,2024,672442,0.0,0,0,0,0.0,0.0,0.0,8430,Crystal Palace,3,4,3
0,0,23,1,0.3,194,0.0,0.0,0.0,1.7,43,0,0,2.2,21.2,2024-09-21,90,0,0,0,0,0,0,0,False,14,0,0,0,0,5,0,17577,1,0,0,0.0,6,-1262,312,1574,45,True,0,194,0,0,0.0,90,DC,Crystal Palace,Manchester United,0,0,26649,2024,675929,0.0,0,0,0,0.0,0.3506368994712829,0.3506368994712829,8430,Crystal Palace,2,3,5
0,0,3,0,0.3,194,0.0,0.0,0.0,0.0,112,0,0,0.1,0.6,2024-11-23,1,0,0,0,0,0,0,0,False,2,0,0,0,0,12,0,10978,0,2,2,0.0,1,-6,195,201,44,False,0,194,0,0,0.0,1,Sub,Aston Villa,Crystal Palace,2,2,26716,2024,688451,0.0,0,0,0,0.0,0.0217104684561491,0.0217104684561491,8430,Crystal Palace,3,4,12
0,0,3,0,0.3,194,0.0,0.0,0.0,0.01,136,0,0,0.3,2.6,2024-12-03,9,0,0,0,0,0,0,0,False,10,0,0,0,0,14,0,10986,0,1,0,0.0,1,-50,111,161,44,False,0,194,0,0,0.0,6,Sub,Ipswich,Crystal Palace,0,1,26737,2024,691350,0.0,0,0,0,0.0,0.0,0.0,8430,Crystal Palace,3,2,14
0,0,-6,0,1.1,194,0.01,0.01,0.0,2.87,163,5,0,2.1,19.8,2024-12-21,90,0,0,0,0,0,0,0,False,1,0,0,0,0,17,0,10864,1,5,1,0.0,0,-95,93,188,44,True,0,194,0,0,0.0,90,DC,Crystal Palace,Arsenal,1,5,26765,2024,695481,0.0,0,0,0,0.0,0.0632628351449966,0.0632628351449966,8430,Crystal Palace,5,3,17
0,0,6,0,0.8,194,0.0,0.0,0.0,0.94,183,1,0,1.5,12.6,2024-12-29,90,0,0,0,0,0,0,0,False,17,0,0,0,0,19,0,10894,1,1,2,2.0,2,9,241,232,44,True,0,194,0,0,0.0,90,DC,Crystal Palace,Southampton,2,1,26784,2024,696642,0.0,0,0,0,0.0,0.0,0.0,8430,Crystal Palace,1,3,19
0,0,11,0,0.4,194,0.0,0.06,0.06,1.24,194,1,0,3.6,18.2,2025-01-04,90,0,0,0,0,0,0,0,False,6,0,0,0,0,20,0,10911,1,1,1,17.0,2,-46,229,275,44,True,0,194,0,1,0.0338753275573253,90,DC,Crystal Palace,Chelsea,1,1,26795,2024,697163,0.0,0,0,0,0.0338753275573253,0.3340852856636047,0.3340852856636047,8430,Crystal Palace,3,3,20
0,0,23,1,0.7,194,0.01,0.01,0.0,1.7,205,0,0,2.4,22.8,2025-01-15,90,0,0,0,0,0,0,0,False,11,0,0,0,0,21,0,11125,1,2,0,0.0,6,87,345,258,44,False,0,194,0,0,0.0,90,DC,Leicester,Crystal Palace,0,2,26806,2024,699301,0.0,0,0,0,0.0,0.4698266983032226,0.4698266983032226,8430,Crystal Palace,3,1,21
