assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,9,0,2.6,200,0.02,0.02,0.0,1.59,8,2,0,2.4,21.0,2024-08-18,90,0,0,0,0,0,0,0,False,4,0,0,0,0,1,0,643172,1,1,2,0.0,0,0,0,0,45,False,1,200,0,0,0.0,90,DC,Brentford,Crystal Palace,2,1,26609,2024,666812,0.0,0,0,0,0.0,0.1133999526500701,0.1133999526500701,7603,Crystal Palace,3,3,1
0,0,6,0,0.8,200,0.02,0.02,0.0,1.39,14,2,0,3.6,34.8,2024-08-24,90,0,0,0,0,0,0,0,False,19,0,0,0,0,2,0,655527,1,2,0,0.0,1,-32443,20803,53246,45,True,0,200,0,0,0.0,90,DC,Crystal Palace,West Ham,0,2,26613,2024,667918,0.0,0,0,0,0.0,0.144565612077713,0.144565612077713,7603,Crystal Palace,2,3,2
0,0,12,0,0.3,200,0.02,0.02,0.0,2.27,23,1,0,2.3,20.6,2024-09-01,90,0,0,0,0,0,0,0,False,6,0,0,0,0,3,0,606743,1,1,1,2.0,2,-58325,16966,75291,45,False,0,200,0,0,0.0,90,DC,Chelsea,Crystal Palace,1,1,26630,2024,672443,0.0,0,0,0,0.0,0.0,0.0,7603,Crystal Palace,3,4,3
0,0,6,0,11.3,200,0.04,0.04,0.0,1.23,34,2,0,3.0,16.2,2024-09-14,90,0,0,0,0,0,0,0,False,11,0,0,0,0,4,0,599528,1,2,2,2.0,1,-21685,33611,55296,45,True,0,200,0,0,0.0,90,DC,Crystal Palace,Leicester,2,2,26636,2024,673706,0.0154110072180628,0,1,0,0.0,0.9060224294662476,0.9060224294662476,7603,Crystal Palace,1,3,4
0,0,25,1,0.0,200,0.0,0.0,0.0,1.7,43,0,0,2.2,21.6,2024-09-21,90,0,0,0,0,0,0,0,False,14,0,0,0,0,5,0,568415,1,0,0,0.0,6,-33628,7938,41566,45,True,0,200,0,0,0.0,90,DC,Crystal Palace,Manchester United,0,0,26649,2024,675930,0.0,0,0,0,0.0,0.8206460475921631,0.8206460475921631,7603,Crystal Palace,2,3,5
0,2,30,0,22.1,200,0.1,0.28,0.18,0.89,55,2,1,13.8,83.0,2024-09-28,90,0,0,0,0,0,0,0,False,8,0,0,0,0,6,0,575005,1,1,2,33.0,9,56,28985,28929,44,False,0,200,1,1,0.4970260262489319,90,DC,Everton,Crystal Palace,2,1,26654,2024,677822,0.0202152673155069,0,2,1,0.4970260262489319,0.0202152673155069,0.0202152673155069,7603,Crystal Palace,3,3,6
0,0,13,0,0.6,200,0.01,0.01,0.0,1.4,66,1,0,2.7,26.8,2024-10-05,90,0,0,0,0,0,0,0,False,12,0,0,0,0,7,0,646642,1,1,0,0.0,2,60640,89079,28439,44,True,0,200,0,0,0.0,90,DC,Crystal Palace,Liverpool,0,1,26662,2024,679174,0.0,0,0,0,0.0,0.0,0.0,7603,Crystal Palace,5,3,7
0,0,8,0,1.5,200,0.01,0.01,0.0,1.62,77,1,0,2.1,17.6,2024-10-21,90,0,0,0,0,0,0,0,False,16,0,0,0,0,8,0,682869,1,0,1,2.0,2,30805,53196,22391,44,False,0,200,0,0,0.0,90,DC,Nottingham Forest,Crystal Palace,1,0,26677,2024,682453,0.0,0,0,0,0.0,0.3319144546985626,0.3319144546985626,7603,Crystal Palace,3,4,8
0,0,24,1,0.6,200,0.0,0.07,0.07,0.72,86,0,0,4.3,25.8,2024-10-27,90,0,0,0,0,0,0,0,False,18,0,0,0,0,9,0,670577,1,0,1,17.0,6,-11056,15958,27014,44,True,0,200,0,1,0.0559440180659294,90,DC,Crystal Palace,Tottenham,1,0,26689,2024,683481,0.0,0,0,0,0.0559440180659294,0.0,0.0,7603,Crystal Palace,2,3,9
0,0,22,0,1.6,200,0.01,0.73,0.72,1.53,100,2,1,9.3,53.8,2024-11-02,90,0,0,0,0,0,0,0,False,20,0,0,0,0,10,0,718228,1,2,2,38.0,7,41347,58153,16806,44,False,0,200,1,2,0.8859896063804626,90,DC,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685251,0.0,0,0,1,0.8859896063804626,0.1210945472121238,0.1210945472121238,7603,Crystal Palace,3,3,10
0,0,7,0,11.2,200,0.01,0.1,0.09,1.83,104,2,0,5.0,22.6,2024-11-09,90,0,0,0,0,0,0,0,False,9,0,0,0,0,11,0,796983,1,2,0,16.0,1,71827,84302,12475,45,True,0,200,0,2,0.1482011079788208,90,MC,Crystal Palace,Fulham,0,2,26706,2024,686608,0.0130819762125611,0,1,0,0.1482011079788208,0.0294713210314512,0.0,7603,Crystal Palace,3,3,11
0,0,5,0,0.9,200,0.01,0.01,0.0,3.11,112,2,0,2.3,22.2,2024-11-23,90,0,0,0,0,0,0,0,False,2,0,0,0,0,12,0,801457,1,2,2,0.0,1,5595,42090,36495,45,False,0,200,0,0,0.0,90,DC,Aston Villa,Crystal Palace,2,2,26716,2024,688441,0.0,0,0,0,0.0,0.3704273998737335,0.3704273998737335,7603,Crystal Palace,3,4,12
1,1,18,0,38.8,200,0.11,0.21,0.1,0.04,124,1,0,7.3,25.6,2024-11-30,90,0,0,0,0,0,0,0,False,15,1,0,0,0,13,0,802091,1,1,1,9.0,3,-1417,24464,25881,45,True,1,200,0,2,0.1159902960062027,90,DC,Crystal Palace,Newcastle United,1,1,26725,2024,690085,0.6431732177734375,1,3,0,0.1159902960062027,0.5538731813430786,0.3232432305812835,7603,Crystal Palace,4,3,13
0,0,25,1,2.3,200,0.01,0.1,0.09,0.49,136,0,0,3.1,24.0,2024-12-03,90,0,0,0,0,0,0,0,False,10,0,0,0,0,14,0,823395,1,1,0,5.0,6,15721,40186,24465,45,False,0,200,0,1,0.0414027199149131,90,DC,Ipswich,Crystal Palace,0,1,26737,2024,691341,0.0,0,0,0,0.0414027199149131,0.389068990945816,0.389068990945816,7603,Crystal Palace,3,2,14
0,0,1,0,1.1,200,0.01,0.01,0.0,1.45,143,2,0,0.9,5.4,2024-12-07,90,0,0,0,0,0,0,0,False,13,0,0,0,0,15,0,829233,1,2,2,2.0,1,7399,37174,29775,45,True,0,200,0,0,0.0,90,DC,Crystal Palace,Manchester City,2,2,26747,2024,692194,0.0,0,0,0,0.0,0.0,0.0,7603,Crystal Palace,4,3,15
