assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,-6,0,1.3,567,0.01,0.01,0.0,1.24,2,2,0,1.6,8.4,2024-08-17,90,0,0,0,0,0,0,0,False,1,0,0,0,0,1,0,21377,1,0,2,6.0,0,0,0,0,45,False,1,567,0,0,0.0,90,DC,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666312,0.0,0,0,0,0.0,0.0610991492867469,0.0610991492867469,10293,Wolverhampton Wanderers,3,5,1
1,0,3,0,10.4,567,0.22,0.22,0.0,1.56,20,6,0,3.9,26.6,2024-08-25,90,0,0,0,0,0,0,0,False,6,0,0,0,0,2,0,21092,1,6,2,2.0,2,-2626,427,3053,45,True,0,567,0,0,0.0,90,DC,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668735,0.5481940507888794,1,1,0,0.0,0.0,0.0,10293,Wolverhampton Wanderers,3,3,2
0,0,6,0,1.6,567,0.01,0.01,0.0,1.04,29,1,0,1.5,13.8,2024-08-31,90,0,0,0,0,0,0,0,False,16,0,0,0,0,3,0,21398,1,1,1,0.0,1,-931,1075,2006,45,False,1,567,0,0,0.0,90,DL,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671862,0.0,0,0,0,0.0,0.0713048055768013,0.0713048055768013,10293,Wolverhampton Wanderers,3,4,3
0,0,9,0,1.3,567,0.01,0.01,0.0,2.54,60,2,0,1.4,13.0,2024-09-28,90,0,0,0,0,0,0,0,False,12,0,0,0,0,6,0,16478,1,2,1,0.0,1,-2275,33,2308,44,True,0,567,0,0,0.0,90,DC,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678052,0.0,0,0,0,0.0,0.0199809316545724,0.0199809316545724,10293,Wolverhampton Wanderers,5,3,6
0,0,-7,0,1.9,567,0.01,0.02,0.01,4.25,63,5,0,2.7,20.2,2024-10-05,90,0,0,0,0,0,0,0,False,4,0,0,0,0,7,0,17044,1,3,5,5.0,0,249,1165,916,43,False,0,567,0,1,0.011178994551301,90,DC,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679562,0.0,0,0,0,0.011178994551301,0.1581078767776489,0.1469288915395736,10293,Wolverhampton Wanderers,3,3,7
0,0,-3,0,0.1,567,0.0,0.0,0.0,1.62,80,2,0,1.5,14.8,2024-10-20,90,0,0,0,0,0,0,0,False,13,0,0,0,0,8,0,16457,1,2,1,0.0,0,-676,374,1050,43,True,1,567,0,0,0.0,90,DC,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681875,0.0,0,0,0,0.0,0.3284612894058227,0.3284612894058227,10293,Wolverhampton Wanderers,4,3,8
0,0,3,0,0.8,567,0.0,0.0,0.0,1.05,84,1,0,1.1,10.6,2024-10-26,45,0,0,0,0,0,0,0,False,5,0,0,0,0,9,0,16750,1,2,2,0.0,0,115,737,622,43,False,1,567,0,0,0.0,50,DC,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683038,0.0,0,0,0,0.0,0.0609717704355716,0.0609717704355716,10293,Wolverhampton Wanderers,3,3,9
0,0,12,0,0.7,567,0.0,0.0,0.0,1.2,100,1,0,1.6,12.8,2024-11-02,62,0,0,0,0,0,0,0,False,7,0,0,0,0,10,0,16424,1,2,2,2.0,2,-466,552,1018,43,True,0,567,0,0,0.0,63,DC,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685235,0.0,0,0,0,0.0,0.0834408029913902,0.0834408029913902,10293,Wolverhampton Wanderers,3,3,10
0,2,31,1,11.4,567,0.03,0.03,0.0,0.66,110,0,0,2.8,17.0,2024-11-09,90,0,0,0,0,0,0,0,False,17,0,0,0,0,11,0,16575,1,0,2,0.0,8,17,662,645,43,True,0,567,0,0,0.0,90,DC,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686662,0.0800203904509544,0,1,0,0.0,0.0800203904509544,0.0,10293,Wolverhampton Wanderers,1,3,11
0,0,12,0,0.7,567,0.0,0.0,0.0,1.03,115,1,0,2.3,22.4,2024-11-23,90,0,0,0,0,0,0,0,False,9,0,0,0,0,12,0,22020,1,4,1,0.0,2,4707,5651,944,43,False,0,567,0,0,0.0,90,DC,Fulham,Wolverhampton Wanderers,1,4,26717,2024,688409,0.0,0,0,0,0.0,0.6422012448310852,0.6422012448310852,10293,Wolverhampton Wanderers,3,3,12
