assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,4,0,14.1,298,0.03,0.03,0.0,0.25,10,0,0,2.0,6.2,2024-08-19,11,0,0,0,0,0,0,0,False,18,0,0,0,0,1,0,46533,0,1,1,0.0,1,0,0,0,55,True,0,298,0,0,0.0,10,Sub,Leicester,Tottenham,1,1,26611,2024,667453,0.0231763087213039,0,1,0,0.0,0.0231763087213039,0.0,7484,Leicester,2,1,1
0,0,3,0,0.4,298,0.0,0.0,0.0,0.04,15,0,0,0.3,2.4,2024-08-24,19,0,0,0,0,0,0,0,False,9,0,0,0,0,2,0,42999,0,1,2,0.0,1,-6583,1878,8461,55,False,0,298,0,0,0.0,15,Sub,Fulham,Leicester,2,1,26614,2024,667973,0.0,0,0,0,0.0,0.0,0.0,7484,Leicester,1,3,2
0,0,4,0,1.3,298,0.56,0.56,0.0,0.09,26,0,0,1.1,5.2,2024-08-31,23,0,0,0,0,0,0,0,False,2,0,0,0,0,3,0,31188,0,2,1,4.0,1,-12398,1182,13580,54,True,0,298,0,0,0.0,21,Sub,Leicester,Aston Villa,1,2,26626,2024,671826,0.0,0,0,0,0.0,0.5083983540534973,0.5083983540534973,7484,Leicester,3,1,3
0,0,20,0,5.0,298,0.01,0.42,0.41,1.37,34,1,1,6.2,31.4,2024-09-14,71,0,0,0,0,0,0,0,False,7,0,0,0,0,4,0,25434,1,2,2,26.0,7,-6651,1449,8100,53,False,0,298,1,3,0.7572631239891052,75,AML,Crystal Palace,Leicester,2,2,26636,2024,673727,0.0,0,0,1,0.7572631239891052,0.7572631239891052,0.0,7484,Leicester,1,3,4
0,3,38,0,25.9,298,0.31,0.6,0.29,1.02,45,1,1,12.8,50.2,2024-09-21,89,0,0,0,0,0,0,0,False,8,0,0,0,0,5,0,33840,1,1,1,52.0,10,6884,9507,2623,53,True,0,298,1,3,0.6862591505050659,90,AML,Leicester,Everton,1,1,26644,2024,675665,0.3174600005149841,0,2,1,0.6862591505050659,0.2840800285339355,0.1715680509805679,7484,Leicester,3,1,5
0,0,7,0,12.3,298,0.06,0.06,0.0,3.68,51,2,0,2.4,10.0,2024-09-28,90,0,0,0,0,0,0,0,False,1,0,0,0,0,6,0,63366,1,2,4,2.0,2,26262,39240,12978,53,False,0,298,0,0,0.0,90,AML,Arsenal,Leicester,4,2,26655,2024,677856,0.0911466106772422,0,1,0,0.0,0.1754235476255417,0.0842769294977188,7484,Leicester,1,5,6
0,0,1,1,6.5,298,0.13,0.13,0.0,1.66,68,0,0,1.1,0.6,2024-10-05,81,0,0,0,0,0,0,0,False,3,0,0,0,0,7,0,123670,1,0,1,4.0,3,56803,68279,11476,53,True,0,298,0,0,0.0,85,AML,Leicester,Bournemouth,1,0,26663,2024,679429,0.0,0,0,0,0.0,0.3999716937541961,0.3999716937541961,7484,Leicester,3,1,7
0,0,14,0,37.4,298,0.4,0.44,0.04,2.13,78,2,0,5.2,8.0,2024-10-19,87,0,0,0,0,0,0,0,False,17,0,0,0,0,8,0,134807,1,3,2,7.0,2,10603,25461,14858,53,False,0,298,0,1,0.0209212861955165,90,AML,Southampton,Leicester,2,3,26678,2024,681406,0.3391914367675781,0,2,0,0.0209212861955165,1.231035232543945,1.2101140022277832,7484,Leicester,1,1,8
0,0,2,0,28.1,298,0.02,0.05,0.03,1.08,88,3,0,3.0,0.0,2024-10-25,67,0,0,0,0,0,0,0,False,16,0,0,0,0,9,0,122014,1,3,1,5.0,1,-12233,4805,17038,53,True,1,298,0,2,0.0410917587578296,70,AML,Leicester,Nottingham Forest,1,3,26682,2024,682630,0.0344321653246879,0,2,0,0.0410917587578296,0.7299623489379883,0.6718912720680237,7484,Leicester,4,1,9
0,0,5,0,25.8,298,0.08,0.28,0.2,1.0,93,1,0,4.6,9.0,2024-11-02,70,0,0,0,0,0,0,0,False,10,0,0,0,0,10,0,111875,1,1,1,11.0,1,-11244,8356,19600,53,False,1,298,0,1,0.406990110874176,73,AML,Ipswich,Leicester,1,1,26695,2024,685015,0.0653150081634521,0,2,0,0.406990110874176,0.4929907321929931,0.0206855908036232,7484,Leicester,1,2,10
