fwd
7.381910616245375e-113
0.002708588232534418
0.004627794842277873
1.56489888851726e-105
0.00877710225975972
9.857807771210853e-16
0.008012690006518726
1.4305987430426752e-13
3.576681280215522e-08
4.086776088816275e-137
0.010558882542357012
6.9904658525485e-135
0.0002631573282493141
2.7747903217473908e-77
0.0011267149332684935
3.3876067338930937e-46
0.004281125761585528
6.096041023569494e-61
2.089839760856749e-190
0.0010363489606463757
1.0578635952459254e-12
0.0009043491938774897
2.397184347377848e-179
5.818905893980855e-05
9.817310207447666e-78
0.0023271620216509725
1.3008964174144577e-38
0.9553178590903183
