gk
-0.047527913405517486
0.019274673968241837
0.10270982430695688
-0.03507317499398965
0.06333621120449638
-0.05393943632707333
0.04594553434023092
-0.016757031320629598
0.004892521870156518
0.1486759578452641
0.046982529771524714
0.018120315807084526
-0.029139813480731167
-0.11314829654206868
0.07381789161367208
0.022070436558797455
0.2877585952926638
-0.08621353606889115
0.17482387917717482
-0.20998119545523825
0.016580692453733437
0.03515806009848515
-0.012375632572350194
-0.07326199016131985
0.00035785143264253574
0.01280647761213795
0.1378051968205802
0.05113482708970371
0.07440351864244903
-0.08282771244406176
0.03368664260493445
-0.004960625760295025
-0.01779442161405325
-0.07693794855842698
-0.05019442670930781
0.194485879145737
0.03688671726675333
0.00992280263141573
