gk
0.053405913686037344
0.016139366167610723
0.015100494248313117
0.00350124340947597
0.04433569230431488
0.17540100010095167
0.01667569841368843
0.047452405372368424
0.023915093938012943
0.12302196337618078
0.023790527182327766
0.061707314124840186
0.039118126083830584
0.008711792282468192
0.0005497247789672667
0.1271588957564214
0.22001474877419033
