goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,4,0.6224940419197083,74,AMC,Aston Villa,Nottingham Forest,2,1,2025-04-05,26902,2024,717054,0.0,0,0,0,0.6224940419197083,0.7269803881645203,0.1492293328046798,2117
1,1,2,0.466396152973175,24,Sub,Brighton,Aston Villa,0,3,2025-04-02,26893,2024,716201,0.1128844320774078,1,1,1,0.466396152973175,0.5792806148529053,0.0,2117
2,0,0,0.0,18,Sub,Crystal Palace,Aston Villa,4,1,2025-02-25,26868,2024,709114,0.0156586803495883,0,1,0,0.0,0.0,0.0,2117
3,2,3,0.9378156661987304,90,AMC,Aston Villa,Chelsea,2,1,2025-02-22,26854,2024,708079,0.1578128635883331,0,2,2,0.9378156661987304,0.1832432746887207,0.0,2117
4,0,0,0.0,70,AMC,Aston Villa,Liverpool,2,2,2025-02-19,26884,2024,707334,0.0,0,0,0,0.0,0.3393578827381134,0.3393578827381134,2117
5,0,4,0.2646093070507049,23,Sub,Aston Villa,Ipswich,1,1,2025-02-15,26842,2024,706163,0.0336380451917648,0,1,0,0.2646093070507049,0.2407996207475662,0.0411762781441211,2117
6,0,1,0.3210004568099975,6,Sub,Paris Saint Germain,Reims,1,1,2025-01-25,28216,2024,701845,0.0848363488912582,0,1,0,0.3210004568099975,0.405836820602417,0.0848363488912582,2117
7,0,0,0.0,10,Sub,Auxerre,Paris Saint Germain,0,0,2024-12-06,28166,2024,691847,0.1289553642272949,0,2,0,0.0,0.0347818322479724,0.0,2117
8,0,1,0.0498103760182857,90,FW,Paris Saint Germain,Toulouse,3,0,2024-11-22,28147,2024,687993,0.0509324856102466,0,1,0,0.0498103760182857,0.1668850928544998,0.0661422312259674,2117
9,0,5,1.1566295623779297,90,FW,Angers,Paris Saint Germain,2,4,2024-11-09,28142,2024,687025,0.8527070879936218,2,2,0,1.1566295623779297,2.777579069137573,1.2574118375778198,2117
10,0,4,0.8164779543876648,76,FW,Paris Saint Germain,Lens,1,0,2024-11-02,28130,2024,685151,0.037494421005249,0,1,0,0.8164779543876648,1.2694966793060305,0.4530187249183655,2117
11,0,3,0.9018588662147522,8,Sub,Marseille,Paris Saint Germain,0,3,2024-10-27,28127,2024,684062,0.0,0,0,0,0.9018588662147522,0.9502854943275452,0.0484266467392444,2117
12,1,2,1.0468502044677734,61,FW,Paris Saint Germain,Strasbourg,4,2,2024-10-19,28119,2024,681727,0.4840713143348694,0,2,1,1.0468502044677734,2.1137585639953613,0.5828370451927185,2117
13,0,0,0.0,10,Sub,Nice,Paris Saint Germain,1,1,2024-10-06,28104,2024,680691,0.0,0,0,0,0.0,0.0,0.0,2117
14,0,3,0.887458324432373,73,FW,Paris Saint Germain,Brest,3,1,2024-09-14,28079,2024,674093,0.4346241950988769,1,2,0,0.887458324432373,1.449581742286682,0.1274992674589157,2117
15,0,1,0.1236809566617012,69,FW,Lille,Paris Saint Germain,1,3,2024-09-01,28074,2024,673007,0.3451421558856964,1,1,0,0.1236809566617012,1.2631794214248655,0.7943563461303711,2117
16,1,3,0.5564599633216858,65,FW,Paris Saint Germain,Montpellier,6,0,2024-08-23,28057,2024,667606,0.1907017678022384,0,2,1,0.5564599633216858,1.93747878074646,1.314900517463684,2117
17,0,3,0.6939737200737,76,MC,Le Havre,Paris Saint Germain,1,4,2024-08-16,28048,2024,666160,0.4002716541290283,0,3,0,0.6939737200737,1.1815801858901978,0.0873348712921142,2117
18,0,3,0.819846510887146,90,FWL,Metz,Paris Saint Germain,0,2,2024-05-19,23668,2023,663795,1.4863264560699463,1,6,0,0.819846510887146,2.40894627571106,0.2412876635789871,2117
19,0,2,0.0527735650539398,16,Sub,Nice,Paris Saint Germain,1,2,2024-05-15,23653,2023,662113,0.0,0,0,0,0.0527735650539398,0.3590241968631744,0.3062506318092346,2117
