goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,1,Sub,Bournemouth,Manchester United,1,1,2025-04-27,26932,2024,722971,0.0,0,0,0,0.0,0.0,0.0,9509
1,0,0,0.0,1,Sub,West Ham,Bournemouth,2,2,2025-04-05,26911,2024,716885,0.0,0,0,0,0.0,0.0,0.0,9509
2,0,0,0.0,2,Sub,Bournemouth,Ipswich,1,2,2025-04-02,26896,2024,716093,0.0,0,0,0,0.0,0.0,0.0,9509
3,0,0,0.0,4,Sub,Bournemouth,Brentford,1,2,2025-03-15,26882,2024,713299,0.0,0,0,0,0.0,0.0,0.0,9509
4,0,0,0.0,1,Sub,Bournemouth,Wolverhampton Wanderers,0,1,2025-02-22,26852,2024,707897,0.0,0,0,0,0.0,0.0,0.0,9509
5,0,0,0.0,1,Sub,Southampton,Bournemouth,1,3,2025-02-15,26849,2024,706274,0.0,0,0,0,0.0,0.0,0.0,9509
6,0,0,0.0,5,Sub,Bournemouth,Liverpool,0,2,2025-02-01,26832,2024,703306,0.0,0,0,0,0.0,0.0,0.0,9509
7,0,0,0.0,1,Sub,Bournemouth,Nottingham Forest,5,0,2025-01-25,26822,2024,701539,0.0,0,0,0,0.0,0.0,0.0,9509
8,0,2,0.4448987245559692,2,Sub,Newcastle United,Bournemouth,1,4,2025-01-18,26819,2024,699776,0.0622040703892707,0,1,0,0.4448987245559692,0.4766335487365722,0.0,9509
9,0,0,0.0,2,Sub,Chelsea,Bournemouth,2,2,2025-01-14,26809,2024,699137,0.1237974539399147,0,1,0,0.0,0.1237974539399147,0.0,9509
10,0,0,0.0,2,Sub,Bournemouth,Newcastle United,1,1,2024-08-25,26620,2024,668714,0.0,0,0,0,0.0,0.0,0.0,9509
11,0,0,0.0,10,Sub,Nottingham Forest,Bournemouth,1,1,2024-08-17,26607,2024,666415,0.0211734101176261,0,1,0,0.0,0.0211734101176261,0.0,9509
12,0,0,0.0,15,Sub,Sheffield United,Tottenham,0,3,2024-05-19,22274,2023,663126,0.0,0,0,0,0.0,0.0,0.0,9509
13,0,0,0.0,82,FW,Sheffield United,Burnley,1,0,2021-05-23,14812,2020,473430,0.0,0,0,0,0.0,0.025339800864458,0.025339800864458,9509
14,0,0,0.0,90,FW,Newcastle United,Sheffield United,1,0,2021-05-19,14801,2020,472455,0.0,0,0,0,0.0,0.3687629997730255,0.3687629997730255,9509
15,1,3,1.1246800422668457,90,FW,Everton,Sheffield United,0,1,2021-05-16,14787,2020,471896,0.0235629994422197,0,1,1,1.1246800422668457,1.1482399702072144,0.0,9509
16,0,1,0.3593150079250335,24,Sub,Sheffield United,Crystal Palace,0,2,2021-05-08,14782,2020,468701,0.0,0,0,0,0.3593150079250335,0.3593150079250335,0.0,9509
