id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,understat_id
33,11070,Jørgen Strand Larsen,26,2005,7,6.907559521496296,2,2.1014826837927103,37,14,3,0,F S,Wolverhampton Wanderers,7,6.907559521496296,11.31759270094335,3.2621021196246147,player
34,11357,Noni Madueke,23,1514,7,9.355294227600098,3,2.4354430362582207,64,25,3,0,M S,Chelsea,7,9.355294227600098,13.738464832305908,4.522956864908338,player
35,11363,Antoine Semenyo,27,2389,7,11.6842897310853,4,5.77909192815423,98,34,8,0,F M,Bournemouth,7,11.6842897310853,22.161253683269024,6.878945916891098,player
36,11366,Jhon Durán,20,563,7,5.099582154303789,0,0.2346634343266487,31,4,3,1,F S,Aston Villa,7,5.099582154303789,5.687583016231656,1.4234060682356358,player
37,12412,Morgan Rogers,28,2392,7,6.35471860319376,4,5.070292739197612,45,37,8,0,F M,Aston Villa,7,6.35471860319376,15.480767138302326,6.932753378525376,player
38,7752,Gabriel Martinelli,23,1502,6,6.36337698251009,3,2.950898047536612,30,25,1,0,F M S,Arsenal,6,6.36337698251009,10.544172503054142,2.7754790242761374,player
39,8127,Amad Diallo Traore,22,1581,6,4.127339580096304,6,3.738406585529447,40,39,3,0,D F M S,Manchester United,6,4.127339580096304,10.620114900171757,4.909137783572078,player
40,8150,Anthony Gordon,26,2164,6,8.959598820656538,5,4.68756296299398,54,49,2,0,F M S,Newcastle United,5,7.4372611083090305,14.24515475332737,5.551701985299587,player
41,8288,Tomas Soucek,26,2005,6,5.787475373595953,1,0.947371281683445,42,14,8,0,M S,West Ham,6,5.787475373595953,10.305997855961325,4.31158528290689,player
42,9307,Iliman Ndiaye,24,1913,6,4.5549929253757,0,1.471212960779667,25,16,3,0,F M S,Everton,5,3.7938240878283978,8.528253149241209,4.300141453742981,player
43,9983,Beto,20,816,6,6.3556126076728106,0,0.7448728792369366,29,6,1,0,F S,Everton,6,6.3556126076728106,5.901985736563802,0.9680074080824852,player
44,12963,Evanilson,21,1500,6,8.065009227022529,0,1.3756082560867071,46,16,0,0,F S,Bournemouth,6,7.303840367123485,9.681762013584375,1.7742392886430025,player
45,5596,Harry Wilson,19,824,5,2.883230207487941,1,1.310930552892387,28,17,2,0,F M S,Fulham,5,2.883230207487941,5.205330517143011,1.8607080252841115,player
46,6063,Jacob Murphy,25,1728,5,4.79071437753737,7,5.67724621668458,32,26,3,0,F M S,Newcastle United,5,4.79071437753737,12.934185963124037,4.02394587546587,player
47,6456,Callum Hudson-Odoi,24,1848,5,2.293308097869158,2,2.644778469577432,33,37,2,0,M S,Nottingham Forest,5,2.293308097869158,10.967823460698128,7.52457844093442,player
48,6681,Harvey Barnes,23,874,5,3.185704855248332,2,3.021579757332802,33,13,0,0,F S,Newcastle United,5,3.185704855248332,7.211295962333679,1.777730306610465,player
49,6854,Diogo Jota,18,837,5,7.37466038018465,3,1.75514080747962,35,9,1,0,F S,Liverpool,5,7.37466038018465,10.240801498293877,2.3515129536390305,player
50,6857,Morgan Gibbs-White,24,1982,5,4.073715390637517,6,4.911153132095933,43,38,6,1,M,Nottingham Forest,5,4.073715390637517,13.133703786879778,7.790787938982248,player
51,6937,Georginio Rutter,27,1600,5,5.6770595367997885,3,3.074052730575204,50,18,2,0,F M S,Brighton,5,5.6770595367997885,10.07452199049294,2.686148837208748,player
52,7230,Emile Smith-Rowe,25,1709,5,4.985993407666683,2,1.6679066121578217,31,18,1,0,M S,Fulham,5,4.985993407666683,10.739609230309725,5.303066294640303,player
53,7322,Bukayo Saka,16,1310,5,5.053360652178526,10,9.62125848978758,46,42,3,0,F M,Arsenal,4,4.292191799730063,11.10564725100994,4.755448810756207,player
54,9788,Dominik Szoboszlai,27,1968,5,5.73056641407311,3,4.8126149866729975,56,40,6,0,F M S,Liverpool,5,5.73056641407311,20.997638009488583,12.373850338160992,player
55,9790,Josko Gvardiol,27,2377,5,4.118320602923632,0,1.8392976466566324,34,24,1,0,D S,Manchester City,5,4.118320602923632,18.218723572790623,14.34424825757742,player
56,10717,Rodrigo Muniz,27,749,5,4.612281715497375,1,0.6833489611744881,30,6,1,0,F S,Fulham,5,4.612281715497375,5.2194703333079815,1.051481919363141,player
57,10720,Darwin Núñez,23,934,5,6.200112648308277,2,1.585505606606603,30,8,7,0,F S,Liverpool,5,6.200112648308277,9.64921641908586,2.4346117861568928,player
58,12759,Yankuba Minteh,23,1148,5,4.974881637841463,3,3.455131690017879,24,20,6,0,D M S,Brighton,5,4.974881637841463,11.067184092476964,3.509435713291168,player
59,87,Joelinton,24,2031,4,3.821489654481411,1,1.418811772018671,40,19,9,0,F M,Newcastle United,4,3.821489654481411,12.233504511415958,8.016767343506217,player
60,556,Marcus Rashford,20,1191,4,2.31516045704484,3,4.447568532079458,23,21,2,0,F M S,"Aston Villa,Manchester United",4,2.31516045704484,8.060489192605019,3.447668666020036,player
61,672,Jordan Ayew,24,1335,4,4.0402989611029625,0,1.338674179278314,27,13,6,0,F M S,"Crystal Palace,Leicester",3,3.27913012355566,4.847735807299614,2.0484261149540544,player
62,2254,Mateo Kovacic,24,1693,4,1.4265411011874676,1,3.2547697769477963,33,26,5,0,M S,Manchester City,4,1.4265411011874676,11.72128088399768,8.72623671963811,player
63,5304,Mikel Merino,20,1047,4,4.840750817209482,1,1.4984108433127403,23,14,2,0,F M S,Arsenal,4,4.840750817209482,8.042770793661475,4.880082365125418,player
64,7134,Marc Cucurella,26,2185,4,2.1852828338742256,1,1.4823592454195025,15,14,6,1,D S,Chelsea,4,2.1852828338742256,12.008132558315992,9.175167713314297,player
65,7365,Lucas Paquetá,24,1747,4,4.72500260733068,0,1.821292789652944,35,26,6,0,F M S,West Ham,2,3.2026649471372366,7.645088817924261,3.7856825962662697,player
66,7698,Leandro Trossard,28,1826,4,6.178653694689274,5,5.958049677312374,50,36,2,1,F M S,Arsenal,4,6.178653694689274,14.99012640118599,5.6795899122953415,player
67,11356,Enzo Fernández,26,2042,4,4.3176060523837805,5,5.858193542808294,37,56,6,0,M S,Chelsea,4,4.3176060523837805,14.878198307007551,7.440358387306333,player
68,11362,Facundo Buonanotte,24,1282,4,3.4901039376854897,2,3.222555009648204,28,22,7,0,F M S,Leicester,4,3.4901039376854897,6.81504543684423,2.93551435507834,player
69,12752,Sammie Szmodics,19,1015,4,4.5141482055187225,0,0.1510741114616394,21,4,2,0,M S,Ipswich,4,4.5141482055187225,5.326153449714184,0.7284961454570293,player
70,592,Ross Barkley,16,494,3,2.039717120118439,1,0.892851353622973,14,8,3,0,M S,Aston Villa,3,2.039717120118439,4.456641010940075,3.061737909913063,player
71,2328,Thomas Partey,27,2109,3,1.4000624101608992,2,2.4359918236732483,21,17,3,0,D M S,Arsenal,3,1.4000624101608992,11.55067547596991,10.434002066031098,player
72,3300,Christopher Nkunku,24,750,3,4.6193965673446655,2,1.938116583973169,23,13,2,0,F M S,Chelsea,3,4.6193965673446655,6.479266124777496,1.80120753031224,player
73,5543,Gabriel Jesus,17,581,3,3.375023730099201,0,0.5535630472004414,20,8,4,0,F S,Arsenal,3,3.375023730099201,4.954094588756561,2.0514997951686382,player
74,5555,Dominic Calvert-Lewin,22,1600,3,7.847588878124952,1,0.7406498864293098,46,7,2,0,F S,Everton,3,7.847588878124952,6.98252478800714,1.292787717655301,player
75,5613,Gabriel,26,2271,3,4.300341751426458,1,1.2210565768182278,22,13,3,0,D,Arsenal,3,4.300341751426458,10.928453393280506,9.817561388015749,player
76,6174,Nikola Milenkovic,27,2430,3,3.6286929734051223,1,0.6442889720201492,24,5,4,0,D,Nottingham Forest,3,3.6286929734051223,4.796765316277742,3.784056276082993,player
77,6382,Pedro Neto,25,1410,3,2.407475648447871,4,4.344264998100698,34,31,6,0,F M S,Chelsea,3,2.407475648447871,9.655542645603418,4.335773419588804,player
78,6615,Trevoh Chalobah,18,1362,3,1.9029025360941887,1,2.123396281152964,14,6,1,0,D S,"Chelsea,Crystal Palace",3,1.9029025360941887,4.38598458468914,3.857281476259232,player
79,6665,Curtis Jones,24,1178,3,4.181385096162558,3,1.586821338161826,26,16,1,1,F M S,Liverpool,3,4.181385096162558,9.117677632719278,4.807569118216634,player
80,6674,Rayan Ait Nouri,27,2349,3,2.4643278904259205,5,2.5604572128504515,22,24,5,0,D M,Wolverhampton Wanderers,3,2.4643278904259205,9.088572205975652,5.038200180977583,player
81,6756,Dwight McNeil,13,1151,3,1.151640102267265,3,4.143425122369081,22,32,1,0,M,Everton,3,1.151640102267265,6.235654525458813,3.136098973453045,player
82,7083,Christian Nørgaard,24,1970,3,3.489835286512971,2,0.8950382489711046,26,13,4,1,M,Brentford,3,3.489835286512971,9.800437616184354,7.878121118992567,player
83,7484,Stephy Mavididi,26,1361,3,3.12256614677608,1,2.416634276509285,22,19,2,0,M S,Leicester,3,3.12256614677608,8.469496650621295,4.816266473382711,player
84,7603,Marc Guehi,27,2430,3,2.403624027967453,2,1.2175976540893316,11,9,7,0,D M,Crystal Palace,3,2.403624027967453,6.727937564253807,6.433936150744557,player
85,8044,Joshua Zirkzee,28,1200,3,4.702839877456427,1,2.009757675230503,25,12,2,0,F M S,Manchester United,3,4.702839877456427,8.274949550628662,2.720760010182857,player
86,8327,Bruno Guimarães,28,2457,3,2.8196048866957426,6,5.339566832408309,31,37,4,0,M,Newcastle United,3,2.8196048866957426,12.893693335354328,8.123887784779072,player
87,8379,Alexis Mac Allister,28,2133,3,2.943421602249145,3,3.7122133132070303,29,33,6,0,M S,Liverpool,3,2.943421602249145,18.89792465046048,15.193297181278467,player
88,8393,Omar Marmoush,6,399,3,1.105154935270548,0,0.4246138669550419,12,6,0,0,F M S,Manchester City,3,1.105154935270548,2.894730716943741,1.8078034222126007,player
89,8981,Jéremy Doku,19,1085,3,1.3649290464818478,4,3.1122283274307847,23,22,0,0,F M S,Manchester City,3,1.3649290464818478,7.211610592901707,3.507756745442748,player
90,9021,Pape Sarr,27,1402,3,3.3695465847849846,2,1.7770579745993018,26,15,5,0,M S,Tottenham,3,3.3695465847849846,9.054257282987235,5.888699183240533,player
91,9524,Anthony Elanga,28,1814,3,4.762852588668466,8,4.930016985163093,31,39,1,0,F M S,Nottingham Forest,3,4.762852588668466,10.519391300156713,2.9758404791355133,player
92,10348,Omari Hutchinson,26,2170,3,2.686901716515422,2,2.521922806277871,33,23,5,0,M S,Ipswich,3,2.686901716515422,8.426325269043446,3.981482034549117,player
93,10552,Alejandro Garnacho,27,1555,3,7.744614657014608,1,2.214118912816048,59,23,1,0,F M S,Manchester United,3,7.744614657014608,12.083180502057076,2.665127031505108,player
94,10741,Marcus Tavernier,21,1414,3,6.009003089740872,5,3.5073727276176214,44,35,4,0,M S,Bournemouth,3,6.009003089740872,13.064635377377272,5.588902961462736,player
95,10766,Joe Ayodele-Aribo,27,1736,3,2.703288508579135,0,1.6376276556402445,14,14,1,0,D M S,Southampton,3,2.703288508579135,6.374852571636438,3.4455567710101604,player
96,11132,Ethan Nwaneri,18,580,3,1.3565046079456806,1,0.7465189099311829,17,8,1,0,F M S,Arsenal,3,1.3565046079456806,3.6388814002275462,2.092015977948904,player
97,11384,João Gomes,26,2211,3,2.256637053564191,1,0.8866793066263199,24,18,7,1,M,Wolverhampton Wanderers,3,2.256637053564191,9.385089490562676,7.219566203653812,player
98,12027,Mohammed Kudus,23,1937,3,6.33870455250144,1,2.4605968724936247,59,23,0,1,F M,West Ham,3,6.33870455250144,12.599465928971767,4.849873263388872,player
99,12408,Daniel Muñoz,27,2350,3,5.043277185410261,4,4.247640244662762,29,33,7,0,D,Crystal Palace,3,5.043277185410261,13.455439008772371,5.58243322186172,player
100,76,Fabian Schär,24,2045,2,1.7769128596410155,0,0.2121803928166628,21,3,5,1,D S,Newcastle United,2,1.7769128596410155,6.648823216557503,6.23515659570694,player
101,447,Kevin De Bruyne,19,1097,2,2.5763606894761324,6,6.839625366032124,37,41,2,0,M S,Manchester City,2,2.5763606894761324,13.15894901007414,6.5746781649068,player
102,586,John Stones,11,539,2,0.6664973199367523,0,0.0837758481502533,2,2,1,0,D S,Manchester City,2,0.6664973199367523,2.6725111044943333,2.6725111044943333,player
103,725,Ola Aina,28,2461,2,0.3994280183687806,1,1.2345462553203106,8,11,2,0,D M,Nottingham Forest,2,0.3994280183687806,8.47090308368206,7.668435087427497,player
104,900,Adama Traoré,26,1376,2,5.345509402453899,5,5.506240554153919,34,33,2,0,F M S,Fulham,2,5.345509402453899,13.66675466299057,3.96324423328042,player
105,922,Andreas Pereira,25,1526,2,3.091567385941744,3,4.175007198937237,29,43,7,0,M S,Fulham,2,2.330398563295603,8.838529076427221,5.927092678844929,player
106,1245,Emerson,24,1762,2,1.5804408509284258,1,1.203900526277721,13,16,5,0,D M S,West Ham,2,1.5804408509284258,4.717516721226275,2.5660091172903776,player
107,1653,Michael Keane,10,811,2,0.7946690190583467,0,0.1236345618963241,8,1,4,0,D S,Everton,2,0.7946690190583467,1.1600648276507854,1.1311242170631886,player
108,1726,Abdoulaye Doucouré,24,1955,2,2.579001093283296,1,1.6570145864970982,21,22,2,1,M S,Everton,2,2.579001093283296,6.13670201972127,2.949611259624362,player
109,1791,Trent Alexander-Arnold,28,2186,2,1.6091339765116572,6,7.739049283787608,38,50,4,0,D S,Liverpool,2,1.6091339765116572,18.74186649918556,12.53827254101634,player
110,2117,Marco Asensio,4,201,2,1.2024249732494354,0,0.2071095891296863,7,4,0,0,M S,Aston Villa,2,1.2024249732494354,0.7634007781744003,0.3805341608822346,player
111,2517,Martin Odegaard,20,1662,2,4.653971780091524,3,5.615345863625407,33,42,2,0,M S,Arsenal,1,3.8928029127419,14.871760062873363,9.10369336232543,player
112,3635,Bernardo Silva,25,2012,2,3.657569183036685,4,4.311618342064321,27,40,5,0,M S,Manchester City,2,3.657569183036685,14.79452319443226,9.809819735586643,player
113,4419,Adam Armstrong,20,1282,2,3.93346855416894,2,2.005434782244265,26,9,4,0,F M S,Southampton,2,3.1722997166216373,6.038746699690819,1.9466782938688996,player
114,5553,Declan Rice,26,2077,2,1.7417709492146969,5,7.866768091917038,30,44,3,1,M S,Arsenal,2,1.7417709492146969,12.353859543800354,7.781257493421435,player
115,5584,Aaron Wan-Bissaka,27,2346,2,1.1573889162391424,2,2.572852350771427,13,24,1,0,D S,West Ham,2,1.1573889162391424,8.079040286131203,5.384494164027274,player
116,5609,Yves Bissouma,21,1107,2,0.4138860069215297,0,0.2137387041002512,9,5,6,0,M S,Tottenham,2,0.4138860069215297,4.993023018352687,4.652003320865333,player
117,5682,Gonçalo Guedes,23,716,2,2.158526066690684,4,1.2905128914862871,18,11,1,0,F M S,Wolverhampton Wanderers,2,2.158526066690684,4.598077315837145,1.5892496053129437,player
118,5956,Youri Tielemans,29,2516,2,2.8543273769319057,4,6.244136476889253,30,50,4,0,M,Aston Villa,2,2.0931585393846035,15.747685015201569,12.202928069978952,player
119,6026,Richarlison,9,256,2,1.711199387907982,1,0.8242609575390816,6,4,1,0,F S,Tottenham,2,1.711199387907982,1.7401907593011856,0.0788037851452827,player
120,6042,Jan Bednarek,23,1908,2,1.0302477153018117,0,0.2821005769073963,5,4,5,0,D,Southampton,2,1.0302477153018117,5.994112460874021,5.5649923253804445,player
121,6098,Niclas Füllkrug,9,367,2,1.3404943607747557,1,1.164658322930336,8,7,1,0,F S,West Ham,2,1.3404943607747557,1.8836256265640257,0.8369727581739426,player
122,6108,Rodrigo Bentancur,18,1179,2,1.1768442522734404,0,0.2909877933561802,19,7,7,0,M S,Tottenham,2,1.1768442522734404,6.355805346742272,5.813662437722087,player
123,6219,Enes Ünal,17,292,2,2.016992896795273,1,0.545154508203268,19,4,2,0,F S,Bournemouth,2,2.016992896795273,2.6258721854537725,0.9348652940243484,player
124,6345,Jadon Sancho,22,1361,2,1.6783162895590067,4,3.5549112111330032,18,29,1,0,M S,Chelsea,2,1.6783162895590067,7.689274773001671,3.499486725777388,player
125,6820,David Brooks,21,721,2,1.89733624085784,0,1.505221854895353,20,11,3,0,M S,Bournemouth,2,1.89733624085784,4.673625400289893,1.948465220630169,player
126,6852,Matt Doherty,21,1526,2,1.5213121734559536,1,1.5936845764517784,9,10,5,0,D S,Wolverhampton Wanderers,2,1.5213121734559536,5.488609448075295,3.8307580053806314,player
127,6888,William Saliba,26,2278,2,2.6192425787448883,0,0.6214833408594131,4,4,2,1,D,Arsenal,2,2.6192425787448883,10.513284493237734,10.491786886006594,player
128,6912,Pedro Porro,28,2278,2,1.7271813470870256,5,4.278186813928187,35,44,2,0,D S,Tottenham,2,1.7271813470870256,12.29416291601956,10.139283107593656,player
129,7753,James Justin,26,2219,2,2.027784578502178,1,0.707185311242938,24,12,3,0,D,Leicester,2,2.027784578502178,5.550267041660845,4.729604960419238,player
130,7762,Jean-Ricner Bellegarde,26,1240,2,1.5994243724271655,4,2.943742683157325,18,21,3,0,M S,Wolverhampton Wanderers,2,1.5994243724271655,7.666332547552884,3.505160478875041,player
131,7902,Matthijs de Ligt,26,1927,2,2.479493038728833,0,0.2623430583626032,17,5,3,0,D S,Manchester United,2,2.479493038728833,5.016563888639212,4.776923056691885,player
132,8129,Riccardo Calafiori,17,933,2,0.7747622476890683,1,0.4056127071380615,10,6,4,0,D S,Arsenal,2,0.7747622476890683,4.017891261726618,3.666850782930851,player
133,8226,Tariq Lamptey,13,770,2,0.3391416240483522,2,0.8965721465647221,6,5,0,0,D S,Brighton,2,0.3391416240483522,2.034523122012615,1.2221865803003311,player
134,8706,Eberechi Eze,24,1952,2,6.2020007856190205,6,5.609348645433784,83,49,1,0,F M S,Crystal Palace,2,6.2020007856190205,14.548704367130997,6.651443123817444,player
135,8845,Hee-Chan Hwang,18,609,2,0.7990479003638029,0,0.2850785907357931,5,3,0,0,F M S,Wolverhampton Wanderers,2,0.7990479003638029,2.01325161755085,0.9641339294612408,player
136,8859,Mikkel Damsgaard,28,2179,2,2.9746458530426025,9,7.136535578407347,26,51,2,0,F M S,Brentford,2,2.9746458530426025,16.08937729522586,9.525627100840213,player
137,9415,Jaden Philogene-Bidace,17,692,2,2.731022994965315,0,0.3331893943250179,18,6,2,1,D M S,"Aston Villa,Ipswich",2,2.731022994965315,2.990621061995625,1.6042765881866217,player
138,9501,Fabio Carvalho,19,399,2,2.3463018126785755,1,0.6756551787257195,12,4,1,0,F M S,Brentford,2,2.3463018126785755,4.785842690616846,1.763885661959648,player
139,9667,Amadou Onana,17,1103,2,2.4306247010827065,0,0.1486510382965207,14,5,4,0,M S,Aston Villa,2,2.4306247010827065,4.434736738912761,4.07590192463249,player
140,9678,Ethan Pinnock,20,1736,2,0.8100743740797043,0,1.5102842152118685,9,8,2,0,D S,Brentford,2,0.8100743740797043,7.896967685781419,6.993780844844878,player
141,9733,Nathan Collins,28,2520,2,2.236337795853615,1,1.0274919159710407,15,6,4,0,D,Brentford,2,2.236337795853615,8.421047140844166,7.983960029669106,player
142,9912,Cameron Archer,25,1143,2,5.949446262791753,0,0.2221684232354164,26,2,0,0,F S,Southampton,2,5.188277395442128,6.104493658989668,1.7004550704732535,player
143,10126,James McAtee,10,115,2,1.2080746069550514,0,0.0,5,0,0,0,S,Manchester City,2,1.2080746069550514,1.2438596077263355,0.6109811514616013,player
144,10527,Carlos Baleba,24,1903,2,2.2264676094055176,1,1.301668429747224,34,16,5,1,M S,Brighton,2,2.2264676094055176,13.12197207286954,10.413064330816267,player
145,10586,Tyler Dibling,24,1444,2,2.351740410551429,0,1.782829875126481,24,17,6,0,F M S,Southampton,2,2.351740410551429,7.316323809325695,3.666242739185691,player
146,10744,Ryan Christie,27,2023,2,1.4952793382108212,3,3.64399142190814,30,38,9,0,M S,Bournemouth,2,1.4952793382108212,9.139890477061272,5.887647178024054,player
147,10802,Lisandro Martínez,20,1762,2,1.686713680624962,1,1.357606129720807,17,9,7,0,D,Manchester United,2,1.686713680624962,9.6391548961401,8.233198188245296,player
148,11003,Ryan Yates,25,1503,2,2.732004450634122,0,0.6967605762183666,27,14,8,0,M S,Nottingham Forest,2,2.732004450634122,4.704679515212774,3.163734953850508,player
149,11055,Rasmus Højlund,23,1375,2,2.76374775916338,0,1.5395331736654043,17,12,2,0,F S,Manchester United,2,2.76374775916338,5.578362837433815,2.254795368760824,player
150,11269,Jack Hinshelwood,16,1175,2,0.9530017292127012,0,0.1783577632158994,9,6,3,0,D M S,Brighton,2,0.9530017292127012,4.8463782370090485,4.038891389966011,player
151,11360,Paul Onuachu,18,704,2,3.402369315735996,1,0.45014763250947,23,7,3,0,F S,Southampton,2,3.402369315735996,3.8068179860711098,0.438140844926238,player
152,11709,Milos Kerkez,28,2464,2,0.618478799238801,5,4.16095363534987,15,25,4,0,D,Bournemouth,2,0.618478799238801,9.558669358491898,6.403045626357198,player
153,11710,Simon Adingra,19,601,2,1.9011845085769887,1,0.9870425406843424,16,8,0,0,D M S,Brighton,2,1.9011845085769887,3.2539930511265998,1.398121440783143,player
154,11943,Dean Huijsen,22,1585,2,1.1250984109938145,0,1.0271776020526886,12,11,6,0,D S,Bournemouth,2,1.1250984109938145,8.058773105964065,7.013895222917199,player
155,13020,Bilal El Khannouss,23,1475,2,0.6505947578698397,1,2.964354751631617,17,24,2,0,M S,Leicester,2,0.6505947578698397,4.574195772409439,2.2617674693465237,player
156,531,Michail Antonio,14,859,1,2.99339403398335,1,1.598572283051908,19,9,1,0,F S,West Ham,1,2.99339403398335,5.190587151795626,1.7512829042971134,player
157,631,Ashley Young,25,1527,1,0.2522744350135326,3,2.107808358967304,6,19,6,1,D S,Everton,1,0.2522744350135326,3.466309294104576,2.175210624933243,player
158,833,Virgil van Dijk,29,2610,1,1.9818783197551968,1,0.6516468403860927,18,10,3,0,D,Liverpool,1,1.9818783197551968,16.63641282171011,15.93331503123045,player
159,986,Danny Ings,15,235,1,1.7657166114076972,2,1.154838539659977,14,6,0,0,F S,West Ham,1,1.7657166114076972,2.8344373060390358,0.2195451222360134,player
