goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0,90,GK,Manchester United,Manchester City,0,0,2025-04-06,26909,2024,717791,0.0,0,0,0,0,0.0794222652912139,0.0794222652912139,10913
1,0,0,0,90,GK,Nottingham Forest,Manchester United,1,0,2025-04-01,26894,2024,716017,0.0,0,0,0,0,0.065759003162384,0.065759003162384,10913
2,0,0,0,90,GK,Leicester,Manchester United,0,3,2025-03-16,26888,2024,714286,0.0,0,0,0,0,0.0,0.0,10913
3,0,0,0,90,GK,Manchester United,Arsenal,1,1,2025-03-09,26877,2024,712181,0.0,0,0,0,0,0.0,0.0,10913
4,0,0,0,90,GK,Manchester United,Ipswich,3,2,2025-02-26,26871,2024,709205,0.0,0,0,0,0,0.0,0.0,10913
5,0,0,0,90,GK,Everton,Manchester United,2,2,2025-02-22,26855,2024,707529,0.0,0,0,0,0,0.0,0.0,10913
6,0,0,0,90,GK,Tottenham,Manchester United,1,0,2025-02-16,26850,2024,706998,0.0,0,0,0,0,0.0836716741323471,0.0836716741323471,10913
7,0,0,0,90,GK,Manchester United,Crystal Palace,0,2,2025-02-02,26838,2024,703976,0.0,0,0,0,0,0.2001806944608688,0.2001806944608688,10913
8,0,0,0,90,GK,Fulham,Manchester United,0,1,2025-01-26,26826,2024,702341,0.0,0,0,0,0,0.0,0.0,10913
9,0,0,0,90,GK,Manchester United,Brighton,1,3,2025-01-19,26818,2024,700467,0.0,0,0,0,0,0.0544985011219978,0.0544985011219978,10913
10,0,0,0,90,GK,Manchester United,Southampton,3,1,2025-01-16,26811,2024,699565,0.0,0,0,0,0,0.4883439540863037,0.4883439540863037,10913
11,0,0,0,90,GK,Liverpool,Manchester United,2,2,2025-01-05,26797,2024,697722,0.0,0,0,0,0,0.0,0.0,10913
12,0,0,0,90,GK,Manchester United,Newcastle United,0,2,2024-12-30,26789,2024,696950,0.0,0,0,0,0,0.0,0.0,10913
13,0,0,0,90,GK,Wolverhampton Wanderers,Manchester United,2,0,2024-12-26,26781,2024,696319,0.0,0,0,0,0,0.0400431454181671,0.0400431454181671,10913
14,0,0,0,90,GK,Manchester United,Bournemouth,0,3,2024-12-22,26769,2024,695724,0.0,0,0,0,0,0.0660576373338699,0.0660576373338699,10913
15,0,0,0,90,GK,Manchester City,Manchester United,1,2,2024-12-15,26753,2024,694450,0.0,0,0,0,0,0.0844575613737106,0.0844575613737106,10913
16,0,0,0,90,GK,Manchester United,Nottingham Forest,2,3,2024-12-07,26744,2024,692374,0.0,0,0,0,0,0.0277866907417774,0.0277866907417774,10913
17,0,0,0,90,GK,Arsenal,Manchester United,2,0,2024-12-04,26733,2024,691522,0.0,0,0,0,0,0.0113247251138091,0.0113247251138091,10913
18,0,0,0,90,GK,Manchester United,Everton,4,0,2024-12-01,26727,2024,690642,0.0,0,0,0,0,0.0,0.0,10913
19,0,0,0,90,GK,Ipswich,Manchester United,1,1,2024-11-24,26718,2024,689258,0.0,0,0,0,0,0.4774748086929321,0.4774748086929321,10913
20,0,0,0,90,GK,Manchester United,Leicester,3,0,2024-11-10,26708,2024,687340,0.0,0,0,0,0,0.0,0.0,10913
21,0,0,0,90,GK,Manchester United,Chelsea,1,1,2024-11-03,26697,2024,685855,0.0,0,0,0,0,0.2514970600605011,0.2514970600605011,10913
22,0,0,0,90,GK,West Ham,Manchester United,2,1,2024-10-27,26690,2024,683464,0.0,0,0,0,0,0.5556838512420654,0.5556838512420654,10913
23,0,0,0,90,GK,Manchester United,Brentford,2,1,2024-10-19,26675,2024,681288,0.3146860003471374,0,1,0,0,0.6079975366592407,0.2933115661144256,10913
24,0,0,0,90,GK,Aston Villa,Manchester United,0,0,2024-10-06,26670,2024,680087,0.0,0,0,0,0,0.0,0.0,10913
25,0,0,0,90,GK,Manchester United,Tottenham,0,3,2024-09-29,26660,2024,678642,0.0,0,0,0,0,0.0,0.0,10913
26,0,0,0,90,GK,Crystal Palace,Manchester United,0,0,2024-09-21,26649,2024,675942,0.0,0,0,0,0,0.0554806590080261,0.0554806590080261,10913
27,0,0,0,90,GK,Southampton,Manchester United,0,3,2024-09-14,26632,2024,673372,0.0,0,0,0,0,0.7996252179145813,0.7996252179145813,10913
28,0,0,0,90,GK,Manchester United,Liverpool,0,3,2024-09-01,26631,2024,672612,0.0,0,0,0,0,0.0,0.0,10913
29,0,0,0,90,GK,Brighton,Manchester United,2,1,2024-08-24,26612,2024,667708,0.0,0,0,0,0,0.4879011213779449,0.4879011213779449,10913
30,0,0,0,90,GK,Manchester United,Fulham,1,0,2024-08-16,26602,2024,666169,0.0,0,0,0,0,0.1453097313642501,0.1453097313642501,10913
31,0,0,0,90,GK,Brighton,Manchester United,0,2,2024-05-19,22267,2023,663190,0.0,0,0,0,0,0.3134551048278808,0.3134551048278808,10913
32,0,0,0,90,GK,Manchester United,Newcastle United,3,2,2024-05-15,22231,2023,662114,0.0,0,0,0,0,0.0,0.0,10913
33,0,0,0,90,GK,Manchester United,Arsenal,0,1,2024-05-12,22259,2023,661275,0.0,0,0,0,0,0.0180456023663282,0.0180456023663282,10913
34,0,0,0,90,GK,Crystal Palace,Manchester United,4,0,2024-05-06,22250,2023,660052,0.0,0,0,0,0,0.0736285299062728,0.0736285299062728,10913
35,0,0,0,90,GK,Manchester United,Burnley,1,1,2024-04-27,22239,2023,656976,0.0,0,0,0,0,0.0601677000522613,0.0601677000522613,10913
36,0,0,0,90,GK,Manchester United,Sheffield United,4,2,2024-04-24,22182,2023,656276,0.0,0,0,0,0,0.4554113149642944,0.4554113149642944,10913
37,0,0,0,90,GK,Bournemouth,Manchester United,2,2,2024-04-13,22215,2023,653517,0.0,0,0,0,0,0.0,0.0,10913
38,0,0,0,90,GK,Manchester United,Liverpool,2,2,2024-04-07,22211,2023,652386,0.0,0,0,0,0,0.0651120245456695,0.0651120245456695,10913
39,0,0,0,90,GK,Chelsea,Manchester United,4,3,2024-04-04,22201,2023,651286,0.0,0,0,0,0,0.4806363582611084,0.4806363582611084,10913
40,0,0,0,90,GK,Brentford,Manchester United,1,1,2024-03-30,22187,2023,650217,0.0,0,0,0,0,0.3555373251438141,0.3555373251438141,10913
41,0,0,0,90,GK,Manchester United,Everton,2,0,2024-03-09,22172,2023,646311,0.0555086769163608,0,1,0,0,0.2844786643981933,0.2289699763059616,10913
42,0,0,0,90,GK,Manchester City,Manchester United,3,1,2024-03-03,22160,2023,645748,0.0,0,0,0,0,0.0219804048538208,0.0219804048538208,10913
43,0,0,0,90,GK,Manchester United,Fulham,1,2,2024-02-24,22152,2023,643266,0.0,0,0,0,0,0.1041265428066253,0.1041265428066253,10913
44,0,0,0,90,GK,Luton,Manchester United,1,2,2024-02-18,22139,2023,642548,0.0,0,0,0,0,0.0,0.0,10913
45,0,0,0,90,GK,Aston Villa,Manchester United,1,2,2024-02-11,22125,2023,640940,0.0,0,0,0,0,0.0,0.0,10913
46,0,0,0,90,GK,Manchester United,West Ham,3,0,2024-02-04,22122,2023,639069,0.0,0,0,0,0,0.1832432597875595,0.1832432597875595,10913
47,0,0,0,90,GK,Wolverhampton Wanderers,Manchester United,3,4,2024-02-01,22111,2023,638125,0.0,0,0,0,0,0.1997332721948623,0.1997332721948623,10913
48,0,0,0,90,GK,Manchester United,Tottenham,2,2,2024-01-14,22099,2023,635455,0.0,0,0,0,0,0.090524636209011,0.090524636209011,10913
49,0,0,0,90,GK,Nottingham Forest,Manchester United,2,1,2023-12-30,22091,2023,633654,0.0,0,0,0,0,0.0427056923508644,0.0427056923508644,10913
50,0,0,0,90,GK,Manchester United,Aston Villa,3,2,2023-12-26,22082,2023,633033,0.0762293636798858,0,2,0,0,0.0762293636798858,0.0,10913
51,0,0,0,90,GK,West Ham,Manchester United,2,0,2023-12-23,22072,2023,632530,0.0,0,0,0,0,0.0157478302717208,0.0157478302717208,10913
52,0,0,0,90,GK,Liverpool,Manchester United,0,0,2023-12-17,22060,2023,631114,0.0,0,0,0,0,0.3339172899723053,0.3339172899723053,10913
53,0,0,0,90,GK,Manchester United,Bournemouth,0,3,2023-12-09,22051,2023,628722,0.0,0,0,0,0,0.0597605258226394,0.0597605258226394,10913
54,0,0,0,90,GK,Manchester United,Chelsea,2,1,2023-12-06,22044,2023,628082,0.0,0,0,0,0,0.1433576792478561,0.1433576792478561,10913
55,0,0,0,90,GK,Newcastle United,Manchester United,1,0,2023-12-02,22032,2023,626944,0.0,0,0,0,0,0.0,0.0,10913
56,0,0,0,90,GK,Everton,Manchester United,0,3,2023-11-26,22017,2023,625806,0.0,0,0,0,0,0.0925833582878112,0.0925833582878112,10913
57,0,0,0,90,GK,Manchester United,Luton,1,0,2023-11-11,22012,2023,623228,0.0,0,0,0,0,0.05545649304986,0.05545649304986,10913
58,0,0,0,90,GK,Fulham,Manchester United,0,1,2023-11-04,21998,2023,621201,0.0,0,0,0,0,0.0956075862050056,0.0956075862050056,10913
59,0,0,0,90,GK,Manchester United,Manchester City,0,3,2023-10-29,21992,2023,620719,0.0,0,0,0,0,0.0,0.0,10913
60,0,0,0,90,GK,Sheffield United,Manchester United,1,2,2023-10-21,21983,2023,618476,0.0,0,0,0,0,0.0,0.0,10913
61,0,0,0,90,GK,Manchester United,Brentford,2,1,2023-10-07,21972,2023,616461,0.0,0,0,0,0,0.2070988565683365,0.2070988565683365,10913
62,0,0,0,90,GK,Manchester United,Crystal Palace,0,1,2023-09-30,21957,2023,614628,0.0,0,0,0,0,0.4638804495334625,0.4638804495334625,10913
63,0,0,0,90,GK,Burnley,Manchester United,0,1,2023-09-23,21950,2023,612530,0.0,0,0,0,0,0.0,0.0,10913
64,0,0,0,90,GK,Manchester United,Brighton,1,3,2023-09-16,21940,2023,610430,0.0,0,0,0,0,0.1581873744726181,0.1581873744726181,10913
65,0,0,0,90,GK,Arsenal,Manchester United,3,1,2023-09-03,21934,2023,609660,0.0,0,0,0,0,0.1086588650941848,0.1086588650941848,10913
66,0,0,0,90,GK,Manchester United,Nottingham Forest,3,2,2023-08-26,22300,2023,606948,0.0,0,0,0,0,0.0,0.0,10913
67,0,0,0,90,GK,Tottenham,Manchester United,2,0,2023-08-19,22290,2023,605260,0.0,0,0,0,0,0.4336704313755035,0.4336704313755035,10913
68,0,0,0,90,GK,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14,22284,2023,604618,0.0,0,0,0,0,0.0,0.0,10913
69,0,0,0,90,GK,Inter,Atalanta,3,2,2023-05-27,18945,2022,600327,0.0258427746593952,0,1,0,0,0.9180726408958436,0.8922298550605774,10913
70,0,0,0,90,GK,Napoli,Inter,3,1,2023-05-21,18937,2022,599076,0.0,0,0,0,0,0.0,0.0,10913
71,0,0,0,90,GK,Roma,Inter,0,2,2023-05-06,18918,2022,594929,0.0,0,0,0,0,0.7003861665725708,0.7003861665725708,10913
72,0,0,0,90,GK,Inter,Lazio,3,1,2023-04-30,18895,2022,592695,0.0,0,0,0,0,0.1553687900304794,0.1553687900304794,10913
73,0,0,0,90,GK,Inter,Monza,0,1,2023-04-15,18875,2022,588760,0.0,0,0,0,0,0.1529629975557327,0.1529629975557327,10913
74,0,0,0,90,GK,Salernitana,Inter,1,1,2023-04-07,18868,2022,586170,0.0,0,0,0,0,0.088359996676445,0.088359996676445,10913
75,0,0,0,90,GK,Inter,Fiorentina,0,1,2023-04-01,18855,2022,584855,0.0,0,0,0,0,0.5019689798355103,0.5019689798355103,10913
76,0,0,0,90,GK,Inter,Juventus,0,1,2023-03-19,18844,2022,584123,0.03636210039258,0,1,0,0,0.090114802122116,0.0537527985870838,10913
77,0,0,0,90,GK,Inter,Lecce,2,0,2023-03-05,18824,2022,580455,0.0,0,0,0,0,0.0684633031487464,0.0684633031487464,10913
78,0,0,0,90,GK,Bologna,Inter,1,0,2023-02-26,18812,2022,578241,0.0,0,0,0,0,0.059409100562334,0.059409100562334,10913
79,0,0,0,90,GK,Sampdoria,Inter,0,0,2023-02-13,18801,2022,575839,0.0,0,0,0,0,0.2983390092849731,0.2983390092849731,10913
