goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,1,0.1112426966428756,14,Sub,West Ham,Southampton,1,1,2025-04-19,26931,2024,720433,0.0,0,0,0,0.1112426966428756,0.1112426966428756,0.0,13026
1,0,0,0.0,11,Sub,Liverpool,West Ham,2,1,2025-04-13,26916,2024,719270,0.0,0,0,0,0.0,0.048390008509159,0.048390008509159,13026
2,0,1,0.1116313338279724,4,Sub,West Ham,Bournemouth,2,2,2025-04-05,26911,2024,716868,0.0,0,0,0,0.1116313338279724,0.1116313338279724,0.0,13026
3,0,0,0.0,49,AMC,Wolverhampton Wanderers,West Ham,1,0,2025-04-01,26895,2024,715993,0.0625251829624176,0,1,0,0.0,0.0625251829624176,0.0,13026
4,0,0,0.0,1,Sub,West Ham,Brentford,0,1,2025-02-15,26851,2024,706286,0.0,0,0,0,0.0,0.0,0.0,13026
5,0,0,0.0,1,Sub,Chelsea,West Ham,2,1,2025-02-03,26835,2024,704462,0.017153400927782,0,1,0,0.0,0.1696359366178512,0.1524825394153595,13026
6,0,0,0.0,6,Sub,West Ham,Crystal Palace,0,2,2025-01-18,26821,2024,700062,0.0,0,0,0,0.0,0.0,0.0,13026
7,0,0,0.0,17,Sub,Manchester City,West Ham,4,1,2025-01-04,26798,2024,697302,0.0302807167172431,0,1,0,0.0,0.0,0.0,13026
8,0,1,0.0199884455651044,6,Sub,West Ham,Liverpool,0,5,2024-12-29,26791,2024,696806,0.0,0,0,0,0.0199884455651044,0.0199884455651044,0.0,13026
9,0,0,0.0,6,Sub,West Ham,Everton,0,0,2024-11-09,26710,2024,686644,0.0,0,0,0,0.0,0.0,0.0,13026
10,0,0,0.0,1,Sub,West Ham,Ipswich,4,1,2024-10-05,26665,2024,679493,0.0,0,0,0,0.0,0.0,0.0,13026
