goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,1,Sub,Ipswich,Wolverhampton Wanderers,1,2,2025-04-05,26907,2024,716823,0.0,0,0,0,0.0,0.0,0.0,10945
1,0,0,0.0,5,Sub,Wolverhampton Wanderers,West Ham,1,0,2025-04-01,26895,2024,715984,0.0,0,0,0,0.0,0.0,0.0,10945
2,0,0,0.0,9,Sub,Southampton,Wolverhampton Wanderers,1,2,2025-03-15,26891,2024,713069,0.0,0,0,0,0.0,0.0,0.0,10945
3,0,0,0.0,1,Sub,Wolverhampton Wanderers,Everton,1,1,2025-03-08,26881,2024,711707,0.0,0,0,0,0.0,0.0,0.0,10945
4,0,0,0.0,79,DC,Wolverhampton Wanderers,Fulham,1,2,2025-02-25,26867,2024,709029,0.0,0,0,0,0.0,0.1006621792912483,0.1006621792912483,10945
5,0,0,0.0,77,DC,Bournemouth,Wolverhampton Wanderers,0,1,2025-02-22,26852,2024,707902,0.0,0,0,0,0.0,0.2025013417005539,0.2025013417005539,10945
6,0,0,0.0,26,Sub,Liverpool,Wolverhampton Wanderers,2,1,2025-02-16,26847,2024,706731,0.0,0,0,0,0.0,0.0,0.0,10945
7,0,0,0.0,1,Sub,Wolverhampton Wanderers,Aston Villa,2,0,2025-02-01,26841,2024,703646,0.0,0,0,0,0.0,0.0,0.0,10945
8,0,0,0.0,90,DC,Wolverhampton Wanderers,Arsenal,0,1,2025-01-25,26831,2024,701437,0.0,0,0,0,0.0,0.0883029401302337,0.0883029401302337,10945
9,0,0,0.0,90,DC,Chelsea,Wolverhampton Wanderers,3,1,2025-01-20,26814,2024,701018,0.0,0,0,0,0.0,0.0,0.0,10945
10,0,0,0.0,90,DC,Newcastle United,Wolverhampton Wanderers,3,0,2025-01-15,26810,2024,699460,0.0,0,0,0,0.0,0.0964457690715789,0.0964457690715789,10945
11,0,3,0.1955093592405319,90,DC,Wolverhampton Wanderers,Nottingham Forest,0,3,2025-01-06,26801,2024,697801,0.0,0,0,0,0.1955093592405319,0.0250752568244934,0.0250752568244934,10945
12,0,1,0.0195216629654169,90,DC,Tottenham,Wolverhampton Wanderers,2,2,2024-12-29,26790,2024,696749,0.0,0,0,0,0.0195216629654169,0.3143379092216491,0.2948162257671356,10945
13,0,0,0.0,90,DC,Wolverhampton Wanderers,Manchester United,2,0,2024-12-26,26781,2024,696306,0.0,0,0,0,0.0,0.0618270710110664,0.0618270710110664,10945
14,0,1,0.0251137632876634,90,DC,Leicester,Wolverhampton Wanderers,0,3,2024-12-22,26770,2024,695679,0.0,0,0,0,0.0251137632876634,0.2990841269493103,0.2990841269493103,10945
15,0,0,0.0,90,DC,Wolverhampton Wanderers,Ipswich,1,2,2024-12-14,26758,2024,693603,0.0,0,0,0,0.0,0.1400483548641204,0.1400483548641204,10945
16,0,0,0.0,90,DC,West Ham,Wolverhampton Wanderers,2,1,2024-12-09,26746,2024,693281,0.0,0,0,0,0.0,0.4147919118404388,0.4147919118404388,10945
17,0,0,0.0,83,DC,Everton,Wolverhampton Wanderers,4,0,2024-12-04,26735,2024,691586,0.0,0,0,0,0.0,0.5755777955055237,0.5755777955055237,10945
18,0,0,0.0,90,DC,Wolverhampton Wanderers,Southampton,2,0,2024-11-09,26711,2024,686663,0.0,0,0,0,0.0,0.0,0.0,10945
19,0,0,0.0,90,DC,Wolverhampton Wanderers,Crystal Palace,2,2,2024-11-02,26701,2024,685236,0.0,0,0,0,0.0,1.1423912048339844,1.1423912048339844,10945
20,0,1,0.0882612317800521,90,DC,Brighton,Wolverhampton Wanderers,2,2,2024-10-26,26686,2024,683039,0.0,0,0,0,0.0882612317800521,0.0,0.0,10945
21,0,0,0.0,90,DC,Wolverhampton Wanderers,Manchester City,1,2,2024-10-20,26681,2024,681876,0.0,0,0,0,0.0,0.3284612894058227,0.3284612894058227,10945
22,0,0,0.0,81,DC,Wolverhampton Wanderers,Liverpool,1,2,2024-09-28,26658,2024,678053,0.0,0,0,0,0.0,0.0753610506653785,0.0753610506653785,10945
23,0,0,0.0,2,Sub,Aston Villa,Wolverhampton Wanderers,3,1,2024-09-21,26647,2024,675774,0.0,0,0,0,0.0,0.0,0.0,10945
24,0,0,0.0,90,DC,Liverpool,Wolverhampton Wanderers,2,0,2024-05-19,22271,2023,663066,0.1733891665935516,0,1,0,0.0,0.1733891665935516,0.0,10945
25,0,0,0.0,12,Sub,Manchester City,Wolverhampton Wanderers,5,1,2024-05-04,22253,2023,659077,0.0,0,0,0,0.0,0.0,0.0,10945
26,0,0,0.0,48,DC,Wolverhampton Wanderers,Bournemouth,0,1,2024-04-24,22184,2023,656368,0.0,0,0,0,0.0,0.0313969291746616,0.0313969291746616,10945
27,0,0,0.0,90,DC,Wolverhampton Wanderers,Arsenal,0,2,2024-04-20,22234,2023,655049,0.0,0,0,0,0.0,0.0243077091872692,0.0243077091872692,10945
28,0,0,0.0,90,DC,Nottingham Forest,Wolverhampton Wanderers,2,2,2024-04-13,22223,2023,653335,0.0,0,0,0,0.0,0.1452901065349578,0.1452901065349578,10945
29,0,0,0.0,90,DC,Wolverhampton Wanderers,West Ham,1,2,2024-04-06,22214,2023,651802,0.0175168197602033,0,1,0,0.0,0.7621372938156128,0.7621372938156128,10945
30,0,0,0.0,18,Sub,Burnley,Wolverhampton Wanderers,1,1,2024-04-02,22197,2023,651090,0.0,0,0,0,0.0,0.0,0.0,10945
31,0,0,0.0,90,DC,Aston Villa,Wolverhampton Wanderers,2,0,2024-03-30,22186,2023,650029,0.0,0,0,0,0.0,0.3661127984523773,0.3661127984523773,10945
32,0,0,0.0,90,DC,Wolverhampton Wanderers,Fulham,2,1,2024-03-09,22174,2023,646687,0.0,0,0,0,0.0,0.2326919734477996,0.2326919734477996,10945
33,0,0,0.0,90,DC,Brentford,Wolverhampton Wanderers,1,4,2023-12-27,22077,2023,633138,0.0,0,0,0,0.0,0.0108225950971245,0.0108225950971245,10945
34,0,0,0.0,19,Sub,Wolverhampton Wanderers,Chelsea,2,1,2023-12-24,22073,2023,632893,0.0,0,0,0,0.0,0.0,0.0,10945
35,0,0,0.0,90,DC,Fulham,Wolverhampton Wanderers,3,2,2023-11-27,22018,2023,626118,0.0,0,0,0,0.0,0.3619565367698669,0.3619565367698669,10945
36,0,0,0.0,55,DC,Celta Vigo,Girona,1,1,2023-05-23,19313,2022,599415,0.0,0,0,0,0.0,0.0221843104809522,0.0221843104809522,10945
37,0,0,0.0,90,DC,Girona,Villarreal,1,2,2023-05-20,19304,2022,597842,0.0,0,0,0,0.0,0.0,0.0,10945
38,0,1,0.0124196726828813,90,DC,Real Sociedad,Girona,2,2,2023-05-13,19292,2022,596104,0.0,0,0,0,0.0124196726828813,0.1835754364728927,0.1835754364728927,10945
39,0,0,0.0,90,DC,Girona,Mallorca,2,1,2023-05-04,19289,2022,594214,0.0525908879935741,0,1,0,0.0,0.2382789850234985,0.2382789850234985,10945
40,0,0,0.0,90,DC,Sevilla,Girona,0,2,2023-05-01,19281,2022,593610,0.0475914031267166,0,1,0,0.0,0.0475914031267166,0.0475914031267166,10945
41,0,0,0.0,90,DC,Girona,Real Madrid,4,2,2023-04-25,19268,2022,591351,0.0,0,0,0,0.0,0.5420680642127991,0.5420680642127991,10945
42,0,0,0.0,90,DC,Girona,Elche,2,0,2023-04-16,19248,2022,588948,0.0,0,0,0,0.0,0.2558130025863647,0.2558130025863647,10945
43,0,0,0.0,90,DC,Barcelona,Girona,0,0,2023-04-10,19232,2022,587894,0.0,0,0,0,0.0,0.3760380148887634,0.3760380148887634,10945
44,0,0,0.0,90,DC,Girona,Espanyol,2,1,2023-04-01,19228,2022,584397,0.0,0,0,0,0.0,0.2101159989833831,0.2101159989833831,10945
45,0,0,0.0,90,DC,Rayo Vallecano,Girona,2,2,2023-03-18,19221,2022,583154,0.016406899318099,0,1,0,0.0,0.0472390986979007,0.0308321993798017,10945
46,0,0,0.0,90,DC,Girona,Atletico Madrid,0,1,2023-03-13,19207,2022,582456,0.0077576399780809,0,1,0,0.0,0.0908643007278442,0.0908643007278442,10945
47,0,0,0.0,90,DC,Getafe,Girona,3,2,2023-03-04,19195,2022,579224,0.0,0,0,0,0.0,0.021526800468564,0.021526800468564,10945
48,0,1,0.066142201423645,90,DC,Athletic Club,Girona,2,3,2023-02-26,19184,2022,578306,0.0,0,0,0,0.066142201423645,0.0,0.0,10945
49,0,0,0.0,90,DC,Girona,Almeria,6,2,2023-02-17,19181,2022,576072,0.0,0,0,0,0.0,0.0614734999835491,0.0614734999835491,10945
50,0,0,0.0,90,DC,Cadiz,Girona,2,0,2023-02-10,19163,2022,574526,0.0,0,0,0,0.0,0.0,0.0,10945
51,0,2,0.2231920063495636,90,DC,Girona,Valencia,1,0,2023-02-05,19160,2022,573986,0.0,0,0,0,0.2231920063495636,0.8815400004386902,0.8815400004386902,10945
52,0,0,0.0,82,DC,Villarreal,Girona,1,0,2023-01-22,19141,2022,570522,0.0,0,0,0,0.0,0.0320889987051487,0.0320889987051487,10945
53,0,0,0.0,90,DC,Girona,Sevilla,2,1,2023-01-14,19126,2022,568894,0.0078328596428036,0,1,0,0.0,0.5458419919013977,0.5458419919013977,10945
54,0,1,0.0159034002572298,90,DC,Espanyol,Girona,2,2,2023-01-07,19115,2022,567806,0.0,0,0,0,0.0159034002572298,0.3767859935760498,0.3608829975128174,10945
55,0,0,0.0,90,DC,Girona,Rayo Vallecano,2,2,2022-12-29,19106,2022,565955,0.1089709997177124,0,1,0,0.0,0.3191039860248565,0.3191039860248565,10945
56,0,2,0.1437380015850067,90,DC,Elche,Girona,1,2,2022-11-08,19093,2022,563223,0.1548150032758712,0,1,0,0.1437380015850067,0.935496985912323,0.935496985912323,10945
57,0,0,0.0,90,DC,Girona,Athletic Club,2,1,2022-11-04,19087,2022,561453,0.0,0,0,0,0.0,0.0965093970298767,0.0965093970298767,10945
58,0,0,0.0,90,DC,Real Madrid,Girona,1,1,2022-10-30,19081,2022,560949,0.0,0,0,0,0.0,0.0383180007338523,0.0383180007338523,10945
59,0,1,0.0541329011321067,90,DC,Girona,Osasuna,1,1,2022-10-23,19064,2022,559274,0.0,0,0,0,0.0541329011321067,0.0,0.0,10945
60,0,1,0.0635299012064933,90,DC,Almeria,Girona,3,2,2022-10-20,19056,2022,557689,0.0,0,0,0,0.0635299012064933,0.1426499933004379,0.1426499933004379,10945
61,0,0,0.0,90,DC,Girona,Cadiz,1,1,2022-10-15,19049,2022,555721,0.0255331005901098,0,1,0,0.0,0.2973609864711761,0.2718279957771301,10945
62,0,0,0.0,90,DC,Atletico Madrid,Girona,2,1,2022-10-08,19032,2022,554200,0.0,0,0,0,0.0,0.0401276983320713,0.0401276983320713,10945
63,0,0,0.0,90,DC,Girona,Real Sociedad,3,5,2022-10-02,19025,2022,553416,0.0,0,0,0,0.0,0.1058579981327056,0.1058579981327056,10945
64,0,1,0.0152722997590899,90,DC,Real Betis,Girona,2,1,2022-09-18,19014,2022,551698,0.0,0,0,0,0.0152722997590899,1.0378400087356567,1.0225600004196167,10945
65,0,1,0.0806159973144531,90,DC,Girona,Real Valladolid,2,1,2022-09-09,19008,2022,548781,0.551147997379303,1,1,0,0.0806159973144531,0.0163698997348546,0.0163698997348546,10945
66,0,0,0.0,90,DC,Mallorca,Girona,1,1,2022-09-03,19001,2022,546892,0.0,0,0,0,0.0,0.0276810992509126,0.0276810992509126,10945
67,0,2,0.1057749986648559,90,DC,Girona,Celta Vigo,0,1,2022-08-26,18982,2022,544000,0.0,0,0,0,0.1057749986648559,0.0666756033897399,0.0666756033897399,10945
68,0,0,0.0,90,DC,Girona,Getafe,3,1,2022-08-22,18981,2022,543908,0.0,0,0,0,0.0,0.0,0.0,10945
69,0,0,0.0,90,DC,Valencia,Girona,1,0,2022-08-14,18967,2022,541612,0.0,0,0,0,0.0,0.0,0.0,10945
