goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,62,DL,Manchester United,Arsenal,1,1,2025-03-09,26877,2024,712199,0.0,0,0,0,0.0,0.1666379868984222,0.1666379868984222,8129
1,0,1,0.0604306869208812,47,DL,Nottingham Forest,Arsenal,0,0,2025-02-26,26864,2024,709161,0.1103679984807968,0,1,0,0.0604306869208812,0.2224444448947906,0.1120764538645744,8129
2,0,2,0.075085811316967,58,DL,Arsenal,West Ham,0,1,2025-02-22,26853,2024,707764,0.0434259809553623,0,1,0,0.075085811316967,0.075085811316967,0.0,8129
3,0,0,0.0,10,Sub,Leicester,Arsenal,0,2,2025-02-15,26846,2024,705962,0.0,0,0,0,0.0,0.5875291228294373,0.5875291228294373,8129
4,0,0,0.0,1,Sub,Arsenal,Manchester City,5,1,2025-02-02,26833,2024,704201,0.0,0,0,0,0.0,0.0526160076260566,0.0526160076260566,8129
5,1,1,0.0620241053402423,37,Sub,Wolverhampton Wanderers,Arsenal,0,1,2025-01-25,26831,2024,701462,0.0,0,0,1,0.0620241053402423,0.0620241053402423,0.0,8129
6,0,0,0.0,90,DL,Brighton,Arsenal,1,1,2025-01-04,26794,2024,697387,0.0,0,0,0,0.0,0.0,0.0,8129
7,0,1,0.0153830982744693,82,DL,Brentford,Arsenal,1,3,2025-01-01,26783,2024,697030,0.1222421005368232,0,1,0,0.0153830982744693,0.2488904446363449,0.2335073500871658,8129
8,0,0,0.0,27,Sub,Crystal Palace,Arsenal,1,5,2024-12-21,26765,2024,695507,0.0486598648130893,1,1,0,0.0,0.4846595525741577,0.4359996914863586,8129
9,0,1,0.0130003960803151,63,DL,West Ham,Arsenal,2,5,2024-11-30,26730,2024,690378,0.0,0,0,0,0.0130003960803151,0.1068160012364387,0.1068160012364387,8129
10,0,0,0.0,72,DL,Arsenal,Nottingham Forest,3,0,2024-11-23,26714,2024,688484,0.0,0,0,0,0.0,0.2331074178218841,0.2331074178218841,8129
11,0,0,0.0,90,DL,Bournemouth,Arsenal,2,0,2024-10-19,26680,2024,681583,0.0,0,0,0,0.0,0.0,0.0,8129
12,0,0,0.0,90,DL,Arsenal,Southampton,3,1,2024-10-05,26666,2024,679518,0.0,0,0,0,0.0,1.0487864017486572,1.0487864017486572,8129
13,0,3,0.5304425358772278,90,DL,Arsenal,Leicester,4,2,2024-09-28,26655,2024,677837,0.0809167623519897,0,2,0,0.5304425358772278,0.544313907623291,0.523189902305603,8129
14,1,1,0.0183956138789653,83,DL,Manchester City,Arsenal,2,2,2024-09-22,26651,2024,676603,0.0,0,0,1,0.0183956138789653,0.114006869494915,0.0956112593412399,8129
15,0,0,0.0,27,Sub,Arsenal,Brighton,1,1,2024-08-31,26622,2024,671520,0.0,0,0,0,0.0,0.0,0.0,8129
16,0,0,0.0,4,Sub,Aston Villa,Arsenal,0,2,2024-08-24,26618,2024,668287,0.0,0,0,0,0.0,0.0709731876850128,0.0709731876850128,8129
