goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,90,DC,Crystal Palace,Brighton,2,1,2025-04-05,26904,2024,716827,0.0129245799034833,0,1,0,0.0,0.0501228794455528,0.0501228794455528,7603
1,0,1,0.067343570291996,90,DC,Southampton,Crystal Palace,1,1,2025-04-02,26900,2024,716222,0.0,0,0,0,0.067343570291996,0.1261857151985168,0.0588421523571014,7603
2,0,0,0.0,90,DC,Crystal Palace,Ipswich,1,0,2025-03-08,26875,2024,711352,0.0339001417160034,0,1,0,0.0,0.3671422600746155,0.333242118358612,7603
3,0,0,0.0,90,DC,Crystal Palace,Aston Villa,4,1,2025-02-25,26868,2024,709090,0.0,0,0,0,0.0,0.1433327943086624,0.1433327943086624,7603
4,0,0,0.0,90,DC,Fulham,Crystal Palace,0,2,2025-02-22,26856,2024,707840,0.0,0,0,0,0.0,0.2282399833202362,0.2282399833202362,7603
5,0,1,0.2682177424430847,90,DC,Crystal Palace,Everton,1,2,2025-02-15,26844,2024,706395,0.4918160438537597,1,1,0,0.2682177424430847,0.10407055914402,0.10407055914402,7603
6,0,0,0.0,90,DC,Manchester United,Crystal Palace,0,2,2025-02-02,26838,2024,703994,0.0,0,0,0,0.0,0.3894861340522766,0.3894861340522766,7603
7,0,0,0.0,90,DC,Crystal Palace,Brentford,1,2,2025-01-26,26825,2024,701928,0.0,0,0,0,0.0,0.0818799212574958,0.0818799212574958,7603
8,0,0,0.0,90,DC,West Ham,Crystal Palace,0,2,2025-01-18,26821,2024,700070,0.0,0,0,0,0.0,0.2377287745475769,0.2377287745475769,7603
9,1,1,0.3908525109291076,90,DC,Leicester,Crystal Palace,0,2,2025-01-15,26806,2024,699302,0.0,0,0,1,0.3908525109291076,0.3972571194171905,0.3972571194171905,7603
10,0,0,0.0,90,DC,Crystal Palace,Chelsea,1,1,2025-01-04,26795,2024,697164,0.0,0,0,0,0.0,0.4980080425739288,0.4980080425739288,7603
11,0,0,0.0,90,DC,Bournemouth,Crystal Palace,0,0,2024-12-26,26772,2024,696167,0.0,0,0,0,0.0,0.2334441244602203,0.2334441244602203,7603
12,0,0,0.0,90,DC,Crystal Palace,Arsenal,1,5,2024-12-21,26765,2024,695482,0.0,0,0,0,0.0,0.1797340661287307,0.1797340661287307,7603
13,0,0,0.0,90,DC,Brighton,Crystal Palace,1,3,2024-12-15,26756,2024,694206,0.0,0,0,0,0.0,0.0669145807623863,0.0669145807623863,7603
14,0,0,0.0,90,DC,Crystal Palace,Manchester City,2,2,2024-12-07,26747,2024,692194,0.0,0,0,0,0.0,0.0,0.0,7603
15,0,1,0.0414027199149131,90,DC,Ipswich,Crystal Palace,0,1,2024-12-03,26737,2024,691341,0.0,0,0,0,0.0414027199149131,0.389068990945816,0.389068990945816,7603
16,0,2,0.1159902960062027,90,DC,Crystal Palace,Newcastle United,1,1,2024-11-30,26725,2024,690085,0.6431732177734375,1,3,0,0.1159902960062027,0.5538731813430786,0.3232432305812835,7603
17,0,0,0.0,90,DC,Aston Villa,Crystal Palace,2,2,2024-11-23,26716,2024,688441,0.0,0,0,0,0.0,0.3704273998737335,0.3704273998737335,7603
18,0,2,0.1482011079788208,90,MC,Crystal Palace,Fulham,0,2,2024-11-09,26706,2024,686608,0.0130819762125611,0,1,0,0.1482011079788208,0.0294713210314512,0.0,7603
19,1,2,0.8859896063804626,90,DC,Wolverhampton Wanderers,Crystal Palace,2,2,2024-11-02,26701,2024,685251,0.0,0,0,1,0.8859896063804626,0.1210945472121238,0.1210945472121238,7603
20,0,1,0.0559440180659294,90,DC,Crystal Palace,Tottenham,1,0,2024-10-27,26689,2024,683481,0.0,0,0,0,0.0559440180659294,0.0,0.0,7603
21,0,0,0.0,90,DC,Nottingham Forest,Crystal Palace,1,0,2024-10-21,26677,2024,682453,0.0,0,0,0,0.0,0.3319144546985626,0.3319144546985626,7603
22,0,0,0.0,90,DC,Crystal Palace,Liverpool,0,1,2024-10-05,26662,2024,679174,0.0,0,0,0,0.0,0.0,0.0,7603
23,1,1,0.4970260262489319,90,DC,Everton,Crystal Palace,2,1,2024-09-28,26654,2024,677822,0.0202152673155069,0,2,1,0.4970260262489319,0.0202152673155069,0.0202152673155069,7603
24,0,0,0.0,90,DC,Crystal Palace,Manchester United,0,0,2024-09-21,26649,2024,675930,0.0,0,0,0,0.0,0.8206460475921631,0.8206460475921631,7603
25,0,0,0.0,90,DC,Crystal Palace,Leicester,2,2,2024-09-14,26636,2024,673706,0.0154110072180628,0,1,0,0.0,0.9060224294662476,0.9060224294662476,7603
26,0,0,0.0,90,DC,Chelsea,Crystal Palace,1,1,2024-09-01,26630,2024,672443,0.0,0,0,0,0.0,0.0,0.0,7603
27,0,0,0.0,90,DC,Crystal Palace,West Ham,0,2,2024-08-24,26613,2024,667918,0.0,0,0,0,0.0,0.144565612077713,0.144565612077713,7603
28,0,0,0.0,90,DC,Brentford,Crystal Palace,2,1,2024-08-18,26609,2024,666812,0.0,0,0,0,0.0,0.1133999526500701,0.1133999526500701,7603
29,0,0,0.0,80,MC,Crystal Palace,Aston Villa,5,0,2024-05-19,22270,2023,663087,0.0203708242624998,0,1,0,0.0,0.5781720876693726,0.5781720876693726,7603
30,0,0,0.0,15,Sub,Wolverhampton Wanderers,Crystal Palace,1,3,2024-05-11,22264,2023,660594,0.0,0,0,0,0.0,0.0,0.0,7603
31,0,0,0.0,9,Sub,Crystal Palace,Manchester United,4,0,2024-05-06,22250,2023,660051,0.0513984523713588,0,1,0,0.0,0.0513984523713588,0.0513984523713588,7603
32,0,0,0.0,27,DC,Brighton,Crystal Palace,4,1,2024-02-03,22118,2023,638559,0.0,0,0,0,0.0,0.0,0.0,7603
33,0,0,0.0,90,DC,Crystal Palace,Sheffield United,3,2,2024-01-30,22112,2023,637839,0.0880616754293441,0,1,0,0.0,0.8057490587234497,0.7176873683929443,7603
