goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,1,1,0.6050938367843628,84,FW,Ipswich,Wolverhampton Wanderers,1,2,2025-04-05,26907,2024,716803,0.0,0,0,1,0.6050938367843628,0.6050938367843628,0.0,8868
1,1,1,0.356806993484497,73,FW,Bournemouth,Ipswich,1,2,2025-04-02,26896,2024,716105,0.0,0,0,1,0.356806993484497,1.1229450702667236,0.7661380767822266,8868
2,0,3,0.216300755739212,82,FW,Ipswich,Nottingham Forest,2,4,2025-03-15,26887,2024,712987,0.0210381746292114,0,1,0,0.216300755739212,0.106143020093441,0.0453295223414897,8868
3,0,4,0.1693976670503616,86,FW,Crystal Palace,Ipswich,1,0,2025-03-08,26875,2024,711374,0.0,0,0,0,0.1693976670503616,0.1467771083116531,0.0,8868
4,0,3,0.1764398664236068,90,FW,Manchester United,Ipswich,3,2,2025-02-26,26871,2024,709230,0.0,0,0,0,0.1764398664236068,0.1764398664236068,0.0,8868
5,0,5,0.3184037208557129,82,FW,Ipswich,Tottenham,1,4,2025-02-22,26857,2024,707799,0.0,0,0,0,0.3184037208557129,0.5339763760566711,0.2994804382324219,8868
6,1,2,0.2421743273735046,84,FW,Aston Villa,Ipswich,1,1,2025-02-15,26842,2024,706176,0.0,0,0,1,0.2421743273735046,0.2421743273735046,0.1250611841678619,8868
7,1,4,0.7764720320701599,90,FW,Ipswich,Southampton,1,2,2025-02-01,26837,2024,703363,0.4525806903839111,0,1,1,0.7764720320701599,1.3541951179504397,0.1251423805952072,8868
8,0,0,0.0,86,FW,Liverpool,Ipswich,4,1,2025-01-25,26827,2024,701521,0.0,0,0,0,0.0,0.0,0.0,8868
9,0,2,0.130299225449562,74,FW,Ipswich,Manchester City,0,6,2025-01-19,26816,2024,700761,0.0,0,0,0,0.130299225449562,0.2271408587694168,0.0968416407704353,8868
10,0,1,0.0199786648154258,85,FW,Ipswich,Brighton,0,2,2025-01-16,26805,2024,699544,0.066580630838871,0,1,0,0.0199786648154258,0.0865592956542968,0.0,8868
11,1,1,0.7611688375473022,88,FW,Fulham,Ipswich,2,2,2025-01-05,26796,2024,697546,0.0714042410254478,0,1,0,0.0,0.4330297708511352,0.3616255223751068,8868
12,1,5,1.0823962688446045,90,FW,Ipswich,Chelsea,2,0,2024-12-30,26787,2024,696898,0.1079290211200714,1,1,0,0.3212274312973022,0.4291564524173736,0.0,8868
13,0,0,0.0,81,FW,Arsenal,Ipswich,1,0,2024-12-27,26773,2024,696419,0.0,0,0,0,0.0,0.0,0.0,8868
14,0,1,0.5721194744110107,87,FW,Wolverhampton Wanderers,Ipswich,1,2,2024-12-14,26758,2024,693624,0.7059701085090637,0,1,0,0.5721194744110107,1.437100887298584,0.1590112298727035,8868
15,0,2,0.6446874737739563,84,FW,Ipswich,Bournemouth,1,2,2024-12-08,26750,2024,692751,0.3237961232662201,0,4,0,0.6446874737739563,0.3691306114196777,0.0332242473959922,8868
16,0,4,0.3297759294509887,82,FW,Ipswich,Crystal Palace,0,1,2024-12-03,26737,2024,691333,0.0,0,0,0,0.3297759294509887,0.2978472709655761,0.0,8868
17,0,1,0.0749065428972244,90,FW,Nottingham Forest,Ipswich,1,0,2024-11-30,26728,2024,690015,0.0730339214205741,0,1,0,0.0749065428972244,0.1629540473222732,0.0150135774165391,8868
18,0,3,1.2046620845794678,84,FW,Ipswich,Manchester United,1,1,2024-11-24,26718,2024,689253,0.0,0,0,0,1.2046620845794678,1.270152926445007,0.0654909163713455,8868
19,1,1,0.9746790528297424,74,FW,Tottenham,Ipswich,1,2,2024-11-10,26709,2024,687306,0.5974003076553345,1,2,1,0.9746790528297424,1.572079300880432,0.0,8868
20,0,0,0.0,77,FW,Ipswich,Leicester,1,1,2024-11-02,26695,2024,685001,0.0330637209117412,0,1,0,0.0,0.105215199291706,0.0721514821052551,8868
21,1,2,0.4391279220581054,9,Sub,Brentford,Ipswich,4,3,2024-10-26,26685,2024,683017,0.0,0,0,1,0.4391279220581054,0.4391279220581054,0.0,8868
22,0,3,0.1605926752090454,85,FW,Ipswich,Everton,0,2,2024-10-19,26674,2024,681422,0.0,0,0,0,0.1605926752090454,0.1605926752090454,0.0,8868
23,1,2,0.3282493054866791,86,FW,West Ham,Ipswich,4,1,2024-10-05,26665,2024,679508,0.0756841227412223,0,2,1,0.3282493054866791,0.3889530897140503,0.0577719435095787,8868
24,2,3,0.9214789867401124,90,FW,Ipswich,Aston Villa,2,2,2024-09-29,26659,2024,678369,0.0,0,0,2,0.9214789867401124,1.345187067985535,0.4237081110477447,8868
25,0,1,0.0353469997644424,75,FW,Southampton,Ipswich,1,1,2024-09-21,26643,2024,675650,0.0,0,0,0,0.0353469997644424,0.5098406076431274,0.4744936227798462,8868
26,0,1,0.5234449505805969,62,FW,Brighton,Ipswich,0,0,2024-09-14,26633,2024,673666,0.0,0,0,0,0.5234449505805969,0.5234449505805969,0.0,8868
27,1,4,0.4017989337444305,83,FW,Ipswich,Fulham,1,1,2024-08-31,26625,2024,671790,0.0535666979849338,0,1,1,0.4017989337444305,0.1676815748214721,0.0,8868
28,0,0,0.0,88,FW,Manchester City,Ipswich,4,1,2024-08-24,26615,2024,668096,0.0,0,0,0,0.0,0.0,0.0,8868
29,0,0,0.0,75,FW,Ipswich,Liverpool,0,2,2024-08-17,26603,2024,666242,0.1242834031581878,0,2,0,0.0,0.1242834031581878,0.0,8868
30,0,0,0.0,7,Sub,Norwich,Manchester City,0,4,2022-02-12,16623,2021,512875,0.0,0,0,0,0.0,0.0,0.0,8868
31,0,1,0.0640852004289627,39,Sub,Manchester City,Leicester,2,5,2020-09-27,14112,2020,418257,0.0,0,0,0,0.0640852004289627,0.0640852004289627,0.0,8868
