goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,90,DMC,Manchester City,Leicester,2,0,2025-04-02,26898,2024,716117,0.0,0,0,0,0.0,0.1891896277666092,0.1891896277666092,9802
1,0,1,0.2693856358528137,90,DMC,Manchester City,Brighton,2,2,2025-03-15,26889,2024,713015,0.0,0,0,0,0.2693856358528137,0.6509798169136047,0.6509798169136047,9802
2,0,2,0.0307268872857093,64,DMC,Nottingham Forest,Manchester City,1,0,2025-03-08,26878,2024,711024,0.0,0,0,0,0.0307268872857093,0.187953844666481,0.1572269648313522,9802
3,0,0,0.0,75,DMC,Tottenham,Manchester City,0,1,2025-02-26,26865,2024,709195,0.0815559178590774,0,1,0,0.0,1.468001365661621,1.468001365661621,9802
4,0,3,0.0,80,DMC,Manchester City,Liverpool,0,2,2025-02-23,26859,2024,708631,0.0,0,0,0,0.0,0.0,0.0,9802
5,0,0,0.0,90,DMC,Manchester City,Newcastle United,4,0,2025-02-15,26848,2024,706218,0.0,0,0,0,0.0,1.0754045248031616,1.0754045248031616,9802
6,0,0,0.0,90,DMC,Real Betis,Valencia,1,1,2023-06-04,19339,2022,602727,0.491452008485794,1,2,0,0.0,0.5151757597923279,0.023723728954792,9802
7,0,1,0.0302351098507642,66,DMC,Valencia,Espanyol,2,2,2023-05-28,19330,2022,601460,0.0,0,0,0,0.0302351098507642,0.82194584608078,0.7917107343673706,9802
8,0,0,0.0,68,DMC,Mallorca,Valencia,1,0,2023-05-25,19315,2022,599699,0.1139459013938903,0,1,0,0.0,0.216151475906372,0.1022055745124816,9802
9,0,1,0.0852234810590744,90,DMC,Valencia,Real Madrid,1,0,2023-05-21,19308,2022,599129,0.0329172238707542,0,1,0,0.0852234810590744,0.1134227663278579,0.0805055424571037,9802
10,0,0,0.0,71,DMC,Celta Vigo,Valencia,1,2,2023-05-14,19296,2022,596881,0.0,0,0,0,0.0,0.0677428990602493,0.0677428990602493,9802
11,0,0,0.0,58,DMC,Valencia,Villarreal,1,1,2023-05-03,19286,2022,593910,0.0,0,0,0,0.0,0.426203966140747,0.426203966140747,9802
12,0,1,0.0665721669793129,73,MC,Cadiz,Valencia,2,1,2023-04-30,19274,2022,592814,0.0,0,0,0,0.0665721669793129,0.0,0.0,9802
13,0,1,0.029107054695487,87,MC,Valencia,Real Valladolid,2,1,2023-04-27,19267,2022,591777,0.0661267563700676,0,2,0,0.029107054695487,0.3147993683815002,0.2195655405521392,9802
14,0,1,0.4919705986976623,52,MC,Elche,Valencia,0,2,2023-04-23,19252,2022,590659,0.0,0,0,0,0.4919705986976623,0.0,0.0,9802
