goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,90,DC,Juventus,Monza,2,0,2025-04-27,27692,2024,723361,0.0397374331951141,1,2,0,0.0,0.5933788418769836,0.573981761932373,11383
1,0,0,0.0,90,DC,Parma Calcio 1913,Juventus,1,0,2025-04-23,27689,2024,721853,0.0,0,0,0,0.0,0.1023484840989112,0.1023484840989112,11383
2,0,1,0.0553404353559017,90,DC,Juventus,Lecce,2,1,2025-04-12,27673,2024,718965,0.0,0,0,0,0.0553404353559017,0.4517697989940643,0.4517697989940643,11383
3,0,1,0.0690157040953636,90,DC,Roma,Juventus,1,1,2025-04-06,27662,2024,717959,0.0,0,0,0,0.0690157040953636,0.3344109356403351,0.3344109356403351,11383
4,0,1,0.3566468954086303,90,DC,Juventus,Genoa,1,0,2025-03-29,27659,2024,714966,0.0,0,0,0,0.3566468954086303,0.0,0.0,11383
5,0,2,0.0908810123801231,60,DC,Fiorentina,Juventus,3,0,2025-03-16,27644,2024,714164,0.0,0,0,0,0.0908810123801231,0.0261838436126709,0.0261838436126709,11383
6,0,1,0.058833971619606,90,DC,Juventus,Inter,1,0,2025-02-16,27610,2024,707172,0.0,0,0,0,0.058833971619606,0.4431360065937042,0.4431360065937042,11383
7,0,0,0.0,90,DC,Como,Juventus,1,2,2025-02-07,27592,2024,705323,0.0,0,0,0,0.0,0.0140155730769038,0.0140155730769038,11383
8,0,1,0.0216407645493745,90,DC,Juventus,Empoli,4,1,2025-02-02,27582,2024,703857,0.0,0,0,0,0.0216407645493745,0.4472719728946686,0.4472719728946686,11383
9,0,0,0.0,1,Sub,Tottenham,Chelsea,3,4,2024-12-08,26745,2024,693044,0.0,0,0,0,0.0,0.0,0.0,11383
10,0,0,0.0,6,Sub,Southampton,Chelsea,1,5,2024-12-04,26741,2024,691473,0.0,0,0,0,0.0,0.0,0.0,11383
11,0,1,0.0672345235943794,29,Sub,Liverpool,Chelsea,2,1,2024-10-20,26679,2024,682213,0.0,0,0,0,0.0672345235943794,0.1241302862763404,0.1241302862763404,11383
12,0,0,0.0,12,Sub,Chelsea,Brighton,4,2,2024-09-28,26657,2024,677905,0.0,0,0,0,0.0,0.1305889040231704,0.1305889040231704,11383
13,0,2,0.0682138204574585,90,DMC,Bournemouth,Chelsea,0,1,2024-09-14,26639,2024,674168,0.0,0,0,0,0.0682138204574585,0.5577713847160339,0.543850839138031,11383
14,0,0,0.0,1,Sub,Wolverhampton Wanderers,Chelsea,2,6,2024-08-25,26619,2024,668762,0.0,0,0,0,0.0,0.0,0.0,11383
15,0,0,0.0,4,Sub,Chelsea,Manchester City,0,2,2024-08-18,26610,2024,667021,0.0,0,0,0,0.0,0.0,0.0,11383
16,0,1,0.0130190979689359,90,DC,Borussia M.Gladbach,Augsburg,2,0,2023-05-27,19643,2022,600128,0.1119855195283889,0,1,0,0.0130190979689359,0.1119855195283889,0.1119855195283889,11383
17,0,1,0.0186465494334697,90,DL,Augsburg,Borussia Dortmund,0,3,2023-05-21,19635,2022,599033,0.0,0,0,0,0.0186465494334697,0.0186465494334697,0.0,11383
18,0,0,0.0,4,Sub,Bochum,Augsburg,3,2,2023-05-13,19628,2022,596176,0.0,0,0,0,0.0,0.0,0.0,11383
19,0,0,0.0,1,Sub,Augsburg,Union Berlin,1,0,2023-05-06,19618,2022,594655,0.0,0,0,0,0.0,0.0,0.0,11383
20,0,1,0.0147348260506987,47,DL,Eintracht Frankfurt,Augsburg,1,1,2023-04-29,19607,2022,592251,0.0,0,0,0,0.0147348260506987,0.0147348260506987,0.0,11383
21,0,0,0.0,57,Sub,Augsburg,VfB Stuttgart,1,1,2023-04-21,19601,2022,589661,0.0,0,0,0,0.0,0.0,0.0,11383
22,0,0,0.0,9,Sub,RasenBallsport Leipzig,Augsburg,3,2,2023-04-15,19586,2022,588236,0.0,0,0,0,0.0,0.0947861969470977,0.0947861969470977,11383
23,0,0,0.0,19,Sub,Wolfsburg,Augsburg,2,2,2023-04-01,19571,2022,584578,0.0,0,0,0,0.0,0.4527080059051513,0.4527080059051513,11383
24,0,1,0.0405328013002872,41,Sub,Augsburg,Schalke 04,1,1,2023-03-18,19565,2022,582933,0.0,0,0,0,0.0405328013002872,0.0,0.0,11383
25,0,0,0.0,33,DC,Augsburg,Werder Bremen,2,1,2023-03-04,19547,2022,579363,0.0,0,0,0,0.0,0.0,0.0,11383
26,0,0,0.0,90,DC,Hertha Berlin,Augsburg,2,0,2023-02-25,19537,2022,577664,0.0,0,0,0,0.0,0.0471037998795509,0.0471037998795509,11383
27,0,3,0.0468433983623981,87,DL,Augsburg,Hoffenheim,1,0,2023-02-17,19529,2022,575981,0.0492643006145954,0,1,0,0.0468433983623981,0.075159803032875,0.0,11383
28,0,1,0.0858895033597946,64,DL,Mainz 05,Augsburg,3,1,2023-02-11,19517,2022,574649,0.0,0,0,0,0.0858895033597946,0.0,0.0,11383
