goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,2,0.1585455685853958,90,AML,Tottenham,Bournemouth,2,2,2025-03-09,26879,2024,711960,0.0421329848468303,0,1,0,0.1585455685853958,0.1126567646861076,0.0,11363
1,0,2,0.2644925117492676,90,AML,Brighton,Bournemouth,2,1,2025-02-25,26863,2024,709081,0.1326837390661239,0,3,0,0.2644925117492676,0.4470554292201996,0.1174056977033615,11363
2,0,1,0.0353026241064071,90,AML,Bournemouth,Wolverhampton Wanderers,0,1,2025-02-22,26852,2024,707893,0.3423517644405365,0,1,0,0.0353026241064071,0.3909834921360016,0.0133291091769933,11363
3,0,1,0.7929445505142212,90,AML,Southampton,Bournemouth,1,3,2025-02-15,26849,2024,706269,0.34766486287117,1,2,0,0.7929445505142212,1.6490942239761353,0.5084847807884216,11363
4,0,6,0.8002693057060242,90,AML,Bournemouth,Liverpool,0,2,2025-02-01,26832,2024,703304,0.0,0,0,0,0.8002693057060242,0.5635465979576111,0.1195570304989814,11363
5,1,4,0.5629667639732361,90,AML,Bournemouth,Nottingham Forest,5,0,2025-01-25,26822,2024,701536,0.2032730132341385,0,3,1,0.5629667639732361,0.7662397623062134,0.0204606689512729,11363
6,0,2,0.1600304245948791,90,AML,Newcastle United,Bournemouth,1,4,2025-01-18,26819,2024,699774,0.4849027991294861,1,2,0,0.1600304245948791,0.7635917663574219,0.6035613417625427,11363
7,1,1,0.0605663657188415,90,AML,Chelsea,Bournemouth,2,2,2025-01-14,26809,2024,699134,0.0,0,0,1,0.0605663657188415,0.0817008763551712,0.0211345124989748,11363
8,0,4,1.12820565700531,90,AMR,Bournemouth,Everton,1,0,2025-01-04,26792,2024,697138,0.3668163418769836,0,1,0,1.12820565700531,1.6973628997802734,0.2023409008979797,11363
9,0,2,0.3128150105476379,90,AML,Fulham,Bournemouth,2,2,2024-12-29,26786,2024,696726,0.3818003237247467,1,1,0,0.3128150105476379,1.0580165386199951,0.7452015280723572,11363
10,0,5,0.4540216326713562,90,AMR,Bournemouth,Crystal Palace,0,0,2024-12-26,26772,2024,696156,0.0,0,0,0,0.4540216326713562,0.418882817029953,0.0759060755372047,11363
11,1,4,0.6720215678215027,90,AMR,Manchester United,Bournemouth,0,3,2024-12-22,26769,2024,695745,0.0,0,0,1,0.6720215678215027,0.7351131439208984,0.0630915686488151,11363
12,0,5,0.5357174873352051,70,AMR,Bournemouth,West Ham,1,1,2024-12-16,26754,2024,694806,0.0250436495989561,0,1,0,0.5357174873352051,0.6456612348556519,0.0849001109600067,11363
13,0,4,0.1283157616853714,90,AML,Ipswich,Bournemouth,1,2,2024-12-08,26750,2024,692765,0.1504940837621688,0,2,0,0.1283157616853714,1.8669462203979488,1.5881363153457642,11363
14,0,2,0.1335737407207489,86,AMR,Bournemouth,Tottenham,1,0,2024-12-05,26732,2024,691638,0.3668877482414245,0,3,0,0.1335737407207489,0.7035304307937622,0.2262217849493026,11363
15,0,5,0.2763837575912475,90,AML,Bournemouth,Brighton,1,2,2024-11-23,26712,2024,688368,0.3564120233058929,0,1,0,0.2763837575912475,1.240154504776001,0.6359438896179199,11363
16,0,5,0.2416921257972717,90,AMR,Brentford,Bournemouth,3,2,2024-11-09,26702,2024,686593,0.0,0,0,0,0.2416921257972717,0.3906150162220001,0.2458021640777588,11363
17,1,4,1.0588160753250122,90,AMR,Bournemouth,Manchester City,2,1,2024-11-02,26692,2024,684970,0.4785524606704712,0,3,1,1.0588160753250122,1.9355041980743408,0.4399986267089844,11363
18,0,2,0.0850384905934333,90,AML,Aston Villa,Bournemouth,1,1,2024-10-26,26684,2024,682984,0.0436678640544414,0,2,0,0.0850384905934333,0.2143266946077346,0.1597861647605896,11363
19,0,6,0.7980775833129883,90,AML,Bournemouth,Arsenal,2,0,2024-10-19,26680,2024,681572,0.020929617807269,0,1,0,0.7980775833129883,0.9853056073188782,0.4811193645000458,11363
20,0,3,0.163442462682724,90,AMR,Leicester,Bournemouth,1,0,2024-10-05,26663,2024,679442,0.0451715588569641,0,1,0,0.163442462682724,0.2888129949569702,0.1253705322742462,11363
21,1,4,0.2992951571941376,90,AMR,Bournemouth,Southampton,3,1,2024-09-30,26661,2024,678929,0.1880842745304107,0,2,1,0.2992951571941376,0.4873794317245483,0.0,11363
22,0,4,0.4660230278968811,73,AMR,Liverpool,Bournemouth,3,0,2024-09-21,26645,2024,675704,0.0,0,0,0,0.4660230278968811,0.5118945837020874,0.0458715371787548,11363
23,0,3,0.0997376292943954,90,AMR,Bournemouth,Chelsea,0,1,2024-09-14,26639,2024,674153,0.0,0,0,0,0.0997376292943954,0.1386362612247467,0.0659646987915039,11363
24,1,5,0.8046465516090393,90,AMR,Everton,Bournemouth,2,3,2024-08-31,26624,2024,671771,0.0614266097545623,0,1,1,0.8046465516090393,1.0574285984039309,0.2106881588697433,11363
25,0,7,0.4047765731811523,90,AMR,Bournemouth,Newcastle United,1,1,2024-08-25,26620,2024,668707,1.7407962083816528,1,3,0,0.4047765731811523,2.1455729007720947,0.0,11363
26,1,5,0.7865713238716125,90,FW,Nottingham Forest,Bournemouth,1,1,2024-08-17,26607,2024,666411,0.0,0,0,1,0.7865713238716125,0.8652406930923462,0.0786693543195724,11363
27,0,3,0.1291015148162841,90,AMR,Chelsea,Bournemouth,2,1,2024-05-19,22269,2023,663288,0.2124301046133041,0,2,0,0.1291015148162841,0.4011577069759369,0.1481817364692688,11363
28,0,3,0.1666453182697296,90,AMR,Bournemouth,Brentford,1,2,2024-05-11,22255,2023,660694,0.1293922066688537,0,1,0,0.1666453182697296,0.9159454703330994,0.6199079155921936,11363
29,0,1,0.025426659733057,90,AMR,Arsenal,Bournemouth,3,0,2024-05-04,22245,2023,658606,0.0,0,0,0,0.025426659733057,0.025426659733057,0.0,11363
30,0,1,0.0735633224248886,90,MR,Bournemouth,Brighton,3,0,2024-04-28,22235,2023,657517,0.2821290791034698,0,2,0,0.0735633224248886,0.3556924164295196,0.0,11363
31,1,3,0.7082683444023132,90,AMR,Wolverhampton Wanderers,Bournemouth,0,1,2024-04-24,22184,2023,656389,0.0,0,0,1,0.7082683444023132,0.7854465842247009,0.0771782174706459,11363
32,0,2,0.1204524338245391,22,Sub,Aston Villa,Bournemouth,3,1,2024-04-21,22225,2023,655497,0.0,0,0,0,0.1204524338245391,0.3557344079017639,0.3191143274307251,11363
33,0,0,0.0,72,AML,Luton,Bournemouth,2,1,2024-04-06,22210,2023,651793,0.069206416606903,0,1,0,0.0,0.069206416606903,0.0,11363
34,0,1,0.3609554171562195,41,Sub,Bournemouth,Crystal Palace,1,0,2024-04-02,22195,2023,651045,0.4019500613212585,1,2,0,0.3609554171562195,0.8009310960769653,0.0380256362259388,11363
35,0,3,0.2246472388505935,90,AMR,Bournemouth,Everton,2,1,2024-03-30,22185,2023,649744,0.0312671475112438,0,1,0,0.2246472388505935,1.111502766609192,0.855588436126709,11363
36,2,5,0.5649370551109314,90,AMR,Bournemouth,Luton,4,3,2024-03-13,25861,2023,647900,0.1221155673265457,0,3,2,0.5649370551109314,0.8464694619178772,0.2171059250831604,11363
37,0,6,0.5521568655967712,90,AMR,Bournemouth,Sheffield United,2,2,2024-03-09,22165,2023,646630,0.0,0,0,0,0.5521568655967712,0.488644391298294,0.0532605051994323,11363
38,1,3,0.3171196281909942,90,AMR,Burnley,Bournemouth,0,2,2024-03-03,22156,2023,645478,0.4147161841392517,0,1,1,0.3171196281909942,1.1155396699905396,0.3837038278579712,11363
39,0,0,0.0,90,AMR,Bournemouth,Manchester City,0,1,2024-02-24,22145,2023,643398,0.0875386968255043,0,2,0,0.0,0.1108699515461921,0.0233312509953975,11363
40,1,1,0.0754833966493606,82,AMR,Newcastle United,Bournemouth,2,2,2024-02-17,22141,2023,641843,0.0,0,0,1,0.0754833966493606,1.046407699584961,0.9709243774414062,11363
41,0,1,0.0622727423906326,20,Sub,Fulham,Bournemouth,3,1,2024-02-10,22127,2023,640145,0.0904083326458931,0,1,0,0.0622727423906326,0.0904083326458931,0.0,11363
42,0,1,0.0198403187096118,52,AMR,Bournemouth,Nottingham Forest,1,1,2024-02-04,22115,2023,639014,0.0461812019348144,0,1,0,0.0198403187096118,0.0995250195264816,0.0335035026073455,11363
43,0,3,0.5649046897888184,70,AMR,West Ham,Bournemouth,1,1,2024-02-01,22110,2023,638071,0.0732250660657882,0,1,0,0.5649046897888184,0.6550365686416626,0.0169068407267332,11363
44,0,3,0.1056509092450141,20,Sub,Tottenham,Bournemouth,3,1,2023-12-31,22092,2023,633757,0.0,0,0,0,0.1056509092450141,0.1671569347381591,0.1076557263731956,11363
45,0,1,0.0189007092267274,75,AMR,Bournemouth,Fulham,3,0,2023-12-26,22075,2023,632980,0.2760948538780212,0,1,0,0.0189007092267274,0.4255886673927307,0.1305930912494659,11363
46,0,4,0.5834763050079346,76,AMR,Nottingham Forest,Bournemouth,2,3,2023-12-23,22070,2023,632687,0.0292168390005826,0,1,0,0.5834763050079346,0.8107771873474121,0.198084071278572,11363
47,0,0,0.0,62,AMR,Manchester United,Bournemouth,0,3,2023-12-09,22051,2023,628744,0.1511237025260925,0,2,0,0.0,0.1511237025260925,0.0,11363
48,0,1,0.1256605833768844,65,AMR,Crystal Palace,Bournemouth,0,2,2023-12-06,22043,2023,628045,0.1166583821177482,0,1,0,0.1256605833768844,0.3522758781909942,0.1099569126963615,11363
49,1,3,0.4324333071708679,80,AML,Bournemouth,Aston Villa,2,2,2023-12-03,22025,2023,627153,0.0264697652310132,0,1,1,0.4324333071708679,0.4589030742645263,0.0,11363
50,0,3,0.1596271842718124,70,AMR,Sheffield United,Bournemouth,1,3,2023-11-25,22023,2023,624981,0.3863191604614258,1,1,0,0.1596271842718124,1.1609344482421875,0.6467416882514954,11363
51,0,4,0.237436443567276,87,AMR,Bournemouth,Newcastle United,2,0,2023-11-11,22005,2023,623475,0.0777319893240928,0,1,0,0.237436443567276,0.6449030637741089,0.3297346234321594,11363
52,0,0,0.0,15,Sub,Manchester City,Bournemouth,6,1,2023-11-04,22000,2023,621520,0.0,0,0,0,0.0,0.0,0.0,11363
53,1,2,0.0954557061195373,72,AMR,Bournemouth,Burnley,2,1,2023-10-28,21985,2023,619872,0.4771670699119568,0,2,1,0.0954557061195373,0.5341777801513672,0.0,11363
54,0,0,0.0,2,Sub,Bournemouth,Arsenal,0,4,2023-09-30,21959,2023,614703,0.0,0,0,0,0.0,0.0,0.0,11363
55,0,3,0.1000442281365394,23,Sub,Brighton,Bournemouth,3,1,2023-09-24,21951,2023,612731,0.0,0,0,0,0.1000442281365394,0.1000442281365394,0.0,11363
56,0,2,0.3245506584644317,63,AMR,Brentford,Bournemouth,2,2,2023-09-02,21928,2023,608667,0.0,0,0,0,0.3245506584644317,0.725862443447113,0.4013118147850036,11363
57,0,2,0.0974843874573707,78,AMR,Bournemouth,Tottenham,0,2,2023-08-26,22296,2023,606648,0.0,0,0,0,0.0974843874573707,0.0974843874573707,0.0,11363
58,1,3,0.1357619315385818,80,AMR,Liverpool,Bournemouth,3,1,2023-08-19,22288,2023,605140,0.2983673512935638,0,1,1,0.1357619315385818,0.4341292977333069,0.0,11363
59,0,2,0.041573341935873,14,Sub,Bournemouth,West Ham,1,1,2023-08-12,22277,2023,603738,0.0,0,0,0,0.041573341935873,0.0734722465276718,0.031898908317089,11363
60,0,0,0.0,4,Sub,Bournemouth,Chelsea,1,3,2023-05-06,18542,2022,594749,0.0354712940752506,0,1,0,0.0,0.0354712940752506,0.0,11363
61,1,1,0.0942990779876709,3,Sub,Bournemouth,Leeds,4,1,2023-04-30,18533,2022,592928,0.0,0,0,1,0.0942990779876709,0.0942990779876709,0.0,11363
62,0,0,0.0,1,Sub,Leicester,Bournemouth,0,1,2023-04-08,18496,2022,586833,0.0,0,0,0,0.0,0.0,0.0,11363
63,0,0,0.0,1,Sub,Bournemouth,Brighton,0,2,2023-04-04,18266,2022,586014,0.0,0,0,0,0.0,0.0595949999988079,0.0595949999988079,11363
64,0,0,0.0,1,Sub,Bournemouth,Fulham,2,1,2023-04-01,18483,2022,584654,0.0,0,0,0,0.0,0.0,0.0,11363
65,0,0,0.0,29,Sub,Aston Villa,Bournemouth,3,0,2023-03-18,18473,2022,583069,0.0,0,0,0,0.0,0.0541520006954669,0.0541520006954669,11363
66,0,1,0.048693798482418,1,Sub,Bournemouth,Liverpool,1,0,2023-03-11,18462,2022,580929,0.0,0,0,0,0.048693798482418,0.048693798482418,0.0,11363
67,0,0,0.0,67,ML,Arsenal,Bournemouth,3,2,2023-03-04,18452,2022,579626,0.0,0,0,0,0.0,0.6177520155906677,0.6177520155906677,11363
68,0,0,0.0,31,Sub,Wolverhampton Wanderers,Bournemouth,0,1,2023-02-18,18441,2022,576380,0.0405190996825695,0,1,0,0.0,0.0405190996825695,0.0,11363
69,0,0,0.0,9,Sub,Bournemouth,Newcastle United,1,1,2023-02-11,18423,2022,575036,0.0,0,0,0,0.0,0.0,0.0,11363
70,0,1,0.2254389971494674,90,FW,Brighton,Bournemouth,1,0,2023-02-04,18414,2022,573333,0.0,0,0,0,0.2254389971494674,0.2735379934310913,0.0480995997786521,11363
