assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,3,0,0.6,681,0.01,0.07,0.06,0.13,190,0,0,0.9,0.6,2023-01-04,19,17,0,0,0,0,19,0,272,0,1,0,8.0,1,255,265,10,50,False,0,0,1,0.062330100685358,16,Southampton,Nottingham Forest,0,1,18391,2022,567378,0.0,0,0,0,0.062330100685358,0.0879146009683609,0.0255845002830028,Nottingham Forest,2,2,19,1.3,MID
0,0,7,0,1.4,681,0.01,0.07,0.06,1.02,198,0,0,1.8,5.2,2023-01-14,54,10,0,0,0,0,20,0,879,1,0,2,11.0,1,531,606,75,50,True,0,0,3,0.0458366014063358,56,Nottingham Forest,Leicester,2,0,18399,2022,568783,0.0,0,0,0,0.0458366014063358,0.1391829997301101,0.1024020016193389,Nottingham Forest,3,2,20,0.5,MID
0,0,1,0,14.6,681,0.02,0.05,0.03,0.39,202,0,0,2.2,6.6,2023-01-21,30,3,0,0,0,0,21,0,1141,0,1,1,1.0,0,220,412,192,50,False,1,0,1,0.0348186008632183,25,Bournemouth,Nottingham Forest,1,1,18403,2022,570256,0.0278489999473094,0,1,0,0.0348186008632183,0.1701360046863556,0.1353169977664947,Nottingham Forest,2,2,21,0.2,MID
0,0,-1,0,0.4,681,0.0,0.07,0.07,1.2,224,1,0,0.3,0.0,2023-02-11,55,9,0,0,0,0,23,0,1116,1,0,2,3.0,1,-177,124,301,50,False,0,0,1,0.0551262982189655,59,Fulham,Nottingham Forest,2,0,18425,2022,574895,0.0,0,0,0,0.0551262982189655,0.0551262982189655,0.0,Nottingham Forest,2,2,23,0.3,MID
0,0,2,0,0.0,681,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2023-03-17,1,15,0,0,0,0,28,0,803,0,2,1,0.0,1,0,72,72,47,True,0,0,0,0.0,1,Nottingham Forest,Newcastle United,1,2,18479,2022,582680,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,3,2,28,-0.3,MID
0,0,4,0,0.3,681,0.0,0.01,0.01,0.13,65,0,0,0.5,2.6,2023-04-04,18,11,0,0,0,0,29,0,738,0,1,2,2.0,1,-69,17,86,47,False,0,0,1,0.0097582703456282,16,Leeds,Nottingham Forest,2,1,18271,2022,586058,0.0,0,0,0,0.0097582703456282,0.0448311008512973,0.0350727997720241,Nottingham Forest,2,2,29,0.5,MID
