assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,14,0,41.0,716,0.07,0.07,0.0,2.13,212,3,0,6.3,20.4,2023-02-04,90,4,0,0,0,0,22,0,247,1,0,3,2.0,1,196,209,13,45,False,0,716,0,0,0.0,90,Brentford,Southampton,3,0,18413,2022,573230,0.1527159959077835,0,3,0,0.0,0.1929800063371658,0.0402636006474494,11359,Southampton,James Bree,James Bree,2,3,22,2.0,DEF
0,0,10,0,17.4,716,0.07,0.07,0.0,0.55,229,1,0,2.9,12.0,2023-02-11,79,20,0,0,0,0,23,0,342,1,2,1,0.0,2,6,103,97,45,True,0,716,0,0,0.0,83,Southampton,Wolverhampton Wanderers,1,2,18430,2022,574811,0.0255159996449947,0,1,0,0.0,0.0441269986331462,0.0441269986331462,11359,Southampton,James Bree,James Bree,2,2,23,1.0,DEF
0,0,9,0,5.8,716,0.16,0.16,0.0,0.56,69,1,0,1.7,9.6,2023-03-15,31,4,0,0,0,0,27,0,738,0,2,0,2.0,1,11,74,63,45,True,0,716,0,0,0.0,28,Southampton,Brentford,0,2,18265,2022,582499,0.0,0,0,0,0.0,0.0502751991152763,0.0502751991152763,11359,Southampton,James Bree,James Bree,3,2,27,-0.6,DEF
0,0,7,0,1.1,716,0.01,0.01,0.0,2.14,362,3,0,0.8,7.2,2023-05-21,76,5,0,0,0,0,37,0,1388,1,1,3,0.0,0,-1,46,47,45,False,1,716,0,0,0.0,82,Brighton,Southampton,3,1,18563,2022,598802,0.0,0,0,0,0.0,0.0,0.0,11359,Southampton,James Bree,James Bree,2,3,37,-0.5,DEF
0,0,11,0,0.0,716,0.0,0.03,0.03,3.85,380,4,0,0.0,0.0,2023-05-28,90,12,0,0,0,0,38,0,1493,1,4,4,0.0,0,32,72,40,45,True,0,716,0,1,0.014379559084773,90,Southampton,Liverpool,4,4,18581,2022,601091,0.0,0,0,0,0.014379559084773,0.109968677163124,0.0955891162157058,11359,Southampton,James Bree,James Bree,4,2,38,-1.0,DEF
