assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
1,0,24,1,15.9,757,0.08,0.35,0.27,0.44,202,0,0,7.4,30.4,2024-01-21,82,3,0,0,0,0,21,0,8634,1,4,0,28.0,8,7471,8967,1496,4.0,False,1,757,,,Conor Bradley,0,3,0.1618166118860244,85,DR,Bournemouth,Liverpool,0,4,22102,2023,636292,0.1288649439811706,1,1,0,0.1618166118860244,0.6049262881278992,0.3719128370285034,22102,Liverpool,Conor Bradley,Conor Bradley,4,2,21,3.2,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7140399503010609
2,3,62,1,58.0,757,0.4,0.49,0.09,0.38,219,0,1,15.6,81.4,2024-01-31,67,7,0,0,0,0,22,0,13484,1,1,4,17.0,21,4801,6562,1761,4.0,True,0,757,,,Conor Bradley,1,1,0.0693047046661377,73,DR,Liverpool,Chelsea,4,1,22113,2023,638020,0.910508394241333,2,4,1,0.0693047046661377,0.9971544742584229,0.7636087536811829,22113,Liverpool,Conor Bradley,Conor Bradley,3,5,22,15.0,DEF,1.0,0.08,0.35,0.27,0.44,0.0,0.0,7.4,30.4,15.9,28.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,8.0,0.0,3.0,0.16,0.13,1.0,1.0,1.0,0.0,0.16,0.6,0.37,3.2,0.33,0.03,0.12,0.09,0.15,0.0,0.0,2.47,10.13,5.3,9.33,27.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.33,0.0,2.67,0.0,1.0,0.05,0.04,0.33,0.33,0.33,0.0,0.05,0.2,0.12,1.07,0.2,0.02,0.07,0.05,0.09,0.0,0.0,1.48,6.08,3.18,5.6,16.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8,0.0,1.6,0.0,0.6,0.03,0.03,0.2,0.2,0.2,0.0,0.03,0.12,0.07,0.64,4850.0,0.57683527574192
0,0,13,0,7.1,757,0.07,0.28,0.21,0.74,241,1,0,3.7,8.0,2024-02-17,82,4,0,0,0,0,25,0,595514,1,4,1,22.0,2,355836,389386,33550,4.1,False,0,757,,,Conor Bradley,0,2,0.2748267352581024,90,DR,Brentford,Liverpool,1,4,22135,2023,641498,0.0,0,0,0,0.2748267352581024,0.3128200769424438,0.2878021895885467,22135,Liverpool,Conor Bradley,Conor Bradley,4,2,25,11.5,DEF,1.0,0.4,0.49,0.09,0.38,0.0,1.0,15.6,81.4,58.0,17.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,21.0,1.0,1.0,0.07,0.91,2.0,2.0,4.0,1.0,0.07,1.0,0.76,15.0,0.67,0.16,0.28,0.12,0.27,0.0,0.33,7.67,37.27,24.63,15.0,49.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.33,9.67,0.33,1.33,0.08,0.35,1.0,1.0,1.67,0.33,0.08,0.53,0.38,6.07,0.4,0.1,0.17,0.07,0.16,0.0,0.2,4.6,22.36,14.78,9.0,29.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,0.8,5.8,0.2,0.8,0.05,0.21,0.6,0.6,1.0,0.2,0.05,0.32,0.23,3.64,582030.0,0.8413471541793558
0,2,28,1,27.5,757,0.04,0.04,0.0,0.92,268,0,0,5.6,20.4,2024-03-02,83,16,0,0,0,0,27,0,678074,1,1,0,8.0,8,83803,98587,14784,4.1,False,0,757,,,Conor Bradley,0,0,0.0,85,DR,Nottingham Forest,Liverpool,0,1,22162,2023,644942,0.0866983830928802,0,2,0,0.0,0.310256153345108,0.2637245059013366,22162,Liverpool,Conor Bradley,Conor Bradley,4,2,27,3.5,DEF,0.0,0.07,0.28,0.21,0.74,1.0,0.0,3.7,8.0,7.1,22.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,2.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.31,0.29,11.5,0.67,0.18,0.37,0.19,0.52,0.33,0.33,8.9,39.93,27.0,22.33,77.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.0,1.67,10.33,0.33,2.0,0.17,0.35,1.0,1.0,1.67,0.33,0.17,0.64,0.47,9.9,0.4,0.11,0.22,0.11,0.31,0.2,0.2,5.34,23.96,16.2,13.4,46.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.8,1.0,6.2,0.2,1.2,0.1,0.21,0.6,0.6,1.0,0.2,0.1,0.38,0.28,5.94,82560.0,0.7391925624718844
0,0,16,0,2.9,757,0.01,0.05,0.04,1.54,277,1,0,2.9,17.0,2024-03-10,60,13,0,0,0,0,28,0,681374,1,1,1,9.0,2,4730,32683,27953,4.1,True,0,757,,,Conor Bradley,0,1,0.0409868396818637,63,DR,Liverpool,Manchester City,1,1,22171,2023,647458,0.0,0,0,0,0.0409868396818637,0.1167299449443817,0.0757431089878082,22171,Liverpool,Conor Bradley,Conor Bradley,5,5,28,3.0,DEF,1.0,0.04,0.04,0.0,0.92,0.0,0.0,5.6,20.4,27.5,8.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.09,0.0,0.0,2.0,0.0,0.0,0.31,0.26,3.5,0.67,0.17,0.27,0.1,0.68,0.33,0.33,8.3,36.6,30.87,15.67,77.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.67,10.33,0.33,1.0,0.11,0.33,0.67,0.67,2.0,0.33,0.11,0.54,0.44,10.0,0.6,0.12,0.23,0.11,0.5,0.2,0.2,6.46,28.04,21.7,15.0,62.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2.0,1.0,7.8,0.2,1.2,0.1,0.23,0.6,0.6,1.4,0.2,0.1,0.45,0.34,6.64,3300.0,0.07800646480638565
0,2,24,0,45.8,757,0.19,0.28,0.09,0.44,295,1,0,10.3,30.6,2024-03-31,90,5,0,0,0,0,30,0,856609,1,1,2,27.0,4,183491,215018,31527,4.2,True,0,757,,,Conor Bradley,0,2,0.1071460768580436,90,DR,Liverpool,Brighton,2,1,22189,2023,650327,0.2799317836761474,0,4,0,0.1071460768580436,1.3512492179870603,1.0231906175613403,22189,Liverpool,Conor Bradley,Conor Bradley,2,5,30,5.2,DEF,0.0,0.01,0.05,0.04,1.54,1.0,0.0,2.9,17.0,2.9,9.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.08,3.0,0.33,0.04,0.12,0.08,1.07,0.67,0.0,4.07,15.13,12.5,13.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.67,4.0,0.0,1.0,0.11,0.03,0.0,0.0,0.67,0.0,0.11,0.25,0.21,6.0,0.6,0.12,0.24,0.12,0.8,0.4,0.2,7.04,31.44,22.28,16.8,74.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.2,1.2,8.2,0.2,1.4,0.11,0.23,0.6,0.6,1.4,0.2,0.11,0.47,0.35,7.24,175235.0,0.744249528483644
0,0,6,0,5.5,757,0.03,0.05,0.02,0.59,308,1,0,2.1,6.4,2024-04-04,90,17,1,0,0,0,31,0,1067554,1,1,3,9.0,0,209372,223157,13785,4.2,True,0,757,,,Conor Bradley,0,1,0.0315723158419132,90,DR,Liverpool,Sheffield United,3,1,22203,2023,651240,0.0,0,0,0,0.0315723158419132,0.7450315356254578,0.7450315356254578,22203,Liverpool,Conor Bradley,Conor Bradley,2,5,31,3.0,DEF,0.0,0.19,0.28,0.09,0.44,1.0,0.0,10.3,30.6,45.8,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,0.11,0.28,0.0,0.0,4.0,0.0,0.11,1.35,1.02,5.2,0.33,0.08,0.12,0.04,0.97,0.67,0.0,6.27,22.67,25.4,14.67,77.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0,0.05,0.12,0.0,0.0,2.0,0.0,0.05,0.59,0.45,3.9,0.4,0.14,0.23,0.09,0.8,0.6,0.2,7.62,31.48,28.26,16.6,76.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,7.4,0.2,1.2,0.1,0.26,0.4,0.4,2.0,0.2,0.1,0.62,0.48,7.64,210945.0,0.8836424103789113
0,0,6,0,14.1,757,0.19,0.24,0.05,0.27,317,1,0,3.7,9.4,2024-04-07,65,14,0,0,0,0,32,0,1062621,1,2,2,13.0,1,-3971,33928,37899,4.3,False,1,757,,,Conor Bradley,0,1,0.1133475676178932,68,DR,Manchester United,Liverpool,2,2,22211,2023,652401,0.1147441491484642,0,1,0,0.1133475676178932,0.7056313753128052,0.4775396585464477,22211,Liverpool,Conor Bradley,Conor Bradley,4,4,32,2.3,DEF,0.0,0.03,0.05,0.02,0.59,1.0,0.0,2.1,6.4,5.5,9.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.75,0.75,3.0,0.0,0.08,0.13,0.05,0.86,1.0,0.0,5.1,18.0,18.07,15.0,80.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.33,0.06,0.09,0.0,0.0,1.33,0.0,0.06,0.74,0.61,3.73,0.2,0.07,0.14,0.07,0.85,0.8,0.0,4.92,16.48,17.76,15.0,81.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.4,3.2,0.0,1.2,0.09,0.07,0.0,0.0,1.2,0.0,0.09,0.57,0.48,5.24,-4933.0,-0.05528561682932602
0,0,7,0,2.0,757,0.02,0.02,0.0,1.22,326,1,0,0.9,5.0,2024-04-14,47,8,0,0,0,0,33,0,1055064,1,1,0,2.0,1,-8435,46357,54792,4.3,True,0,757,,,Conor Bradley,0,0,0.0,50,DR,Liverpool,Crystal Palace,0,1,22220,2023,653808,0.0,0,0,0,0.0,0.1015399992465972,0.1015399992465972,22220,Liverpool,Conor Bradley,Conor Bradley,2,5,33,2.0,DEF,0.0,0.19,0.24,0.05,0.27,1.0,0.0,3.7,9.4,14.1,13.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.11,0.11,0.0,0.0,1.0,0.0,0.11,0.71,0.48,2.3,0.0,0.14,0.19,0.05,0.43,1.0,0.0,5.37,15.47,21.8,16.33,81.67,0.33,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,1.67,0.0,1.33,0.08,0.13,0.0,0.0,1.67,0.0,0.08,0.93,0.75,3.5,0.2,0.09,0.13,0.04,0.75,0.8,0.0,4.92,16.76,19.16,13.2,77.6,0.2,0.0,0.0,0.0,0.2,0.0,1.0,1.2,1.6,3.0,0.0,1.0,0.06,0.1,0.0,0.0,1.4,0.0,0.06,0.65,0.52,3.4,-7557.0,-0.0833918278974582
0,0,3,0,1.0,757,0.0,0.0,0.0,0.05,377,0,0,0.2,1.2,2024-05-19,19,20,0,0,0,0,38,0,230596,0,0,2,0.0,1,-23246,2388,25634,4.1,True,0,757,,,Conor Bradley,0,0,0.0,12,Sub,Liverpool,Wolverhampton Wanderers,2,0,22271,2023,663063,0.0,0,0,0,0.0,0.1253527402877807,0.1253527402877807,22271,Liverpool,Conor Bradley,Conor Bradley,2,5,38,0.7,DEF,0.0,0.02,0.02,0.0,1.22,1.0,0.0,0.9,5.0,2.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,0.0,0.08,0.1,0.02,0.69,1.0,0.0,2.23,6.93,7.2,8.0,67.33,0.33,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.67,0.67,0.0,0.67,0.05,0.04,0.0,0.0,0.33,0.0,0.05,0.52,0.44,2.43,0.0,0.09,0.13,0.04,0.81,1.0,0.0,3.98,13.68,14.06,12.0,70.4,0.2,0.0,0.0,0.0,0.2,0.0,1.0,1.2,1.6,1.6,0.0,1.0,0.06,0.08,0.0,0.0,1.0,0.0,0.06,0.6,0.48,3.1,-824468.0,-0.8295624866176575
