assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,4,0,0.5,610,0.0,0.0,0.0,1.87,13,1,0,0.4,3.4,2023-08-19,23,4,0,0,0,0,2,0,29878,0,3,0,0.0,1,-2695,1579,4274,4.5,True,0,610,,,Calvin Bassey,0,0,0.0,21,Sub,Fulham,Brentford,0,3,22287,2023,605100,0.0,0,0,0,0.0,0.0,0.0,22287,Fulham,Calvin Bassey,Calvin Bassey,2,3,2,0.5,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.4604476336921237
0,0,0,0,0.3,610,0.0,0.0,0.0,3.92,21,2,0,0.7,7.0,2023-08-26,82,1,0,0,0,1,3,0,27642,1,2,2,0.0,-2,-3067,682,3749,4.5,False,0,610,,,Calvin Bassey,0,0,0.0,85,DC,Arsenal,Fulham,2,2,22297,2023,606936,0.0,0,0,0,0.0,0.0,0.0,22297,Fulham,Calvin Bassey,Calvin Bassey,2,5,3,-0.8,DEF,0.0,0.0,0.0,0.0,1.87,1.0,0.0,0.4,3.4,0.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.62,0.33,0.0,0.13,1.13,0.17,0.0,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.37,0.2,0.0,0.08,0.68,0.1,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-2236.0,-0.692168810652223
0,0,3,0,0.1,610,0.0,0.0,0.0,0.28,44,0,0,0.0,0.2,2023-09-16,1,12,0,0,0,0,5,0,24943,0,0,1,0.0,1,-974,1423,2397,4.5,True,0,610,,,Calvin Bassey,0,0,0.0,1,Sub,Fulham,Luton,1,0,21939,2023,610412,0.0,0,0,0,0.0,0.0,0.0,21939,Fulham,Calvin Bassey,Calvin Bassey,2,3,5,0.2,DEF,0.0,0.0,0.0,0.0,3.92,2.0,0.0,0.7,7.0,0.3,0.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,1.93,1.0,0.0,0.37,3.47,0.27,0.0,35.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,1.67,0.67,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,1.16,0.6,0.0,0.22,2.08,0.16,0.0,21.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,0.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-2699.0,-0.2549738219895288
0,0,7,0,0.7,610,0.0,0.0,0.0,0.02,76,0,0,0.8,5.2,2023-10-07,19,17,0,0,0,0,8,0,20188,0,1,3,2.0,1,-1365,383,1748,4.4,True,0,610,,,Calvin Bassey,0,0,0.0,4,Sub,Fulham,Sheffield United,3,1,21970,2023,616442,0.0,0,0,0,0.0,0.0,0.0,21970,Fulham,Calvin Bassey,Calvin Bassey,2,3,8,0.8,DEF,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.02,1.0,0.0,0.37,3.53,0.3,0.0,35.33,0.0,0.0,0.0,0.33,0.0,0.0,0.33,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,1.21,0.6,0.0,0.22,2.12,0.18,0.0,21.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-4755.0,-0.640544345377757
0,0,13,0,0.5,610,0.01,0.01,0.0,1.51,90,2,0,1.8,15.8,2023-10-23,90,18,0,0,0,0,9,0,19833,1,0,2,2.0,1,-541,462,1003,4.4,False,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Tottenham,Fulham,2,0,21984,2023,619294,0.0,0,0,0,0.0,0.0506658218801021,0.0506658218801021,21984,Fulham,Calvin Bassey,Calvin Bassey,2,4,9,0.7,DEF,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.8,5.2,0.7,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.41,0.67,0.0,0.5,4.13,0.37,0.67,34.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.22,0.6,0.0,0.38,3.16,0.32,0.4,25.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,-355.0,-0.36928327645051195
0,0,14,0,0.7,610,0.0,0.0,0.0,1.32,94,1,0,2.6,25.0,2023-10-29,90,5,0,0,0,0,10,0,19535,1,1,1,0.0,2,-373,489,862,4.4,False,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Brighton,Fulham,1,1,21988,2023,620644,0.0,0,0,0,0.0,0.1165865510702133,0.1165865510702133,21988,Fulham,Calvin Bassey,Calvin Bassey,2,3,10,1.3,DEF,0.0,0.01,0.01,0.0,1.51,2.0,0.0,1.8,15.8,0.5,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.7,0.0,0.0,0.0,0.0,0.6,0.67,0.0,0.87,7.07,0.43,1.33,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.57,0.0,0.0,0.0,0.0,1.52,1.0,0.0,0.74,6.32,0.42,0.8,43.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,1.2,1.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.28,-298.0,-0.27609178386380456
0,0,13,0,0.6,610,0.0,0.05,0.05,0.69,104,1,0,2.3,17.2,2023-11-04,90,14,0,0,0,0,11,0,19516,1,1,0,5.0,2,-112,548,660,4.4,True,0,610,,,Calvin Bassey,0,1,0.0621846131980419,90,DC,Fulham,Manchester United,0,1,21998,2023,621188,0.0,0,0,0,0.0621846131980419,0.025120411068201,0.025120411068201,21998,Fulham,Calvin Bassey,Calvin Bassey,3,3,11,1.2,DEF,0.0,0.0,0.0,0.0,1.32,1.0,0.0,2.6,25.0,0.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,1.3,0.0,0.0,0.0,0.0,0.95,1.0,0.0,1.73,15.33,0.63,1.33,66.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.93,0.0,0.0,0.0,0.0,1.41,1.0,0.0,1.18,10.64,0.46,0.8,56.4,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.8,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.44,-19.0,-0.09271523178807947
0,0,15,0,1.8,610,0.01,0.01,0.0,3.08,112,3,0,2.2,20.4,2023-11-12,90,2,0,0,0,0,12,0,19790,1,1,3,0.0,1,173,783,610,4.4,False,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Aston Villa,Fulham,3,1,22007,2023,623911,0.0,0,0,0,0.0,0.5041472315788269,0.5041472315788269,22007,Fulham,Calvin Bassey,Calvin Bassey,2,4,12,1.7,DEF,0.0,0.0,0.05,0.05,0.69,1.0,0.0,2.3,17.2,0.6,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.03,1.2,0.0,0.0,0.02,0.02,1.17,1.33,0.0,2.23,19.33,0.6,2.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,1.67,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.06,1.07,0.0,0.0,0.01,0.01,0.76,0.8,0.0,1.5,12.68,0.52,1.8,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.4,1.4,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.84,274.0,0.12419239052404882
0,0,11,0,0.5,610,0.0,0.0,0.0,1.41,124,2,0,1.2,11.0,2023-11-27,90,20,0,0,0,0,13,0,20008,1,2,3,0.0,1,83,676,593,4.4,True,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Fulham,Wolverhampton Wanderers,3,2,22018,2023,626104,0.0,0,0,0,0.0,0.6559732556343079,0.6559732556343079,22018,Fulham,Calvin Bassey,Calvin Bassey,2,3,13,1.3,DEF,0.0,0.01,0.01,0.0,3.08,3.0,0.0,2.2,20.4,1.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.7,0.0,0.0,0.02,0.02,1.7,1.67,0.0,2.37,20.87,1.03,1.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.33,1.67,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.22,0.22,1.4,0.0,0.0,0.01,0.01,1.32,1.4,0.0,1.94,16.72,0.86,1.8,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.8,1.4,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.14,1.14,218.0,0.06540583136327817
0,0,11,0,0.3,610,0.0,0.0,0.0,2.22,136,4,0,1.5,14.4,2023-12-03,90,11,0,0,0,0,14,0,19806,1,3,4,0.0,0,-208,313,521,4.4,False,0,610,,,Calvin Bassey,0,0,0.0,90,DC,Liverpool,Fulham,4,3,22030,2023,627345,0.0,0,0,0,0.0,0.0430093742907047,0.0430093742907047,22030,Fulham,Calvin Bassey,Calvin Bassey,2,5,14,0.5,DEF,0.0,0.0,0.0,0.0,1.41,2.0,0.0,1.2,11.0,0.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,1.3,0.0,0.0,0.02,0.02,1.73,2.0,0.0,1.9,16.2,0.97,1.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.0,1.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.4,0.4,1.4,0.0,0.0,0.01,0.01,1.6,1.8,0.0,2.02,17.88,0.82,1.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8,1.4,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.27,0.27,1.24,-202.0,-0.24940047961630696
