assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,2,0,0.3,321,0.02,0.02,0.0,2.55,4,3,0,0.1,1.0,2023-08-12,26,5,0,0,0,0,1,0,15179,0,1,4,0.0,0,0,0,0,4.5,False,0,321,,,Alfie Doughty,0,0,0.0,25,Sub,Brighton,Luton,4,1,22278,2023,603787,0.0,0,0,0,0.0,0.0,0.0,22278,Luton,Alfie Doughty,Alfie Doughty,2,3,1,1.5,DEF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,2,0,0.5,321,0.09,0.09,0.0,0.57,26,1,0,0.5,2.4,2023-08-25,20,7,0,0,0,0,3,0,13058,0,0,3,2.0,1,-1295,360,1655,4.5,False,0,321,,,Alfie Doughty,0,0,0.0,18,Sub,Chelsea,Luton,3,0,22295,2023,606610,0.0,0,0,0,0.0,0.0,0.0,22295,Luton,Alfie Doughty,Alfie Doughty,2,3,3,0.0,DEF,1,0.0,0.02,0.02,0.0,2.55,3.0,0.0,0.1,1.0,0.3,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.01,0.01,0.0,0.85,1.0,0.0,0.03,0.33,0.1,0.0,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.51,0.6,0.0,0.02,0.2,0.06,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-2121.0,-0.6426799007444168
0,0,9,0,16.5,321,0.08,0.1,0.02,0.86,38,1,0,3.9,16.2,2023-09-01,77,19,0,0,0,0,4,0,12293,1,2,1,6.0,2,-1056,390,1446,4.4,True,0,321,,,Alfie Doughty,0,1,0.0207945276051759,80,DR,Luton,West Ham,1,2,21925,2023,608275,0.1073350086808204,0,1,0,0.0207945276051759,0.1749723106622696,0.0468427762389183,21925,Luton,Alfie Doughty,Alfie Doughty,2,2,4,0.5,DEF,2,0.0,0.09,0.09,0.0,0.57,1.0,0.0,0.5,2.4,0.5,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,1.04,1.33,0.0,0.2,1.13,0.27,0.67,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.02,0.02,0.0,0.62,0.8,0.0,0.12,0.68,0.16,0.4,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-765.0,-0.5751633986928104
0,0,2,0,0.3,321,0.22,0.22,0.0,0.05,44,0,0,0.0,0.0,2023-09-16,16,10,0,0,0,0,5,0,11274,0,0,1,0.0,1,-1163,584,1747,4.4,False,0,321,,,Alfie Doughty,0,0,0.0,15,Sub,Fulham,Luton,1,0,21939,2023,610428,0.0,0,0,0,0.0,0.0,0.0,21939,Luton,Alfie Doughty,Alfie Doughty,2,3,5,0.8,DEF,1,0.0,0.08,0.1,0.02,0.86,1.0,0.0,3.9,16.2,16.5,6.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.02,0.11,0.0,0.0,1.0,0.0,0.02,0.17,0.05,0.5,0.0,0.06,0.07,0.01,1.33,1.67,0.0,1.5,6.53,5.77,2.67,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.67,1.0,0.0,0.33,0.01,0.04,0.0,0.0,0.33,0.0,0.01,0.06,0.02,0.67,0.0,0.04,0.04,0.0,0.8,1.0,0.0,0.9,3.92,3.46,1.6,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.6,0.6,0.0,0.2,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.03,0.01,0.4,-1019.0,-0.49892749892749894
0,1,17,0,77.4,321,0.29,0.37,0.08,0.59,58,1,0,11.3,13.4,2023-09-23,71,20,0,0,0,0,6,0,11031,1,1,1,22.0,3,-339,465,804,4.4,True,0,321,,,Alfie Doughty,0,3,0.1262540370225906,77,DML,Luton,Wolverhampton Wanderers,1,1,21945,2023,612182,0.2618588507175445,0,5,0,0.1262540370225906,0.3438997268676758,0.1305650025606155,21945,Luton,Alfie Doughty,Alfie Doughty,2,2,6,1.5,DEF,2,0.0,0.22,0.22,0.0,0.05,0.0,0.0,0.0,0.0,0.3,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.13,0.14,0.01,0.49,0.67,0.0,1.47,6.2,5.77,2.67,37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.67,1.33,0.0,0.33,0.01,0.04,0.0,0.0,0.33,0.0,0.01,0.06,0.02,0.43,0.0,0.08,0.09,0.0,0.81,1.0,0.0,0.9,3.92,3.52,1.6,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.8,0.8,0.0,0.2,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.03,0.01,0.56,-243.0,-0.26713947990543735
1,3,31,0,81.5,321,0.19,0.19,0.0,2.77,63,1,0,12.3,37.6,2023-09-30,82,9,0,0,0,0,7,0,17867,1,2,1,4.0,8,5703,6856,1153,4.4,False,0,321,,,Alfie Doughty,0,0,0.0,89,DML,Everton,Luton,1,2,21956,2023,614589,0.7082653641700745,1,6,0,0.0,0.0906350165605545,0.0906350165605545,21956,Luton,Alfie Doughty,Alfie Doughty,2,2,7,5.9,DEF,5,0.0,0.29,0.37,0.08,0.59,1.0,0.0,11.3,13.4,77.4,22.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.13,0.26,0.0,0.0,5.0,0.0,0.13,0.34,0.13,1.5,0.0,0.2,0.23,0.03,0.5,0.67,0.0,5.07,9.87,31.4,9.33,54.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.0,1.67,0.0,1.33,0.05,0.12,0.0,0.0,2.0,0.0,0.05,0.17,0.06,0.93,0.0,0.14,0.16,0.02,0.92,1.2,0.0,3.16,6.6,19.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,2.0,1.2,0.0,0.8,0.03,0.07,0.0,0.0,1.2,0.0,0.03,0.1,0.04,0.86,6836.0,0.712073916843551
0,0,10,0,28.8,321,0.15,0.32,0.17,1.99,77,1,0,5.9,15.6,2023-10-07,90,18,0,0,0,0,8,0,23072,1,1,0,15.0,2,5390,8293,2903,4.4,True,0,321,,,Alfie Doughty,0,2,0.318843126296997,90,DL,Luton,Tottenham,0,1,21971,2023,616120,0.1191427633166313,0,2,0,0.318843126296997,0.4652481973171234,0.1912277042865753,21971,Luton,Alfie Doughty,Alfie Doughty,3,2,8,3.0,DEF,2,0.0,0.19,0.19,0.0,2.77,1.0,0.0,12.3,37.6,81.5,4.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.71,1.0,1.0,6.0,0.0,0.0,0.09,0.09,5.9,0.0,0.23,0.26,0.03,1.14,0.67,0.0,7.87,17.0,53.07,8.67,56.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.0,2.67,0.0,1.0,0.04,0.32,0.33,0.33,3.67,0.0,0.04,0.14,0.07,2.73,0.0,0.17,0.19,0.02,0.97,0.8,0.0,5.6,13.92,35.24,6.8,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.4,2.2,0.0,0.8,0.03,0.22,0.2,0.2,2.4,0.0,0.03,0.12,0.05,1.74,5205.0,0.48142193640585923
0,0,15,0,10.5,321,0.1,0.13,0.03,2.97,88,2,0,2.4,11.8,2023-10-21,90,16,0,0,0,0,9,0,26325,1,2,2,2.0,1,2984,6388,3404,4.4,False,0,321,,,Alfie Doughty,0,1,0.0101780351251363,90,DL,Nottingham Forest,Luton,2,2,21982,2023,618080,0.0,0,0,0,0.0101780351251363,0.3107914328575134,0.3006133735179901,21982,Luton,Alfie Doughty,Alfie Doughty,2,2,9,2.5,DEF,1,0.0,0.15,0.32,0.17,1.99,1.0,0.0,5.9,15.6,28.8,15.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.32,0.12,0.0,0.0,2.0,0.0,0.32,0.47,0.19,3.0,0.0,0.21,0.29,0.08,1.78,1.0,0.0,9.83,22.2,62.57,13.67,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.67,3.0,0.0,1.67,0.15,0.36,0.33,0.33,4.33,0.0,0.15,0.3,0.14,3.47,0.0,0.19,0.24,0.05,1.25,0.8,0.0,6.68,16.56,40.9,9.4,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.8,2.4,0.0,1.2,0.09,0.24,0.2,0.2,2.8,0.0,0.09,0.21,0.09,2.34,3253.0,0.3047385620915033
0,0,6,0,21.0,321,0.03,0.03,0.0,2.12,92,3,0,3.1,7.6,2023-10-29,78,2,0,0,0,0,10,0,26507,1,1,3,2.0,0,270,3232,2962,4.4,False,1,321,,,Alfie Doughty,0,0,0.0,80,DL,Aston Villa,Luton,3,1,21987,2023,620461,0.0520927421748638,0,2,0,0.0,0.0,0.0,21987,Luton,Alfie Doughty,Alfie Doughty,2,4,10,0.5,DEF,0,0.0,0.1,0.13,0.03,2.97,2.0,0.0,2.4,11.8,10.5,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.3,2.5,0.0,0.15,0.21,0.07,2.58,1.33,0.0,6.87,21.67,40.27,7.0,87.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,2.67,0.0,1.0,0.11,0.28,0.33,0.33,2.67,0.0,0.11,0.29,0.19,3.8,0.0,0.19,0.25,0.06,1.67,1.0,0.0,6.38,15.68,39.7,8.6,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,1.0,2.2,0.0,1.2,0.09,0.22,0.2,0.2,2.6,0.0,0.09,0.24,0.14,2.74,182.0,0.043590571520826606
0,0,16,0,19.1,321,0.02,0.02,0.0,3.04,105,1,0,3.7,18.2,2023-11-05,90,11,0,0,0,0,11,0,24821,1,1,1,0.0,2,-1690,920,2610,4.4,True,0,321,,,Alfie Doughty,0,0,0.0,90,DML,Luton,Liverpool,1,1,21999,2023,622353,0.0169811230152845,0,1,0,0.0,0.0169811230152845,0.0,21999,Luton,Alfie Doughty,Alfie Doughty,4,2,11,0.0,DEF,2,0.0,0.03,0.03,0.0,2.12,3.0,0.0,3.1,7.6,21.0,2.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.09,0.16,0.07,2.36,2.0,0.0,3.8,11.67,20.1,6.33,86.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.67,1.0,0.0,1.0,0.11,0.06,0.0,0.0,1.33,0.0,0.11,0.26,0.16,2.0,0.0,0.15,0.21,0.06,2.09,1.6,0.0,7.0,17.2,43.84,9.0,82.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.4,2.0,0.0,1.2,0.09,0.23,0.2,0.2,3.0,0.0,0.09,0.24,0.14,2.68,-1686.0,-0.47875354107648727
