assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
1,3,34,0,79.3,131,0.86,0.97,0.11,1.45,4,1,0,16.0,46.0,2023-08-12,90,12,0,0,0,0,1,0,4354859,1,1,4,35.0,7,0,0,0,5.0,True,1,131,,,Pervis Estupiñán,0,3,0.1335838288068771,90,DL,Brighton,Luton,4,1,22278,2023,603760,1.3268462419509888,1,6,0,0.1335838288068771,1.6935917139053345,1.4050401449203491,22278,Brighton,Pervis Estupiñán,Estupiñán,2,3,1,2.9,DEF,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,1,33,0,22.4,131,0.05,0.3,0.25,2.06,20,1,1,10.8,57.0,2023-08-19,90,20,0,0,0,0,2,0,5075583,1,4,1,29.0,11,326302,361772,35470,5.1,False,1,131,,,Pervis Estupiñán,1,2,0.4824194610118866,90,DL,Wolverhampton Wanderers,Brighton,1,4,22286,2023,605073,0.5171205401420593,1,2,1,0.4824194610118866,2.0413382053375244,1.4992753267288208,22286,Brighton,Pervis Estupiñán,Estupiñán,2,2,2,9.0,DEF,10,0.0,0.86,0.97,0.11,1.45,1.0,0.0,16.0,46.0,79.3,35.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,3.0,0.13,1.33,1.0,1.0,6.0,0.0,0.13,1.69,1.41,2.9,0.0,0.29,0.32,0.04,0.48,0.33,0.0,5.33,15.33,26.43,11.67,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,1.33,1.33,0.0,1.0,0.04,0.44,0.33,0.33,2.0,0.0,0.04,0.56,0.47,0.97,0.0,0.17,0.19,0.02,0.29,0.2,0.0,3.2,9.2,15.86,7.0,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.8,0.8,0.0,0.6,0.03,0.27,0.2,0.2,1.2,0.0,0.03,0.34,0.28,0.58,720724.0,0.8214186818110875
0,0,16,0,36.8,131,0.17,0.17,0.0,3.33,24,3,0,7.2,15.2,2023-08-26,90,19,0,0,0,0,3,0,6054350,1,3,1,20.0,1,779820,806778,26958,5.2,True,0,131,,,Pervis Estupiñán,0,0,0.0,90,DL,Brighton,West Ham,1,3,22301,2023,607011,0.0681299343705177,0,2,0,0.0,0.339555561542511,0.3036403954029083,22301,Brighton,Pervis Estupiñán,Estupiñán,2,3,3,6.3,DEF,1,0.0,0.05,0.3,0.25,2.06,1.0,1.0,10.8,57.0,22.4,29.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,10.0,1.0,2.0,0.48,0.52,1.0,1.0,2.0,1.0,0.48,2.04,1.5,9.0,0.0,0.3,0.42,0.12,1.17,0.67,0.33,8.93,34.33,33.9,21.33,60.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.67,1.67,4.67,0.33,1.67,0.21,0.61,0.67,0.67,2.67,0.33,0.21,1.24,0.97,3.97,0.0,0.18,0.25,0.07,0.7,0.4,0.2,5.36,20.6,20.34,12.8,36.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.0,1.0,2.8,0.2,1.0,0.12,0.37,0.4,0.4,1.6,0.2,0.12,0.75,0.58,2.38,978767.0,0.9353320475546216
0,0,12,0,22.6,131,0.04,0.07,0.03,1.3,33,1,0,4.1,11.6,2023-09-02,90,15,0,0,0,0,4,0,6148284,1,1,3,7.0,2,49375,228668,179293,5.3,True,0,131,,,Pervis Estupiñán,0,1,0.0113869039341807,90,DL,Brighton,Newcastle United,3,1,21931,2023,608869,0.1327254623174667,0,2,0,0.0113869039341807,0.4646166861057281,0.3318912088871002,21931,Brighton,Pervis Estupiñán,Estupiñán,3,3,4,4.7,DEF,2,0.0,0.17,0.17,0.0,3.33,3.0,0.0,7.2,15.2,36.8,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,2.0,0.0,0.0,0.34,0.3,6.3,0.0,0.36,0.48,0.12,2.28,1.67,0.33,11.33,39.4,46.17,28.0,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.67,2.0,5.0,0.33,1.67,0.21,0.64,0.67,0.67,3.33,0.33,0.21,1.36,1.07,6.07,0.0,0.22,0.29,0.07,1.37,1.0,0.2,6.8,23.64,27.7,16.8,54.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.6,1.2,3.0,0.2,1.0,0.12,0.38,0.4,0.4,2.0,0.2,0.12,0.81,0.64,3.64,93934.0,0.12102872578506278
1,1,25,0,15.7,131,0.33,0.35,0.02,1.37,53,1,0,4.9,31.0,2023-09-24,90,3,0,0,0,0,6,0,6247522,1,1,3,2.0,6,-38857,117388,156245,5.3,True,0,131,,,Pervis Estupiñán,0,1,0.0220478326082229,90,DL,Brighton,Bournemouth,3,1,21951,2023,612706,0.5421752333641052,1,1,0,0.0220478326082229,0.5798503160476685,0.0156273003667593,21951,Brighton,Pervis Estupiñán,Estupiñán,2,3,6,2.2,DEF,5,0.0,0.04,0.07,0.03,1.3,1.0,0.0,4.1,11.6,22.6,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.01,0.13,0.0,0.0,2.0,0.0,0.01,0.46,0.33,4.7,0.0,0.09,0.18,0.09,2.23,1.67,0.33,7.37,27.93,27.27,18.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.67,1.67,4.33,0.33,1.0,0.16,0.24,0.33,0.33,2.0,0.33,0.16,0.95,0.71,6.67,0.0,0.22,0.3,0.08,1.63,1.2,0.2,7.62,25.96,32.22,18.2,72.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.8,1.8,3.4,0.2,1.2,0.13,0.41,0.4,0.4,2.4,0.2,0.13,0.91,0.71,4.58,99238.0,-0.1420040711463895
0,0,-8,0,1.1,131,0.02,0.51,0.49,1.15,61,3,0,2.0,2.0,2023-09-30,45,2,1,0,0,0,7,0,6171122,1,1,6,17.0,-2,-83127,112873,196000,5.3,False,0,131,,,Pervis Estupiñán,0,1,0.3087050914764404,51,DL,Aston Villa,Brighton,6,1,21955,2023,614306,0.0,0,0,0,0.3087050914764404,0.3087050914764404,0.0,21955,Brighton,Pervis Estupiñán,Estupiñán,2,4,7,1.3,DEF,-2,0.0,0.33,0.35,0.02,1.37,1.0,0.0,4.9,31.0,15.7,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,0.02,0.54,1.0,1.0,1.0,0.0,0.02,0.58,0.02,2.2,0.0,0.18,0.2,0.02,2.0,1.67,0.0,5.4,19.27,25.03,9.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,2.67,0.0,0.67,0.01,0.25,0.33,0.33,1.67,0.0,0.01,0.46,0.22,4.4,0.0,0.29,0.37,0.08,1.9,1.4,0.2,8.6,32.16,35.36,18.6,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.0,2.4,4.4,0.2,1.4,0.13,0.52,0.6,0.6,2.6,0.2,0.13,1.02,0.71,5.02,-76400.0,-0.26913003078935355
0,0,23,0,0.3,131,0.0,0.03,0.03,1.91,184,2,1,5.3,45.2,2023-12-28,45,18,0,0,0,0,19,0,1406970,0,2,4,7.0,6,-22526,336,22862,4.9,True,0,131,,,Pervis Estupiñán,1,1,0.0190984066575765,39,Sub,Brighton,Tottenham,4,2,22078,2023,633163,0.0,0,0,1,0.0190984066575765,0.0,0.0,22078,Brighton,Pervis Estupiñán,Estupiñán,3,3,19,0.8,DEF,6,0.0,0.02,0.51,0.49,1.15,3.0,0.0,2.0,2.0,1.1,17.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,-2.0,0.0,1.0,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,1.3,0.0,0.13,0.31,0.18,1.27,1.67,0.0,3.67,14.87,13.13,8.67,75.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.67,0.0,1.0,0.11,0.22,0.33,0.33,1.0,0.0,0.11,0.45,0.12,2.73,0.0,0.12,0.28,0.16,1.84,1.8,0.2,5.8,23.36,19.72,15.0,81.0,0.2,0.0,0.0,0.0,0.2,0.0,1.0,2.0,2.8,3.2,0.2,1.0,0.16,0.25,0.4,0.4,1.4,0.2,0.16,0.75,0.43,4.7,-4764152.0,-0.9710319855159928
0,0,30,1,27.9,131,0.06,0.06,0.0,0.68,199,0,0,5.2,24.2,2024-01-02,90,19,0,0,0,0,20,0,1686052,1,0,0,0.0,6,271175,281338,10163,4.9,False,0,131,,,Pervis Estupiñán,0,0,0.0,90,DL,West Ham,Brighton,0,0,22093,2023,633868,0.0617075972259044,0,2,0,0.0,1.0198763608932495,0.97689551115036,22093,Brighton,Pervis Estupiñán,Estupiñán,2,3,20,2.0,DEF,6,0.0,0.0,0.03,0.03,1.91,2.0,1.0,5.3,45.2,0.3,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.8,0.0,0.12,0.3,0.18,1.48,2.0,0.33,4.07,26.07,5.7,8.67,60.0,0.33,0.0,0.0,0.0,0.0,0.0,0.67,1.33,4.33,3.0,0.33,1.0,0.12,0.18,0.33,0.33,0.33,0.33,0.12,0.3,0.01,1.43,0.0,0.11,0.23,0.11,1.81,2.0,0.2,4.7,21.0,15.3,10.6,72.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.6,3.4,2.4,0.2,0.8,0.07,0.15,0.2,0.2,1.0,0.2,0.07,0.34,0.13,3.06,279082.0,0.9302712512135465
0,2,30,1,36.4,131,0.11,0.11,0.0,0.99,204,0,0,6.2,18.0,2024-01-22,71,20,0,0,0,0,21,0,2725853,1,0,0,8.0,8,996403,1020677,24274,5.0,True,0,131,,,Pervis Estupiñán,0,0,0.0,74,DL,Brighton,Wolverhampton Wanderers,0,0,22095,2023,636493,0.1683237254619598,0,2,0,0.0,0.3087828159332275,0.3087828159332275,22095,Brighton,Pervis Estupiñán,Estupiñán,2,3,21,6.7,DEF,6,1.0,0.06,0.06,0.0,0.68,0.0,0.0,5.2,24.2,27.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.06,0.0,0.0,2.0,0.0,0.0,1.02,0.98,2.0,0.33,0.03,0.2,0.17,1.25,1.67,0.33,4.17,23.8,9.77,8.0,60.0,0.33,0.0,0.0,0.0,0.0,0.0,0.67,1.0,3.33,3.33,0.33,0.67,0.11,0.02,0.0,0.0,0.67,0.33,0.11,0.44,0.33,1.37,0.2,0.09,0.2,0.11,1.28,1.4,0.2,4.3,22.8,13.52,6.6,72.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.0,3.2,3.4,0.2,0.8,0.07,0.15,0.2,0.2,1.0,0.2,0.07,0.47,0.26,2.2,1039801.0,0.9535404052438823
0,0,7,0,2.1,131,0.01,0.01,0.0,2.02,214,3,0,0.8,5.8,2024-01-30,45,12,0,0,0,0,22,0,3093056,1,0,4,0.0,0,387477,402522,15045,5.1,False,0,131,,,Pervis Estupiñán,0,0,0.0,51,DML,Luton,Brighton,4,0,22107,2023,637825,0.0,0,0,0,0.0,0.0907924324274063,0.0907924324274063,22107,Brighton,Pervis Estupiñán,Estupiñán,2,2,22,4.5,DEF,0,1.0,0.11,0.11,0.0,0.99,0.0,0.0,6.2,18.0,36.4,8.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.17,0.0,0.0,2.0,0.0,0.0,0.31,0.31,6.7,0.67,0.06,0.07,0.01,1.19,0.67,0.33,5.57,29.13,21.53,5.0,68.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,6.0,0.33,0.33,0.01,0.08,0.0,0.0,1.33,0.33,0.01,0.44,0.43,3.17,0.4,0.1,0.21,0.11,1.22,1.2,0.2,4.72,24.08,16.28,6.8,68.2,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2.6,4.2,0.2,0.6,0.07,0.15,0.2,0.2,1.0,0.2,0.07,0.44,0.26,2.6,367203.0,0.9279397078792146
0,0,4,0,14.8,131,0.01,0.01,0.0,0.13,224,0,0,1.9,4.2,2024-02-03,10,8,0,0,0,0,23,0,3065265,0,1,4,0.0,1,-20763,53441,74204,5.1,True,0,131,,,Pervis Estupiñán,0,0,0.0,4,Sub,Brighton,Crystal Palace,4,1,22118,2023,638552,0.0417004078626632,0,1,0,0.0,0.0417004078626632,0.0417004078626632,22118,Brighton,Pervis Estupiñán,Estupiñán,2,3,23,3.0,DEF,1,0.0,0.01,0.01,0.0,2.02,3.0,0.0,0.8,5.8,2.1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,4.5,0.67,0.06,0.06,0.0,1.23,1.0,0.0,4.07,16.0,22.13,2.67,68.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.33,4.0,0.0,0.0,0.0,0.08,0.0,0.0,1.33,0.0,0.0,0.47,0.46,4.4,0.4,0.04,0.14,0.1,1.35,1.6,0.2,3.9,19.04,13.56,6.4,59.2,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.6,2.8,3.2,0.2,0.4,0.07,0.05,0.0,0.0,0.8,0.2,0.07,0.35,0.28,3.06,-27791.0,-0.16266207058639195
0,0,7,0,3.3,131,0.01,0.01,0.0,1.6,238,2,0,1.7,11.4,2024-02-10,90,18,0,0,0,0,24,0,2906374,1,1,2,2.0,0,-159161,34516,193677,5.1,False,1,131,,,Pervis Estupiñán,0,0,0.0,90,DL,Tottenham,Brighton,2,1,22132,2023,640230,0.0,0,0,0,0.0,0.1077150329947471,0.1077150329947471,22132,Brighton,Pervis Estupiñán,Estupiñán,2,4,24,2.2,DEF,0,0.0,0.01,0.01,0.0,0.13,0.0,0.0,1.9,4.2,14.8,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.04,0.04,3.0,0.33,0.04,0.04,0.0,1.05,1.0,0.0,2.97,9.33,17.77,2.67,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,2.67,2.33,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.15,0.15,4.73,0.4,0.04,0.04,0.01,1.15,1.0,0.2,3.88,19.48,16.3,3.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.4,3.8,0.2,0.2,0.0,0.05,0.0,0.0,1.0,0.2,0.0,0.29,0.28,3.4,-158891.0,-0.6974841471911934
0,0,1,0,2.5,131,0.01,0.01,0.0,0.37,249,0,0,1.0,3.0,2024-02-18,9,17,0,0,0,0,25,0,2783610,0,5,0,4.0,1,-78575,68928,147503,5.0,False,0,131,,,Pervis Estupiñán,0,0,0.0,1,Sub,Sheffield United,Brighton,0,5,22143,2023,642343,0.0,0,0,0,0.0,0.1596847772598266,0.1596847772598266,22143,Brighton,Pervis Estupiñán,Estupiñán,2,2,25,1.0,DEF,1,0.0,0.01,0.01,0.0,1.6,2.0,0.0,1.7,11.4,3.3,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,2.2,0.0,0.01,0.01,0.0,1.25,1.67,0.0,1.47,7.13,6.73,0.67,48.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,3.33,0.33,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.08,0.08,3.23,0.4,0.04,0.04,0.0,1.08,1.0,0.0,3.16,12.72,16.9,2.0,61.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.4,2.0,2.6,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.31,0.31,3.68,-122764.0,-0.36304873146637956
0,0,5,0,25.7,131,0.22,0.22,0.0,0.23,254,1,0,3.8,10.4,2024-02-24,30,9,0,0,0,0,26,0,2816382,0,1,1,2.0,1,-659,103594,104253,5.0,True,0,131,,,Pervis Estupiñán,0,0,0.0,28,Sub,Brighton,Everton,1,1,22148,2023,643216,0.1863299757242202,0,2,0,0.0,0.2661616802215576,0.0798316895961761,22148,Brighton,Pervis Estupiñán,Estupiñán,2,3,26,0.0,DEF,1,0.0,0.01,0.01,0.0,0.37,0.0,0.0,1.0,3.0,2.5,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,1.0,0.0,0.01,0.01,0.0,0.7,0.67,0.0,1.53,6.2,6.87,2.0,36.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.33,2.0,0.67,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.1,0.1,2.07,0.2,0.03,0.03,0.0,1.02,1.0,0.0,2.32,8.48,11.82,2.8,45.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.4,2.0,1.6,0.0,0.0,0.0,0.04,0.0,0.0,0.6,0.0,0.0,0.14,0.14,3.48,32772.0,-0.003170601452029618
0,0,12,0,65.1,131,0.22,0.27,0.05,1.24,264,3,0,10.3,19.2,2024-03-02,90,10,0,0,0,0,27,0,2634818,1,0,3,19.0,0,-200331,20581,220912,5.0,False,1,131,,,Pervis Estupiñán,0,1,0.0319763123989105,90,DML,Fulham,Brighton,3,0,22158,2023,644887,0.2073210626840591,0,5,0,0.0319763123989105,0.5725547075271606,0.5266778469085693,22158,Brighton,Pervis Estupiñán,Estupiñán,2,3,27,0.5,DEF,0,0.0,0.22,0.22,0.0,0.23,1.0,0.0,3.8,10.4,25.7,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.19,0.0,0.0,2.0,0.0,0.0,0.27,0.08,0.0,0.0,0.08,0.08,0.0,0.73,1.0,0.0,2.17,8.27,10.5,2.67,43.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.33,1.0,0.67,0.0,0.0,0.0,0.06,0.0,0.0,0.67,0.0,0.0,0.18,0.12,1.07,0.0,0.05,0.05,0.0,0.87,1.2,0.0,1.84,6.96,9.68,1.6,36.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.6,2.2,0.6,0.0,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.13,0.1,2.14,-181564.0,-0.8295519952959299
