assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,9,0,0.3,604,0.0,0.02,0.02,0.38,2,2,0,1.3,10.4,2023-08-12,71,1,0,0,0,0,1,0,9138,1,1,2,2.0,0,0,0,0,4.5,False,1,604,,,Olu Aina,0,1,0.0158710777759552,78,DML,Arsenal,Nottingham Forest,2,1,22276,2023,603715,0.0,0,0,0,0.0158710777759552,0.0158710777759552,0.0,22276,Nottingham Forest,Olu Aina,Ola Aina,2,5,1,1.5,DEF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,9,0,0.5,604,0.01,0.01,0.0,2.91,28,3,0,1.3,12.6,2023-08-26,90,14,0,0,0,0,3,0,9643,1,2,3,0.0,0,-4563,151,4714,4.5,False,1,604,,,Olu Aina,0,0,0.0,90,DML,Manchester United,Nottingham Forest,3,2,22300,2023,606967,0.0,0,0,0,0.0,0.0,0.0,22300,Nottingham Forest,Olu Aina,Ola Aina,2,4,3,-0.2,DEF,0,0.0,0.0,0.02,0.02,0.38,2.0,0.0,1.3,10.4,0.3,2.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,1.5,0.0,0.0,0.01,0.01,0.13,0.67,0.0,0.43,3.47,0.1,0.67,23.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.67,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.5,0.0,0.0,0.0,0.0,0.08,0.4,0.0,0.26,2.08,0.06,0.4,14.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,505.0,-0.93792394655704
0,0,13,1,0.1,604,0.0,0.0,0.0,1.54,35,0,0,0.6,5.8,2023-09-02,72,7,0,0,0,0,4,0,9792,1,1,0,0.0,5,-506,641,1147,4.5,False,1,604,,,Olu Aina,0,0,0.0,78,DML,Chelsea,Nottingham Forest,0,1,21930,2023,608758,0.0,0,0,0,0.0,0.0,0.0,21930,Nottingham Forest,Olu Aina,Ola Aina,2,3,4,1.2,DEF,5,0.0,0.01,0.01,0.0,2.91,3.0,0.0,1.3,12.6,0.5,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.01,0.01,1.1,1.67,0.0,0.87,7.67,0.27,0.67,53.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,1.67,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.43,0.0,0.0,0.01,0.0,0.66,1.0,0.0,0.52,4.6,0.16,0.4,32.2,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.6,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,149.0,-0.2829977628635347
0,0,12,0,11.5,604,0.01,0.04,0.03,0.56,47,1,0,2.8,15.8,2023-09-18,90,6,0,0,0,0,5,0,12901,1,1,1,1.0,2,1623,2324,701,4.5,True,0,604,,,Olu Aina,0,1,0.0293233785778284,90,DL,Nottingham Forest,Burnley,1,1,21944,2023,611586,0.0242786183953285,0,1,0,0.0293233785778284,0.2621862292289734,0.2328628450632095,21944,Nottingham Forest,Olu Aina,Ola Aina,2,2,5,2.8,DEF,2,1.0,0.0,0.0,0.0,1.54,0.0,0.0,0.6,5.8,0.1,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.33,0.0,0.01,0.01,1.61,1.67,0.0,1.07,9.6,0.3,0.67,77.67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.33,1.67,1.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.83,0.2,0.0,0.01,0.0,0.97,1.0,0.0,0.64,5.76,0.18,0.4,46.6,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.8,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3109.0,0.5365289256198347
0,0,13,0,2.4,604,0.01,0.01,0.0,0.78,59,2,0,1.5,10.4,2023-09-23,74,13,0,0,0,0,6,0,13357,1,0,2,2.0,1,294,1353,1059,4.5,False,0,604,,,Olu Aina,0,0,0.0,80,DR,Manchester City,Nottingham Forest,2,0,21946,2023,612162,0.0,0,0,0,0.0,0.0,0.0,21946,Nottingham Forest,Olu Aina,Ola Aina,2,5,6,1.0,DEF,1,0.0,0.01,0.04,0.03,0.56,1.0,0.0,2.8,15.8,11.5,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.03,0.02,0.0,0.0,1.0,0.0,0.03,0.26,0.23,2.8,0.33,0.01,0.02,0.01,1.67,1.33,0.0,1.57,11.4,4.03,0.33,84.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,1.33,2.33,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.09,0.08,1.27,0.2,0.0,0.01,0.01,1.08,1.2,0.0,1.2,8.92,2.48,0.6,64.6,0.0,0.0,0.0,0.0,0.6,0.0,0.8,1.0,1.2,1.4,0.0,0.4,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.06,0.05,1.06,456.0,0.12189054726368159
0,0,3,0,0.6,604,0.0,0.0,0.0,0.59,88,1,0,0.2,1.6,2023-10-21,2,12,0,0,0,0,9,0,11163,0,2,2,0.0,1,-1422,70,1492,4.5,True,0,604,,,Olu Aina,0,0,0.0,1,Sub,Nottingham Forest,Luton,2,2,21982,2023,618071,0.0,0,0,0,0.0,0.0,0.0,21982,Nottingham Forest,Olu Aina,Ola Aina,2,2,9,0.2,DEF,1,0.0,0.01,0.01,0.0,0.78,2.0,0.0,1.5,10.4,2.4,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.01,0.02,0.01,0.96,1.0,0.0,1.63,10.67,4.67,1.0,78.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,2.67,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.09,0.08,1.67,0.2,0.01,0.02,0.01,1.23,1.6,0.0,1.5,11.0,2.96,1.0,79.4,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.0,1.6,1.6,0.0,0.4,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.06,0.05,1.26,-2194.0,-0.910371318822023
0,0,10,0,3.4,604,0.0,0.0,0.0,2.44,97,2,0,1.5,11.6,2023-10-29,68,11,0,0,0,0,10,0,11076,1,0,3,0.0,1,-258,265,523,4.5,False,0,604,,,Olu Aina,0,0,0.0,73,DL,Liverpool,Nottingham Forest,3,0,21991,2023,620614,0.0,0,0,0,0.0,0.0,0.0,21991,Nottingham Forest,Olu Aina,Ola Aina,2,5,10,0.2,DEF,1,0.0,0.0,0.0,0.0,0.59,1.0,0.0,0.2,1.6,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.02,0.01,0.64,1.33,0.0,1.5,9.27,4.83,1.0,55.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.67,1.33,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.09,0.08,1.33,0.2,0.01,0.01,0.01,1.28,1.4,0.0,1.28,9.24,3.02,0.6,65.6,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.2,1.6,1.8,0.0,0.2,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.05,0.05,1.0,-87.0,-0.32741116751269034
0,2,41,1,10.7,604,0.08,0.14,0.06,1.26,108,0,1,6.9,48.8,2023-11-05,85,2,0,0,0,0,11,0,11198,1,0,2,9.0,14,-66,363,429,4.5,True,0,604,,,Olu Aina,1,1,0.0289520993828773,90,DR,Nottingham Forest,Aston Villa,2,0,22002,2023,622069,0.1066447123885154,0,1,1,0.0289520993828773,0.1355968117713928,0.0,22002,Nottingham Forest,Olu Aina,Ola Aina,3,2,11,5.3,DEF,12,0.0,0.0,0.0,0.0,2.44,2.0,0.0,1.5,11.6,3.4,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.27,1.67,0.0,1.07,7.87,2.13,0.67,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.2,0.0,0.01,0.01,1.18,1.2,0.0,1.32,9.04,3.6,0.6,61.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.8,1.6,2.0,0.0,0.2,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.05,0.05,1.08,122.0,-0.08333333333333333
1,0,21,0,11.4,604,0.08,0.08,0.0,1.14,119,2,0,3.9,25.8,2023-11-12,75,19,0,0,0,0,12,0,22968,1,2,3,2.0,4,10263,10928,665,4.5,False,0,604,,,Olu Aina,0,0,0.0,79,DR,West Ham,Nottingham Forest,3,2,22013,2023,623730,0.1035570055246353,1,1,0,0.0,0.2335963994264602,0.1300393939018249,22013,Nottingham Forest,Olu Aina,Ola Aina,2,3,12,6.3,DEF,4,1.0,0.08,0.14,0.06,1.26,0.0,1.0,6.9,48.8,10.7,9.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,1.0,1.0,0.03,0.11,0.0,0.0,1.0,1.0,0.03,0.14,0.0,5.3,0.33,0.03,0.05,0.02,1.43,1.0,0.33,2.87,20.67,4.9,3.0,51.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.33,4.67,0.33,0.33,0.01,0.04,0.0,0.0,0.33,0.33,0.01,0.05,0.0,1.9,0.2,0.02,0.04,0.02,1.13,1.2,0.2,2.58,17.64,5.72,2.4,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,2.0,3.4,0.2,0.4,0.01,0.03,0.0,0.0,0.4,0.2,0.01,0.08,0.05,1.9,11770.0,0.8852755973432244
0,0,8,0,6.3,604,0.07,0.09,0.02,1.46,128,3,0,1.5,6.0,2023-11-25,89,5,0,0,0,0,13,0,46065,1,3,2,3.0,1,20285,22482,2197,4.5,True,0,604,,,Olu Aina,0,1,0.0188963674008846,90,DR,Nottingham Forest,Brighton,2,3,22022,2023,624928,0.0,0,0,0,0.0188963674008846,0.1711277216672897,0.1522313505411148,22022,Nottingham Forest,Olu Aina,Ola Aina,2,2,13,6.3,DEF,1,0.0,0.08,0.08,0.0,1.14,2.0,0.0,3.9,25.8,11.4,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.23,0.13,6.3,0.33,0.05,0.07,0.02,1.61,1.33,0.33,4.1,28.73,8.5,3.67,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.67,5.67,0.33,0.33,0.01,0.07,0.33,0.33,0.67,0.33,0.01,0.12,0.04,3.93,0.2,0.03,0.05,0.01,1.24,1.4,0.2,2.8,19.64,5.7,2.6,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2.4,3.8,0.2,0.2,0.01,0.04,0.2,0.2,0.4,0.2,0.01,0.07,0.03,2.6,23097.0,0.8219538879209044
