assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,1,0,2.9,262,0.01,0.32,0.31,1.5,5,1,0,2.0,6.8,2023-08-12,90,10,0,0,0,0,1,0,17741,1,1,0,10.0,2,0,0,0,4.5,True,0,262,,,Nathan Patterson,0,3,0.4358304142951965,90,DR,Everton,Fulham,0,1,22279,2023,603789,0.0,0,0,0,0.4358304142951965,0.5179679989814758,0.0949303284287452,10292,Everton,Nathan Patterson,Nathan Patterson,2,2,1,2.0,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,15,0,15.5,262,0.07,0.1,0.03,3.11,11,4,0,3.3,13.0,2023-08-20,90,2,0,0,0,0,2,0,20137,1,0,4,4.0,-1,-349,1042,1391,4.5,False,1,262,,,Nathan Patterson,0,1,0.0162472482770681,90,DR,Aston Villa,Everton,4,0,22292,2023,605755,0.0842741131782531,0,1,0,0.0162472482770681,0.2327753007411956,0.216528058052063,10292,Everton,Nathan Patterson,Nathan Patterson,2,4,2,0.5,DEF,0.0,0.01,0.32,0.31,1.5,1.0,0.0,2.0,6.8,2.9,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.44,0.0,0.0,0.0,0.0,0.0,0.44,0.52,0.09,2.0,0.0,0.0,0.11,0.1,0.5,0.33,0.0,0.67,2.27,0.97,3.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.67,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.17,0.03,0.67,0.0,0.0,0.06,0.06,0.3,0.2,0.0,0.4,1.36,0.58,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.6,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.02,0.4,2396.0,-0.14344430743937525
0,0,17,0,16.7,262,0.05,0.05,0.0,1.16,27,1,0,3.7,20.6,2023-08-26,90,20,0,0,0,0,3,0,18855,1,1,0,0.0,2,-1889,472,2361,4.5,True,0,262,,,Nathan Patterson,0,0,0.0,90,DR,Everton,Wolverhampton Wanderers,0,1,22299,2023,606863,0.0772507637739181,0,1,0,0.0,0.4712679982185364,0.3940172493457794,10292,Everton,Nathan Patterson,Nathan Patterson,2,2,3,1.0,DEF,0.0,0.07,0.1,0.03,3.11,4.0,0.0,3.3,13.0,15.5,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,-1.0,0.0,1.0,0.02,0.08,0.0,0.0,1.0,0.0,0.02,0.23,0.22,0.5,0.0,0.03,0.14,0.11,1.54,1.67,0.0,1.77,6.6,6.13,4.67,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.33,1.33,0.33,0.0,1.33,0.15,0.03,0.0,0.0,0.33,0.0,0.15,0.25,0.1,0.83,0.0,0.02,0.08,0.07,0.92,1.0,0.0,1.06,3.96,3.68,2.8,36.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.8,0.2,0.0,0.8,0.09,0.02,0.0,0.0,0.2,0.0,0.09,0.15,0.06,0.5,-1282.0,-0.6667843275679491
1,2,25,0,26.8,262,0.46,0.46,0.0,1.24,40,2,0,6.6,35.0,2023-09-02,90,17,0,0,0,0,4,0,20372,1,2,2,4.0,6,532,2509,1977,4.5,False,0,262,,,Nathan Patterson,0,0,0.0,90,DR,Sheffield United,Everton,2,2,21926,2023,608350,0.6531499624252319,1,2,0,0.0,1.0893300771713257,0.4361801147460937,10292,Everton,Nathan Patterson,Nathan Patterson,2,2,4,2.7,DEF,0.0,0.05,0.05,0.0,1.16,1.0,0.0,3.7,20.6,16.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.47,0.39,1.0,0.0,0.04,0.16,0.11,1.92,2.0,0.0,3.0,13.47,11.7,4.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.33,1.0,0.0,1.33,0.15,0.05,0.0,0.0,0.67,0.0,0.15,0.41,0.24,1.17,0.0,0.03,0.09,0.07,1.15,1.2,0.0,1.8,8.08,7.02,2.8,54.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.8,0.6,0.0,0.8,0.09,0.03,0.0,0.0,0.4,0.0,0.09,0.24,0.14,0.7,1517.0,0.1185911725367811
0,0,6,0,10.3,262,0.02,0.02,0.0,0.0,43,0,0,1.6,5.2,2023-09-17,3,1,0,0,0,0,5,0,20017,0,1,0,0.0,1,-1578,1484,3062,4.5,True,0,262,,,Nathan Patterson,0,0,0.0,1,Sub,Everton,Arsenal,0,1,21941,2023,611284,0.0656139254570007,0,1,0,0.0,0.0656139254570007,0.0,10292,Everton,Nathan Patterson,Nathan Patterson,5,2,5,2.5,DEF,0.0,0.46,0.46,0.0,1.24,2.0,0.0,6.6,35.0,26.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.65,1.0,1.0,2.0,0.0,0.0,1.09,0.44,2.7,0.0,0.19,0.2,0.01,1.84,2.33,0.0,4.53,22.87,19.67,2.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.0,2.33,0.0,0.33,0.01,0.27,0.33,0.33,1.33,0.0,0.01,0.6,0.35,1.4,0.0,0.12,0.19,0.07,1.4,1.6,0.0,3.12,15.08,12.38,3.6,72.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.8,1.2,1.8,0.0,0.8,0.09,0.16,0.2,0.2,0.8,0.0,0.09,0.46,0.23,1.24,-355.0,-0.3471183457985042
0,0,4,0,4.8,262,0.03,0.03,0.0,0.0,63,0,0,0.9,3.8,2023-09-30,12,12,0,0,0,0,7,0,24077,0,2,1,0.0,1,1728,5080,3352,4.5,True,0,262,,,Nathan Patterson,0,0,0.0,6,Sub,Everton,Luton,1,2,21956,2023,614583,0.0,0,0,0,0.0,0.1157949417829513,0.1157949417829513,10292,Everton,Nathan Patterson,Nathan Patterson,2,2,7,1.2,DEF,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1.6,5.2,10.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.07,0.0,2.5,0.0,0.18,0.18,0.0,0.8,1.0,0.0,3.97,20.27,17.93,1.33,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,3.0,0.0,0.0,0.0,0.27,0.33,0.33,1.33,0.0,0.0,0.54,0.28,2.07,0.0,0.12,0.19,0.07,1.4,1.6,0.0,3.44,16.12,14.44,3.6,72.6,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,1.2,2.0,0.0,0.8,0.09,0.18,0.2,0.2,1.0,0.0,0.09,0.48,0.23,1.74,4060.0,0.2049335863377609
0,0,3,0,0.6,262,0.0,0.0,0.0,0.23,75,0,0,0.5,0.8,2023-10-07,12,3,0,0,0,0,8,0,21282,0,0,3,4.0,1,-2510,899,3409,4.5,True,0,262,,,Nathan Patterson,0,0,0.0,10,Sub,Everton,Bournemouth,3,0,21969,2023,616413,0.0,0,0,0,0.0,0.4574052393436432,0.4574052393436432,10292,Everton,Nathan Patterson,Nathan Patterson,2,2,8,0.7,DEF,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.9,3.8,4.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,1.2,0.0,0.17,0.17,0.0,0.41,0.67,0.0,3.03,14.67,13.97,1.33,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.0,2.67,0.0,0.0,0.0,0.24,0.33,0.33,1.0,0.0,0.0,0.42,0.18,2.13,0.0,0.13,0.13,0.01,1.1,1.4,0.0,3.22,15.52,14.82,1.6,57.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,1.4,1.8,0.0,0.2,0.0,0.18,0.2,0.2,1.0,0.0,0.0,0.39,0.23,1.58,-2795.0,-0.5826369545032498
0,0,5,0,0.0,262,0.0,0.0,0.0,1.71,85,2,0,0.4,3.8,2023-10-21,45,11,0,0,0,0,9,0,19640,0,0,2,0.0,0,-1979,421,2400,4.5,False,0,262,,,Nathan Patterson,0,0,0.0,42,Sub,Liverpool,Everton,2,0,21979,2023,617779,0.0,0,0,0,0.0,0.0,0.0,10292,Everton,Nathan Patterson,Nathan Patterson,2,5,9,0.2,DEF,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.5,0.8,0.6,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.7,0.0,0.02,0.02,0.0,0.08,0.0,0.0,1.0,3.27,5.23,1.33,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.21,0.19,1.47,0.0,0.11,0.11,0.0,0.53,0.6,0.0,2.66,13.08,11.84,1.6,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.2,2.2,0.0,0.0,0.0,0.16,0.2,0.2,0.8,0.0,0.0,0.44,0.28,1.62,-1642.0,-0.7015242821694435
0,0,25,1,4.8,262,0.03,0.03,0.0,0.66,99,0,0,2.6,21.0,2023-10-29,90,19,0,0,0,0,10,0,18705,1,1,0,0.0,6,-1077,552,1629,4.4,False,0,262,,,Nathan Patterson,0,0,0.0,90,DR,West Ham,Everton,0,1,21993,2023,620340,0.0,0,0,0,0.0,0.0184784587472677,0.0184784587472677,10292,Everton,Nathan Patterson,Nathan Patterson,2,3,10,2.3,DEF,0.0,0.0,0.0,0.0,1.71,2.0,0.0,0.4,3.8,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.01,0.0,0.65,0.67,0.0,0.6,2.8,1.8,1.33,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.7,0.0,0.1,0.1,0.0,0.64,0.8,0.0,2.0,9.72,8.5,1.6,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.6,1.8,0.0,0.0,0.0,0.14,0.2,0.2,0.6,0.0,0.0,0.35,0.2,1.46,-935.0,-0.4938101788170564
0,0,3,0,0.0,262,0.0,0.0,0.0,0.0,103,0,0,0.2,2.0,2023-11-04,1,5,0,0,0,0,11,0,19374,0,1,1,0.0,1,452,1274,822,4.4,True,0,262,,,Nathan Patterson,0,0,0.0,1,Sub,Everton,Brighton,1,1,21997,2023,621592,0.0,0,0,0,0.0,0.0,0.0,10292,Everton,Nathan Patterson,Nathan Patterson,2,2,11,2.3,DEF,1.0,0.03,0.03,0.0,0.66,0.0,0.0,2.6,21.0,4.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2.3,0.33,0.01,0.01,0.0,0.87,0.67,0.0,1.17,8.53,1.8,1.33,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,1.07,0.2,0.02,0.02,0.0,0.52,0.4,0.0,1.2,6.92,4.1,0.8,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.2,1.8,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.13,0.12,1.38,669.0,0.21564885496183206
