assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,21,1,96.2,226,0.58,1.09,0.51,0.49,7,0,0,14.5,13.4,2023-08-12,90,17,0,0,0,0,1,0,1431792,1,1,0,35.0,3,0,0,0,6.5,False,0,226,,,0,8,0.5276288986206055,90,AMC,Sheffield United,Crystal Palace,0,1,22280,2023,603839,0.8357542753219604,0,7,0,0.5276288986206055,1.364763855934143,0.741253674030304,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,2,2,1,2.8,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,14,0,22.9,226,0.15,0.4,0.25,2.0,12,1,0,5.5,9.2,2023-08-21,90,1,0,0,0,0,2,0,1335065,1,1,0,23.0,2,-155238,27372,182610,6.5,True,0,226,,,0,4,0.2300045937299728,90,AMC,Crystal Palace,Arsenal,0,1,22294,2023,606377,0.0945011302828788,0,1,0,0.2300045937299728,0.270753413438797,0.1228591203689575,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,5,2,2,2.0,MID,1.0,0.58,1.09,0.51,0.49,0.0,0.0,14.5,13.4,96.2,35.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,8.0,0.53,0.84,0.0,0.0,7.0,0.0,0.53,1.36,0.74,2.8,0.33,0.19,0.36,0.17,0.16,0.0,0.0,4.83,4.47,32.07,11.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,0.0,2.67,0.18,0.28,0.0,0.0,2.33,0.0,0.18,0.45,0.25,0.93,0.2,0.12,0.22,0.1,0.1,0.0,0.0,2.9,2.68,19.24,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,1.6,0.11,0.17,0.0,0.0,1.4,0.0,0.11,0.27,0.15,0.56,-96727.0,-0.7392919393090837
0,0,7,0,20.8,226,0.07,0.42,0.35,0.97,23,1,0,5.9,17.0,2023-08-26,90,4,0,0,0,0,3,0,1144214,1,1,1,21.0,2,-206379,36822,243201,6.4,False,0,226,,,0,4,0.2136099487543106,90,AMC,Brentford,Crystal Palace,1,1,22298,2023,606912,0.0607123747467994,0,1,0,0.2136099487543106,0.3676816821098327,0.1540717184543609,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,2,2,3,2.3,MID,0.0,0.15,0.4,0.25,2.0,1.0,0.0,5.5,9.2,22.9,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.23,0.09,0.0,0.0,1.0,0.0,0.23,0.27,0.12,2.0,0.33,0.24,0.5,0.25,0.83,0.33,0.0,6.67,7.53,39.7,19.33,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,1.67,0.0,4.0,0.25,0.31,0.0,0.0,2.67,0.0,0.25,0.55,0.29,1.6,0.2,0.15,0.3,0.15,0.5,0.2,0.0,4.0,4.52,23.82,11.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,2.4,0.15,0.19,0.0,0.0,1.6,0.0,0.15,0.33,0.17,0.96,-190851.0,-0.7370073172560825
0,1,33,0,52.8,226,0.13,0.76,0.63,1.34,36,2,1,16.4,62.0,2023-09-03,90,20,0,0,0,0,4,0,985760,1,2,3,49.0,8,-170233,38788,209021,6.4,True,0,226,,,1,3,0.6517962217330933,90,AMC,Crystal Palace,Wolverhampton Wanderers,3,2,21932,2023,609345,0.1950465738773346,0,4,1,0.6517962217330933,1.4611414670944214,0.893418550491333,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,2,2,4,3.8,MID,0.0,0.07,0.42,0.35,0.97,1.0,0.0,5.9,17.0,20.8,21.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.21,0.06,0.0,0.0,1.0,0.0,0.21,0.37,0.15,2.3,0.33,0.27,0.64,0.37,1.15,0.67,0.0,8.63,13.2,46.63,26.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.33,2.33,0.0,5.33,0.32,0.33,0.0,0.0,3.0,0.0,0.32,0.67,0.34,2.37,0.2,0.16,0.38,0.22,0.69,0.4,0.0,5.18,7.92,27.98,15.8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,1.4,0.0,3.2,0.19,0.2,0.0,0.0,1.8,0.0,0.19,0.4,0.2,1.42,-158454.0,-0.6869524512830446
0,0,3,0,15.0,226,0.25,0.66,0.41,3.21,41,3,0,6.4,12.6,2023-09-16,90,2,0,0,0,0,5,0,909035,1,1,3,36.0,1,-88336,37499,125835,6.3,False,1,226,,,0,4,0.422761857509613,90,AMC,Aston Villa,Crystal Palace,3,1,21938,2023,610485,0.0,0,0,0,0.422761857509613,0.422761857509613,0.0367868281900882,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,2,4,5,3.2,MID,0.0,0.13,0.76,0.63,1.34,2.0,1.0,16.4,62.0,52.8,49.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,1.0,3.0,0.65,0.2,0.0,0.0,4.0,1.0,0.65,1.46,0.89,3.8,0.0,0.12,0.53,0.41,1.44,1.33,0.33,9.27,29.4,32.17,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.33,4.0,0.33,3.67,0.37,0.12,0.0,0.0,2.0,0.33,0.37,0.7,0.39,2.7,0.2,0.19,0.53,0.35,0.96,0.8,0.2,8.46,20.32,38.54,25.6,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.8,3.0,0.2,3.8,0.32,0.24,0.0,0.0,2.6,0.2,0.32,0.69,0.38,2.18,-76725.0,-0.540830445590018
0,0,9,1,45.0,226,0.34,0.45,0.11,0.59,56,0,0,7.9,15.4,2023-09-23,90,10,0,0,0,0,6,0,890614,1,0,0,19.0,3,-26165,64761,90926,6.3,True,0,226,,,0,3,0.1235382631421089,90,AML,Crystal Palace,Fulham,0,0,21948,2023,612129,0.2035676389932632,0,3,0,0.1235382631421089,0.2125386148691177,0.1214886978268623,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,2,2,6,3.5,MID,0.0,0.25,0.66,0.41,3.21,3.0,0.0,6.4,12.6,15.0,36.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,0.42,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.04,3.2,0.0,0.15,0.61,0.46,1.84,2.0,0.33,9.57,30.53,29.53,35.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,3.67,0.33,3.67,0.43,0.09,0.0,0.0,1.67,0.33,0.43,0.75,0.36,3.1,0.2,0.24,0.67,0.43,1.6,1.4,0.2,9.74,22.84,41.54,32.8,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,1.4,3.2,0.2,4.6,0.41,0.24,0.0,0.0,2.6,0.2,0.41,0.78,0.39,2.82,-18421.0,-0.16806155941086925
1,0,23,1,29.7,226,0.28,0.32,0.04,1.46,65,0,0,4.3,12.4,2023-09-30,87,14,0,0,0,0,7,0,750290,1,1,0,1.0,6,-135917,14229,150146,6.2,False,0,226,,,0,1,0.0834782570600509,90,AMC,Manchester United,Crystal Palace,0,1,21957,2023,614652,0.6342893838882446,0,2,0,0.0834782570600509,0.0834782570600509,0.0,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,2,4,7,2.8,MID,1.0,0.34,0.45,0.11,0.59,0.0,0.0,7.9,15.4,45.0,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.12,0.2,0.0,0.0,3.0,0.0,0.12,0.21,0.12,3.5,0.33,0.24,0.62,0.38,1.71,1.67,0.33,10.23,30.0,37.6,34.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.0,4.0,0.33,3.33,0.4,0.13,0.0,0.0,2.33,0.33,0.4,0.7,0.35,3.5,0.2,0.19,0.54,0.35,1.62,1.4,0.2,8.42,23.24,31.3,29.6,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.4,3.2,0.2,3.6,0.33,0.11,0.0,0.0,1.8,0.2,0.33,0.55,0.27,2.96,-140324.0,-0.8268714828897339
1,0,14,0,11.9,226,0.11,0.11,0.0,0.69,102,0,0,2.7,15.2,2023-11-04,32,6,0,0,0,0,11,0,319106,0,2,0,0.0,4,-15240,9627,24867,6.1,False,0,226,,,0,0,0.0,30,Sub,Burnley,Crystal Palace,0,2,21996,2023,621578,0.3731467425823211,1,1,0,0.0,0.3731467425823211,0.0,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,2,2,11,1.8,MID,1.0,0.28,0.32,0.04,1.46,0.0,0.0,4.3,12.4,29.7,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.08,0.63,1.0,0.0,2.0,0.0,0.08,0.08,0.0,2.8,0.67,0.29,0.48,0.19,1.75,1.0,0.0,6.2,13.47,29.9,18.67,89.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,3.33,0.0,2.67,0.21,0.28,0.33,0.0,1.67,0.0,0.21,0.24,0.05,3.17,0.4,0.21,0.52,0.31,1.51,1.2,0.2,8.18,23.88,32.66,25.2,89.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.4,4.0,0.2,3.0,0.3,0.22,0.2,0.0,2.0,0.2,0.3,0.51,0.24,3.12,-431184.0,-0.4418159679944338
0,0,20,0,25.1,226,0.07,0.92,0.85,1.6,116,3,1,13.0,51.0,2023-11-11,90,9,0,0,0,0,12,0,356244,1,3,2,54.0,6,34859,42857,7998,6.1,True,1,226,,,1,2,0.8211107850074768,90,AMC,Crystal Palace,Everton,2,3,22010,2023,623297,0.1021200865507125,0,2,0,0.0599419400095939,0.1917645335197448,0.0297025125473737,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,2,2,12,3.3,MID,0.0,0.11,0.11,0.0,0.69,0.0,0.0,2.7,15.2,11.9,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.37,1.0,1.0,1.0,0.0,0.0,0.37,0.0,1.8,0.67,0.24,0.29,0.05,0.91,0.0,0.0,4.97,14.33,28.87,6.67,69.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,4.33,0.0,1.33,0.07,0.4,0.67,0.33,2.0,0.0,0.07,0.22,0.04,2.7,0.4,0.22,0.46,0.24,1.46,1.0,0.2,7.54,23.52,30.88,21.0,77.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,1.2,4.4,0.2,2.2,0.26,0.28,0.4,0.2,2.0,0.2,0.26,0.51,0.21,3.02,37138.0,0.6854586569658834
0,0,4,0,12.8,226,0.04,0.14,0.1,0.17,125,0,0,4.3,16.0,2023-11-25,48,12,0,0,0,0,13,0,622444,1,1,2,14.0,1,249163,258727,9564,6.2,False,0,226,,,0,2,0.0890479013323783,51,AMC,Luton,Crystal Palace,2,1,22019,2023,624888,0.037453543394804,0,1,0,0.0890479013323783,0.0830704122781753,0.0579489283263683,8706,Crystal Palace,Eberechi Eze,Eberechi Eze,2,2,13,4.2,MID,0.0,0.07,0.92,0.85,1.6,3.0,1.0,13.0,51.0,25.1,54.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,1.0,2.0,0.82,0.1,0.0,0.0,2.0,0.0,0.06,0.19,0.03,3.3,0.33,0.15,0.45,0.3,1.25,1.0,0.33,6.67,26.2,22.23,18.33,69.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.0,0.67,5.33,0.33,1.0,0.3,0.37,0.67,0.33,1.67,0.0,0.05,0.22,0.01,2.63,0.4,0.21,0.49,0.28,1.51,1.2,0.2,6.86,21.32,25.34,22.0,77.8,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.4,1.0,4.0,0.2,2.0,0.29,0.26,0.4,0.2,1.6,0.0,0.14,0.26,0.04,2.92,266200.0,0.9287042800541203
