assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,11,0,29.9,488,0.09,0.13,0.04,2.01,7,1,0,5.5,17.0,2023-08-12,90,8,0,0,0,0,1,0,2002,1,1,0,8.0,2,0,0,0,5.0,True,0,0,2,0.0294303335249423,90,Sheffield United,Crystal Palace,0,1,22280,2023,603823,0.1194351315498352,0,2,0,0.0294303335249423,0.1419793665409088,0.1125490367412567,Sheffield United,2,2,1,0.8,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,15,0,11.1,488,0.19,0.19,0.0,1.36,17,2,0,2.9,15.6,2023-08-18,90,16,0,0,0,0,2,0,3404,1,1,2,2.0,1,520,925,405,5.0,False,1,0,0,0.0,90,Nottingham Forest,Sheffield United,2,1,22285,2023,604796,0.0,0,0,0,0.0,0.0,0.0,Sheffield United,2,2,2,1.0,MID,0.0,0.09,0.13,0.04,2.01,1.0,0.0,5.5,17.0,29.9,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.03,0.12,0.0,0.0,2.0,0.0,0.03,0.14,0.11,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.0,0.39097744360902253
0,0,16,0,14.6,488,0.03,0.03,0.0,2.91,30,1,0,4.0,25.2,2023-08-27,79,13,0,0,0,0,3,0,2555,1,2,1,0.0,2,-921,141,1062,5.0,True,0,0,0,0.0,85,Sheffield United,Manchester City,1,2,22303,2023,607476,0.0339389853179454,0,1,0,0.0,0.0,0.0,Sheffield United,5,2,3,0.2,MID,0.0,0.19,0.19,0.0,1.36,2.0,0.0,2.9,15.6,11.1,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-849.0,-0.7655860349127181
0,0,19,0,29.8,488,0.11,0.14,0.03,2.59,40,2,0,4.4,13.2,2023-09-02,90,9,0,0,0,0,4,0,3503,1,2,2,1.0,2,550,1026,476,5.0,True,0,0,1,0.034591544419527,90,Sheffield United,Everton,2,2,21926,2023,608343,0.1699641197919845,0,2,0,0.034591544419527,0.2810639142990112,0.2464723587036132,Sheffield United,2,2,4,1.3,MID,0.0,0.03,0.03,0.0,2.91,1.0,0.0,4.0,25.2,14.6,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.12,0.01,2.09,1.33,0.0,4.13,19.27,18.53,3.33,86.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.0,1.67,0.0,0.67,0.01,0.05,0.0,0.0,1.0,0.0,0.01,0.05,0.04,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.0,0.36617842876165113
0,0,3,0,0.0,488,0.0,0.01,0.01,0.62,48,2,0,2.5,12.2,2023-09-16,20,18,0,0,0,0,5,0,2898,0,1,2,13.0,1,-793,137,930,5.0,False,0,0,1,0.0095408633351325,17,Tottenham,Sheffield United,2,1,21936,2023,611549,0.0,0,0,0,0.0095408633351325,0.0095408633351325,0.0,Sheffield United,2,4,5,1.2,MID,0.0,0.11,0.14,0.03,2.59,2.0,0.0,4.4,13.2,29.8,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.03,0.17,0.0,0.0,2.0,0.0,0.03,0.28,0.25,1.3,0.0,0.11,0.12,0.01,2.29,1.67,0.0,3.77,18.0,18.5,1.0,86.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.67,1.67,0.0,0.33,0.01,0.07,0.0,0.0,1.0,0.0,0.01,0.09,0.08,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-605.0,-0.7432052483598875
0,0,11,0,1.1,488,0.01,0.01,0.0,2.45,60,5,0,0.7,5.8,2023-09-24,61,15,0,0,0,0,6,0,2714,1,8,0,0.0,2,-276,92,368,4.9,True,0,0,0,0.0,68,Sheffield United,Newcastle United,0,8,21954,2023,613082,0.0,0,0,0,0.0,0.0548073947429657,0.0548073947429657,Sheffield United,3,2,6,0.8,MID,0.0,0.0,0.01,0.01,0.62,2.0,0.0,2.5,12.2,0.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,1.2,0.0,0.05,0.06,0.01,2.04,1.67,0.0,3.63,16.87,14.8,4.67,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.67,1.67,0.0,0.67,0.01,0.07,0.0,0.0,1.0,0.0,0.01,0.1,0.08,0.9,0.0,0.08,0.1,0.02,1.9,1.6,0.0,3.86,16.64,17.08,4.8,73.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,1.4,1.6,0.0,0.8,0.01,0.06,0.0,0.0,1.0,0.0,0.01,0.09,0.07,0.9,-184.0,-0.6
0,0,16,0,35.2,488,0.14,0.16,0.02,2.14,76,3,0,5.3,15.6,2023-10-07,90,10,0,0,0,0,8,0,2608,1,1,3,2.0,1,-58,142,200,4.9,False,1,0,1,0.0127752674743533,90,Fulham,Sheffield United,3,1,21970,2023,616454,0.1114171594381332,0,2,0,0.0127752674743533,0.0127752674743533,0.0,Sheffield United,2,3,8,0.5,MID,0.0,0.01,0.01,0.0,2.45,5.0,0.0,0.7,5.8,1.1,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,0.0,0.04,0.05,0.01,1.89,3.0,0.0,2.53,10.4,10.3,4.67,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3.67,1.33,1.67,0.0,0.67,0.01,0.06,0.0,0.0,0.67,0.0,0.01,0.12,0.1,1.1,0.0,0.07,0.08,0.01,1.99,2.4,0.0,2.9,14.4,11.32,3.2,68.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2.8,1.4,1.6,0.0,0.4,0.01,0.04,0.0,0.0,0.6,0.0,0.01,0.07,0.06,0.9,-106.0,-0.1695906432748538
0,0,11,0,16.2,488,0.03,0.08,0.05,1.05,89,2,0,4.2,16.8,2023-10-21,90,14,0,0,0,0,9,0,2515,1,2,1,9.0,2,-137,61,198,4.9,True,0,0,1,0.0263741724193096,90,Sheffield United,Manchester United,1,2,21983,2023,618469,0.0173632502555847,0,1,0,0.0263741724193096,0.0584449507296085,0.0320707783102989,Sheffield United,3,2,9,0.0,MID,0.0,0.14,0.16,0.02,2.14,3.0,0.0,5.3,15.6,35.2,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.01,0.11,0.0,0.0,2.0,0.0,0.01,0.01,0.0,0.5,0.0,0.05,0.06,0.01,1.74,3.33,0.0,2.83,11.2,12.1,5.0,57.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,3.33,1.67,1.33,0.0,0.67,0.01,0.04,0.0,0.0,0.67,0.0,0.01,0.03,0.02,0.83,0.0,0.06,0.07,0.01,2.14,2.6,0.0,3.38,14.4,16.14,3.2,68.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2.8,1.6,1.6,0.0,0.6,0.01,0.06,0.0,0.0,1.0,0.0,0.01,0.07,0.06,0.8,-93.0,-0.528957528957529
0,0,7,0,2.2,488,0.02,0.02,0.0,2.78,91,5,0,1.7,14.6,2023-10-28,90,1,0,0,0,0,10,0,2495,1,0,5,0.0,1,-46,75,121,4.8,False,1,0,0,0.0,90,Arsenal,Sheffield United,5,0,21986,2023,619919,0.0,0,0,0,0.0,0.0134085398167371,0.0134085398167371,Sheffield United,2,5,10,0.3,MID,0.0,0.03,0.08,0.05,1.05,2.0,0.0,4.2,16.8,16.2,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.03,0.02,0.0,0.0,1.0,0.0,0.03,0.06,0.03,0.0,0.0,0.06,0.08,0.02,1.88,3.33,0.0,3.4,12.73,17.5,3.67,80.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.67,1.33,1.67,0.0,0.67,0.01,0.04,0.0,0.0,1.0,0.0,0.01,0.04,0.03,0.43,0.0,0.06,0.08,0.02,1.77,2.8,0.0,3.42,12.72,16.46,5.0,70.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2.8,1.6,1.6,0.0,0.8,0.02,0.06,0.0,0.0,1.0,0.0,0.02,0.08,0.07,0.76,-20.0,-0.23469387755102042
0,3,28,0,16.3,488,0.11,0.93,0.82,1.33,109,1,1,8.4,43.8,2023-11-04,90,20,0,0,0,0,11,0,2551,1,1,2,24.0,10,35,127,92,4.8,True,0,1,4,0.7970982789993286,90,Sheffield United,Wolverhampton Wanderers,2,1,22003,2023,621468,0.0121400179341435,0,1,0,0.035966258496046,0.0711100548505783,0.0230037793517112,Sheffield United,2,2,11,3.8,MID,0.0,0.02,0.02,0.0,2.78,5.0,0.0,1.7,14.6,2.2,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.3,0.0,0.06,0.09,0.02,1.99,3.33,0.0,3.73,15.67,17.87,3.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,3.0,1.33,0.0,0.67,0.01,0.04,0.0,0.0,1.0,0.0,0.01,0.03,0.02,0.27,0.0,0.04,0.06,0.02,1.81,3.4,0.0,2.88,13.0,10.94,4.8,70.2,0.0,0.0,0.0,0.0,0.4,0.0,0.8,2.4,2.2,1.4,0.0,0.6,0.01,0.03,0.0,0.0,0.6,0.0,0.01,0.03,0.02,0.56,56.0,0.1598173515981735
0,0,12,0,17.3,488,0.05,0.08,0.03,1.54,114,1,0,4.5,26.0,2023-11-12,90,5,0,0,0,0,12,0,4513,1,1,1,2.0,2,1706,1926,220,4.8,False,0,0,1,0.0178687740117311,90,Brighton,Sheffield United,1,1,22008,2023,623889,0.0218441225588321,0,1,0,0.0178687740117311,0.0753925889730453,0.0356796905398368,Sheffield United,2,3,12,3.8,MID,0.0,0.11,0.93,0.82,1.33,1.0,1.0,8.4,43.8,16.3,24.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,4.0,0.8,0.01,0.0,0.0,1.0,0.0,0.04,0.07,0.02,3.8,0.0,0.05,0.34,0.29,1.72,2.67,0.33,4.77,25.07,11.57,11.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.67,4.33,0.33,1.67,0.27,0.01,0.0,0.0,0.67,0.0,0.02,0.05,0.02,1.37,0.0,0.06,0.24,0.18,1.95,3.2,0.2,4.06,19.32,14.2,7.0,84.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.4,2.2,3.2,0.2,1.2,0.17,0.03,0.0,0.0,0.8,0.0,0.02,0.04,0.02,1.08,1962.0,0.7949673811742777
0,0,10,0,34.8,488,0.17,0.2,0.03,2.71,129,3,0,5.3,16.2,2023-11-25,90,3,0,0,0,0,13,0,5750,1,3,1,2.0,1,1148,1618,470,4.8,True,1,0,1,0.0176533889025449,90,Sheffield United,Bournemouth,1,3,22023,2023,624965,0.0728844925761222,0,2,0,0.0176533889025449,0.6466388702392578,0.5712766647338867,Sheffield United,2,2,13,3.8,MID,0.0,0.05,0.08,0.03,1.54,1.0,0.0,4.5,26.0,17.3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.02,0.02,0.0,0.0,1.0,0.0,0.02,0.08,0.04,3.8,0.0,0.06,0.34,0.28,1.88,2.33,0.33,4.87,28.13,11.93,8.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.67,4.33,0.33,1.67,0.27,0.01,0.0,0.0,0.67,0.0,0.02,0.05,0.02,2.63,0.0,0.07,0.25,0.18,1.77,2.4,0.2,4.82,23.36,17.44,7.4,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,2.4,3.2,0.2,1.4,0.17,0.03,0.0,0.0,1.0,0.0,0.02,0.05,0.02,1.68,1237.0,0.5498084291187739
0,0,12,0,2.2,488,0.02,0.04,0.02,1.81,134,5,0,2.6,17.2,2023-12-02,90,6,0,0,0,0,14,0,6422,1,0,5,7.0,2,694,1450,756,4.8,False,0,0,1,0.0098964115604758,90,Burnley,Sheffield United,5,0,22028,2023,626490,0.0,0,0,0,0.0098964115604758,0.4050672948360443,0.3951708674430847,Sheffield United,2,2,14,3.8,MID,0.0,0.17,0.2,0.03,2.71,3.0,0.0,5.3,16.2,34.8,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.02,0.07,0.0,0.0,2.0,0.0,0.02,0.65,0.57,3.8,0.0,0.11,0.4,0.29,1.86,1.67,0.33,6.07,28.67,22.8,9.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,4.33,0.33,2.0,0.28,0.04,0.0,0.0,1.33,0.0,0.02,0.26,0.21,3.8,0.0,0.08,0.26,0.19,1.88,2.4,0.2,4.82,23.48,17.36,7.4,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.4,2.0,3.2,0.2,1.4,0.17,0.02,0.0,0.0,1.0,0.0,0.02,0.17,0.14,2.34,672.0,0.314596554850408
0,0,-1,0,0.0,488,0.0,0.0,0.0,0.47,147,1,0,0.0,0.0,2023-12-06,4,11,0,0,0,0,15,0,5497,0,2,0,0.0,0,-899,82,981,4.8,True,1,0,0,0.0,1,Sheffield United,Liverpool,0,2,22040,2023,627976,0.0,0,0,0,0.0,0.0,0.0,Sheffield United,4,2,15,0.2,MID,0.0,0.02,0.04,0.02,1.81,5.0,0.0,2.6,17.2,2.2,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.41,0.4,3.8,0.0,0.08,0.11,0.03,2.02,3.0,0.0,4.13,19.8,18.1,3.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,1.67,0.0,1.0,0.02,0.03,0.0,0.0,1.0,0.0,0.02,0.38,0.33,3.8,0.0,0.07,0.25,0.18,2.03,3.0,0.2,4.5,23.56,14.56,7.0,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,2.8,3.2,0.2,1.4,0.17,0.02,0.0,0.0,0.8,0.0,0.02,0.24,0.21,3.1,-925.0,-0.845719661335842
0,0,3,0,0.2,488,0.0,0.0,0.0,1.4,165,0,0,0.4,1.8,2023-12-16,23,7,0,0,0,0,17,0,4265,0,0,2,2.0,1,-299,122,421,4.8,False,0,0,0,0.0,21,Chelsea,Sheffield United,2,0,22059,2023,630296,0.0,0,0,0,0.0,0.0,0.0,Sheffield United,2,3,17,0.3,MID,0.0,0.0,0.0,0.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06,0.08,0.02,1.66,3.0,0.0,2.63,11.13,12.33,3.0,61.33,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.67,2.0,1.0,0.0,0.67,0.01,0.02,0.0,0.0,0.67,0.0,0.01,0.35,0.32,2.6,0.0,0.07,0.25,0.18,1.57,2.2,0.2,4.16,20.64,14.12,7.0,72.8,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.4,1.8,3.0,0.2,1.4,0.17,0.02,0.0,0.0,0.8,0.0,0.02,0.24,0.21,3.08,-1232.0,-0.5506445672191529
