assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,2,30,1,0.1,26,0.0,0.0,0.0,1.21,1,0,0,2.2,22.2,2022-08-05,90,7,0,0,0,0,1,0,163701,1,2,0,0.0,8,0,0,0,4.5,False,0,26,,,0,0,0.0,90,DC,Crystal Palace,Arsenal,0,2,18202,2022,539140,0.0,0,0,0,0.0,0.0788868963718414,0.0788868963718414,6888,Arsenal,William Saliba,William Saliba,4,2,1,2.4,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,0.7,26,0.01,0.01,0.0,0.46,11,2,0,0.8,7.4,2022-08-13,90,10,1,0,0,0,2,0,494654,1,2,4,0.0,-1,184739,212268,27529,4.5,True,0,26,,,0,0,0.0,90,DC,Arsenal,Leicester,4,2,18217,2022,540647,0.0,0,0,0,0.0,0.3214159905910492,0.3214159905910492,6888,Arsenal,William Saliba,William Saliba,3,4,2,4.0,DEF,1.0,0.0,0.0,0.0,1.21,0.0,0.0,2.2,22.2,0.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,2.4,0.33,0.0,0.0,0.0,0.4,0.0,0.0,0.73,7.4,0.03,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.8,0.2,0.0,0.0,0.0,0.24,0.0,0.0,0.44,4.44,0.02,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.48
0,2,39,1,0.8,26,0.0,0.1,0.1,0.28,21,0,1,6.8,50.4,2022-08-20,90,3,0,0,0,0,3,0,521329,1,3,0,17.0,14,6206,95924,89718,4.5,False,0,26,,,1,1,0.0810267999768257,90,DC,Bournemouth,Arsenal,0,3,18227,2022,542565,0.0,0,0,1,0.0810267999768257,0.2561599910259247,0.2561599910259247,6888,Arsenal,William Saliba,William Saliba,4,2,3,8.0,DEF,0.0,0.01,0.01,0.0,0.46,2.0,0.0,0.8,7.4,0.7,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,4.0,0.33,0.0,0.0,0.0,0.56,0.67,0.0,1.0,9.87,0.27,0.0,60.0,0.33,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,2.13,0.2,0.0,0.0,0.0,0.33,0.4,0.0,0.6,5.92,0.16,0.0,36.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,1.28
1,2,28,0,11.5,26,0.01,0.01,0.0,0.83,31,1,0,4.3,29.8,2022-08-27,90,9,0,0,0,0,4,0,1109607,1,1,2,2.0,7,458557,508914,50357,4.6,True,0,26,,,0,0,0.0,90,DC,Arsenal,Fulham,2,1,18238,2022,544646,0.8410509824752808,1,1,0,0.0,0.3087800145149231,0.3087800145149231,6888,Arsenal,William Saliba,William Saliba,2,4,4,8.0,DEF,1.0,0.0,0.1,0.1,0.28,0.0,1.0,6.8,50.4,0.8,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,14.0,1.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.08,0.26,0.26,8.0,0.67,0.0,0.04,0.03,0.65,0.67,0.33,3.27,26.67,0.53,5.67,90.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.33,7.0,0.33,0.33,0.03,0.0,0.0,0.0,0.0,0.33,0.03,0.22,0.22,4.8,0.4,0.0,0.02,0.02,0.39,0.4,0.2,1.96,16.0,0.32,3.4,54.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.8,4.2,0.2,0.2,0.02,0.0,0.0,0.0,0.0,0.2,0.02,0.13,0.13,2.88
0,0,9,0,10.8,26,0.03,0.03,0.0,0.45,41,1,0,2.4,12.8,2022-08-31,90,2,0,0,0,0,5,0,1764468,1,1,2,0.0,1,575350,619979,44629,4.7,True,1,26,,,0,0,0.0,90,DC,Arsenal,Aston Villa,2,1,18247,2022,546256,0.0713384002447128,0,1,0,0.0,0.6921960115432739,0.6208570003509521,6888,Arsenal,William Saliba,William Saliba,2,4,5,6.3,DEF,0.0,0.01,0.01,0.0,0.83,1.0,0.0,4.3,29.8,11.5,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.84,1.0,1.0,1.0,0.0,0.0,0.31,0.31,8.0,0.33,0.01,0.04,0.03,0.52,1.0,0.33,3.97,29.2,4.33,6.33,90.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.67,0.33,0.33,0.03,0.28,0.33,0.33,0.33,0.33,0.03,0.3,0.3,6.67,0.4,0.0,0.02,0.02,0.56,0.6,0.2,2.82,21.96,2.62,3.8,72.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.6,1.2,5.6,0.2,0.2,0.02,0.17,0.2,0.2,0.2,0.2,0.02,0.19,0.19,4.48
0,0,11,0,0.9,26,0.01,0.09,0.08,1.55,56,3,0,1.5,10.4,2022-09-04,90,14,0,0,0,0,6,0,2068486,1,1,3,4.0,0,250098,360487,110389,4.8,False,1,26,,,0,1,0.087959699332714,90,DC,Manchester United,Arsenal,3,1,18261,2022,548107,0.0,0,0,0,0.087959699332714,0.4516200125217438,0.4516200125217438,6888,Arsenal,William Saliba,William Saliba,4,4,6,4.2,DEF,0.0,0.03,0.03,0.0,0.45,1.0,0.0,2.4,12.8,10.8,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.69,0.62,6.3,0.33,0.01,0.05,0.03,0.52,0.67,0.33,4.5,31.0,7.7,6.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,7.33,0.33,0.33,0.03,0.3,0.33,0.33,0.67,0.33,0.03,0.42,0.4,7.43,0.4,0.01,0.03,0.02,0.65,0.8,0.2,3.3,24.52,4.78,3.8,90.0,0.2,0.0,0.0,0.0,0.2,0.0,1.0,1.8,1.6,5.8,0.2,0.2,0.02,0.18,0.2,0.2,0.4,0.2,0.02,0.33,0.32,5.74
0,3,43,1,1.0,26,0.01,0.17,0.16,0.53,72,0,1,8.9,53.4,2022-09-18,90,4,0,0,0,0,8,0,2317437,1,3,0,35.0,15,63052,141098,78046,4.8,False,0,26,,,1,1,0.0840706005692482,90,DC,Brentford,Arsenal,0,3,18280,2022,551055,0.0,0,0,1,0.0840706005692482,0.7351229786872864,0.7351229786872864,6888,Arsenal,William Saliba,William Saliba,4,3,8,6.3,DEF,0.0,0.01,0.09,0.08,1.55,3.0,0.0,1.5,10.4,0.9,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.45,0.45,4.2,0.0,0.02,0.04,0.03,0.94,1.67,0.0,2.73,17.67,7.73,2.0,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,2.33,2.67,0.0,0.33,0.03,0.3,0.33,0.33,0.67,0.0,0.03,0.48,0.46,6.17,0.2,0.01,0.05,0.04,0.71,1.4,0.2,3.16,22.16,4.94,4.6,90.0,0.2,0.0,0.0,0.0,0.4,0.0,1.0,1.6,2.2,4.2,0.2,0.4,0.03,0.18,0.2,0.2,0.4,0.2,0.03,0.41,0.39,6.1
0,0,14,0,2.4,26,0.03,0.03,0.0,1.57,81,1,0,2.6,19.2,2022-10-01,90,18,0,0,0,0,9,0,2626424,1,1,3,4.0,1,297005,380325,83320,4.9,True,1,26,,,0,0,0.0,90,DC,Arsenal,Tottenham,3,1,18282,2022,551992,0.0,0,0,0,0.0,0.3932929933071136,0.3932929933071136,6888,Arsenal,William Saliba,William Saliba,3,4,9,5.3,DEF,1.0,0.01,0.17,0.16,0.53,0.0,1.0,8.9,53.4,1.0,35.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,15.0,1.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.08,0.74,0.74,6.3,0.33,0.02,0.1,0.08,0.84,1.33,0.33,4.27,25.53,4.23,13.0,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,1.67,5.33,0.33,0.67,0.06,0.02,0.0,0.0,0.33,0.33,0.06,0.63,0.6,5.6,0.4,0.01,0.08,0.07,0.73,1.0,0.4,4.78,31.36,5.0,11.6,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.8,1.4,7.4,0.4,0.6,0.05,0.18,0.2,0.2,0.4,0.4,0.05,0.49,0.47,6.56
0,0,14,0,1.2,26,0.01,0.01,0.0,1.13,91,2,0,1.7,15.4,2022-10-09,90,12,0,0,0,0,10,0,2878181,1,2,3,0.0,1,221940,306363,84423,5.0,True,0,26,,,0,0,0.0,90,DC,Arsenal,Liverpool,3,2,18292,2022,555080,0.0,0,0,0,0.0,0.5620049834251404,0.5620049834251404,6888,Arsenal,William Saliba,William Saliba,4,4,10,5.2,DEF,0.0,0.03,0.03,0.0,1.57,1.0,0.0,2.6,19.2,2.4,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,5.3,0.33,0.02,0.1,0.08,1.22,1.33,0.33,4.33,27.67,1.43,14.33,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,2.0,5.33,0.33,0.67,0.06,0.0,0.0,0.0,0.0,0.33,0.06,0.53,0.53,5.27,0.2,0.02,0.07,0.05,0.99,1.2,0.2,3.94,25.12,5.32,9.0,90.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.4,2.0,4.8,0.2,0.4,0.03,0.18,0.2,0.2,0.4,0.2,0.03,0.52,0.5,6.02
0,0,21,1,0.3,26,0.0,0.0,0.0,1.86,104,0,0,1.4,13.6,2022-10-16,90,11,0,0,0,0,11,0,3188765,1,1,0,0.0,5,279480,347753,68273,5.1,False,1,26,,,0,0,0.0,90,DC,Leeds,Arsenal,0,1,18305,2022,556775,0.0,0,0,0,0.0,0.0489575006067752,0.0489575006067752,6888,Arsenal,William Saliba,William Saliba,4,2,11,6.0,DEF,0.0,0.01,0.01,0.0,1.13,2.0,0.0,1.7,15.4,1.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,5.2,0.33,0.02,0.07,0.05,1.08,1.0,0.33,4.4,29.33,1.53,13.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,2.0,5.67,0.33,0.33,0.03,0.0,0.0,0.0,0.0,0.33,0.03,0.56,0.56,5.6,0.2,0.02,0.07,0.05,1.05,1.4,0.2,3.42,22.24,3.26,8.6,90.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.6,2.2,3.6,0.2,0.4,0.03,0.01,0.0,0.0,0.2,0.2,0.03,0.57,0.55,5.46
