assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,18,0,3.8,709,0.0,0.0,0.0,1.45,211,2,0,2.6,22.4,2023-02-04,80,2,0,0,0,0,22,0,628,1,4,2,0.0,1,454,509,55,4.5,False,0,709,0,0,0.0,84,Aston Villa,Leicester,2,4,18412,2022,573357,0.0,0,0,0,0.0,0.4799470007419586,0.4799470007419586,11367,Leicester,Victor Kristiansen,Victor Kristiansen,3,2,22,2.0,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,0,21.8,709,0.31,0.38,0.07,1.28,226,1,0,5.2,22.8,2023-02-11,90,18,0,0,0,0,23,0,1065,1,1,4,7.0,2,310,392,82,4.5,True,0,709,0,1,0.0854467004537582,90,Leicester,Tottenham,4,1,18427,2022,574936,0.1563140004873275,0,2,0,0.0854467004537582,0.5653430223464966,0.3235819935798645,11367,Leicester,Victor Kristiansen,Victor Kristiansen,3,3,23,1.5,DEF,0.0,0.0,0.0,0.0,1.45,2.0,0.0,2.6,22.4,3.8,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,2.0,0.0,0.0,0.0,0.0,0.48,0.67,0.0,0.87,7.47,1.27,0.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.67,0.0,0.0,0.0,0.0,0.29,0.4,0.0,0.52,4.48,0.76,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4
0,0,9,0,29.6,709,0.1,0.1,0.0,4.23,236,3,0,4.9,19.8,2023-02-19,90,14,0,0,0,0,24,0,1540,1,0,3,0.0,1,353,461,108,4.5,False,0,709,0,0,0.0,90,Manchester United,Leicester,3,0,18437,2022,576954,0.1114839985966682,0,2,0,0.0,0.4447230100631714,0.4447230100631714,11367,Leicester,Victor Kristiansen,Victor Kristiansen,3,4,24,1.3,DEF,0.0,0.31,0.38,0.07,1.28,1.0,0.0,5.2,22.8,21.8,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,0.09,0.16,0.0,0.0,2.0,0.0,0.09,0.57,0.32,1.5,0.0,0.1,0.13,0.02,0.91,1.0,0.0,2.6,15.07,8.53,2.33,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,2.0,1.0,0.0,0.33,0.03,0.05,0.0,0.0,0.67,0.0,0.03,0.35,0.27,1.17,0.0,0.06,0.08,0.01,0.55,0.6,0.0,1.56,9.04,5.12,1.4,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.2,0.6,0.0,0.2,0.02,0.03,0.0,0.0,0.4,0.0,0.02,0.21,0.16,0.7
0,0,10,0,1.1,709,0.01,0.01,0.0,0.64,246,1,0,1.6,14.8,2023-02-25,90,1,0,0,0,0,25,0,2714,1,1,0,0.0,2,822,1094,272,4.5,True,0,709,0,0,0.0,90,Leicester,Arsenal,0,1,18447,2022,577860,0.0,0,0,0,0.0,0.0,0.0,11367,Leicester,Victor Kristiansen,Victor Kristiansen,4,3,25,1.0,DEF,0.0,0.1,0.1,0.0,4.23,3.0,0.0,4.9,19.8,29.6,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.11,0.0,0.0,2.0,0.0,0.0,0.44,0.44,1.3,0.0,0.14,0.16,0.02,2.32,2.0,0.0,4.23,21.67,18.4,2.33,86.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,3.0,1.33,0.0,0.33,0.03,0.09,0.0,0.0,1.33,0.0,0.03,0.5,0.42,1.6,0.0,0.08,0.1,0.01,1.39,1.2,0.0,2.54,13.0,11.04,1.4,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.8,0.8,0.0,0.2,0.02,0.05,0.0,0.0,0.8,0.0,0.02,0.3,0.25,0.96
0,0,2,0,1.6,709,0.0,0.0,0.0,1.14,285,1,0,0.8,4.2,2023-04-01,59,7,0,0,0,0,29,0,1671,1,1,2,2.0,0,-159,68,227,4.5,False,1,709,0,0,0.0,62,Crystal Palace,Leicester,2,1,18486,2022,584722,0.0,0,0,0,0.0,0.1021410003304481,0.1021410003304481,11367,Leicester,Victor Kristiansen,Victor Kristiansen,3,2,29,0.3,DEF,0.0,0.01,0.01,0.0,0.64,1.0,0.0,1.6,14.8,1.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14,0.16,0.02,2.05,1.67,0.0,3.9,19.13,17.5,2.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.33,1.67,0.0,0.33,0.03,0.09,0.0,0.0,1.33,0.0,0.03,0.34,0.26,1.27,0.0,0.08,0.1,0.01,1.52,1.4,0.0,2.86,15.96,11.26,1.4,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,1.8,1.2,0.0,0.2,0.02,0.05,0.0,0.0,0.8,0.0,0.02,0.3,0.25,1.16
0,0,8,0,0.7,709,0.0,0.0,0.0,1.03,66,2,0,1.9,18.0,2023-04-04,90,2,0,0,0,0,29,0,1671,1,2,1,0.0,1,-159,68,227,4.5,True,0,709,0,0,0.0,90,Leicester,Aston Villa,1,2,18263,2022,585978,0.0,0,0,0,0.0,0.0,0.0,11367,Leicester,Victor Kristiansen,Victor Kristiansen,2,3,29,0.3,DEF,0.0,0.0,0.0,0.0,1.14,1.0,0.0,0.8,4.2,1.6,2.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.04,0.04,0.0,2.0,1.67,0.0,2.43,12.93,10.77,0.67,79.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.67,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.67,0.0,0.0,0.18,0.18,0.87,0.0,0.08,0.1,0.01,1.75,1.6,0.0,3.02,16.8,11.58,1.8,81.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,2.2,1.2,0.0,0.2,0.02,0.05,0.0,0.0,0.8,0.0,0.02,0.32,0.27,1.22
0,0,12,0,23.6,709,0.08,0.13,0.05,2.22,295,1,0,4.6,17.2,2023-04-08,90,3,0,0,0,0,30,0,2072,1,1,0,5.0,2,296,391,95,4.5,True,0,709,0,2,0.0327572003006935,90,Leicester,Bournemouth,0,1,18496,2022,586809,0.2824670076370239,0,1,0,0.0327572003006935,0.3017089962959289,0.2824670076370239,11367,Leicester,Victor Kristiansen,Victor Kristiansen,2,3,30,1.3,DEF,0.0,0.0,0.0,0.0,1.03,2.0,0.0,1.9,18.0,0.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.94,1.33,0.0,1.43,12.33,1.13,0.67,79.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.53,0.0,0.08,0.1,0.01,1.66,1.6,0.0,2.88,15.92,10.96,1.8,83.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,2.0,1.2,0.0,0.2,0.02,0.05,0.0,0.0,0.8,0.0,0.02,0.22,0.17,0.88
0,0,5,0,5.3,709,0.02,0.02,0.0,1.91,305,3,0,1.0,4.2,2023-04-15,45,13,0,0,0,0,31,0,2094,1,1,3,0.0,0,-43,144,187,4.5,False,0,709,0,0,0.0,48,Manchester City,Leicester,3,1,18506,2022,588687,0.0,0,0,0,0.0,0.0876305997371673,0.0876305997371673,11367,Leicester,Victor Kristiansen,Victor Kristiansen,3,5,31,-0.2,DEF,0.0,0.08,0.13,0.05,2.22,1.0,0.0,4.6,17.2,23.6,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.03,0.28,0.0,0.0,1.0,0.0,0.03,0.3,0.28,1.3,0.0,0.03,0.04,0.02,1.46,1.33,0.0,2.43,13.13,8.63,2.33,79.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.0,1.0,0.0,0.67,0.01,0.09,0.0,0.0,0.33,0.0,0.01,0.13,0.13,0.63,0.0,0.04,0.05,0.01,1.85,1.6,0.0,2.76,14.8,11.32,1.4,83.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.2,1.2,0.0,0.4,0.01,0.08,0.0,0.0,0.6,0.0,0.01,0.17,0.17,0.84
1,0,19,0,15.9,709,0.04,0.04,0.0,0.9,317,1,0,5.2,35.8,2023-04-22,90,20,0,0,0,0,32,0,2686,1,1,2,0.0,5,328,476,148,4.5,True,0,709,0,0,0.0,90,Leicester,Wolverhampton Wanderers,2,1,18518,2022,590143,0.0881978273391723,1,1,0,0.0,0.1104931086301803,0.0222952812910079,11367,Leicester,Victor Kristiansen,Victor Kristiansen,2,3,32,1.6,DEF,0.0,0.02,0.02,0.0,1.91,3.0,0.0,1.0,4.2,5.3,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,-0.2,0.0,0.03,0.05,0.02,1.72,2.0,0.0,2.5,13.13,9.87,1.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.33,1.0,0.0,0.67,0.01,0.09,0.0,0.0,0.33,0.0,0.01,0.13,0.12,0.47,0.0,0.02,0.03,0.01,1.39,1.6,0.0,1.98,11.68,6.46,1.4,74.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,1.2,1.0,0.0,0.4,0.01,0.06,0.0,0.0,0.2,0.0,0.01,0.1,0.09,0.54
0,0,5,0,1.3,709,0.0,0.0,0.0,1.7,323,1,0,0.6,4.6,2023-04-25,90,11,0,0,0,0,33,0,3798,1,1,1,0.0,2,1179,1402,223,4.5,False,0,709,0,0,0.0,90,Leeds,Leicester,1,1,18523,2022,591488,0.0,0,0,0,0.0,0.4203249216079712,0.4203249216079712,11367,Leicester,Victor Kristiansen,Victor Kristiansen,3,2,33,1.7,DEF,0.0,0.04,0.04,0.0,0.9,1.0,0.0,5.2,35.8,15.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.09,1.0,1.0,1.0,0.0,0.0,0.11,0.02,1.6,0.0,0.05,0.06,0.02,1.68,1.67,0.0,3.6,19.07,14.93,1.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,2.33,0.0,0.67,0.01,0.12,0.33,0.33,0.67,0.0,0.01,0.17,0.13,0.9,0.0,0.03,0.04,0.01,1.44,1.6,0.0,2.7,15.88,9.42,1.4,74.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,1.6,1.6,0.0,0.4,0.01,0.07,0.2,0.2,0.4,0.0,0.01,0.12,0.1,0.66
