assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,1,0,0.7,529,0.0,0.0,0.0,0.92,10,1,0,0.1,0.0,2022-08-07,33,13,0,0,0,0,1,0,100675,0,2,0,0.0,1,0,0,0,7.0,True,0,529,,,0,0,0.0,29,Sub,West Ham,Manchester City,0,2,18211,2022,540074,0.0,0,0,0,0.0,0.0238326992839574,0.0238326992839574,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,5,3,1,0.3,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,1.1,529,0.0,0.02,0.02,0.0,18,0,0,1.6,0.0,2022-08-14,21,16,0,0,0,0,2,0,94375,0,0,1,16.0,1,-13835,10658,24493,7.0,False,0,529,,,0,1,0.0301559008657932,18,Sub,Nottingham Forest,West Ham,1,0,18219,2022,541279,0.0,0,0,0,0.0301559008657932,0.0301559008657932,0.0,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,2,2,2,1.5,FWD,0.0,0.0,0.0,0.0,0.92,1.0,0.0,0.1,0.0,0.7,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.3,0.0,0.0,0.0,0.0,0.31,0.33,0.0,0.03,0.0,0.23,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.1,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.02,0.0,0.14,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
0,0,4,0,10.5,529,0.04,0.04,0.0,0.63,30,1,0,1.5,2.4,2022-08-21,28,5,0,0,0,0,3,0,86332,0,2,0,2.0,1,-12751,10425,23176,7.0,True,0,529,,,0,0,0.0,26,Sub,West Ham,Brighton,0,2,18229,2022,542928,0.0602626018226146,0,1,0,0.0,0.0602626018226146,0.0,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,3,3,3,1.0,FWD,0.0,0.0,0.02,0.02,0.0,0.0,0.0,1.6,0.0,1.1,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,1.5,0.0,0.0,0.01,0.01,0.31,0.33,0.0,0.57,0.0,0.6,5.33,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.6,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.34,0.0,0.36,3.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.36
0,0,8,1,12.3,529,0.02,0.11,0.09,0.36,32,0,0,3.1,9.4,2022-08-28,64,2,0,0,0,0,4,0,74541,1,1,0,9.0,2,-15044,5727,20771,6.9,False,0,529,,,0,1,0.0396088995039463,66,FW,Aston Villa,West Ham,0,1,18239,2022,545259,0.0112958000972867,0,1,0,0.0396088995039463,0.0509046018123626,0.0509046018123626,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,2,2,4,1.2,FWD,0.0,0.04,0.04,0.0,0.63,1.0,0.0,1.5,2.4,10.5,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.06,0.0,1.0,0.0,0.01,0.02,0.01,0.52,0.67,0.0,1.07,0.8,4.1,6.0,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.33,1.0,0.0,0.33,0.01,0.02,0.0,0.0,0.33,0.0,0.01,0.04,0.01,0.93,0.0,0.01,0.01,0.0,0.31,0.4,0.0,0.64,0.48,2.46,3.6,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6,0.0,0.2,0.01,0.01,0.0,0.0,0.2,0.0,0.01,0.02,0.0,0.56
0,0,-2,0,0.3,529,0.0,0.0,0.0,0.05,75,0,0,0.0,0.0,2022-09-18,20,8,0,0,0,0,8,0,41471,0,0,1,2.0,0,-637,1058,1695,6.7,False,1,529,,,0,0,0.0,19,Sub,Everton,West Ham,1,0,18277,2022,551406,0.0,0,0,0,0.0,0.0,0.0,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,2,2,8,0.5,FWD,1.0,0.02,0.11,0.09,0.36,0.0,0.0,3.1,9.4,12.3,9.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.04,0.01,0.0,0.0,1.0,0.0,0.04,0.05,0.05,1.2,0.33,0.02,0.06,0.04,0.33,0.33,0.0,2.07,3.93,7.97,9.0,37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,1.33,0.0,0.67,0.02,0.02,0.0,0.0,0.67,0.0,0.02,0.05,0.02,1.23,0.2,0.01,0.03,0.02,0.38,0.4,0.0,1.26,2.36,4.92,5.4,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,1.0,0.0,0.4,0.01,0.01,0.0,0.0,0.4,0.0,0.01,0.03,0.01,0.8
0,2,34,1,15.3,529,0.06,0.14,0.08,0.49,90,0,1,6.3,37.8,2022-10-01,65,20,0,0,0,0,9,0,41651,1,0,2,10.0,8,-552,2697,3249,6.7,True,0,529,,,1,2,0.0959964022040367,70,FW,West Ham,Wolverhampton Wanderers,2,0,18291,2022,552618,0.1358020007610321,0,1,1,0.0959964022040367,0.2756190001964569,0.0860384032130241,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,2,3,9,4.0,FWD,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.3,2.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.33,0.02,0.05,0.03,0.35,0.33,0.0,1.53,3.93,7.7,4.33,37.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.33,1.0,0.0,0.33,0.01,0.02,0.0,0.0,0.67,0.0,0.01,0.04,0.02,0.9,0.2,0.01,0.03,0.02,0.39,0.4,0.0,1.26,2.36,4.98,5.8,33.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.4,1.0,0.0,0.4,0.01,0.01,0.0,0.0,0.4,0.0,0.01,0.03,0.01,0.9
0,3,24,0,21.8,529,0.02,0.7,0.68,0.63,100,1,1,12.3,38.4,2022-10-09,79,9,0,0,0,0,10,0,130808,1,1,3,63.0,9,84891,90669,5778,6.7,True,0,529,,,1,5,1.024580001831055,83,FW,West Ham,Fulham,3,1,18301,2022,554748,0.0854827985167503,0,2,1,1.024580001831055,1.1390899419784546,0.029034599661827,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,2,3,10,5.7,FWD,1.0,0.06,0.14,0.08,0.49,0.0,1.0,6.3,37.8,15.3,10.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,1.0,2.0,0.1,0.14,0.0,0.0,1.0,1.0,0.1,0.28,0.09,4.0,0.67,0.03,0.08,0.06,0.3,0.0,0.33,3.13,15.73,9.3,7.0,49.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.33,1.0,3.33,0.33,1.0,0.05,0.05,0.0,0.0,0.67,0.33,0.05,0.11,0.05,1.9,0.4,0.02,0.06,0.04,0.31,0.2,0.2,2.5,9.92,7.9,7.8,39.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.8,2.4,0.2,0.8,0.03,0.04,0.0,0.0,0.6,0.2,0.03,0.08,0.03,1.64
0,0,2,0,23.0,529,0.14,0.58,0.44,0.45,108,1,0,9.2,0.0,2022-10-16,86,17,0,0,0,0,11,0,240130,1,1,1,70.0,2,104816,114631,9815,6.8,False,0,529,,,0,7,0.4947839975357055,90,FW,Southampton,West Ham,1,1,18309,2022,556690,0.57294100522995,0,2,0,0.4947839975357055,0.8797839879989624,0.0,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,2,2,11,4.8,FWD,0.0,0.02,0.7,0.68,0.63,1.0,1.0,12.3,38.4,21.8,63.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,1.0,5.0,1.02,0.09,0.0,0.0,2.0,1.0,1.02,1.14,0.03,5.7,0.33,0.03,0.28,0.25,0.39,0.33,0.67,6.2,25.4,12.47,25.0,54.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.33,2.0,5.67,0.67,2.33,0.37,0.07,0.0,0.0,1.0,0.67,0.37,0.47,0.04,3.4,0.4,0.03,0.2,0.17,0.43,0.4,0.4,4.64,17.6,12.04,17.2,51.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,1.2,4.0,0.4,1.6,0.23,0.06,0.0,0.0,1.0,0.4,0.23,0.31,0.03,2.48
0,0,1,0,2.8,529,0.05,0.28,0.23,1.73,118,1,0,1.0,0.0,2022-10-19,90,12,0,0,0,0,12,0,210733,1,0,1,8.0,2,-10757,16710,27467,6.8,False,0,529,,,0,2,0.3715929985046386,90,FW,Liverpool,West Ham,1,0,18320,2022,557545,0.0,0,0,0,0.3715929985046386,0.0645689964294433,0.0,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,2,4,12,0.0,FWD,0.0,0.14,0.58,0.44,0.45,1.0,0.0,9.2,0.0,23.0,70.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,7.0,0.49,0.57,0.0,0.0,2.0,0.0,0.49,0.88,0.0,4.8,0.33,0.07,0.47,0.4,0.52,0.67,0.67,9.27,25.4,20.03,47.67,76.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,6.33,0.67,4.67,0.54,0.26,0.0,0.0,1.67,0.67,0.54,0.76,0.04,4.83,0.4,0.05,0.31,0.26,0.4,0.4,0.4,6.18,17.12,14.54,30.8,62.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.6,1.4,4.2,0.4,3.0,0.33,0.16,0.0,0.0,1.2,0.4,0.33,0.47,0.03,3.24
0,0,2,1,32.5,529,0.06,0.15,0.09,0.34,129,0,0,7.8,9.8,2022-10-24,73,3,0,0,0,0,13,0,240591,1,0,2,36.0,2,11248,39802,28554,6.8,True,0,529,,,0,2,0.0600523017346859,78,FW,West Ham,Bournemouth,2,0,18330,2022,559529,0.1317950040102005,0,3,0,0.0600523017346859,0.1529729962348938,0.0,6253,West Ham,Gianluca Scamacca,Gianluca Scamacca,2,3,13,5.1,FWD,0.0,0.05,0.28,0.23,1.73,1.0,0.0,1.0,0.0,2.8,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.06,0.0,0.0,0.0,0.07,0.52,0.45,0.94,1.0,0.33,7.5,12.8,15.87,47.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.67,4.33,0.33,4.67,0.63,0.22,0.0,0.0,1.33,0.33,0.63,0.69,0.01,3.5,0.2,0.05,0.34,0.29,0.67,0.6,0.4,5.76,15.24,12.64,30.6,68.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.4,1.6,4.2,0.4,3.2,0.4,0.16,0.0,0.0,1.0,0.4,0.4,0.47,0.02,3.0
