assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,3,0,2.1,292,0.01,0.07,0.06,0.56,16,0,0,2.4,3.4,2022-08-15,27,7,0,0,0,0,2,0,7926,0,1,1,18.0,0,-2858,80,2938,4.5,True,1,292,,,0,1,0.0194768998771905,24,Sub,Liverpool,Crystal Palace,1,1,18221,2022,541883,0.0,0,0,0,0.0194768998771905,0.081395998597145,0.0619192011654377,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,2,4,2,0.8,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,0.6,292,0.0,0.0,0.0,0.01,27,0,0,0.4,3.2,2022-08-22,5,14,0,0,0,0,3,0,8417,0,1,2,0.0,1,-459,665,1124,4.5,False,0,292,,,0,0,0.0,4,Sub,Manchester United,Liverpool,2,1,18231,2022,543844,0.0,0,0,0,0.0,0.0,0.0,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,4,4,3,0.8,DEF,0.0,0.01,0.07,0.06,0.56,0.0,0.0,2.4,3.4,2.1,18.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.06,0.8,0.0,0.0,0.02,0.02,0.19,0.0,0.0,0.8,1.13,0.7,6.0,9.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.27,0.0,0.0,0.01,0.01,0.11,0.0,0.0,0.48,0.68,0.42,3.6,5.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.16
2,0,23,0,25.6,292,0.18,0.18,0.0,0.0,36,0,0,6.2,34.2,2022-08-27,21,3,0,0,0,0,4,0,9642,0,0,9,2.0,7,5,1060,1055,4.5,True,0,292,,,0,0,0.0,19,Sub,Liverpool,Bournemouth,9,0,18236,2022,544469,0.2456929981708526,2,2,0,0.0,0.1199100017547607,0.0,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,2,4,4,3.5,DEF,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.4,3.2,0.6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.02,0.02,0.19,0.0,0.0,0.93,2.2,0.9,6.0,10.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,1.0,0.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.53,0.0,0.0,0.01,0.01,0.11,0.0,0.0,0.56,1.32,0.54,3.6,6.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.32
0,0,5,0,23.3,292,0.04,0.04,0.0,0.06,48,0,0,3.0,4.6,2022-08-31,19,15,0,0,0,0,5,0,13316,0,1,2,2.0,1,2037,3228,1191,4.5,True,0,292,,,0,0,0.0,15,Sub,Liverpool,Newcastle United,2,1,18250,2022,546443,0.0119594996795058,0,1,0,0.0,0.0,0.0,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,3,4,5,2.8,DEF,0.0,0.18,0.18,0.0,0.0,0.0,0.0,6.2,34.2,25.6,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.25,2.0,2.0,2.0,0.0,0.0,0.12,0.0,3.5,0.0,0.06,0.08,0.02,0.19,0.0,0.0,3.0,13.6,9.43,6.67,17.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,4.0,2.67,0.0,0.33,0.01,0.08,0.67,0.67,0.67,0.0,0.01,0.07,0.02,1.7,0.0,0.04,0.05,0.01,0.11,0.0,0.0,1.8,8.16,5.66,4.0,10.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,2.4,1.6,0.0,0.2,0.0,0.05,0.4,0.4,0.4,0.0,0.0,0.04,0.01,1.02
0,0,11,0,31.3,292,0.04,0.21,0.17,0.97,55,0,0,6.2,14.2,2022-09-03,58,8,0,0,0,0,6,0,14971,1,0,0,16.0,1,568,2546,1978,4.5,False,0,292,,,0,2,0.0713208988308906,61,DL,Everton,Liverpool,0,0,18252,2022,546863,0.0292012002319097,0,2,0,0.0713208988308906,0.2503870129585266,0.2041189968585968,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,4,2,6,3.0,DEF,0.0,0.04,0.04,0.0,0.06,0.0,0.0,3.0,4.6,23.3,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.8,0.0,0.07,0.07,0.0,0.02,0.0,0.0,3.2,14.0,16.5,1.33,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4.33,3.0,0.0,0.0,0.0,0.09,0.67,0.67,1.0,0.0,0.0,0.04,0.0,2.37,0.0,0.05,0.06,0.01,0.13,0.0,0.0,2.4,9.08,10.32,4.4,14.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,2.8,1.8,0.0,0.2,0.0,0.05,0.4,0.4,0.6,0.0,0.0,0.04,0.01,1.58
0,0,7,0,18.2,292,0.05,0.05,0.0,0.85,87,2,0,3.4,7.6,2022-10-01,58,5,0,0,0,0,9,0,64577,1,3,3,8.0,0,40323,45334,5011,4.5,True,0,292,,,0,0,0.0,62,DL,Liverpool,Brighton,3,3,18288,2022,552334,0.0279337000101804,0,1,0,0.0,0.299697995185852,0.299697995185852,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,3,4,9,1.0,DEF,0.0,0.04,0.21,0.17,0.97,0.0,0.0,6.2,14.2,31.3,16.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.07,0.03,0.0,0.0,2.0,0.0,0.07,0.25,0.2,3.0,0.0,0.09,0.14,0.06,0.34,0.0,0.0,5.13,17.67,26.73,6.67,32.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,3.67,3.0,0.0,0.67,0.02,0.1,0.67,0.67,1.67,0.0,0.02,0.12,0.07,3.1,0.0,0.05,0.1,0.05,0.32,0.0,0.0,3.64,11.92,16.58,7.6,26.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,2.8,2.0,0.0,0.6,0.02,0.06,0.4,0.4,1.0,0.0,0.02,0.09,0.05,2.18
0,0,12,0,4.0,292,0.01,0.01,0.0,3.09,91,3,0,2.0,7.6,2022-10-09,90,1,0,0,0,0,10,0,61040,1,2,3,8.0,1,-2644,9305,11949,4.5,False,0,292,,,0,0,0.0,90,DL,Arsenal,Liverpool,3,2,18292,2022,555095,0.0,0,0,0,0.0,0.142314001917839,0.142314001917839,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,4,4,10,1.0,DEF,0.0,0.05,0.05,0.0,0.85,2.0,0.0,3.4,7.6,18.2,8.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.3,0.3,1.0,0.0,0.04,0.1,0.06,0.63,0.67,0.0,4.2,8.8,24.27,8.67,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.67,0.67,0.0,0.67,0.02,0.02,0.0,0.0,1.33,0.0,0.02,0.18,0.17,2.27,0.0,0.06,0.1,0.03,0.38,0.4,0.0,3.84,12.76,19.8,5.6,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,3.2,2.0,0.0,0.4,0.01,0.06,0.4,0.4,1.2,0.0,0.01,0.13,0.1,2.22
0,0,3,0,0.0,292,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2022-10-16,1,13,0,0,0,0,11,0,61459,0,0,1,0.0,1,-587,7954,8541,4.5,True,0,292,,,0,0,0.0,1,Sub,Liverpool,Manchester City,1,0,18307,2022,556887,0.0,0,0,0,0.0,0.0,0.0,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,5,4,11,0.7,DEF,0.0,0.01,0.01,0.0,3.09,3.0,0.0,2.0,7.6,4.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,1.0,0.0,0.03,0.09,0.06,1.64,1.67,0.0,3.87,9.8,17.83,10.67,68.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.0,0.67,0.0,0.67,0.02,0.02,0.0,0.0,1.0,0.0,0.02,0.23,0.22,1.67,0.0,0.06,0.1,0.03,0.99,1.0,0.0,4.16,13.64,20.48,7.2,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,3.4,2.0,0.0,0.4,0.01,0.06,0.4,0.4,1.2,0.0,0.01,0.16,0.13,2.26
1,0,28,1,21.3,292,0.13,0.13,0.0,1.25,118,0,0,4.6,23.0,2022-10-19,80,19,0,0,0,0,12,0,50596,1,0,1,2.0,9,-6998,4078,11076,4.5,True,0,292,,,0,0,0.0,83,DL,Liverpool,West Ham,1,0,18320,2022,557524,0.0492446012794971,1,1,0,0.0,0.1488219946622848,0.1488219946622848,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,2,4,12,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.02,0.02,0.0,1.31,1.67,0.0,1.8,5.07,7.4,5.33,49.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,2.33,0.67,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.15,0.15,0.9,0.0,0.03,0.06,0.03,0.99,1.0,0.0,2.92,6.8,15.36,6.8,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,1.8,0.8,0.0,0.4,0.01,0.01,0.0,0.0,0.8,0.0,0.01,0.14,0.13,1.7
0,0,5,0,28.5,292,0.06,0.06,0.0,0.0,154,0,0,3.3,4.2,2022-11-12,4,17,0,0,0,0,16,0,45239,0,1,3,0.0,1,-5034,1295,6329,4.5,True,0,292,,,0,0,0.0,2,Sub,Liverpool,Southampton,3,1,18355,2022,564544,0.0478332005441188,0,2,0,0.0,0.0691146031022071,0.0691146031022071,8852,Liverpool,Konstantinos Tsimikas,Konstantinos Tsimikas,2,4,16,1.3,DEF,1.0,0.13,0.13,0.0,1.25,0.0,0.0,4.6,23.0,21.3,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.05,1.0,1.0,1.0,0.0,0.0,0.15,0.15,0.0,0.33,0.05,0.05,0.0,1.45,1.0,0.0,2.2,10.2,8.43,3.33,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.67,3.67,0.0,0.0,0.0,0.02,0.33,0.33,0.33,0.0,0.0,0.1,0.1,0.57,0.2,0.05,0.08,0.03,1.23,1.0,0.0,3.24,10.48,14.96,6.8,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.6,2.4,0.0,0.4,0.01,0.02,0.2,0.2,0.8,0.0,0.01,0.17,0.16,1.14
