assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,3,0,10.9,731,0.01,0.03,0.02,0.64,212,1,0,3.1,7.4,2023-02-04,45,4,0,0,0,0,22,0,490,0,0,3,13.0,1,440,466,26,5.0,False,0,731,0,1,0.0125772003084421,41,Brentford,Southampton,3,0,18413,2022,573240,0.0199346002191305,0,1,0,0.0125772003084421,0.0696156024932861,0.0371037982404232,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,2,3,22,1.9,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,7,0,14.3,731,0.16,0.39,0.23,0.78,229,2,0,3.9,1.8,2023-02-11,90,20,0,0,0,0,23,0,819,1,2,1,23.0,2,300,391,91,5.0,True,0,731,0,6,0.2383999973535537,90,Southampton,Wolverhampton Wanderers,1,2,18430,2022,574819,0.0747833028435707,0,1,0,0.2383999973535537,0.3131830096244812,0.0182670000940561,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,2,2,23,1.0,MID,0.0,0.01,0.03,0.02,0.64,1.0,0.0,3.1,7.4,10.9,13.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.01,0.02,0.0,0.0,1.0,0.0,0.01,0.07,0.04,1.9,0.0,0.0,0.01,0.01,0.21,0.33,0.0,1.03,2.47,3.63,4.33,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.33,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.02,0.01,0.63,0.0,0.0,0.01,0.0,0.13,0.2,0.0,0.62,1.48,2.18,2.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.01,0.01,0.38
0,0,-4,0,12.2,731,0.01,0.19,0.18,0.51,234,0,0,4.2,7.0,2023-02-18,58,6,0,0,0,0,24,0,1288,1,1,0,23.0,1,419,516,97,5.0,False,0,731,0,1,0.2993749976158142,63,Chelsea,Southampton,0,1,18435,2022,576408,0.0241254996508359,0,1,0,0.2993749976158142,0.2993749976158142,0.0,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,2,4,24,0.8,MID,0.0,0.16,0.39,0.23,0.78,2.0,0.0,3.9,1.8,14.3,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,6.0,0.24,0.07,0.0,0.0,1.0,0.0,0.24,0.31,0.02,1.0,0.0,0.06,0.14,0.08,0.47,1.0,0.0,2.33,3.07,8.4,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.33,1.0,0.0,2.33,0.08,0.03,0.0,0.0,0.67,0.0,0.08,0.13,0.02,0.97,0.0,0.03,0.08,0.05,0.28,0.6,0.0,1.4,1.84,5.04,7.2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,0.6,0.0,1.4,0.05,0.02,0.0,0.0,0.4,0.0,0.05,0.08,0.01,0.58
0,0,7,1,20.8,731,0.04,0.08,0.04,0.52,245,0,0,3.0,5.6,2023-02-25,62,11,0,0,0,0,25,0,2000,1,0,1,4.0,3,518,719,201,5.0,False,0,731,0,1,0.0253698006272315,63,Leeds,Southampton,1,0,18446,2022,577849,0.1247460022568702,0,2,0,0.0253698006272315,0.200213998556137,0.0500981993973255,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,2,2,25,1.3,MID,0.0,0.01,0.19,0.18,0.51,0.0,0.0,4.2,7.0,12.2,23.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3,0.02,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.8,0.0,0.06,0.2,0.14,0.64,1.0,0.0,3.73,5.4,12.47,19.67,64.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.33,1.33,0.0,2.67,0.18,0.04,0.0,0.0,1.0,0.0,0.18,0.23,0.02,1.23,0.0,0.04,0.12,0.09,0.39,0.6,0.0,2.24,3.24,7.48,11.8,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8,0.8,0.0,1.6,0.11,0.02,0.0,0.0,0.6,0.0,0.11,0.14,0.01,0.74
0,0,0,1,2.6,731,0.01,0.11,0.1,1.26,259,0,0,3.3,8.8,2023-03-04,79,10,0,0,0,0,26,0,1647,1,0,1,22.0,3,-237,144,381,5.0,True,0,731,0,2,0.1186510026454925,84,Southampton,Leicester,1,0,18460,2022,579763,0.0,0,0,0,0.1186510026454925,0.1947309970855713,0.0760800018906593,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,3,2,26,1.7,MID,1.0,0.04,0.08,0.04,0.52,0.0,0.0,3.0,5.6,20.8,4.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.03,0.12,0.0,0.0,2.0,0.0,0.03,0.2,0.05,1.3,0.33,0.07,0.22,0.15,0.6,0.67,0.0,3.7,4.8,15.77,16.67,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67,2.0,0.0,2.67,0.19,0.07,0.0,0.0,1.33,0.0,0.19,0.27,0.02,1.03,0.2,0.04,0.14,0.09,0.49,0.6,0.0,2.84,4.36,11.64,12.6,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.4,0.0,1.8,0.12,0.05,0.0,0.0,1.0,0.0,0.12,0.18,0.02,1.0
0,0,0,1,16.2,731,0.02,0.07,0.05,0.81,267,0,0,3.0,0.4,2023-03-12,75,14,0,0,0,0,27,0,1755,1,0,0,13.0,3,38,295,257,5.0,False,0,731,0,1,0.068884901702404,77,Manchester United,Southampton,0,0,18468,2022,581801,0.0294003002345561,0,1,0,0.068884901702404,0.1672340035438537,0.0983491986989975,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,2,4,27,3.8,MID,1.0,0.01,0.11,0.1,1.26,0.0,0.0,3.3,8.8,2.6,22.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.19,0.08,1.7,0.67,0.02,0.13,0.11,0.76,0.0,0.0,3.5,7.13,11.87,16.33,66.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.67,2.33,0.0,1.33,0.15,0.05,0.0,0.0,1.0,0.0,0.15,0.23,0.04,1.27,0.4,0.05,0.16,0.11,0.74,0.6,0.0,3.5,6.12,12.16,17.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.2,2.0,0.0,2.2,0.14,0.05,0.0,0.0,1.0,0.0,0.14,0.22,0.04,1.34
0,0,10,0,19.5,731,0.06,0.13,0.07,2.01,69,2,0,4.3,7.6,2023-03-15,90,4,0,0,0,0,27,0,1755,1,2,0,16.0,2,38,295,257,5.0,True,0,731,0,1,0.0502751991152763,90,Southampton,Brentford,0,2,18265,2022,582494,0.0294934008270502,0,1,0,0.0502751991152763,0.0502751991152763,0.0,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,3,2,27,3.8,MID,1.0,0.02,0.07,0.05,0.81,0.0,0.0,3.0,0.4,16.2,13.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.07,0.03,0.0,0.0,1.0,0.0,0.07,0.17,0.1,3.8,1.0,0.02,0.09,0.06,0.86,0.0,0.0,3.1,4.93,13.2,13.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67,3.0,0.0,1.33,0.07,0.05,0.0,0.0,1.0,0.0,0.07,0.19,0.07,2.27,0.6,0.05,0.17,0.12,0.78,0.4,0.0,3.48,4.72,13.22,17.0,72.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,2.4,0.0,2.2,0.15,0.05,0.0,0.0,1.0,0.0,0.15,0.23,0.05,1.72
0,0,5,0,22.5,731,0.03,0.03,0.0,0.17,279,1,0,3.4,7.6,2023-03-18,20,18,0,0,0,0,28,0,1924,0,3,3,4.0,0,124,307,183,5.0,True,1,731,0,0,0.0,13,Southampton,Tottenham,3,3,18480,2022,583086,0.0922691002488136,0,2,0,0.0,0.1060089990496635,0.0137403002008795,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,3,2,28,1.7,MID,0.0,0.06,0.13,0.07,2.01,2.0,0.0,4.3,7.6,19.5,16.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.05,0.03,0.0,0.0,1.0,0.0,0.05,0.05,0.0,3.8,0.67,0.03,0.1,0.07,1.36,0.67,0.0,3.53,5.6,12.77,17.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.33,2.67,0.0,1.33,0.08,0.02,0.0,0.0,0.67,0.0,0.08,0.14,0.06,3.1,0.6,0.03,0.12,0.09,1.02,0.4,0.0,3.56,5.88,14.26,15.6,72.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,2.4,0.0,1.2,0.11,0.04,0.0,0.0,1.0,0.0,0.11,0.18,0.04,2.28
0,0,3,0,1.4,731,0.01,0.05,0.04,1.14,290,0,0,1.2,4.4,2023-04-02,36,19,0,0,0,0,29,0,1506,0,0,1,6.0,1,-399,74,473,5.0,False,0,731,0,1,0.0666218027472496,32,West Ham,Southampton,1,0,18491,2022,585285,0.0,0,0,0,0.0666218027472496,0.0905274972319603,0.0905274972319603,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,2,3,29,1.0,MID,0.0,0.03,0.03,0.0,0.17,1.0,0.0,3.4,7.6,22.5,4.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,2.0,0.0,0.0,0.11,0.01,1.7,0.33,0.04,0.08,0.04,1.0,1.0,0.0,3.57,5.2,19.4,11.0,61.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.0,1.67,0.0,0.67,0.04,0.05,0.0,0.0,1.33,0.0,0.04,0.11,0.04,3.1,0.6,0.03,0.08,0.05,0.95,0.6,0.0,3.4,6.0,16.32,11.8,65.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,1.0,2.2,0.0,1.0,0.05,0.06,0.0,0.0,1.2,0.0,0.05,0.14,0.05,2.46
0,0,5,0,14.3,731,0.01,0.06,0.05,1.65,298,3,0,2.6,3.2,2023-04-08,68,13,0,0,0,0,30,0,1406,1,4,1,8.0,2,-150,37,187,5.0,True,0,731,0,1,0.042466901242733,71,Southampton,Manchester City,1,4,18499,2022,586966,0.01455910038203,0,1,0,0.042466901242733,0.0570259988307952,0.0,9630,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,5,2,30,-0.3,MID,0.0,0.01,0.05,0.04,1.14,0.0,0.0,1.2,4.4,1.4,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.09,1.0,0.0,0.03,0.07,0.04,1.11,1.0,0.0,2.97,6.53,14.47,8.67,48.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.67,1.33,1.0,0.0,0.67,0.04,0.04,0.0,0.0,1.0,0.0,0.04,0.08,0.03,2.17,0.4,0.03,0.08,0.05,1.08,0.6,0.0,3.04,5.76,12.44,12.2,60.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,1.0,1.8,0.0,1.0,0.06,0.03,0.0,0.0,0.8,0.0,0.06,0.12,0.06,2.4
