assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,6,0,0.0,593,0.0,0.0,0.0,0.31,39,0,0,0.9,9.4,2022-08-27,10,17,0,0,0,0,4,0,89575,0,1,0,0.0,1,71021,76797,5776,5.0,False,0,0,0,0.0,10,Southampton,Manchester United,0,1,18232,2022,544179,0.0,0,0,0,0.0,0.0,0.0,Manchester United,3,2,4,2.2,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,1.3,593,0.01,0.01,0.0,0.4,46,0,0,1.3,11.4,2022-09-01,31,10,0,0,0,0,5,0,148304,0,1,0,0.0,1,42539,62617,20078,5.0,False,0,0,0,0.0,30,Leicester,Manchester United,0,1,18251,2022,546695,0.0,0,0,0,0.0,0.0457704998552799,0.0457704998552799,Manchester United,3,3,5,1.5,MID,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.9,9.4,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,3.13,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.18,1.88,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
0,0,3,0,0.0,593,0.0,0.0,0.0,0.19,56,0,0,1.1,11.0,2022-09-04,10,1,0,0,0,0,6,0,188067,0,1,3,0.0,1,23523,55662,32139,5.0,True,0,0,0,0.0,7,Manchester United,Arsenal,3,1,18261,2022,548101,0.0,0,0,0,0.0,0.0,0.0,Manchester United,4,4,6,1.0,MID,0.0,0.01,0.01,0.0,0.4,0.0,0.0,1.3,11.4,1.3,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.5,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.73,6.93,0.43,0.0,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.23,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.44,4.16,0.26,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.74
0,0,1,0,0.6,593,0.0,0.02,0.02,0.76,88,2,0,1.6,8.4,2022-10-02,31,13,0,0,0,0,9,0,158668,0,3,6,7.0,1,-9116,8462,17578,5.0,False,0,0,1,0.0097343800589442,29,Manchester City,Manchester United,6,3,18289,2022,552943,0.0,0,0,0,0.0097343800589442,0.1901820003986358,0.1804479956626892,Manchester United,3,5,9,0.0,MID,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.1,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.1,10.6,0.43,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.57,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.66,6.36,0.26,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.94
1,0,21,0,27.7,593,0.38,0.69,0.31,0.65,96,1,0,6.6,33.4,2022-10-09,90,8,0,0,0,0,10,0,147277,1,2,1,5.0,5,-13285,6955,20240,4.9,False,0,0,2,0.3720810115337372,90,Everton,Manchester United,1,2,18297,2022,555251,0.5304020047187805,1,2,0,0.3720810115337372,0.9230340123176576,0.0475273989140987,Manchester United,3,2,10,3.0,MID,0.0,0.0,0.02,0.02,0.76,2.0,0.0,1.6,8.4,0.6,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.18,0.0,0.0,0.0,0.01,0.01,0.45,0.67,0.0,1.33,10.27,0.63,2.33,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,3.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.83,0.0,0.0,0.01,0.0,0.33,0.4,0.0,0.98,8.04,0.38,1.4,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.8,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.94
0,0,8,1,18.8,593,0.44,0.45,0.01,0.91,107,0,0,4.9,22.4,2022-10-16,90,15,0,0,0,0,11,0,153850,1,0,0,8.0,2,3740,12635,8895,4.9,True,1,0,1,0.0105635998770594,90,Manchester United,Newcastle United,0,0,18308,2022,556582,0.5835790038108826,0,1,0,0.0105635998770594,0.7068579792976379,0.1127159968018531,Manchester United,3,4,11,2.7,MID,0.0,0.38,0.69,0.31,0.65,1.0,0.0,6.6,33.4,27.7,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,2.0,0.37,0.53,1.0,1.0,2.0,0.0,0.37,0.92,0.05,3.0,0.0,0.13,0.24,0.11,0.53,1.0,0.0,3.1,17.6,9.43,4.0,43.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,3.33,2.33,0.0,1.0,0.13,0.18,0.33,0.33,0.67,0.0,0.13,0.37,0.08,1.33,0.0,0.08,0.14,0.07,0.46,0.6,0.0,2.3,14.72,5.92,2.4,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,2.0,1.8,0.0,0.6,0.08,0.11,0.2,0.2,0.4,0.0,0.08,0.23,0.05,1.54
0,0,15,1,23.9,593,0.04,0.12,0.08,0.58,119,0,0,4.2,13.2,2022-10-19,86,18,0,0,0,0,12,0,154139,1,0,2,5.0,2,53,6440,6387,4.9,True,1,0,2,0.0696465969085693,89,Manchester United,Tottenham,2,0,18321,2022,557645,0.0524025000631809,0,2,0,0.0696465969085693,0.7726500034332275,0.7202469706535339,Manchester United,3,4,12,0.0,MID,1.0,0.44,0.45,0.01,0.91,0.0,0.0,4.9,22.4,18.8,8.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.01,0.58,0.0,0.0,1.0,0.0,0.01,0.71,0.11,2.7,0.33,0.27,0.39,0.11,0.77,1.0,0.0,4.37,21.4,15.7,6.67,70.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,2.33,2.67,0.0,1.33,0.13,0.37,0.33,0.33,1.0,0.0,0.13,0.61,0.11,1.9,0.2,0.17,0.23,0.07,0.58,0.6,0.0,3.1,17.32,9.68,4.0,50.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,2.0,2.0,0.0,0.8,0.08,0.22,0.2,0.2,0.6,0.0,0.08,0.37,0.08,1.64
0,3,31,0,1.7,593,0.01,0.06,0.05,1.06,122,1,1,7.2,53.4,2022-10-22,90,6,0,0,0,0,13,0,160175,1,1,1,17.0,10,3642,10239,6597,4.9,False,0,1,1,0.0540318004786968,90,Chelsea,Manchester United,1,1,18323,2022,558435,0.0,0,0,1,0.0540318004786968,0.5327249765396118,0.4786930084228515,Manchester United,3,4,13,3.5,MID,1.0,0.04,0.12,0.08,0.58,0.0,0.0,4.2,13.2,23.9,5.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.07,0.05,0.0,0.0,2.0,0.0,0.07,0.77,0.72,0.0,0.67,0.29,0.42,0.13,0.71,0.33,0.0,5.23,23.0,23.47,6.0,88.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.67,1.0,3.0,0.0,1.67,0.15,0.39,0.33,0.33,1.67,0.0,0.15,0.8,0.29,1.9,0.4,0.17,0.26,0.08,0.62,0.6,0.0,3.68,17.68,14.2,5.0,61.4,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.2,2.4,2.2,0.0,1.2,0.09,0.23,0.2,0.2,1.0,0.0,0.09,0.52,0.21,1.34
0,0,13,1,12.7,593,0.04,0.04,0.0,1.08,139,0,0,2.7,14.6,2022-10-30,90,19,0,0,0,0,14,0,194025,1,0,1,0.0,3,29675,35999,6324,4.9,True,0,0,0,0.0,90,Manchester United,West Ham,1,0,18340,2022,560999,0.0160179007798433,0,1,0,0.0,0.1732590049505233,0.1572410017251968,Manchester United,2,4,14,3.8,MID,0.0,0.01,0.06,0.05,1.06,1.0,1.0,7.2,53.4,1.7,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.05,0.53,0.48,3.5,0.67,0.16,0.21,0.05,0.85,0.33,0.33,5.43,29.67,14.8,10.0,88.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.33,1.0,4.67,0.33,1.33,0.04,0.21,0.0,0.0,1.0,0.33,0.04,0.67,0.44,2.07,0.4,0.17,0.27,0.09,0.79,0.8,0.2,4.9,26.16,14.54,8.4,77.4,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.2,2.0,4.0,0.2,1.4,0.1,0.23,0.2,0.2,1.0,0.2,0.1,0.63,0.31,1.84
0,0,6,0,17.9,593,0.15,0.16,0.01,0.66,141,3,0,4.1,14.6,2022-11-06,90,2,0,0,0,0,15,0,203442,1,1,3,8.0,2,7486,20079,12593,4.9,False,0,0,1,0.0075182700529694,90,Aston Villa,Manchester United,3,1,18342,2022,562550,0.0199634991586208,0,1,0,0.0075182700529694,0.0274816993623971,0.0,Manchester United,3,2,15,3.8,MID,1.0,0.04,0.04,0.0,1.08,0.0,0.0,2.7,14.6,12.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.17,0.16,3.8,0.67,0.03,0.07,0.04,0.91,0.33,0.33,4.7,27.07,12.77,7.33,88.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,1.33,5.0,0.33,1.0,0.04,0.02,0.0,0.0,1.0,0.33,0.04,0.49,0.45,2.43,0.6,0.18,0.27,0.09,0.86,0.4,0.2,5.12,27.4,16.96,7.0,89.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,1.0,4.4,0.2,1.2,0.1,0.24,0.2,0.2,1.2,0.2,0.1,0.62,0.3,2.6
0,0,17,0,15.1,593,0.07,0.08,0.01,1.37,153,1,0,5.6,27.6,2022-11-13,90,9,0,0,0,0,16,0,198801,1,2,1,13.0,2,-6470,9379,15849,4.9,False,0,0,1,0.0073784701526165,90,Fulham,Manchester United,1,2,18354,2022,565347,0.0151257002726197,0,1,0,0.0073784701526165,1.5750099420547483,1.5525000095367432,Manchester United,3,2,16,2.3,MID,0.0,0.15,0.16,0.01,0.66,3.0,0.0,4.1,14.6,17.9,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.01,0.02,0.0,0.0,1.0,0.0,0.01,0.03,0.0,3.8,0.33,0.07,0.09,0.02,0.93,1.33,0.33,4.67,27.53,10.77,8.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.67,5.0,0.33,0.67,0.02,0.01,0.0,0.0,0.67,0.33,0.02,0.24,0.21,3.7,0.6,0.14,0.17,0.03,0.86,0.8,0.2,4.62,23.64,15.0,7.6,89.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.4,1.4,3.8,0.2,1.0,0.03,0.13,0.0,0.0,1.0,0.2,0.03,0.44,0.29,2.76
1,2,30,1,41.3,593,0.36,0.54,0.18,0.72,169,0,0,14.8,53.6,2022-12-27,90,16,0,0,0,0,17,0,204808,1,0,3,53.0,8,1986,35690,33704,4.9,True,0,0,2,0.1051089987158775,90,Manchester United,Nottingham Forest,3,0,18370,2022,565688,0.5149760246276855,1,3,0,0.1051089987158775,1.2334100008010864,0.7625870108604431,Manchester United,2,4,17,8.5,MID,0.0,0.07,0.08,0.01,1.37,1.0,0.0,5.6,27.6,15.1,13.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.01,0.02,0.0,0.0,1.0,0.0,0.01,1.58,1.55,2.3,0.33,0.09,0.09,0.01,1.04,1.33,0.0,4.13,18.93,15.23,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,2.33,0.0,0.67,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.59,0.57,3.3,0.4,0.06,0.09,0.03,0.95,1.0,0.2,4.76,24.68,14.26,8.6,89.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,1.6,3.8,0.2,1.0,0.03,0.02,0.0,0.0,1.0,0.2,0.03,0.62,0.58,2.68
0,0,7,1,7.5,593,0.02,0.09,0.07,0.67,180,0,0,4.1,10.2,2022-12-31,90,20,0,0,0,0,18,0,227477,1,1,0,23.0,2,19996,25307,5311,4.9,False,1,0,2,0.0751091986894607,90,Wolverhampton Wanderers,Manchester United,0,1,18381,2022,566339,0.0,0,0,0,0.0751091986894607,1.1904699802398682,1.1765400171279907,Manchester United,3,2,18,5.0,MID,1.0,0.36,0.54,0.18,0.72,0.0,0.0,14.8,53.6,41.3,53.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,2.0,0.11,0.51,1.0,1.0,3.0,0.0,0.11,1.23,0.76,8.5,0.33,0.19,0.26,0.07,0.92,1.33,0.0,8.17,31.93,24.77,24.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,4.0,0.0,1.33,0.04,0.18,0.33,0.33,1.67,0.0,0.04,0.95,0.77,4.87,0.4,0.13,0.18,0.05,0.98,1.0,0.2,6.88,32.76,17.74,18.2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.8,5.0,0.2,1.0,0.03,0.11,0.2,0.2,1.2,0.2,0.03,0.71,0.59,4.38
0,2,34,1,16.5,593,0.38,0.86,0.48,0.49,189,0,1,7.2,37.4,2023-01-03,90,3,0,0,0,0,19,0,226704,1,0,3,18.0,10,-1337,9884,11221,4.9,True,0,1,2,0.4966959953308105,90,Manchester United,Bournemouth,3,0,18390,2022,567080,0.5337740182876587,0,1,1,0.4966959953308105,1.7797900438308716,1.217769980430603,Manchester United,2,4,19,6.7,MID,1.0,0.02,0.09,0.07,0.67,0.0,0.0,4.1,10.2,7.5,23.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,1.19,1.18,5.0,0.67,0.15,0.24,0.09,0.92,0.33,0.0,8.17,30.47,21.3,29.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.33,4.0,0.0,1.67,0.06,0.18,0.33,0.33,1.33,0.0,0.06,1.33,1.16,5.27,0.6,0.13,0.18,0.05,0.9,0.8,0.0,6.26,24.12,18.9,19.4,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,1.6,3.4,0.0,1.2,0.04,0.11,0.2,0.2,1.2,0.0,0.04,0.84,0.73,4.68
1,2,23,0,27.9,593,0.27,0.27,0.0,0.65,196,1,0,6.4,36.2,2023-01-14,90,13,0,0,0,0,20,0,331328,1,1,2,0.0,6,93271,104076,10805,4.9,True,1,0,0,0.0,90,Manchester United,Manchester City,2,1,18397,2022,568658,0.3513129949569702,1,2,0,0.0,0.8040879964828491,0.7770500183105469,Manchester United,5,4,20,9.8,MID,1.0,0.38,0.86,0.48,0.49,0.0,1.0,7.2,37.4,16.5,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,2.0,0.5,0.53,0.0,0.0,1.0,1.0,0.5,1.78,1.22,6.7,1.0,0.25,0.5,0.24,0.63,0.0,0.33,8.7,33.73,21.77,31.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,2.0,6.67,0.33,2.0,0.23,0.35,0.33,0.33,1.33,0.33,0.23,1.4,1.05,6.73,0.6,0.2,0.35,0.15,0.78,0.8,0.2,7.16,28.68,19.66,23.0,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,2.0,4.8,0.2,1.6,0.14,0.22,0.2,0.2,1.2,0.2,0.14,1.16,0.94,5.26
