assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,6,1,14.4,373,0.29,0.48,0.19,0.28,7,0,0,8.1,14.0,2022-08-06,79,16,0,0,0,0,1,0,45439,1,0,2,53.0,3,0,0,0,5.0,True,0,373,,,0,3,0.168831005692482,82,MC,Newcastle United,Nottingham Forest,2,0,18206,2022,539459,0.0880419015884399,0,1,0,0.168831005692482,0.6144070029258728,0.4155960083007812,6630,Newcastle United,Joe Willock,Joe Willock,2,4,1,2.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,11,1,5.2,373,0.01,0.1,0.09,0.84,14,0,0,5.2,20.2,2022-08-13,75,5,0,0,0,0,2,0,55473,1,0,0,27.0,3,3816,9007,5191,5.0,False,0,373,,,0,2,0.0802968963980674,78,MC,Brighton,Newcastle United,0,0,18213,2022,540694,0.0,0,0,0,0.0802968963980674,0.0802968963980674,0.0,6630,Newcastle United,Joe Willock,Joe Willock,3,3,2,3.0,MID,1.0,0.29,0.48,0.19,0.28,0.0,0.0,8.1,14.0,14.4,53.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.17,0.09,0.0,0.0,1.0,0.0,0.17,0.61,0.42,2.1,0.33,0.1,0.16,0.06,0.09,0.0,0.0,2.7,4.67,4.8,17.67,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,1.0,0.06,0.03,0.0,0.0,0.33,0.0,0.06,0.2,0.14,0.7,0.2,0.06,0.1,0.04,0.06,0.0,0.0,1.62,2.8,2.88,10.6,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.0,0.6,0.03,0.02,0.0,0.0,0.2,0.0,0.03,0.12,0.08,0.42
0,0,11,0,14.9,373,0.02,0.02,0.0,1.83,28,3,0,2.7,10.4,2022-08-21,69,13,0,0,0,0,3,0,52609,1,3,3,2.0,2,-4578,5951,10529,5.0,True,0,373,,,0,0,0.0,74,MC,Newcastle United,Manchester City,3,3,18230,2022,543268,0.0627605020999908,0,1,0,0.0,0.0627605020999908,0.0627605020999908,6630,Newcastle United,Joe Willock,Joe Willock,5,4,3,1.7,MID,1.0,0.01,0.1,0.09,0.84,0.0,0.0,5.2,20.2,5.2,27.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,3.0,0.67,0.1,0.19,0.09,0.37,0.0,0.0,4.43,11.4,6.53,26.67,51.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,2.0,0.0,1.67,0.08,0.03,0.0,0.0,0.33,0.0,0.08,0.23,0.14,1.7,0.4,0.06,0.12,0.06,0.22,0.0,0.0,2.66,6.84,3.92,16.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.2,0.0,1.0,0.05,0.02,0.0,0.0,0.2,0.0,0.05,0.14,0.08,1.02
0,0,5,0,37.8,373,0.21,0.65,0.44,0.66,40,1,0,6.3,6.8,2022-08-28,83,20,0,0,0,0,4,0,47723,1,1,1,18.0,2,-6049,2798,8847,5.0,False,0,373,,,0,2,0.4854159951210022,86,MC,Wolverhampton Wanderers,Newcastle United,1,1,18240,2022,545098,0.1427260041236877,0,3,0,0.4854159951210022,0.5963159799575806,0.1053389981389045,6630,Newcastle United,Joe Willock,Joe Willock,3,2,4,2.5,MID,0.0,0.02,0.02,0.0,1.83,3.0,0.0,2.7,10.4,14.9,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.06,0.06,1.7,0.67,0.11,0.2,0.09,0.98,1.0,0.0,5.33,14.87,11.5,27.33,74.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,2.67,0.0,1.67,0.08,0.05,0.0,0.0,0.67,0.0,0.08,0.25,0.16,2.27,0.4,0.06,0.12,0.06,0.59,0.6,0.0,3.2,8.92,6.9,16.4,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.6,0.0,1.0,0.05,0.03,0.0,0.0,0.4,0.0,0.05,0.15,0.1,1.36
0,0,10,0,11.1,373,0.01,0.01,0.0,1.5,48,2,0,3.5,23.4,2022-08-31,90,12,0,0,0,0,5,0,43688,1,1,2,0.0,2,-4984,2509,7493,4.9,False,0,373,,,0,0,0.0,90,MC,Liverpool,Newcastle United,2,1,18250,2022,546452,0.0642860010266304,0,1,0,0.0,0.1136320009827613,0.0493459999561309,6630,Newcastle United,Joe Willock,Joe Willock,3,4,5,1.4,MID,0.0,0.21,0.65,0.44,0.66,1.0,0.0,6.3,6.8,37.8,18.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.49,0.14,0.0,0.0,3.0,0.0,0.49,0.6,0.11,2.5,0.33,0.08,0.26,0.18,1.11,1.33,0.0,4.73,12.47,19.3,15.67,75.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.33,2.33,0.0,1.33,0.19,0.07,0.0,0.0,1.33,0.0,0.19,0.25,0.06,2.4,0.4,0.11,0.25,0.14,0.72,0.8,0.0,4.46,10.28,14.46,20.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.2,2.0,0.0,1.4,0.15,0.06,0.0,0.0,1.0,0.0,0.15,0.27,0.12,1.86
0,0,2,1,1.7,373,0.01,0.46,0.45,1.01,57,0,0,3.4,7.8,2022-09-03,90,7,0,0,0,0,6,0,47978,1,0,0,24.0,3,2847,8573,5726,4.9,True,0,373,,,0,2,0.2024060040712356,90,MC,Newcastle United,Crystal Palace,0,0,18253,2022,547281,0.0,0,0,0,0.2024060040712356,0.1981090009212494,0.0844525024294853,6630,Newcastle United,Joe Willock,Joe Willock,2,4,6,2.4,MID,0.0,0.01,0.01,0.0,1.5,2.0,0.0,3.5,23.4,11.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.11,0.05,1.4,0.0,0.08,0.23,0.15,1.33,2.0,0.0,4.17,13.53,21.27,6.67,80.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.0,2.0,0.0,0.67,0.16,0.09,0.0,0.0,1.67,0.0,0.16,0.26,0.07,1.87,0.4,0.11,0.25,0.14,1.02,1.2,0.0,5.16,14.96,16.68,20.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,2.4,0.0,1.4,0.15,0.07,0.0,0.0,1.2,0.0,0.15,0.29,0.13,2.14
0,0,11,0,36.5,373,0.24,0.31,0.07,0.75,77,1,0,6.5,13.0,2022-09-17,90,3,0,0,0,0,8,0,53159,1,1,1,15.0,2,4486,7407,2921,4.9,True,0,373,,,0,2,0.064717099070549,90,MC,Newcastle United,Bournemouth,1,1,18275,2022,550681,0.0976233035326004,0,2,0,0.064717099070549,0.3248380124568939,0.1624979972839355,6630,Newcastle United,Joe Willock,Joe Willock,2,4,8,2.7,MID,1.0,0.01,0.46,0.45,1.01,0.0,0.0,3.4,7.8,1.7,24.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.08,2.4,0.33,0.08,0.37,0.3,1.06,1.0,0.0,4.4,12.67,16.87,14.0,87.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,2.33,0.0,1.33,0.23,0.07,0.0,0.0,1.33,0.0,0.23,0.3,0.08,2.1,0.4,0.05,0.25,0.2,1.17,1.2,0.0,4.22,13.72,14.14,14.2,81.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,2.4,0.0,1.2,0.15,0.05,0.0,0.0,1.0,0.0,0.15,0.21,0.06,2.2
2,2,33,0,44.8,373,0.71,1.36,0.65,0.47,84,1,0,17.9,48.4,2022-10-01,90,9,0,0,0,0,9,0,50442,1,4,1,86.0,10,-1878,4084,5962,4.9,False,0,373,,,0,4,1.1323200464248655,90,MC,Fulham,Newcastle United,1,4,18285,2022,552381,2.09522008895874,2,4,0,1.1323200464248655,3.620680093765259,0.5013260245323181,6630,Newcastle United,Joe Willock,Joe Willock,3,2,9,6.0,MID,0.0,0.24,0.31,0.07,0.75,1.0,0.0,6.5,13.0,36.5,15.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.06,0.1,0.0,0.0,2.0,0.0,0.06,0.32,0.16,2.7,0.33,0.09,0.26,0.17,1.09,1.0,0.0,4.47,14.73,16.43,13.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,2.33,0.0,1.33,0.09,0.05,0.0,0.0,1.0,0.0,0.09,0.21,0.1,2.17,0.2,0.1,0.29,0.19,1.15,1.4,0.0,4.48,12.28,20.4,11.8,84.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.4,2.2,0.0,1.2,0.15,0.07,0.0,0.0,1.4,0.0,0.15,0.26,0.09,2.14
0,0,8,0,3.0,373,0.07,0.31,0.24,1.19,98,1,0,4.3,3.0,2022-10-08,90,4,0,0,0,0,10,0,83819,1,1,5,37.0,2,30502,36171,5669,4.9,True,0,373,,,0,3,0.1310209929943084,90,MC,Newcastle United,Brentford,5,1,18299,2022,554092,0.0,0,0,0,0.1310209929943084,0.1148929968476295,0.0,6630,Newcastle United,Joe Willock,Joe Willock,3,4,10,4.7,MID,0.0,0.71,1.36,0.65,0.47,1.0,0.0,17.9,48.4,44.8,86.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,10.0,0.0,4.0,1.13,2.1,2.0,2.0,4.0,0.0,1.13,3.62,0.5,6.0,0.33,0.32,0.71,0.39,0.74,0.67,0.0,9.27,23.07,27.67,41.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,0.67,5.0,0.0,2.67,0.47,0.73,0.67,0.67,2.0,0.0,0.47,1.38,0.25,3.7,0.2,0.24,0.56,0.32,0.88,1.0,0.0,7.52,19.88,26.38,28.6,88.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.0,3.8,0.0,2.0,0.38,0.48,0.4,0.4,2.0,0.0,0.38,0.97,0.18,3.0
0,0,2,0,0.4,373,0.0,0.0,0.0,0.42,107,0,0,0.5,2.2,2022-10-16,12,14,0,0,0,0,11,0,81381,0,0,0,2.0,1,-1829,8592,10421,4.9,False,0,373,,,0,0,0.0,9,Sub,Manchester United,Newcastle United,0,0,18308,2022,556603,0.0,0,0,0,0.0,0.0,0.0,6630,Newcastle United,Joe Willock,Joe Willock,3,4,11,3.8,MID,0.0,0.07,0.31,0.24,1.19,1.0,0.0,4.3,3.0,3.0,37.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,3.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.0,4.7,0.0,0.34,0.66,0.32,0.8,1.0,0.0,9.57,21.47,28.1,46.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.33,4.67,0.0,3.0,0.44,0.73,0.67,0.67,2.0,0.0,0.44,1.35,0.22,4.47,0.2,0.21,0.49,0.28,0.98,1.0,0.0,7.12,19.12,19.42,32.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.8,3.8,0.0,2.2,0.31,0.45,0.4,0.4,1.4,0.0,0.31,0.87,0.16,3.44
