assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,20,0,0.0,422,0.0,0.0,0.0,1.57,8,4,0,3.4,33.6,2022-08-06,90,18,0,0,0,0,1,5,57701,1,1,4,0.0,1,0,0,0,4.5,False,0,422,,,0,0,0,90,GK,Tottenham,Southampton,4,1,18207,2022,539498,0.0,0,0,0,0,0.0,0.0,10765,Southampton,Gavin Bazunu,Gavin Bazunu,2,4,1,1.7,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,0,0.0,422,0.0,0.0,0.0,1.93,19,2,0,2.7,27.4,2022-08-13,90,11,0,0,0,0,2,3,63198,1,2,2,0.0,2,-978,2603,3581,4.5,True,0,422,,,0,0,0,90,GK,Southampton,Leeds,2,2,18215,2022,540585,0.0,0,0,0,0,0.2787779867649078,0.2787779867649078,10765,Southampton,Gavin Bazunu,Gavin Bazunu,2,2,2,2.0,GK,0.0,0.0,0.0,0.0,1.57,4.0,0.0,3.4,33.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.52,1.33,0.0,1.13,11.2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.67,0.33,0.33,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.31,0.8,0.0,0.68,6.72,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
0,0,9,0,0.0,422,0.0,0.0,0.0,0.29,26,1,0,0.3,3.4,2022-08-20,90,10,0,0,0,0,3,0,62050,1,2,1,0.0,2,-3354,1629,4983,4.5,False,0,422,,,0,0,0,90,GK,Leicester,Southampton,1,2,18226,2022,542382,0.0,0,0,0,0,0.0731808990240097,0.0731808990240097,10765,Southampton,Gavin Bazunu,Gavin Bazunu,2,3,3,1.7,GK,0.0,0.0,0.0,0.0,1.93,2.0,0.0,2.7,27.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,2.0,0.0,0.0,0.0,0.0,1.17,2.0,0.0,2.03,20.33,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2.67,0.67,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,1.23,0.0,0.0,0.0,0.0,0.7,1.2,0.0,1.22,12.2,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.6,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.74
0,0,17,0,10.0,422,0.03,0.03,0.0,1.4,39,1,0,3.8,28.0,2022-08-27,90,14,0,0,0,0,4,3,62897,1,1,0,0.0,3,-1441,2815,4256,4.5,True,0,422,,,0,0,0,90,GK,Southampton,Manchester United,0,1,18232,2022,544153,0.0428376011550426,0,1,0,0,0.1548620015382766,0.112024001777172,10765,Southampton,Gavin Bazunu,Gavin Bazunu,3,2,4,1.5,GK,0.0,0.0,0.0,0.0,0.29,1.0,0.0,0.3,3.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.7,0.0,0.0,0.0,0.0,1.26,2.33,0.0,2.13,21.47,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.67,1.0,1.67,2.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,1.8,0.0,0.0,0.0,0.0,0.76,1.4,0.0,1.28,12.88,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6,1.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.08
0,0,16,0,0.0,422,0.01,0.01,0.0,1.1,50,1,0,2.8,28.0,2022-08-30,90,6,0,0,0,0,5,3,64078,1,1,2,0.0,3,-811,2747,3558,4.5,True,0,422,,,0,0,0,90,GK,Southampton,Chelsea,2,1,18244,2022,545947,0.0,0,0,0,0,0.0483122989535331,0.0483122989535331,10765,Southampton,Gavin Bazunu,Gavin Bazunu,3,2,5,1.7,GK,0.0,0.03,0.03,0.0,1.4,1.0,0.0,3.8,28.0,10.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.15,0.11,1.5,0.0,0.01,0.01,0.0,1.21,1.33,0.0,2.27,19.6,3.33,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.67,1.0,2.33,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.17,0.15,1.73,0.0,0.01,0.01,0.0,1.04,1.6,0.0,2.04,18.48,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,2.2,0.8,1.2,1.4,1.6,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.1,0.09,1.38
0,0,11,0,0.0,422,0.0,0.0,0.0,0.8,60,1,0,1.3,12.8,2022-09-03,90,20,0,0,0,0,6,1,69988,1,0,1,0.0,2,2783,7183,4400,4.5,False,0,422,,,0,0,0,90,GK,Wolverhampton Wanderers,Southampton,1,0,18256,2022,547197,0.0,0,0,0,0,0.1499799937009811,0.1499799937009811,10765,Southampton,Gavin Bazunu,Gavin Bazunu,2,2,6,2.4,GK,0.0,0.01,0.01,0.0,1.1,1.0,0.0,2.8,28.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.7,0.0,0.01,0.01,0.0,0.93,1.0,0.0,2.3,19.8,3.33,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.33,1.0,2.67,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.09,0.08,1.63,0.0,0.01,0.01,0.0,1.26,1.8,0.0,2.6,24.08,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,1.4,1.8,2.2,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.11,0.1,1.72
0,0,12,0,0.0,422,0.0,0.0,0.0,1.5,71,1,0,2.1,21.4,2022-09-16,90,2,0,0,0,0,8,2,83361,1,0,1,0.0,2,6714,9452,2738,4.5,False,0,422,,,0,0,0,90,GK,Aston Villa,Southampton,1,0,18272,2022,550348,0.0,0,0,0,0,0.0,0.0,10765,Southampton,Gavin Bazunu,Gavin Bazunu,2,2,8,2.5,GK,0.0,0.0,0.0,0.0,0.8,1.0,0.0,1.3,12.8,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,2.4,0.0,0.01,0.01,0.0,1.1,1.0,0.0,2.63,22.93,3.33,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.33,1.0,0.67,1.0,2.67,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.12,0.1,1.87,0.0,0.01,0.01,0.0,1.1,1.2,0.0,2.18,19.92,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.2,1.2,2.4,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.14,0.13,1.86
0,0,17,0,0.0,422,0.0,0.0,0.0,1.96,89,2,0,2.7,26.6,2022-10-01,90,8,0,0,0,0,9,3,80552,1,2,1,0.0,2,-867,4597,5464,4.5,True,0,422,,,0,0,0,90,GK,Southampton,Everton,1,2,18290,2022,552300,0.0,0,0,0,0,0.0943135991692543,0.0943135991692543,10765,Southampton,Gavin Bazunu,Gavin Bazunu,2,2,9,2.0,GK,0.0,0.0,0.0,0.0,1.5,1.0,0.0,2.1,21.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.13,1.0,0.0,2.07,20.73,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.33,1.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,2.2,0.0,0.01,0.01,0.0,1.02,1.0,0.0,2.06,18.72,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.8,1.0,2.4,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.09,0.08,1.96
0,0,17,0,0.0,422,0.0,0.0,0.0,2.47,97,4,0,4.0,40.0,2022-10-08,90,13,0,0,0,0,10,4,77389,1,0,4,0.0,1,-3458,1757,5215,4.5,False,0,422,,,0,0,0,90,GK,Manchester City,Southampton,4,0,18298,2022,554134,0.0,0,0,0,0,0.0233459994196891,0.0233459994196891,10765,Southampton,Gavin Bazunu,Gavin Bazunu,2,5,10,0.7,GK,0.0,0.0,0.0,0.0,1.96,2.0,0.0,2.7,26.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,2.0,0.0,0.0,0.0,0.0,1.42,1.33,0.0,2.03,20.27,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.67,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,2.3,0.0,0.01,0.01,0.0,1.35,1.2,0.0,2.54,23.36,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,0.8,1.0,2.4,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.09,0.08,2.02
0,0,16,0,0.0,422,0.0,0.0,0.0,1.68,108,1,0,2.5,24.6,2022-10-16,90,19,0,0,0,0,11,3,76766,1,1,1,0.0,3,-1316,1735,3051,4.5,True,0,422,,,0,0,0,90,GK,Southampton,West Ham,1,1,18309,2022,556665,0.0,0,0,0,0,0.0,0.0,10765,Southampton,Gavin Bazunu,Gavin Bazunu,2,2,11,2.0,GK,0.0,0.0,0.0,0.0,2.47,4.0,0.0,4.0,40.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.7,0.0,0.0,0.0,0.0,1.98,2.33,0.0,2.93,29.33,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.67,2.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.73,0.0,0.0,0.0,0.0,1.57,1.8,0.0,2.58,25.76,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.6,1.0,0.6,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1.86
