assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,2,0,1.4,698,0.04,0.05,0.01,0.55,200,0,0,0.9,6.0,2023-01-14,17,19,0,0,0,0,20,0,0,0,0,1,2.0,1,0,0,0,4.5,True,0,698,0,1,0.0125944996252655,16,Wolverhampton Wanderers,West Ham,1,0,18401,2022,568816,0.0,0,0,0,0.0125944996252655,0.0604528002440929,0.0604528002440929,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,2,2,20,1.3,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,0,16.7,698,0.25,0.25,0.0,1.98,208,3,0,2.4,7.6,2023-01-22,66,13,0,0,0,0,21,0,107,1,0,3,0.0,1,77,98,21,4.5,False,1,698,0,0,0.0,70,Manchester City,Wolverhampton Wanderers,3,0,18409,2022,570587,0.0549134984612464,0,1,0,0.0,0.0549134984612464,0.0549134984612464,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,2,5,21,0.0,MID,0.0,0.04,0.05,0.01,0.55,0.0,0.0,0.9,6.0,1.4,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,1.3,0.0,0.01,0.02,0.0,0.18,0.0,0.0,0.3,2.0,0.47,0.67,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.43,0.0,0.01,0.01,0.0,0.11,0.0,0.0,0.18,1.2,0.28,0.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.26
0,0,12,1,0.8,698,0.0,0.0,0.0,1.86,220,0,0,1.4,13.4,2023-02-04,82,12,0,0,0,0,22,0,227,1,0,3,0.0,3,76,118,42,4.5,True,0,698,0,0,0.0,87,Wolverhampton Wanderers,Liverpool,3,0,18421,2022,573251,0.0,0,0,0,0.0,0.0350506007671356,0.0350506007671356,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,4,2,22,0.7,MID,0.0,0.25,0.25,0.0,1.98,3.0,0.0,2.4,7.6,16.7,0.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.1,0.1,0.0,0.84,1.0,0.0,1.1,4.53,6.03,0.67,27.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,1.33,0.67,0.0,0.33,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.04,0.04,0.43,0.0,0.06,0.06,0.0,0.51,0.6,0.0,0.66,2.72,3.62,0.4,16.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.4,0.0,0.2,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.02,0.02,0.26
0,0,-3,0,0.7,698,0.0,0.0,0.0,1.88,229,1,0,0.1,0.4,2023-02-11,26,17,0,0,0,1,23,0,270,1,2,1,0.0,-2,31,92,61,4.5,False,0,698,0,0,0.0,26,Southampton,Wolverhampton Wanderers,1,2,18430,2022,574831,0.0,0,0,0,0.0,0.0,0.0,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,2,2,23,0.9,MID,1.0,0.0,0.0,0.0,1.86,0.0,0.0,1.4,13.4,0.8,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.7,0.33,0.1,0.1,0.0,1.46,1.0,0.0,1.57,9.0,6.3,0.67,55.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,2.33,1.67,0.0,0.33,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.05,0.05,0.67,0.2,0.06,0.06,0.0,0.88,0.6,0.0,0.94,5.4,3.78,0.4,33.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,1.4,1.0,0.0,0.2,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.03,0.03,0.4
0,0,14,0,1.3,698,0.01,0.03,0.02,0.47,244,1,0,0.9,5.0,2023-02-24,90,9,0,0,0,0,25,0,928,1,1,1,3.0,2,357,427,70,4.5,False,0,698,0,1,0.0208558999001979,90,Fulham,Wolverhampton Wanderers,1,1,18445,2022,577573,0.0,0,0,0,0.0208558999001979,0.2570700049400329,0.2362139970064163,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,2,2,25,1.5,MID,0.0,0.0,0.0,0.0,1.88,1.0,0.0,0.1,0.4,0.7,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.33,0.08,0.08,0.0,1.91,1.33,0.0,1.3,7.13,6.07,0.0,58.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,0.67,2.33,0.67,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.03,0.03,0.53,0.2,0.06,0.06,0.0,1.25,0.8,0.0,0.96,5.48,3.92,0.4,38.2,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.4,1.6,0.6,0.0,0.2,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.03,0.03,0.58
0,0,15,0,0.3,698,0.01,0.01,0.0,2.51,67,2,0,1.3,12.4,2023-03-01,90,12,0,0,0,0,25,0,928,1,0,2,0.0,2,357,427,70,4.5,False,0,698,0,0,0.0,90,Liverpool,Wolverhampton Wanderers,2,0,18264,2022,578986,0.0,0,0,0,0.0,0.0,0.0,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,2,4,25,1.5,MID,0.0,0.01,0.03,0.02,0.47,1.0,0.0,0.9,5.0,1.3,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.26,0.24,1.5,0.33,0.0,0.01,0.01,1.4,0.67,0.0,0.8,6.27,0.93,1.0,66.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,1.0,1.67,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.09,1.03,0.2,0.06,0.07,0.01,1.35,1.0,0.0,1.14,6.48,4.18,1.0,56.2,0.0,0.0,0.0,0.2,0.2,0.0,0.8,0.6,1.8,1.0,0.0,0.4,0.01,0.01,0.0,0.0,0.2,0.0,0.01,0.08,0.08,0.88
0,0,6,0,0.4,698,0.0,0.0,0.0,0.67,260,0,0,1.8,17.6,2023-03-04,45,18,0,0,0,0,26,0,691,1,0,1,0.0,1,58,159,101,4.5,True,0,698,0,0,0.0,54,Wolverhampton Wanderers,Tottenham,1,0,18461,2022,579516,0.0,0,0,0,0.0,0.0,0.0,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,3,2,26,0.6,MID,0.0,0.01,0.01,0.0,2.51,2.0,0.0,1.3,12.4,0.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.01,0.01,0.01,1.62,1.33,0.0,0.77,5.93,0.77,1.0,68.67,0.0,0.0,0.0,0.33,0.0,0.0,1.0,1.0,1.33,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.08,1.3,0.2,0.05,0.06,0.0,1.74,1.4,0.0,1.22,7.76,3.96,0.6,70.8,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.6,2.0,1.2,0.0,0.2,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.07,0.07,0.92
0,0,14,0,2.2,698,0.07,0.07,0.0,1.98,268,2,0,1.7,14.4,2023-03-12,90,15,0,0,0,0,27,0,700,1,1,2,0.0,2,-1,137,138,4.5,False,0,698,0,0,0.0,90,Newcastle United,Wolverhampton Wanderers,2,1,18469,2022,582163,0.0,0,0,0,0.0,0.0203326996415853,0.0203326996415853,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,2,4,27,0.9,MID,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.8,17.6,0.4,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.01,0.01,0.01,1.22,1.0,0.0,1.33,11.67,0.67,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.33,1.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.08,1.2,0.2,0.0,0.01,0.0,1.48,0.8,0.0,1.1,9.76,0.7,0.6,66.6,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6,1.6,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,1.04
0,0,18,0,11.9,698,0.01,0.09,0.08,1.47,280,4,0,4.3,21.2,2023-03-18,90,11,0,0,0,0,28,0,1089,1,4,2,10.0,2,154,238,84,4.5,True,0,698,0,1,0.054067101329565,90,Wolverhampton Wanderers,Leeds,2,4,18481,2022,583110,0.0456550009548664,0,1,0,0.054067101329565,0.769353985786438,0.6696320176124573,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,2,2,28,1.8,MID,0.0,0.07,0.07,0.0,1.98,2.0,0.0,1.7,14.4,2.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.9,0.0,0.03,0.03,0.0,1.72,1.33,0.0,1.6,14.8,0.97,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.0,0.0,0.02,0.02,0.0,1.5,1.2,0.0,1.16,9.96,0.98,0.6,68.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.8,1.4,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,1.08
0,0,12,0,1.7,698,0.0,0.0,0.0,0.55,289,1,0,0.8,6.2,2023-04-01,45,16,0,0,0,0,29,0,835,1,1,1,0.0,1,-54,126,180,4.5,False,0,698,0,0,0.0,49,Nottingham Forest,Wolverhampton Wanderers,1,1,18490,2022,584693,0.0,0,0,0,0.0,0.0948282033205032,0.0948282033205032,1299,Wolverhampton Wanderers,Mario Lemina,Mario Lemina,2,2,29,1.7,MID,0.0,0.01,0.09,0.08,1.47,4.0,0.0,4.3,21.2,11.9,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,0.05,0.05,0.0,0.0,1.0,0.0,0.05,0.77,0.67,1.8,0.0,0.03,0.05,0.03,1.37,2.0,0.0,2.6,17.73,4.83,3.33,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,1.67,0.0,0.33,0.02,0.02,0.0,0.0,0.33,0.0,0.02,0.26,0.23,1.1,0.0,0.02,0.04,0.02,1.42,1.8,0.0,2.0,14.12,3.22,2.6,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.6,1.8,0.0,0.4,0.01,0.01,0.0,0.0,0.2,0.0,0.01,0.21,0.19,1.26
