assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,14,0,2.1,79,0.01,0.01,0.0,0.52,6,2,0,1.3,11.2,2022-08-07,72,10,0,0,0,0,1,0,23369,1,2,2,0.0,2,0,0,0,5.5,False,0,79,,,0,0,0.0,74,MC,Leicester,Brentford,2,2,18210,2022,539841,0.0,0,0,0,0.0,0.5648459792137146,0.5648459792137146,7083,Brentford,Christian Nørgaard,Christian Nørgaard,3,3,1,2.0,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,1,11.3,79,0.01,0.01,0.0,0.74,13,0,0,1.8,6.6,2022-08-13,79,14,0,0,0,0,2,0,24516,1,0,4,0.0,3,-1769,1315,3084,5.5,True,0,79,,,0,0,0.0,84,MC,Brentford,Manchester United,4,0,18218,2022,540799,0.0284720994532108,0,1,0,0.0,0.0284720994532108,0.0284720994532108,7083,Brentford,Christian Nørgaard,Christian Nørgaard,3,3,2,2.0,MID,0.0,0.01,0.01,0.0,0.52,2.0,0.0,1.3,11.2,2.1,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,2.0,0.0,0.0,0.0,0.0,0.17,0.67,0.0,0.43,3.73,0.7,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.67,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.26,2.24,0.42,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.4
0,1,24,0,4.2,79,0.26,0.42,0.16,2.54,24,3,1,6.8,40.0,2022-08-20,90,9,0,0,0,0,3,0,27539,1,2,3,24.0,8,751,4669,3918,5.5,False,0,79,,,1,2,0.2958059906959533,90,MC,Fulham,Brentford,3,2,18225,2022,542416,0.0,0,0,1,0.2958059906959533,0.6677089929580688,0.642874002456665,7083,Brentford,Christian Nørgaard,Christian Nørgaard,3,2,3,4.8,MID,1.0,0.01,0.01,0.0,0.74,0.0,0.0,1.8,6.6,11.3,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.03,0.03,2.0,0.33,0.01,0.01,0.0,0.42,0.67,0.0,1.03,5.93,4.47,0.0,50.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.0,1.67,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.2,0.2,1.33,0.2,0.0,0.0,0.0,0.25,0.4,0.0,0.62,3.56,2.68,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.2,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.12,0.12,0.8
0,0,13,0,12.3,79,0.03,0.26,0.23,0.81,33,1,0,7.9,18.0,2022-08-27,68,8,0,0,0,0,4,0,39922,1,1,1,49.0,2,8224,12550,4326,5.5,True,0,79,,,0,3,0.1682060062885284,71,MC,Brentford,Everton,1,1,18233,2022,544524,0.0640676990151405,0,1,0,0.1682060062885284,0.2884050011634826,0.1666699945926666,7083,Brentford,Christian Nørgaard,Christian Nørgaard,2,3,4,3.8,MID,0.0,0.26,0.42,0.16,2.54,3.0,1.0,6.8,40.0,4.2,24.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,1.0,2.0,0.3,0.0,0.0,0.0,0.0,1.0,0.3,0.67,0.64,4.8,0.33,0.09,0.15,0.05,1.27,1.67,0.33,3.3,19.27,5.87,8.0,80.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,3.0,4.33,0.33,0.67,0.1,0.01,0.0,0.0,0.33,0.33,0.1,0.42,0.41,2.93,0.2,0.06,0.09,0.03,0.76,1.0,0.2,1.98,11.56,3.52,4.8,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.8,2.6,0.2,0.4,0.06,0.01,0.0,0.0,0.2,0.2,0.06,0.25,0.25,1.76
0,0,4,0,0.3,79,0.25,0.25,0.0,0.75,155,0,0,0.9,6.2,2022-11-12,28,13,0,0,0,0,16,0,12873,0,2,1,2.0,1,-137,69,206,5.3,False,0,79,,,0,0,0.0,25,Sub,Manchester City,Brentford,1,2,18356,2022,564223,0.0,0,0,0,0.0,0.0,0.0,7083,Brentford,Christian Nørgaard,Christian Nørgaard,3,5,16,-0.7,MID,0.0,0.03,0.26,0.23,0.81,1.0,0.0,7.9,18.0,12.3,49.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.17,0.06,0.0,0.0,1.0,0.0,0.17,0.29,0.17,3.8,0.33,0.1,0.23,0.13,1.36,1.33,0.33,5.5,21.53,9.27,24.33,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.67,4.33,0.33,1.67,0.15,0.03,0.0,0.0,0.67,0.33,0.15,0.33,0.28,3.53,0.2,0.06,0.14,0.08,0.92,1.2,0.2,3.56,15.16,5.98,14.6,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,2.0,3.0,0.2,1.0,0.09,0.02,0.0,0.0,0.4,0.2,0.09,0.31,0.28,2.52
1,1,25,0,12.1,79,0.01,0.05,0.04,0.81,163,2,0,6.5,30.8,2022-12-26,81,18,0,0,0,0,17,0,13150,1,2,2,22.0,6,144,561,417,5.3,True,0,79,,,0,1,0.0326449014246463,86,MC,Brentford,Tottenham,2,2,18364,2022,565453,0.6827830076217651,1,1,0,0.0326449014246463,0.0,0.0,7083,Brentford,Christian Nørgaard,Christian Nørgaard,3,3,17,5.5,MID,0.0,0.25,0.25,0.0,0.75,0.0,0.0,0.9,6.2,0.3,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.18,0.31,0.13,1.37,1.33,0.33,5.2,21.4,5.6,25.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.67,3.67,0.33,1.67,0.15,0.02,0.0,0.0,0.33,0.33,0.15,0.32,0.27,2.63,0.2,0.11,0.19,0.08,1.07,1.2,0.2,3.74,16.4,6.04,15.0,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,2.2,3.2,0.2,1.0,0.09,0.02,0.0,0.0,0.4,0.2,0.09,0.31,0.28,2.38
1,0,22,1,11.5,79,0.02,0.26,0.24,1.24,179,0,0,5.7,26.2,2022-12-30,90,19,0,0,0,0,18,0,14496,1,2,0,19.0,6,1187,1469,282,5.3,False,0,79,,,0,1,0.1254329979419708,90,MC,West Ham,Brentford,0,2,18380,2022,566249,0.0554910004138946,0,1,0,0.1254329979419708,0.2607229948043823,0.1352899968624115,7083,Brentford,Christian Nørgaard,Christian Nørgaard,3,3,18,6.0,MID,0.0,0.01,0.05,0.04,0.81,2.0,0.0,6.5,30.8,12.1,22.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,1.0,0.03,0.68,1.0,1.0,1.0,0.0,0.03,0.0,0.0,5.5,0.0,0.1,0.19,0.09,0.79,1.0,0.0,5.1,18.33,8.23,24.33,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.33,3.0,0.0,1.33,0.07,0.25,0.33,0.33,0.67,0.0,0.07,0.1,0.06,2.87,0.2,0.11,0.2,0.09,1.13,1.2,0.2,4.78,20.32,8.04,19.4,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,2.2,4.0,0.2,1.2,0.1,0.16,0.2,0.2,0.6,0.2,0.1,0.2,0.17,3.08
1,0,24,0,3.8,79,0.01,0.08,0.07,2.03,183,1,0,5.2,29.4,2023-01-02,90,12,0,0,0,0,19,0,16125,1,1,3,19.0,5,1330,1887,557,5.3,True,0,79,,,0,1,0.0318778008222579,90,MC,Brentford,Liverpool,3,1,18384,2022,566904,0.0,0,0,0,0.0318778008222579,1.0209499597549438,1.0209499597549438,7083,Brentford,Christian Nørgaard,Christian Nørgaard,4,3,19,4.7,MID,1.0,0.02,0.26,0.24,1.24,0.0,0.0,5.7,26.2,11.5,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0,0.13,0.06,1.0,0.0,1.0,0.0,0.13,0.26,0.14,6.0,0.33,0.09,0.19,0.09,0.93,0.67,0.0,4.37,21.07,7.97,14.33,66.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.0,4.33,0.0,0.67,0.05,0.25,0.67,0.33,0.67,0.0,0.05,0.09,0.05,3.6,0.2,0.11,0.25,0.13,1.23,1.2,0.2,5.56,24.24,8.08,23.2,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,1.4,4.6,0.2,1.4,0.12,0.16,0.4,0.2,0.6,0.2,0.12,0.24,0.19,3.88
0,0,16,1,1.5,79,0.01,0.07,0.06,0.47,192,0,0,3.5,16.0,2023-01-14,90,3,0,0,0,0,20,0,24004,1,0,2,17.0,3,7129,8869,1740,5.3,True,0,79,,,0,1,0.0552018992602825,90,MC,Brentford,Bournemouth,2,0,18393,2022,569023,0.0,0,0,0,0.0552018992602825,0.0552018992602825,0.0,7083,Brentford,Christian Nørgaard,Christian Nørgaard,2,3,20,5.0,MID,0.0,0.01,0.08,0.07,2.03,1.0,0.0,5.2,29.4,3.8,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.03,1.02,1.02,4.7,0.33,0.01,0.13,0.12,1.36,1.0,0.0,5.8,28.8,9.13,20.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,5.67,0.0,1.0,0.06,0.25,1.0,0.33,0.67,0.0,0.06,0.43,0.39,5.4,0.2,0.06,0.18,0.12,1.13,0.8,0.0,5.24,22.12,8.0,22.2,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,1.4,4.0,0.0,1.2,0.07,0.16,0.6,0.2,0.6,0.0,0.07,0.31,0.26,3.86
0,0,14,1,12.6,79,0.07,0.07,0.0,0.5,205,0,0,2.7,14.8,2023-01-22,90,11,0,0,0,0,21,0,22533,1,0,0,0.0,3,-1344,1287,2631,5.3,False,0,79,,,0,0,0.0,90,MC,Leeds,Brentford,0,0,18406,2022,570618,0.0659734979271888,0,1,0,0.0,0.1080500036478042,0.1080500036478042,7083,Brentford,Christian Nørgaard,Christian Nørgaard,3,2,21,4.6,MID,1.0,0.01,0.07,0.06,0.47,0.0,0.0,3.5,16.0,1.5,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,5.0,0.67,0.01,0.14,0.12,1.25,0.33,0.0,4.8,23.87,5.6,18.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,4.67,0.0,1.0,0.07,0.02,0.67,0.0,0.33,0.0,0.07,0.45,0.39,5.23,0.4,0.06,0.14,0.08,1.06,0.6,0.0,4.36,21.72,5.84,15.8,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,1.6,4.2,0.0,0.8,0.05,0.15,0.6,0.2,0.4,0.0,0.05,0.27,0.23,4.1
