assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,2,0,0.3,728,0.0,0.0,0.0,0.2,216,0,0,0.2,1.2,2023-02-04,9,7,0,0,0,0,22,0,5294,0,1,2,0.0,1,5070,5331,261,5.0,True,0,728,0,0,0.0,7,Manchester United,Crystal Palace,2,1,18417,2022,573289,0.0,0,0,0,0.0,0.0,0.0,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,2,4,22,3.8,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,14,0,38.3,728,0.17,0.37,0.2,0.61,76,2,0,6.9,16.8,2023-02-08,81,11,0,0,0,0,22,0,5294,1,2,2,14.0,1,5070,5331,261,5.0,True,1,728,0,3,0.1312869936227798,90,Manchester United,Leeds,2,2,18279,2022,574390,0.3663989901542663,0,3,0,0.1312869936227798,0.1991730034351349,0.1539259999990463,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,2,4,22,3.8,MID,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.2,0.3,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.4,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.24,0.06,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
0,0,15,1,3.5,728,0.03,0.03,0.0,1.83,225,0,0,2.0,16.0,2023-02-12,90,11,0,0,0,0,23,0,9373,1,2,0,0.0,3,3905,5357,1452,5.0,False,0,728,0,0,0.0,90,Leeds,Manchester United,0,2,18426,2022,575414,0.0,0,0,0,0.0,0.4426279962062835,0.4426279962062835,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,3,2,23,1.7,MID,0.0,0.17,0.37,0.2,0.61,2.0,0.0,6.9,16.8,38.3,14.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,0.13,0.37,0.0,0.0,3.0,0.0,0.13,0.2,0.15,3.8,0.0,0.06,0.12,0.07,0.27,0.67,0.0,2.37,6.0,12.87,4.67,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,1.33,0.67,0.0,1.0,0.04,0.12,0.0,0.0,1.0,0.0,0.04,0.07,0.05,2.53,0.0,0.03,0.07,0.04,0.16,0.4,0.0,1.42,3.6,7.72,2.8,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.8,0.4,0.0,0.6,0.03,0.07,0.0,0.0,0.6,0.0,0.03,0.04,0.03,1.52
0,0,12,1,24.4,728,0.02,0.02,0.0,1.18,236,0,0,4.6,18.0,2023-02-19,79,10,0,0,0,0,24,0,9495,1,0,3,4.0,3,53,1636,1583,5.0,True,0,728,0,0,0.0,83,Manchester United,Leicester,3,0,18437,2022,576939,0.1294459998607635,0,2,0,0.0,1.526829957962036,1.397379994392395,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,3,4,24,2.0,MID,1.0,0.03,0.03,0.0,1.83,0.0,0.0,2.0,16.0,3.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,1.7,0.33,0.07,0.13,0.07,0.88,0.67,0.0,3.03,11.33,14.03,4.67,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.33,1.67,0.0,1.0,0.04,0.12,0.0,0.0,1.0,0.0,0.04,0.21,0.2,3.1,0.2,0.04,0.08,0.04,0.53,0.4,0.0,1.82,6.8,8.42,2.8,36.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,0.8,1.0,0.0,0.6,0.03,0.07,0.0,0.0,0.6,0.0,0.03,0.13,0.12,1.86
0,0,3,0,0.6,728,0.01,0.01,0.0,0.53,256,2,0,0.1,0.6,2023-03-05,13,12,0,0,0,0,26,0,6492,0,0,7,0.0,1,-1051,250,1301,4.8,False,0,728,0,0,0.0,12,Liverpool,Manchester United,7,0,18457,2022,580391,0.0,0,0,0,0.0,0.0,0.0,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,3,4,26,1.5,MID,1.0,0.02,0.02,0.0,1.18,0.0,0.0,4.6,18.0,24.4,4.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.13,0.0,0.0,2.0,0.0,0.0,1.53,1.4,2.0,0.67,0.07,0.14,0.07,1.21,0.67,0.0,4.5,16.93,22.07,6.0,83.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.67,2.33,0.0,1.0,0.04,0.17,0.0,0.0,1.67,0.0,0.04,0.72,0.66,2.5,0.4,0.04,0.08,0.04,0.76,0.4,0.0,2.74,10.4,13.3,3.6,51.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,1.4,1.6,0.0,0.6,0.03,0.1,0.0,0.0,1.0,0.0,0.03,0.43,0.4,2.26
0,0,6,0,2.5,728,0.01,0.1,0.09,3.57,288,2,0,2.0,10.4,2023-04-02,90,15,0,0,0,0,29,0,5421,1,0,2,7.0,2,707,1113,406,4.7,False,0,728,0,1,0.09772589802742,90,Newcastle United,Manchester United,2,0,18489,2022,585622,0.0,0,0,0,0.09772589802742,0.09772589802742,0.0,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,3,4,29,4.9,MID,0.0,0.01,0.01,0.0,0.53,2.0,0.0,0.1,0.6,0.6,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.67,0.02,0.02,0.0,1.18,0.67,0.0,2.23,11.53,9.5,1.33,60.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,3.33,2.33,0.0,0.0,0.0,0.04,0.0,0.0,0.67,0.0,0.0,0.66,0.61,1.73,0.4,0.05,0.09,0.04,0.87,0.8,0.0,2.76,10.52,13.42,3.6,54.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,2.8,1.8,0.0,0.6,0.03,0.1,0.0,0.0,1.0,0.0,0.03,0.43,0.4,2.56
1,0,20,1,16.3,728,0.2,0.3,0.1,0.55,247,0,0,5.3,21.2,2023-04-05,70,4,0,0,0,0,29,0,5421,1,0,1,15.0,6,707,1113,406,4.7,True,0,728,0,2,0.098387099802494,73,Manchester United,Brentford,1,0,18448,2022,586131,0.4364149868488312,1,1,0,0.098387099802494,0.1727779954671859,0.1176949962973594,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,3,4,29,4.9,MID,0.0,0.01,0.1,0.09,3.57,2.0,0.0,2.0,10.4,2.5,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4.9,0.33,0.01,0.04,0.03,1.76,1.33,0.0,2.23,9.67,9.17,3.67,60.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,4.0,2.0,0.0,0.33,0.03,0.04,0.0,0.0,0.67,0.0,0.03,0.54,0.47,2.8,0.4,0.05,0.11,0.06,1.54,1.2,0.0,3.12,12.36,13.86,5.0,70.6,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.8,2.8,2.0,0.0,0.8,0.05,0.1,0.0,0.0,1.0,0.0,0.05,0.45,0.4,2.78
0,0,9,1,16.3,728,0.3,0.55,0.25,0.99,297,0,0,5.2,7.2,2023-04-08,75,8,0,0,0,0,30,0,6331,1,0,2,28.0,3,828,1233,405,4.7,True,0,728,0,3,0.2360540032386779,77,Manchester United,Everton,2,0,18498,2022,586383,0.330731987953186,0,1,0,0.2360540032386779,0.966280996799469,0.399495005607605,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,2,4,30,3.7,MID,1.0,0.2,0.3,0.1,0.55,0.0,0.0,5.3,21.2,16.3,15.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,0.1,0.44,1.0,1.0,1.0,0.0,0.1,0.17,0.12,4.9,0.33,0.07,0.14,0.06,1.55,1.33,0.0,2.47,10.73,6.47,7.33,57.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,3.33,3.0,0.0,1.0,0.07,0.15,0.33,0.33,0.33,0.0,0.07,0.09,0.04,3.77,0.6,0.05,0.09,0.04,1.53,0.8,0.0,2.8,13.24,9.46,5.2,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,2.6,3.0,0.0,0.6,0.04,0.11,0.2,0.2,0.6,0.0,0.04,0.45,0.39,3.0
0,0,8,1,25.1,728,0.02,0.08,0.06,0.47,339,0,0,3.2,3.0,2023-04-30,85,2,0,0,0,0,34,0,13121,1,0,1,4.0,3,-1929,1585,3514,4.7,True,0,728,0,1,0.092219553887844,88,Manchester United,Aston Villa,1,0,18540,2022,592860,0.0447109341621398,0,2,0,0.092219553887844,0.5182109475135803,0.3812804520130157,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,2,4,34,4.4,MID,1.0,0.3,0.55,0.25,0.99,0.0,0.0,5.2,7.2,16.3,28.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.24,0.33,0.0,0.0,1.0,0.0,0.24,0.97,0.4,3.7,0.67,0.17,0.32,0.15,1.7,0.67,0.0,4.17,12.93,11.7,16.67,78.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.67,3.67,0.0,2.0,0.14,0.26,0.33,0.33,0.67,0.0,0.14,0.41,0.17,4.5,0.6,0.11,0.2,0.09,1.36,0.8,0.0,3.44,11.48,12.02,10.8,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3.0,3.0,0.0,1.2,0.09,0.18,0.2,0.2,0.8,0.0,0.09,0.55,0.38,3.4
0,0,3,0,0.2,728,0.0,0.04,0.04,1.13,274,1,0,0.3,0.6,2023-05-04,14,5,0,0,0,0,34,0,13121,0,0,1,2.0,1,-1929,1585,3514,4.7,False,0,728,0,1,0.0422769375145435,10,Brighton,Manchester United,1,0,18475,2022,594358,0.0,0,0,0,0.0422769375145435,0.0422769375145435,0.0,5248,Manchester United,Marcel Sabitzer,Marcel Sabitzer,3,3,34,4.4,MID,1.0,0.02,0.08,0.06,0.47,0.0,0.0,3.2,3.0,25.1,4.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.09,0.04,0.0,0.0,2.0,0.0,0.09,0.52,0.38,4.4,1.0,0.17,0.31,0.14,0.67,0.0,0.0,4.57,10.47,19.23,15.67,76.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.33,4.0,0.0,2.0,0.14,0.27,0.33,0.33,1.33,0.0,0.14,0.55,0.3,4.33,0.6,0.11,0.21,0.1,1.22,0.8,0.0,3.16,8.48,12.16,10.8,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2.6,3.0,0.0,1.4,0.1,0.16,0.2,0.2,0.8,0.0,0.1,0.35,0.18,3.88
