assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0.0,0.0,22.0,1.0,1.3,24.0,0.06,0.13,0.07,0.47,2.0,0.0,0.0,1.5,5.8,2024-08-17,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,1.0,0.0,927335.0,1.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,6.5,True,0.0,24.0,0.0,2.0,0.0550691410899162,90.0,Arsenal,Wolverhampton Wanderers,2.0,0.0,26604.0,2024.0,666296.0,0.0,0.0,0.0,0.0,0.0550691410899162,0.627562940120697,0.5724937915802002,7298.0,Arsenal,2.0,4.0,1.0,4.6,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,23.0,1.0,6.8,24.0,0.02,0.02,0.0,1.28,11.0,0.0,0.0,2.0,9.2,2024-08-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,2.0,0.0,962999.0,1.0,2.0,0.0,4.0,6.0,-34627.0,19032.0,53659.0,6.5,False,0.0,24.0,0.0,0.0,0.0,90.0,Aston Villa,Arsenal,0.0,2.0,26618.0,2024.0,668276.0,0.0,0.0,0.0,0.0,0.0,0.051377709954977,0.051377709954977,7298.0,Arsenal,4.0,3.0,2.0,7.0,DEF,1.0,0.06,0.13,0.07,0.47,0.0,0.0,1.5,5.8,1.3,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.06,0.63,0.57,4.6,927335.0,1.0,0.06,0.13,0.07,0.47,0.0,0.0,1.5,5.8,1.3,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.06,0.63,0.57,4.6,927335.0,35664.0,-0.47635883396844175
0.0,0.0,8.0,0.0,0.8,24.0,0.0,0.04,0.04,1.83,21.0,1.0,0.0,2.8,22.0,2024-08-31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,3.0,0.0,962026.0,1.0,1.0,1.0,5.0,2.0,-31887.0,44069.0,75956.0,6.5,True,0.0,24.0,0.0,1.0,0.0397363379597663,90.0,Arsenal,Brighton,1.0,1.0,26622.0,2024.0,671509.0,0.0,0.0,0.0,0.0,0.0397363379597663,0.558171272277832,0.5184348821640015,7298.0,Arsenal,3.0,4.0,3.0,5.7,DEF,2.0,0.08,0.15,0.07,1.75,0.0,0.0,3.5,15.0,8.1,12.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,12.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.06,0.68,0.62,11.6,1890334.0,2.0,0.08,0.15,0.07,1.75,0.0,0.0,3.5,15.0,8.1,12.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,12.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.06,0.68,0.62,11.6,1890334.0,-973.0,-0.26566965215580085
0.0,0.0,23.0,1.0,1.9,24.0,0.01,0.01,0.0,0.74,39.0,0.0,0.0,1.2,10.2,2024-09-15,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,4.0,0.0,858247.0,1.0,1.0,0.0,0.0,6.0,-115626.0,20512.0,136138.0,6.5,False,0.0,24.0,0.0,0.0,0.0,90.0,Tottenham,Arsenal,0.0,1.0,26640.0,2024.0,674319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7298.0,Arsenal,4.0,3.0,4.0,6.0,DEF,2.0,0.08,0.19,0.11,3.58,1.0,0.0,6.3,37.0,8.9,17.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,14.0,0.0,3.0,0.09,0.0,0.0,0.0,0.0,0.09,1.24,1.14,17.3,2852360.0,2.0,0.08,0.19,0.11,3.58,1.0,0.0,6.3,37.0,8.9,17.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,14.0,0.0,3.0,0.09,0.0,0.0,0.0,0.0,0.09,1.24,1.14,17.3,2852360.0,-103779.0,-0.7381168209383977
0.0,0.0,3.0,0.0,0.1,24.0,0.0,0.0,0.0,1.56,47.0,1.0,0.0,1.6,15.4,2024-09-22,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,5.0,0.0,828404.0,0.0,2.0,2.0,0.0,1.0,-38812.0,10298.0,49110.0,6.5,False,0.0,24.0,0.0,0.0,0.0,35.0,Manchester City,Arsenal,2.0,2.0,26651.0,2024.0,676613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7298.0,Arsenal,4.0,4.0,5.0,3.8,DEF,2.0,0.03,0.07,0.04,3.85,1.0,0.0,6.0,41.4,9.5,9.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,14.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,0.61,0.57,18.7,2783272.0,3.0,0.09,0.2,0.11,4.32,1.0,0.0,7.5,47.2,10.8,17.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,20.0,0.0,3.0,0.09,0.0,0.0,0.0,0.0,0.09,1.24,1.14,23.3,3710607.0,-29843.0,-0.6533126851602478
0.0,0.0,2.0,0.0,2.0,24.0,0.01,0.01,0.0,1.82,71.0,2.0,0.0,1.2,7.8,2024-10-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,8.0,0.0,466138.0,1.0,0.0,2.0,2.0,0.0,-105429.0,607.0,106036.0,6.3,False,1.0,24.0,0.0,0.0,0.0,90.0,Bournemouth,Arsenal,2.0,0.0,26680.0,2024.0,681580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7298.0,Arsenal,4.0,3.0,8.0,0.8,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.05,0.04,4.13,2.0,0.0,5.6,47.6,2.8,5.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,9.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,0.56,0.52,15.5,2648677.0,-362266.0,-0.9886162242247498
1.0,0.0,19.0,0.0,11.7,24.0,0.01,0.01,0.0,0.85,81.0,2.0,0.0,4.4,32.4,2024-10-27,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,9.0,0.0,449741.0,1.0,2.0,2.0,0.0,4.0,-20003.0,5210.0,25213.0,6.3,True,0.0,24.0,0.0,0.0,0.0,90.0,Arsenal,Liverpool,2.0,2.0,26691.0,2024.0,683698.0,0.2436051219701767,1.0,1.0,0.0,0.0,0.2436051219701767,0.2436051219701767,7298.0,Arsenal,5.0,4.0,9.0,1.3,DEF,0.0,0.01,0.01,0.0,1.82,2.0,0.0,1.2,7.8,2.0,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,466138.0,1.0,0.02,0.02,0.0,4.12,3.0,0.0,4.0,33.4,4.0,2.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2152789.0,-16397.0,-0.6574959734411465
0.0,0.0,6.0,0.0,17.8,24.0,0.03,0.03,0.0,0.04,96.0,0.0,0.0,2.7,7.4,2024-11-02,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,10.0,0.0,441170.0,0.0,0.0,1.0,2.0,1.0,-12091.0,16086.0,28177.0,6.3,False,0.0,24.0,0.0,0.0,0.0,16.0,Newcastle United,Arsenal,1.0,0.0,26694.0,2024.0,684681.0,0.0317001268267631,0.0,1.0,0.0,0.0,0.4703463315963745,0.4703463315963745,7298.0,Arsenal,4.0,4.0,10.0,2.0,DEF,0.0,0.02,0.02,0.0,2.67,4.0,0.0,5.6,40.2,13.7,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.24,1.0,1.0,0.0,0.0,0.24,0.24,2.1,915879.0,0.0,0.02,0.02,0.0,4.23,5.0,0.0,7.2,55.6,13.8,2.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,5.0,0.0,0.0,0.0,0.24,1.0,1.0,0.0,0.0,0.24,0.24,5.9,1744283.0,-8571.0,-0.27316268666832344
0.0,0.0,6.0,0.0,12.9,24.0,0.18,0.2,0.02,1.28,103.0,1.0,0.0,3.9,18.2,2024-11-10,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,11.0,0.0,425618.0,1.0,1.0,1.0,8.0,1.0,-17374.0,4130.0,21504.0,6.2,False,1.0,24.0,0.0,1.0,0.0190940145403146,90.0,Chelsea,Arsenal,1.0,1.0,26705.0,2024.0,687570.0,0.1362937241792678,0.0,1.0,0.0,0.0190940145403146,0.0990397632122039,0.0990397632122039,7298.0,Arsenal,4.0,4.0,11.0,2.5,DEF,0.0,0.05,0.05,0.0,2.71,4.0,0.0,8.3,47.6,31.5,4.0,199.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.28,1.0,2.0,0.0,0.0,0.71,0.71,4.1,1357049.0,0.0,0.05,0.05,0.0,2.71,4.0,0.0,8.3,47.6,31.5,4.0,199.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.28,1.0,2.0,0.0,0.0,0.71,0.71,4.1,1357049.0,-15552.0,-0.6777717094483888
0.0,0.0,2.0,0.0,2.0,24.0,0.01,0.07,0.06,0.0,251.0,0.0,0.0,0.7,0.0,2025-02-22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,26.0,0.0,237250.0,0.0,1.0,0.0,6.0,1.0,963.0,1841.0,878.0,6.1,True,0.0,24.0,0.0,1.0,0.0569453164935112,1.0,Arsenal,West Ham,0.0,1.0,26853.0,2024.0,707774.0,0.0,0.0,0.0,0.0,0.0569453164935112,0.0975212976336479,0.040575984865427,7298.0,Arsenal,2.0,4.0,26.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188368.0,0.35417432879735194
