home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Burnley,Man City,Lyle Foster,9/2,33/1,200/1
Burnley,Man City,Zeki Amdouni,9/2,33/1,200/1
Burnley,Man City,Jay Rodriguez,9/2,33/1,200/1
Burnley,Man City,Wout Weghorst,24/5,40/1,250/1
Burnley,Man City,Scott Twine,24/5,40/1,250/1
Burnley,Man City,Benson Manuel,24/5,40/1,250/1
Burnley,Man City,Luca Koleosho,13/2,55/1,300/1
Burnley,Man City,Nathan Redmond,13/2,55/1,300/1
Burnley,Man City,Jacob Bruun Larsen,7/1,65/1,400/1
Burnley,Man City,Anass Zaroury,7/1,65/1,400/1
Burnley,Man City,Josh Brownhill,9/1,100/1,500/1
Burnley,Man City,Sander Berge,9/1,100/1,500/1
Burnley,Man City,Vitinho,9/1,100/1,500/1
Burnley,Man City,Johann Berg Gudmundsson,10/1,125/1,500/1
Burnley,Man City,Hjalmar Ekdal,12/1,200/1,500/1
Burnley,Man City,Connor Roberts,12/1,200/1,500/1
Burnley,Man City,Dara O'Shea,14/1,200/1,500/1
Burnley,Man City,Josh Cullen,14/1,200/1,500/1
Burnley,Man City,Louis Jordan Beyer,14/1,200/1,500/1
Burnley,Man City,Jack Cork,14/1,200/1,500/1
Burnley,Man City,Charlie Taylor,20/1,300/1,500/1
Burnley,Man City,Ameen Al Dakhil,20/1,300/1,500/1
Burnley,Man City,Erling Haaland,1/2,5/2,17/2
Burnley,Man City,Julian Alvarez,7/5,8/1,33/1
Burnley,Man City,Phil Foden,15/8,11/1,50/1
Burnley,Man City,Kevin De Bruyne,13/5,16/1,90/1
Burnley,Man City,James McAtee,14/5,18/1,100/1
Burnley,Man City,Jack Grealish,18/5,25/1,200/1
Burnley,Man City,Bernardo Silva,19/5,28/1,200/1
Burnley,Man City,Cole Palmer,19/5,28/1,200/1
Burnley,Man City,Mateo Kovacic,24/5,40/1,250/1
Burnley,Man City,Sergio Gomez,11/2,45/1,250/1
Burnley,Man City,John Stones,7/1,65/1,400/1
Burnley,Man City,Josko Gvardiol,8/1,70/1,500/1
Burnley,Man City,Joao Cancelo,17/2,80/1,500/1
Burnley,Man City,Nathan Ake,17/2,80/1,500/1
Burnley,Man City,Rodri,17/2,80/1,500/1
Burnley,Man City,Aymeric Laporte,17/2,80/1,500/1
Burnley,Man City,Rico Lewis,9/1,100/1,500/1
Burnley,Man City,Kalvin Phillips,9/1,100/1,500/1
Burnley,Man City,Ruben Dias,10/1,125/1,500/1
Burnley,Man City,Manuel Akanji,12/1,200/1,500/1
Burnley,Man City,Kyle Walker,14/1,200/1,500/1
Arsenal,Nottingham Forest,Kai Havertz,6/5,13/2,25/1
Arsenal,Nottingham Forest,Eddie Nketiah,7/5,8/1,33/1
Arsenal,Nottingham Forest,Gabriel Martinelli,7/5,8/1,33/1
Arsenal,Nottingham Forest,Bukayo Saka,7/5,8/1,33/1
Arsenal,Nottingham Forest,Leandro Trossard,7/5,8/1,33/1
