home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Newcastle,Everton,Alexander Isak,6/5,13/2,25/1
Newcastle,Everton,Harvey Barnes,11/5,14/1,60/1
Newcastle,Everton,Elliot Anderson,5/2,16/1,80/1
Newcastle,Everton,Ben Parkinson,29/10,18/1,100/1
Newcastle,Everton,Jacob Murphy,29/10,18/1,100/1
Newcastle,Everton,Miguel Almiron,3/1,20/1,125/1
Newcastle,Everton,Matt Ritchie,18/5,25/1,200/1
Newcastle,Everton,Sean Longstaff,9/2,35/1,250/1
Newcastle,Everton,Joe White,6/1,45/1,300/1
Newcastle,Everton,Joe Willock,5/1,40/1,250/1
Newcastle,Everton,Bruno Guimaraes,7/1,65/1,400/1
Newcastle,Everton,Fabian Schar,8/1,70/1,500/1
Newcastle,Everton,Lewis Hall,17/2,80/1,500/1
Newcastle,Everton,Dan Burn,10/1,100/1,500/1
Newcastle,Everton,Kieran Trippier,11/1,150/1,500/1
Newcastle,Everton,Jamaal Lascelles,11/1,125/1,500/1
Newcastle,Everton,Valentino Livramento,14/1,200/1,500/1
Newcastle,Everton,Alex Murphy,12/1,200/1,500/1
Newcastle,Everton,Emil Krafth,14/1,200/1,500/1
Newcastle,Everton,Paul Dummett,14/1,200/1,500/1
Newcastle,Everton,Matt Targett,16/1,200/1,500/1
Newcastle,Everton,Youssef Chermiti,29/10,18/1,100/1
Newcastle,Everton,Dominic Calvert-Lewin,23/10,14/1,70/1
Newcastle,Everton,Lewis Dobbin,16/5,20/1,125/1
Newcastle,Everton,Beto,23/10,14/1,66/1
Newcastle,Everton,Jack Harrison,4/1,28/1,200/1
Newcastle,Everton,Arnaut Danjuma,9/2,33/1,200/1
Newcastle,Everton,Abdoulaye Doucoure,29/10,18/1,100/1
Newcastle,Everton,Amadou Onana,11/2,45/1,250/1
Newcastle,Everton,Dwight McNeil,13/2,50/1,300/1
Newcastle,Everton,James Garner,15/2,70/1,500/1
Newcastle,Everton,Andre Gomes,8/1,70/1,500/1
Newcastle,Everton,Ashley Young,9/1,100/1,500/1
Newcastle,Everton,Lewis Warrington,10/1,100/1,500/1
Newcastle,Everton,Vitaliy Mykolenko,10/1,100/1,500/1
Newcastle,Everton,James Tarkowski,12/1,150/1,500/1
Newcastle,Everton,Michael Keane,11/1,150/1,500/1
Newcastle,Everton,Jarrad Branthwaite,11/1,125/1,500/1
Newcastle,Everton,MacKenzie Hunt,12/1,150/1,500/1
Newcastle,Everton,Idrissa Gueye,12/1,200/1,500/1
Newcastle,Everton,Nathan Patterson,16/1,250/1,500/1
Newcastle,Everton,Ben Godfrey,16/1,250/1,500/1
Newcastle,Everton,Seamus Coleman,18/1,250/1,500/1
Nottingham Forest,Fulham,Chris Wood,9/5,11/1,45/1
Nottingham Forest,Fulham,Rodrigo Ribeiro,11/5,14/1,65/1
Nottingham Forest,Fulham,Detlef Esapa Osong,23/10,14/1,70/1
