home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Newcastle,West Ham,Alexander Isak,19/20,5/1,18/1
Newcastle,West Ham,Harvey Barnes,11/5,14/1,60/1
Newcastle,West Ham,Anthony Gordon,11/5,14/1,60/1
Newcastle,West Ham,Elliot Anderson,11/5,14/1,60/1
Newcastle,West Ham,Jacob Murphy,23/10,14/1,70/1
Newcastle,West Ham,Ben Parkinson,5/2,16/1,80/1
Newcastle,West Ham,Miguel Almiron,27/10,18/1,90/1
Newcastle,West Ham,Matt Ritchie,3/1,20/1,125/1
Newcastle,West Ham,Sean Longstaff,4/1,28/1,200/1
Newcastle,West Ham,Joe Willock,4/1,33/1,200/1
Newcastle,West Ham,Joe White,5/1,40/1,250/1
Newcastle,West Ham,Lewis Miley,6/1,50/1,300/1
Newcastle,West Ham,Bruno Guimaraes,13/2,55/1,400/1
Newcastle,West Ham,Fabian Schar,7/1,60/1,400/1
Newcastle,West Ham,Lewis Hall,15/2,66/1,500/1
Newcastle,West Ham,Dan Burn,8/1,70/1,500/1
Newcastle,West Ham,Kieran Trippier,10/1,100/1,500/1
Newcastle,West Ham,Jamaal Lascelles,10/1,100/1,500/1
Newcastle,West Ham,Alex Murphy,11/1,150/1,500/1
Newcastle,West Ham,Valentino Livramento,12/1,150/1,500/1
Newcastle,West Ham,Emil Krafth,12/1,200/1,500/1
Newcastle,West Ham,Paul Dummett,12/1,200/1,500/1
Newcastle,West Ham,Matt Targett,14/1,200/1,500/1
Newcastle,West Ham,Jarrod Bowen,21/10,12/1,55/1
Newcastle,West Ham,Michail Antonio,16/5,20/1,125/1
Newcastle,West Ham,Mohammed Kudus,17/5,22/1,150/1
Newcastle,West Ham,Divin Mubama,7/2,25/1,150/1
Newcastle,West Ham,Danny Ings,10/3,22/1,150/1
Newcastle,West Ham,Tomas Soucek,24/5,40/1,250/1
Newcastle,West Ham,James Ward-Prowse,11/2,45/1,250/1
Newcastle,West Ham,Maxwel Cornet,11/2,45/1,250/1
Newcastle,West Ham,George Earthy,5/1,40/1,250/1
Newcastle,West Ham,Lucas Paqueta,7/1,60/1,400/1
Newcastle,West Ham,Nayef Aguerd,12/1,150/1,500/1
Newcastle,West Ham,Kurt Zouma,12/1,150/1,500/1
Newcastle,West Ham,Konstantinos Mavropanos,14/1,200/1,500/1
Newcastle,West Ham,Kalvin Phillips,14/1,200/1,500/1
Newcastle,West Ham,Emerson Palmieri,16/1,200/1,500/1
Newcastle,West Ham,Angelo Ogbonna,16/1,250/1,500/1
Newcastle,West Ham,Ben Johnson,16/1,250/1,500/1
Newcastle,West Ham,Aaron Cresswell,16/1,200/1,500/1
Newcastle,West Ham,Vladimir Coufal,28/1,400/1,500/1
Bournemouth,Everton,Dominic Solanke,21/20,6/1,22/1
Bournemouth,Everton,Enes Unal,6/4,17/2,35/1
Bournemouth,Everton,Antoine Semenyo,9/5,11/1,45/1
Bournemouth,Everton,Romain Faivre,16/5,22/1,125/1
Bournemouth,Everton,Justin Kluivert,16/5,20/1,125/1
Bournemouth,Everton,Luis Sinisterra,17/5,22/1,150/1
Bournemouth,Everton,Philip Billing,17/5,22/1,150/1
Bournemouth,Everton,Marcus Tavernier,4/1,28/1,200/1
Bournemouth,Everton,Ryan Christie,13/2,50/1,300/1
Bournemouth,Everton,Alex Scott,7/1,65/1,400/1
Bournemouth,Everton,Dango Ouattara,15/2,70/1,500/1
Bournemouth,Everton,Tyler Adams,10/1,125/1,500/1
Bournemouth,Everton,Milos Kerkez,12/1,200/1,500/1
Bournemouth,Everton,Lloyd Kelly,14/1,200/1,500/1
Bournemouth,Everton,Lewis Cook,14/1,200/1,500/1
Bournemouth,Everton,Maxwell Kinsey-Wellings,16/1,250/1,500/1
Bournemouth,Everton,James Hill,18/1,250/1,500/1
Bournemouth,Everton,Chris Mepham,16/1,250/1,500/1
Bournemouth,Everton,Illya Zabarnyi,16/1,250/1,500/1
Bournemouth,Everton,Adam Smith,20/1,300/1,500/1
Bournemouth,Everton,Abdoulaye Doucoure,11/5,14/1,65/1
Bournemouth,Everton,Dominic Calvert-Lewin,23/10,14/1,70/1
Bournemouth,Everton,Beto,5/2,16/1,80/1
Bournemouth,Everton,Youssef Chermiti,29/10,18/1,100/1
Bournemouth,Everton,Lewis Dobbin,3/1,20/1,125/1
Bournemouth,Everton,Jack Harrison,4/1,28/1,200/1
Bournemouth,Everton,Arnaut Danjuma,9/2,33/1,200/1
Bournemouth,Everton,Amadou Onana,11/2,45/1,250/1
Bournemouth,Everton,Dwight McNeil,13/2,50/1,300/1
Bournemouth,Everton,Andre Gomes,8/1,70/1,500/1
Bournemouth,Everton,James Garner,15/2,70/1,500/1
Bournemouth,Everton,Ashley Young,9/1,100/1,500/1
Bournemouth,Everton,Vitaliy Mykolenko,10/1,100/1,500/1
Bournemouth,Everton,Jarrad Branthwaite,11/1,125/1,500/1
Bournemouth,Everton,James Tarkowski,12/1,150/1,500/1
Bournemouth,Everton,MacKenzie Hunt,12/1,150/1,500/1
Bournemouth,Everton,Michael Keane,11/1,150/1,500/1
Bournemouth,Everton,Idrissa Gueye,12/1,200/1,500/1
Bournemouth,Everton,Ben Godfrey,16/1,250/1,500/1
Bournemouth,Everton,Nathan Patterson,16/1,250/1,500/1
Bournemouth,Everton,Seamus Coleman,18/1,250/1,500/1
Chelsea,Burnley,Christopher Nkunku,EVS,11/2,20/1
Chelsea,Burnley,Cole Palmer,10/11,24/5,16/1
Chelsea,Burnley,Deivid Washington,23/20,13/2,25/1
Chelsea,Burnley,Nicolas Jackson,21/20,11/2,22/1
Chelsea,Burnley,Mykhaylo Mudryk,7/4,10/1,45/1
Chelsea,Burnley,Noni Madueke,13/8,9/1,40/1
Chelsea,Burnley,Raheem Sterling,7/4,10/1,45/1
Chelsea,Burnley,Conor Gallagher,5/2,16/1,80/1
Chelsea,Burnley,Carney Chukwuemeka,5/2,16/1,80/1
Chelsea,Burnley,Cesare Casadei,15/4,28/1,200/1
Chelsea,Burnley,Enzo Fernandez,15/4,28/1,200/1
Chelsea,Burnley,Thiago Silva,13/2,55/1,300/1
Chelsea,Burnley,Romeo Lavia,7/1,60/1,400/1
Chelsea,Burnley,Axel Disasi,7/1,60/1,400/1
Chelsea,Burnley,Josh Acheampong,17/2,90/1,500/1
Chelsea,Burnley,Ben Chilwell,17/2,90/1,500/1
Chelsea,Burnley,Trevoh Chalobah,9/1,100/1,500/1
Chelsea,Burnley,Moises Caicedo,9/1,100/1,500/1
Chelsea,Burnley,Malo Gusto,11/1,125/1,500/1
Chelsea,Burnley,Alfie Gilchrist,10/1,125/1,500/1
Chelsea,Burnley,Levi Colwill,10/1,125/1,500/1
Chelsea,Burnley,Benoit Badiashile,10/1,125/1,500/1
Chelsea,Burnley,Marc Cucurella,16/1,250/1,500/1
