home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Fulham,Arsenal,Bobby De Cordova-Reid,9/2,35/1,250/1
Fulham,Arsenal,Rodrigo Muniz,7/2,25/1,150/1
Fulham,Arsenal,Raul Jimenez,16/5,20/1,125/1
Fulham,Arsenal,Harry Wilson,9/2,35/1,250/1
Fulham,Arsenal,Carlos Vinicius,7/2,25/1,150/1
Fulham,Arsenal,Willian,5/1,40/1,250/1
Fulham,Arsenal,Adama Traore,6/1,50/1,300/1
Fulham,Arsenal,Andreas Pereira,6/1,50/1,300/1
Fulham,Arsenal,Alex Iwobi,11/2,45/1,250/1
Fulham,Arsenal,Luke Harris,11/2,45/1,300/1
Fulham,Arsenal,Joao Palhinha,7/1,60/1,400/1
Fulham,Arsenal,Sasa Lukic,8/1,70/1,500/1
Fulham,Arsenal,Tom Cairney,17/2,90/1,500/1
Fulham,Arsenal,Harrison Reed,9/1,90/1,500/1
Fulham,Arsenal,Timothy Castagne,14/1,200/1,500/1
Fulham,Arsenal,Tosin Adarabioyo,18/1,250/1,500/1
Fulham,Arsenal,Issa Diop,18/1,250/1,500/1
Fulham,Arsenal,Calvin Bassey,20/1,300/1,500/1
Fulham,Arsenal,Kenny Tete,20/1,300/1,500/1
Fulham,Arsenal,Antonee Robinson,25/1,400/1,500/1
Fulham,Arsenal,Tim Ream,25/1,400/1,500/1
Fulham,Arsenal,Fode Ballo-Toure,25/1,400/1,500/1
Fulham,Arsenal,Gabriel Jesus,19/10,11/1,50/1
Fulham,Arsenal,Eddie Nketiah,19/10,12/1,50/1
Fulham,Arsenal,Bukayo Saka,2/1,12/1,55/1
Fulham,Arsenal,Ethan Nwaneri,5/2,16/1,80/1
Fulham,Arsenal,Reiss Nelson,12/5,14/1,70/1
Fulham,Arsenal,Gabriel Martinelli,21/10,14/1,60/1
Fulham,Arsenal,Emile Smith Rowe,13/5,16/1,90/1
Fulham,Arsenal,Leandro Trossard,21/10,12/1,60/1
Fulham,Arsenal,Kai Havertz,13/5,16/1,90/1
Fulham,Arsenal,Martin Odegaard,13/5,16/1,90/1
Fulham,Arsenal,Declan Rice,9/2,35/1,250/1
Fulham,Arsenal,Jorginho,5/1,40/1,250/1
Fulham,Arsenal,Myles Lewis-Skelly,5/1,40/1,250/1
Fulham,Arsenal,Mohamed Elneny,13/2,50/1,300/1
Fulham,Arsenal,Oleksandr Zinchenko,11/1,125/1,500/1
Fulham,Arsenal,Gabriel Magalhaes,11/1,125/1,500/1
Fulham,Arsenal,William Saliba,11/1,125/1,500/1
Fulham,Arsenal,Ben White,14/1,200/1,500/1
Fulham,Arsenal,Jakub Kiwior,14/1,200/1,500/1
Fulham,Arsenal,Cedric Soares,16/1,250/1,500/1
Fulham,Arsenal,Reuell Walters,16/1,250/1,500/1
Tottenham,Bournemouth,Heung-min Son,21/20,6/1,22/1
