home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Bournemouth,Arsenal,Dominic Solanke,16/5,22/1,125/1
Bournemouth,Arsenal,Kieffer Moore,18/5,25/1,200/1
Bournemouth,Arsenal,Justin Kluivert,5/1,40/1,250/1
Bournemouth,Arsenal,David Brooks,24/5,40/1,250/1
Bournemouth,Arsenal,Luis Sinisterra,9/2,33/1,200/1
Bournemouth,Arsenal,Antoine Semenyo,9/2,33/1,200/1
Bournemouth,Arsenal,Hamed Junior Traore,11/2,45/1,250/1
Bournemouth,Arsenal,Dango Ouattara,11/2,45/1,250/1
Bournemouth,Arsenal,Philip Billing,9/2,35/1,250/1
Bournemouth,Arsenal,Marcus Tavernier,9/2,35/1,250/1
Bournemouth,Arsenal,Ryan Christie,15/2,66/1,400/1
Bournemouth,Arsenal,Joe Rothwell,11/1,150/1,500/1
Bournemouth,Arsenal,Marcos Senesi,12/1,200/1,500/1
Bournemouth,Arsenal,Lewis Cook,12/1,200/1,500/1
Bournemouth,Arsenal,Milos Kerkez,12/1,200/1,500/1
Bournemouth,Arsenal,Chris Mepham,16/1,250/1,500/1
Bournemouth,Arsenal,Adam Smith,16/1,250/1,500/1
Bournemouth,Arsenal,Lloyd Kelly,16/1,250/1,500/1
Bournemouth,Arsenal,Illya Zabarnyi,20/1,300/1,500/1
Bournemouth,Arsenal,Max Aarons,20/1,300/1,500/1
Bournemouth,Arsenal,Eddie Nketiah,9/5,11/1,45/1
Bournemouth,Arsenal,Gabriel Jesus,9/5,11/1,45/1
Bournemouth,Arsenal,Emile Smith Rowe,12/5,14/1,70/1
Bournemouth,Arsenal,Reiss Nelson,12/5,14/1,70/1
Bournemouth,Arsenal,Bukayo Saka,2/1,12/1,55/1
Bournemouth,Arsenal,Leandro Trossard,19/10,11/1,50/1
Bournemouth,Arsenal,Gabriel Martinelli,19/10,11/1,50/1
Bournemouth,Arsenal,Martin Odegaard,9/4,14/1,66/1
Bournemouth,Arsenal,Kai Havertz,11/4,18/1,100/1
Bournemouth,Arsenal,Fabio Vieira,17/5,22/1,150/1
Bournemouth,Arsenal,Jorginho,24/5,40/1,250/1
Bournemouth,Arsenal,Declan Rice,5/1,40/1,250/1
Bournemouth,Arsenal,Mohamed Elneny,11/2,45/1,250/1
Bournemouth,Arsenal,Jakub Kiwior,9/1,100/1,500/1
Bournemouth,Arsenal,Gabriel Magalhaes,9/1,90/1,500/1
Bournemouth,Arsenal,William Saliba,9/1,90/1,500/1
Bournemouth,Arsenal,Oleksandr Zinchenko,9/1,90/1,500/1
Bournemouth,Arsenal,Ben White,12/1,200/1,500/1
Bournemouth,Arsenal,Takehiro Tomiyasu,12/1,200/1,500/1
Bournemouth,Arsenal,Cedric Soares,12/1,200/1,500/1
Everton,Luton,Dominic Calvert-Lewin,7/4,10/1,45/1
Everton,Luton,Beto,17/10,10/1,45/1
Everton,Luton,Youssef Chermiti,19/10,12/1,50/1
Everton,Luton,Lewis Dobbin,5/2,16/1,80/1
Everton,Luton,Arnaut Danjuma,5/2,16/1,80/1
Everton,Luton,Dwight McNeil,11/4,18/1,100/1
Everton,Luton,Jack Harrison,18/5,25/1,200/1
Everton,Luton,Abdoulaye Doucoure,2/1,12/1,55/1
Everton,Luton,Amadou Onana,9/2,35/1,250/1
Everton,Luton,James Garner,5/1,40/1,250/1
Everton,Luton,James Tarkowski,11/2,45/1,300/1
Everton,Luton,Tyler Onyango,6/1,50/1,300/1
Everton,Luton,MacKenzie Hunt,6/1,50/1,300/1
Everton,Luton,Andre Gomes,7/1,65/1,400/1
Everton,Luton,Ashley Young,7/1,55/1,400/1
Everton,Luton,Michael Keane,7/1,65/1,400/1
Everton,Luton,Jarrad Branthwaite,15/2,70/1,500/1
Everton,Luton,Idrissa Gueye,9/1,90/1,500/1
Everton,Luton,Nathan Patterson,10/1,100/1,500/1
Everton,Luton,Ben Godfrey,10/1,100/1,500/1
Everton,Luton,Vitaliy Mykolenko,9/1,90/1,500/1
Everton,Luton,Carlton Morris,3/1,20/1,125/1
Everton,Luton,Elijah Adebayo,9/2,35/1,200/1
Everton,Luton,Chiedozie Ogbene,5/1,40/1,250/1
Everton,Luton,Luke Berry,6/1,50/1,300/1
Everton,Luton,Cauley Woodrow,4/1,33/1,200/1
Everton,Luton,Jacob Brown,4/1,33/1,200/1
Everton,Luton,Ross Barkley,7/1,65/1,400/1
Everton,Luton,Tahith Chong,7/1,65/1,400/1
Everton,Luton,Alfie Doughty,12/1,150/1,500/1
Everton,Luton,Albert-Mboyo Sambi Lokonga,12/1,150/1,500/1
Everton,Luton,Pelly-Ruddock Mpanzu,12/1,200/1,500/1
Everton,Luton,Reece Burke,14/1,200/1,500/1
Everton,Luton,Gabriel Osho,14/1,200/1,500/1
Everton,Luton,Tom Lockyer,14/1,200/1,500/1
Everton,Luton,Mads Juel Andersen,14/1,200/1,500/1
Everton,Luton,Ryan Giles,14/1,200/1,500/1
Everton,Luton,Marvelous Nakamba,16/1,250/1,500/1
Everton,Luton,Teden Mengi,18/1,250/1,500/1
Everton,Luton,Issa Kabore,18/1,250/1,500/1
Everton,Luton,Amari'i Bell,18/1,250/1,500/1
Everton,Luton,Joe Johnson,20/1,300/1,500/1
Man Utd,Crystal Palace,Marcus Rashford,6/4,17/2,35/1
Man Utd,Crystal Palace,Rasmus Hojlund,6/4,17/2,35/1
Man Utd,Crystal Palace,Anthony Martial,8/5,17/2,40/1
Man Utd,Crystal Palace,Alejandro Garnacho,2/1,12/1,55/1
Man Utd,Crystal Palace,Bruno Fernandes,9/4,16/1,80/1
Man Utd,Crystal Palace,Antony,10/3,22/1,150/1
Man Utd,Crystal Palace,Mason Mount,4/1,28/1,200/1
Man Utd,Crystal Palace,Casemiro,4/1,28/1,200/1
Man Utd,Crystal Palace,Facundo Pellistri,9/2,35/1,250/1
Man Utd,Crystal Palace,Scott McTominay,5/1,45/1,250/1
Man Utd,Crystal Palace,Hannibal Mejbri,6/1,45/1,300/1
Man Utd,Crystal Palace,Daniel Gore,6/1,45/1,300/1
Man Utd,Crystal Palace,Donny van de Beek,6/1,45/1,300/1
Man Utd,Crystal Palace,Sofyan Amrabat,7/1,55/1,400/1
Man Utd,Crystal Palace,Christian Eriksen,7/1,60/1,400/1
Man Utd,Crystal Palace,Harry Maguire,9/1,90/1,500/1
Man Utd,Crystal Palace,Sergio Reguilon,10/1,100/1,500/1
Man Utd,Crystal Palace,Raphael Varane,12/1,150/1,500/1
Man Utd,Crystal Palace,Diogo Dalot,12/1,150/1,500/1
Man Utd,Crystal Palace,Jonny Evans,12/1,150/1,500/1
Man Utd,Crystal Palace,Lisandro Martinez,12/1,150/1,500/1
Man Utd,Crystal Palace,Tyrell Malacia,14/1,200/1,500/1
Man Utd,Crystal Palace,Victor Lindelof,14/1,200/1,500/1
Man Utd,Crystal Palace,Odsonne Edouard,10/3,22/1,150/1
Man Utd,Crystal Palace,Jesurun Rak-Sakyi,24/5,40/1,250/1
Man Utd,Crystal Palace,Jean-Philippe Mateta,18/5,25/1,200/1
Man Utd,Crystal Palace,Eberechi Eze,18/5,25/1,200/1
Man Utd,Crystal Palace,Jordan Ayew,5/1,40/1,250/1
Man Utd,Crystal Palace,Jeffrey Schlupp,6/1,45/1,300/1
Man Utd,Crystal Palace,Malcolm Ebiowei,7/1,60/1,400/1
Man Utd,Crystal Palace,Will Hughes,12/1,150/1,500/1
Man Utd,Crystal Palace,Naouirou Ahamada,12/1,150/1,500/1
Man Utd,Crystal Palace,Jairo Riedewald,14/1,200/1,500/1
Man Utd,Crystal Palace,Joachim Andersen,14/1,200/1,500/1
Man Utd,Crystal Palace,Marc Guehi,14/1,200/1,500/1
Man Utd,Crystal Palace,Cheick Oumar Doucoure,14/1,200/1,500/1
Man Utd,Crystal Palace,Chris Richards,16/1,250/1,500/1
Man Utd,Crystal Palace,Nathaniel Clyne,20/1,300/1,500/1
Man Utd,Crystal Palace,Tyrick Mitchell,20/1,300/1,500/1
Man Utd,Crystal Palace,Rob Holding,20/1,300/1,500/1
Man Utd,Crystal Palace,Joel Ward,20/1,300/1,500/1
Newcastle,Burnley,Alexander Isak,4/5,4/1,14/1
Newcastle,Burnley,Callum Wilson,17/20,9/2,16/1
Newcastle,Burnley,Anthony Gordon,9/5,11/1,45/1
Newcastle,Burnley,Miguel Almiron,21/10,12/1,55/1
Newcastle,Burnley,Jacob Murphy,27/10,16/1,90/1
Newcastle,Burnley,Joelinton,16/5,22/1,150/1
Newcastle,Burnley,Elliot Anderson,15/4,28/1,200/1
Newcastle,Burnley,Sean Longstaff,24/5,40/1,250/1
Newcastle,Burnley,Lewis Miley,5/1,40/1,250/1
Newcastle,Burnley,Bruno Guimaraes,24/5,40/1,250/1
Newcastle,Burnley,Sandro Tonali,5/1,40/1,250/1
Newcastle,Burnley,Lewis Hall,15/2,66/1,500/1
Newcastle,Burnley,Kieran Trippier,7/1,60/1,400/1
Newcastle,Burnley,Fabian Schar,9/1,90/1,500/1
Newcastle,Burnley,Valentino Livramento,11/1,125/1,500/1
Newcastle,Burnley,Jamaal Lascelles,11/1,125/1,500/1
Newcastle,Burnley,Dan Burn,14/1,200/1,500/1
Newcastle,Burnley,Paul Dummett,14/1,200/1,500/1
Newcastle,Burnley,Sven Botman,14/1,200/1,500/1
Newcastle,Burnley,Matt Targett,14/1,200/1,500/1
Newcastle,Burnley,Manuel Benson,11/2,45/1,300/1
Newcastle,Burnley,Zeki Amdouni,4/1,28/1,200/1
Newcastle,Burnley,Luca Koleosho,6/1,50/1,300/1
Newcastle,Burnley,Sander Berge,6/1,50/1,300/1
Newcastle,Burnley,Anass Zaroury,11/2,45/1,300/1
Newcastle,Burnley,Jay Rodriguez,4/1,28/1,200/1
Newcastle,Burnley,Aaron Ramsey,6/1,50/1,300/1
Newcastle,Burnley,Mike Tresor,13/2,55/1,400/1
Newcastle,Burnley,Nathan Redmond,13/2,55/1,400/1
Newcastle,Burnley,Wilson Odobert,13/2,55/1,400/1
Newcastle,Burnley,Jacob Bruun Larsen,13/2,55/1,400/1
Newcastle,Burnley,Johann Berg Gudmundsson,15/2,66/1,500/1
Newcastle,Burnley,Josh Brownhill,17/2,80/1,500/1
Newcastle,Burnley,Vitinho,12/1,200/1,500/1
Newcastle,Burnley,Dara O'Shea,12/1,200/1,500/1
Newcastle,Burnley,Josh Cullen,14/1,200/1,500/1
Newcastle,Burnley,Han-Noah Massengo,14/1,200/1,500/1
Newcastle,Burnley,Jack Cork,14/1,200/1,500/1
Newcastle,Burnley,Connor Roberts,14/1,200/1,500/1
Newcastle,Burnley,Louis Jordan Beyer,18/1,250/1,500/1
Newcastle,Burnley,Ameen Al Dakhil,22/1,300/1,500/1
Newcastle,Burnley,Hannes Delcroix,22/1,300/1,500/1
Newcastle,Burnley,Charlie Taylor,22/1,300/1,500/1
West Ham,Sheffield Utd,Michail Antonio,8/5,9/1,40/1
West Ham,Sheffield Utd,Divin Mubama,11/5,14/1,65/1
West Ham,Sheffield Utd,Danny Ings,2/1,12/1,50/1
West Ham,Sheffield Utd,Jarrod Bowen,2/1,12/1,55/1
West Ham,Sheffield Utd,Mohammed Kudus,11/5,14/1,65/1
West Ham,Sheffield Utd,Said Benrahma,12/5,16/1,80/1
West Ham,Sheffield Utd,James Ward-Prowse,9/5,11/1,45/1
West Ham,Sheffield Utd,Maxwel Cornet,3/1,18/1,125/1
West Ham,Sheffield Utd,Lucas Paqueta,11/5,14/1,65/1
West Ham,Sheffield Utd,Pablo Fornals,7/2,25/1,150/1
West Ham,Sheffield Utd,Tomas Soucek,4/1,33/1,200/1
West Ham,Sheffield Utd,Nayef Aguerd,11/2,45/1,250/1
West Ham,Sheffield Utd,Edson Alvarez,13/2,55/1,300/1
West Ham,Sheffield Utd,Conor Coventry,15/2,66/1,500/1
West Ham,Sheffield Utd,Konstantinos Mavropanos,8/1,80/1,500/1
West Ham,Sheffield Utd,Kurt Zouma,7/1,60/1,400/1
West Ham,Sheffield Utd,Angelo Ogbonna,10/1,100/1,500/1
West Ham,Sheffield Utd,Aaron Cresswell,11/1,125/1,500/1
West Ham,Sheffield Utd,Emerson Palmieri,9/1,90/1,500/1
West Ham,Sheffield Utd,Ben Johnson,12/1,200/1,500/1
West Ham,Sheffield Utd,Vladimir Coufal,12/1,200/1,500/1
West Ham,Sheffield Utd,Thilo Kehrer,14/1,200/1,500/1
West Ham,Sheffield Utd,Oli McBurnie,9/2,35/1,200/1
West Ham,Sheffield Utd,William Osula,4/1,28/1,200/1
West Ham,Sheffield Utd,Cameron Archer,19/5,28/1,200/1
West Ham,Sheffield Utd,Benie Traore,15/4,25/1,200/1
West Ham,Sheffield Utd,Gustavo Hamer,11/2,45/1,250/1
West Ham,Sheffield Utd,James McAtee,6/1,50/1,300/1
West Ham,Sheffield Utd,Ismaila Coulibaly,11/2,45/1,300/1
West Ham,Sheffield Utd,Anis Ben Slimane,11/2,45/1,300/1
West Ham,Sheffield Utd,Andre Brooks,8/1,80/1,500/1
West Ham,Sheffield Utd,John Fleck,8/1,80/1,500/1
West Ham,Sheffield Utd,Anel Ahmedhodzic,11/1,125/1,500/1
West Ham,Sheffield Utd,Jayden Bogle,12/1,150/1,500/1
West Ham,Sheffield Utd,George Baldock,12/1,150/1,500/1
West Ham,Sheffield Utd,Tom Davies,12/1,150/1,500/1
West Ham,Sheffield Utd,John Egan,14/1,200/1,500/1
West Ham,Sheffield Utd,Vinicius Souza,14/1,200/1,500/1
West Ham,Sheffield Utd,Oliver Norwood,12/1,200/1,500/1
West Ham,Sheffield Utd,Auston Trusty,12/1,200/1,500/1
West Ham,Sheffield Utd,Chris Basham,14/1,200/1,500/1
West Ham,Sheffield Utd,Yasser Larouci,14/1,200/1,500/1
West Ham,Sheffield Utd,Jack Robinson,16/1,250/1,500/1
West Ham,Sheffield Utd,Luke Thomas,16/1,250/1,500/1
West Ham,Sheffield Utd,Femi Seriki,16/1,250/1,500/1
Wolves,Man City,Fabio Silva,5/1,40/1,250/1
Wolves,Man City,Matheus Cunha,4/1,33/1,200/1
Wolves,Man City,Sasa Kalajdzic,4/1,28/1,200/1
Wolves,Man City,Pablo Sarabia,13/2,55/1,400/1
Wolves,Man City,Hwang Hee-chan,9/2,35/1,250/1
Wolves,Man City,Pedro Neto,5/1,40/1,250/1
Wolves,Man City,Joe Hodge,9/1,90/1,500/1
Wolves,Man City,Boubacar Traore,10/1,100/1,500/1
Wolves,Man City,Matt Doherty,11/1,125/1,500/1
Wolves,Man City,Craig Dawson,11/1,125/1,500/1
Wolves,Man City,Rayan Ait Nouri,12/1,150/1,500/1
Wolves,Man City,Mario Lemina,14/1,200/1,500/1
Wolves,Man City,Joao Gomes,14/1,200/1,500/1
Wolves,Man City,Toti,14/1,200/1,500/1
Wolves,Man City,Jonny Otto,14/1,200/1,500/1
Wolves,Man City,Hugo Bueno,16/1,250/1,500/1
Wolves,Man City,Nelson Semedo,16/1,250/1,500/1
Wolves,Man City,Max Kilman,16/1,250/1,500/1
Wolves,Man City,Santiago Bueno,16/1,250/1,500/1
Wolves,Man City,Erling Haaland,4/7,3/1,11/1
Wolves,Man City,Julian Alvarez,19/10,12/1,50/1
Wolves,Man City,Phil Foden,29/10,18/1,100/1
Wolves,Man City,Oscar Bobb,3/1,20/1,125/1
Wolves,Man City,Jeremy Doku,29/10,18/1,100/1
Wolves,Man City,Jack Grealish,10/3,22/1,150/1
Wolves,Man City,Bernardo Silva,11/2,45/1,300/1
Wolves,Man City,Mateo Kovacic,11/2,45/1,250/1
Wolves,Man City,Matheus Nunes,13/2,55/1,300/1
Wolves,Man City,Sergio Gomez,15/2,66/1,500/1
Wolves,Man City,Kalvin Phillips,9/1,90/1,500/1
Wolves,Man City,Nathan Ake,9/1,100/1,500/1
Wolves,Man City,Rico Lewis,10/1,100/1,500/1
Wolves,Man City,John Stones,10/1,100/1,500/1
Wolves,Man City,Josko Gvardiol,11/1,125/1,500/1
Wolves,Man City,Ruben Dias,11/1,150/1,500/1
Wolves,Man City,Kyle Walker,14/1,200/1,500/1
Wolves,Man City,Manuel Akanji,14/1,200/1,500/1
Tottenham,Liverpool,Heung-min Son,13/8,9/1,40/1
Tottenham,Liverpool,Alejo Veliz,21/10,12/1,55/1
Tottenham,Liverpool,Richarlison,15/8,11/1,50/1
Tottenham,Liverpool,Brennan Johnson,27/10,18/1,90/1
Tottenham,Liverpool,James Maddison,5/2,16/1,80/1
Tottenham,Liverpool,Manor Solomon,17/5,22/1,125/1
Tottenham,Liverpool,Dejan Kulusevski,17/5,22/1,125/1
Tottenham,Liverpool,Pierre-Emile Hojbjerg,7/1,60/1,400/1
Tottenham,Liverpool,Pape Matar Sarr,15/2,70/1,500/1
Tottenham,Liverpool,Emerson Royal,17/2,80/1,500/1
Tottenham,Liverpool,Pedro Porro,17/2,80/1,500/1
Tottenham,Liverpool,Oliver Skipp,17/2,80/1,500/1
Tottenham,Liverpool,Destiny Udogie,9/1,100/1,500/1
Tottenham,Liverpool,Cristian Romero,9/1,100/1,500/1
Tottenham,Liverpool,Eric Dier,10/1,125/1,500/1
Tottenham,Liverpool,Ben Davies,10/1,125/1,500/1
Tottenham,Liverpool,Yves Bissouma,10/1,125/1,500/1
Tottenham,Liverpool,Micky van de Ven,11/1,150/1,500/1
