home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Crystal Palace,Fulham,Tyrese Francois,10/1,100/1,500/1
Crystal Palace,Fulham,Timothy Castagne,14/1,200/1,500/1
Crystal Palace,Fulham,Issa Diop,14/1,200/1,500/1
Crystal Palace,Fulham,Tim Ream,16/1,250/1,500/1
Crystal Palace,Fulham,Kenny Tete,16/1,250/1,500/1
Crystal Palace,Fulham,Calvin Bassey,16/1,250/1,500/1
Crystal Palace,Fulham,Fode Ballo-Toure,18/1,250/1,500/1
Luton,Wolves,Carlton Morris,19/10,11/1,50/1
Luton,Wolves,Jacob Brown,27/10,16/1,90/1
Luton,Wolves,Elijah Adebayo,3/1,18/1,125/1
Luton,Wolves,Cauley Woodrow,3/1,18/1,125/1
Luton,Wolves,Luke Berry,19/5,28/1,200/1
Luton,Wolves,Chiedozie Ogbene,3/1,18/1,125/1
Luton,Wolves,Ross Barkley,11/2,45/1,250/1
Luton,Wolves,Tahith Chong,11/2,45/1,250/1
Luton,Wolves,Pelly-Ruddock Mpanzu,7/1,60/1,400/1
Luton,Wolves,Albert-Mboyo Sambi Lokonga,8/1,80/1,400/1
Luton,Wolves,Reece Burke,10/1,100/1,500/1
Luton,Wolves,Ryan Giles,10/1,125/1,500/1
Luton,Wolves,Alfie Doughty,10/1,125/1,500/1
Luton,Wolves,Tom Lockyer,11/1,150/1,500/1
Luton,Wolves,Mads Juel Andersen,11/1,150/1,500/1
Luton,Wolves,Marvelous Nakamba,12/1,200/1,500/1
Luton,Wolves,Amari'i Bell,14/1,200/1,500/1
Luton,Wolves,Teden Mengi,14/1,200/1,500/1
Luton,Wolves,Issa Kabore,16/1,200/1,500/1
Luton,Wolves,Joe Johnson,18/1,250/1,500/1
Luton,Wolves,Sasa Kalajdzic,21/10,14/1,60/1
Luton,Wolves,Matheus Cunha,21/10,14/1,60/1
Luton,Wolves,Fabio Silva,12/5,14/1,70/1
Luton,Wolves,Nathan Fraser,27/10,16/1,90/1
Luton,Wolves,Hwang Hee-chan,12/5,14/1,70/1
Luton,Wolves,Pedro Neto,16/5,22/1,150/1
Luton,Wolves,Pablo Sarabia,7/2,25/1,150/1
Luton,Wolves,Tommy Doyle,11/2,45/1,250/1
Luton,Wolves,Jean-Ricner Bellegarde,6/1,50/1,300/1
Luton,Wolves,Craig Dawson,7/1,60/1,400/1
Luton,Wolves,Boubacar Traore,8/1,80/1,500/1
Luton,Wolves,Matt Doherty,8/1,80/1,500/1
Luton,Wolves,Rayan Ait Nouri,17/2,90/1,500/1
Luton,Wolves,Joao Gomes,17/2,90/1,500/1
Luton,Wolves,Mario Lemina,10/1,125/1,500/1
Luton,Wolves,Jonny Otto,10/1,125/1,500/1
Luton,Wolves,Toti,11/1,150/1,500/1
Luton,Wolves,Hugo Bueno,11/1,150/1,500/1
Luton,Wolves,Max Kilman,12/1,200/1,500/1
Luton,Wolves,Santiago Bueno,12/1,200/1,500/1
Luton,Wolves,Nelson Semedo,14/1,200/1,500/1
Man City,Nottingham Forest,Erling Haaland,7/20,15/8,13/2
Man City,Nottingham Forest,Julian Alvarez,6/4,17/2,35/1
Man City,Nottingham Forest,Oscar Bobb,12/5,14/1,70/1
Man City,Nottingham Forest,Phil Foden,21/10,14/1,60/1
Man City,Nottingham Forest,Jack Grealish,13/5,16/1,90/1
Man City,Nottingham Forest,Jeremy Doku,12/5,14/1,70/1
Man City,Nottingham Forest,Matheus Nunes,5/1,40/1,250/1
Man City,Nottingham Forest,Rodri,5/1,40/1,250/1
Man City,Nottingham Forest,Mateo Kovacic,5/1,40/1,250/1
Man City,Nottingham Forest,Bernardo Silva,5/1,40/1,250/1
Man City,Nottingham Forest,Sergio Gomez,5/1,40/1,250/1
Man City,Nottingham Forest,John Stones,15/2,65/1,400/1
Man City,Nottingham Forest,Kalvin Phillips,15/2,65/1,400/1
Man City,Nottingham Forest,Nathan Ake,8/1,70/1,500/1
Man City,Nottingham Forest,Josko Gvardiol,17/2,80/1,500/1
Man City,Nottingham Forest,Ruben Dias,10/1,125/1,500/1
Man City,Nottingham Forest,Rico Lewis,10/1,125/1,500/1
Man City,Nottingham Forest,Manuel Akanji,12/1,150/1,500/1
Man City,Nottingham Forest,Kyle Walker,14/1,200/1,500/1
Man City,Nottingham Forest,Taiwo Awoniyi,4/1,28/1,200/1
Man City,Nottingham Forest,Chris Wood,5/1,40/1,250/1
Man City,Nottingham Forest,Divock Origi,5/1,40/1,250/1
Man City,Nottingham Forest,Anthony Elanga,15/2,65/1,400/1
Man City,Nottingham Forest,Morgan Gibbs-White,8/1,70/1,500/1
Man City,Nottingham Forest,Callum Hudson-Odoi,8/1,70/1,500/1
Man City,Nottingham Forest,Brandon Aguilera,9/1,100/1,500/1
Man City,Nottingham Forest,Danilo,10/1,125/1,500/1
Man City,Nottingham Forest,Andrey Santos,12/1,150/1,500/1
Man City,Nottingham Forest,Ryan Yates,14/1,200/1,500/1
Man City,Nottingham Forest,Nuno Tavares,14/1,200/1,500/1
Man City,Nottingham Forest,Ibrahim Sangare,14/1,200/1,500/1
Man City,Nottingham Forest,Nicolas Dominguez,14/1,200/1,500/1
Man City,Nottingham Forest,Orel Mangala,18/1,250/1,500/1
Man City,Nottingham Forest,Serge Aurier,18/1,250/1,500/1
Man City,Nottingham Forest,Neco Williams,18/1,250/1,500/1
Man City,Nottingham Forest,Moussa Niakhate,20/1,300/1,500/1
Man City,Nottingham Forest,Willy Boly,20/1,300/1,500/1
Man City,Nottingham Forest,Gonzalo Montiel,20/1,300/1,500/1
Man City,Nottingham Forest,Felipe,20/1,300/1,500/1
Man City,Nottingham Forest,Cheikhou Kouyate,20/1,300/1,500/1
Man City,Nottingham Forest,Murillo,22/1,300/1,500/1
Man City,Nottingham Forest,Scott McKenna,22/1,300/1,500/1
Man City,Nottingham Forest,Andrew Omobamidele,22/1,300/1,500/1
Man City,Nottingham Forest,Joe Worrall,22/1,300/1,500/1
Man City,Nottingham Forest,Ola Aina,22/1,400/1,500/1
Brentford,Everton,Bryan Mbeumo,8/5,9/1,40/1
Brentford,Everton,Yoane Wissa,15/8,11/1,50/1
Brentford,Everton,Yegor Yarmolyuk,29/10,18/1,100/1
Brentford,Everton,Keane Lewis-Potter,16/5,20/1,125/1
Brentford,Everton,Michael Olakigbe,17/5,22/1,150/1
Brentford,Everton,Kevin Schade,16/5,20/1,125/1
Brentford,Everton,Saman Ghoddos,24/5,40/1,250/1
Brentford,Everton,Mikkel Damsgaard,24/5,40/1,250/1
Brentford,Everton,Mathias Jensen,24/5,40/1,250/1
Brentford,Everton,Frank Onyeka,6/1,50/1,300/1
Brentford,Everton,Vitaly Janelt,6/1,50/1,300/1
Brentford,Everton,Ben Mee,7/1,60/1,400/1
Brentford,Everton,Nathan Collins,8/1,70/1,500/1
Brentford,Everton,Christian Norgaard,17/2,90/1,500/1
Brentford,Everton,Kristoffer Ajer,17/2,90/1,500/1
Brentford,Everton,Mathias Jorgensen,9/1,100/1,500/1
Brentford,Everton,Ethan Pinnock,10/1,125/1,500/1
Brentford,Everton,Mads Roerslev Rasmussen,12/1,150/1,500/1
Brentford,Everton,Aaron Hickey,12/1,150/1,500/1
Brentford,Everton,Beto,17/5,22/1,150/1
Brentford,Everton,Dominic Calvert-Lewin,17/5,22/1,150/1
Brentford,Everton,Youssef Chermiti,4/1,28/1,200/1
Brentford,Everton,Lewis Dobbin,9/2,33/1,200/1
Brentford,Everton,Abdoulaye Doucoure,9/2,33/1,200/1
Brentford,Everton,Dwight McNeil,24/5,40/1,250/1
Brentford,Everton,Arnaut Danjuma,4/1,28/1,200/1
Brentford,Everton,Jack Harrison,6/1,50/1,300/1
Brentford,Everton,Amadou Onana,17/2,90/1,500/1
Brentford,Everton,James Garner,17/2,90/1,500/1
Brentford,Everton,Tyler Onyango,9/1,100/1,500/1
Brentford,Everton,Andre Gomes,11/1,150/1,500/1
Brentford,Everton,James Tarkowski,11/1,150/1,500/1
Brentford,Everton,Ashley Young,11/1,150/1,500/1
Brentford,Everton,Michael Keane,11/1,150/1,500/1
Brentford,Everton,Jarrad Branthwaite,12/1,150/1,500/1
Brentford,Everton,Vitaliy Mykolenko,14/1,200/1,500/1
Brentford,Everton,Idrissa Gueye,14/1,200/1,500/1
Brentford,Everton,Nathan Patterson,14/1,200/1,500/1
Brentford,Everton,Ben Godfrey,14/1,200/1,500/1
Burnley,Man Utd,Zeki Amdouni,13/5,16/1,80/1
Burnley,Man Utd,Sander Berge,19/5,28/1,200/1
Burnley,Man Utd,Nathan Redmond,19/5,28/1,200/1
Burnley,Man Utd,Jay Rodriguez,3/1,20/1,125/1
Burnley,Man Utd,Manuel Benson,19/5,28/1,200/1
Burnley,Man Utd,Luca Koleosho,9/2,33/1,200/1
Burnley,Man Utd,Anass Zaroury,9/2,33/1,200/1
Burnley,Man Utd,Aaron Ramsey,24/5,40/1,250/1
Burnley,Man Utd,Johann Berg Gudmundsson,24/5,40/1,250/1
Burnley,Man Utd,Mike Tresor,24/5,40/1,250/1
Burnley,Man Utd,Jacob Bruun Larsen,24/5,40/1,250/1
Burnley,Man Utd,Wilson Odobert,11/2,45/1,250/1
Burnley,Man Utd,Josh Brownhill,7/1,60/1,400/1
Burnley,Man Utd,Vitinho,9/1,100/1,500/1
Burnley,Man Utd,Connor Roberts,11/1,150/1,500/1
Burnley,Man Utd,Dara O'Shea,11/1,150/1,500/1
Burnley,Man Utd,Josh Cullen,12/1,200/1,500/1
Burnley,Man Utd,Jack Cork,12/1,200/1,500/1
Burnley,Man Utd,Louis Jordan Beyer,14/1,200/1,500/1
Burnley,Man Utd,Hannes Delcroix,16/1,250/1,500/1
Burnley,Man Utd,Charlie Taylor,16/1,250/1,500/1
Burnley,Man Utd,Ameen Al Dakhil,16/1,250/1,500/1
Burnley,Man Utd,Rasmus Hojlund,11/8,15/2,33/1
Burnley,Man Utd,Marcus Rashford,11/8,15/2,33/1
Burnley,Man Utd,Anthony Martial,13/8,9/1,40/1
Burnley,Man Utd,Bruno Fernandes,13/5,16/1,80/1
Burnley,Man Utd,Alejandro Garnacho,21/10,12/1,60/1
Burnley,Man Utd,Mason Mount,19/5,28/1,200/1
Burnley,Man Utd,Facundo Pellistri,9/2,33/1,200/1
Burnley,Man Utd,Scott McTominay,24/5,40/1,250/1
Burnley,Man Utd,Hannibal Mejbri,13/2,50/1,300/1
Burnley,Man Utd,Daniel Gore,13/2,50/1,300/1
Burnley,Man Utd,Casemiro,9/2,33/1,200/1
Burnley,Man Utd,Sofyan Amrabat,7/1,60/1,400/1
Burnley,Man Utd,Christian Eriksen,7/1,60/1,400/1
Burnley,Man Utd,Harry Maguire,9/1,100/1,500/1
Burnley,Man Utd,Sergio Reguilon,10/1,125/1,500/1
Burnley,Man Utd,Lisandro Martinez,11/1,150/1,500/1
Burnley,Man Utd,Diogo Dalot,11/1,150/1,500/1
Burnley,Man Utd,Jonny Evans,11/1,150/1,500/1
Burnley,Man Utd,Raphael Varane,12/1,200/1,500/1
Burnley,Man Utd,Victor Lindelof,12/1,200/1,500/1
Arsenal,Tottenham,Eddie Nketiah,7/4,10/1,45/1
Arsenal,Tottenham,Gabriel Jesus,7/4,10/1,45/1
Arsenal,Tottenham,Bukayo Saka,2/1,12/1,55/1
Arsenal,Tottenham,Leandro Trossard,2/1,12/1,55/1
Arsenal,Tottenham,Gabriel Martinelli,2/1,12/1,55/1
Arsenal,Tottenham,Emile Smith Rowe,5/2,16/1,80/1
Arsenal,Tottenham,Reiss Nelson,5/2,16/1,80/1
Arsenal,Tottenham,Kai Havertz,27/10,16/1,90/1
Arsenal,Tottenham,Martin Odegaard,5/2,16/1,80/1
Arsenal,Tottenham,Fabio Vieira,18/5,25/1,200/1
Arsenal,Tottenham,Jorginho,5/1,40/1,250/1
Arsenal,Tottenham,Declan Rice,6/1,50/1,300/1
Arsenal,Tottenham,Gabriel Magalhaes,9/1,90/1,500/1
Arsenal,Tottenham,Jakub Kiwior,9/1,90/1,500/1
Arsenal,Tottenham,Oleksandr Zinchenko,10/1,100/1,500/1
Arsenal,Tottenham,William Saliba,10/1,100/1,500/1
Arsenal,Tottenham,Ben White,12/1,150/1,500/1
Arsenal,Tottenham,Takehiro Tomiyasu,12/1,150/1,500/1
Arsenal,Tottenham,Heung-min Son,27/10,16/1,90/1
Arsenal,Tottenham,Richarlison,17/5,22/1,150/1
Arsenal,Tottenham,Manor Solomon,18/5,25/1,200/1
Arsenal,Tottenham,James Maddison,17/5,22/1,150/1
Arsenal,Tottenham,Brennan Johnson,18/5,25/1,200/1
Arsenal,Tottenham,Giovani Lo Celso,5/1,40/1,250/1
Arsenal,Tottenham,Dejan Kulusevski,4/1,33/1,200/1
Arsenal,Tottenham,Ivan Perisic,6/1,50/1,300/1
Arsenal,Tottenham,Pape Matar Sarr,9/1,90/1,500/1
Arsenal,Tottenham,Pedro Porro,9/1,90/1,500/1
Arsenal,Tottenham,Pierre-Emile Hojbjerg,9/1,90/1,500/1
Arsenal,Tottenham,Oliver Skipp,11/1,125/1,500/1
Arsenal,Tottenham,Emerson Royal,11/1,125/1,500/1
Arsenal,Tottenham,Cristian Romero,11/1,125/1,500/1
Arsenal,Tottenham,Destiny Udogie,11/1,125/1,500/1
Arsenal,Tottenham,Eric Dier,12/1,150/1,500/1
Arsenal,Tottenham,Micky van de Ven,14/1,200/1,500/1
Arsenal,Tottenham,Yves Bissouma,14/1,200/1,500/1
Arsenal,Tottenham,Ben Davies,14/1,200/1,500/1
Arsenal,Tottenham,Ashley Phillips,14/1,200/1,500/1
Brighton,Bournemouth,Evan Ferguson,23/20,6/1,22/1
Brighton,Bournemouth,Simon Adingra,8/5,9/1,40/1
Brighton,Bournemouth,Joao Pedro,11/8,15/2,33/1
Brighton,Bournemouth,Danny Welbeck,11/8,15/2,33/1
Brighton,Bournemouth,Kaoru Mitoma,8/5,9/1,40/1
Brighton,Bournemouth,Ansu Fati,23/20,6/1,22/1
Brighton,Bournemouth,Facundo Buonanotte,2/1,12/1,55/1
Brighton,Bournemouth,Solly March,2/1,12/1,55/1
Brighton,Bournemouth,Pascal Gross,13/5,16/1,90/1
Brighton,Bournemouth,Adam Lallana,29/10,18/1,100/1
Brighton,Bournemouth,Carlos Baleba,7/1,60/1,400/1
Brighton,Bournemouth,James Milner,7/1,60/1,400/1
Brighton,Bournemouth,Mahmoud Dahoud,7/1,60/1,400/1
Brighton,Bournemouth,Billy Gilmour,15/2,66/1,500/1
Brighton,Bournemouth,Pervis Estupinan,15/2,66/1,500/1
Brighton,Bournemouth,Jan Paul van Hecke,15/2,66/1,500/1
Brighton,Bournemouth,Lewis Dunk,8/1,80/1,500/1
Brighton,Bournemouth,Adam Webster,8/1,80/1,500/1
Brighton,Bournemouth,Tariq Lamptey,8/1,80/1,500/1
Brighton,Bournemouth,Joel Veltman,9/1,90/1,500/1
Brighton,Bournemouth,Igor Julio,10/1,100/1,500/1
Brighton,Bournemouth,David Brooks,15/4,25/1,200/1
Brighton,Bournemouth,Marcus Tavernier,15/4,25/1,200/1
Brighton,Bournemouth,Justin Kluivert,15/4,25/1,200/1
Brighton,Bournemouth,Dominic Solanke,3/1,20/1,125/1
Brighton,Bournemouth,Dango Ouattara,9/2,35/1,250/1
Brighton,Bournemouth,Antoine Semenyo,15/4,25/1,200/1
Brighton,Bournemouth,Luis Sinisterra,15/4,25/1,200/1
Brighton,Bournemouth,Hamed Junior Traore,9/2,35/1,250/1
Brighton,Bournemouth,Kieffer Moore,3/1,20/1,125/1
Brighton,Bournemouth,Philip Billing,15/4,25/1,200/1
Brighton,Bournemouth,Ryan Christie,13/2,50/1,300/1
Brighton,Bournemouth,Marcos Senesi,10/1,100/1,500/1
Brighton,Bournemouth,Gavin Kilkenny,10/1,100/1,500/1
Brighton,Bournemouth,Joe Rothwell,11/1,150/1,500/1
Brighton,Bournemouth,Milos Kerkez,11/1,150/1,500/1
Brighton,Bournemouth,Lewis Cook,12/1,200/1,500/1
Brighton,Bournemouth,Tyler Adams,12/1,200/1,500/1
Brighton,Bournemouth,Chris Mepham,14/1,200/1,500/1
Brighton,Bournemouth,Lloyd Kelly,14/1,200/1,500/1
Brighton,Bournemouth,Adam Smith,16/1,250/1,500/1
Brighton,Bournemouth,Max Aarons,16/1,250/1,500/1
Brighton,Bournemouth,Illya Zabarnyi,16/1,250/1,500/1
Chelsea,Aston Villa,Nicolas Jackson,17/10,10/1,40/1
Chelsea,Aston Villa,Deivid Washington,11/5,14/1,60/1
Chelsea,Aston Villa,Raheem Sterling,19/10,12/1,50/1
Chelsea,Aston Villa,Ronnie Stutter,11/5,14/1,60/1
Chelsea,Aston Villa,Cole Palmer,29/10,18/1,100/1
Chelsea,Aston Villa,Noni Madueke,16/5,20/1,125/1
Chelsea,Aston Villa,Alex Matos,4/1,28/1,200/1
Chelsea,Aston Villa,Enzo Fernandez,4/1,28/1,200/1
Chelsea,Aston Villa,Conor Gallagher,9/2,35/1,200/1
Chelsea,Aston Villa,Mykhaylo Mudryk,17/5,22/1,150/1
Chelsea,Aston Villa,Ian Maatsen,9/2,35/1,200/1
Chelsea,Aston Villa,Ben Chilwell,15/2,65/1,400/1
Chelsea,Aston Villa,Moises Caicedo,8/1,80/1,500/1
Chelsea,Aston Villa,Lesley Ugochukwu,8/1,80/1,500/1
Chelsea,Aston Villa,Axel Disasi,17/2,90/1,500/1
Chelsea,Aston Villa,Trevoh Chalobah,9/1,100/1,500/1
Chelsea,Aston Villa,Thiago Silva,9/1,100/1,500/1
Chelsea,Aston Villa,Levi Colwill,10/1,125/1,500/1
Chelsea,Aston Villa,Benoit Badiashile,10/1,125/1,500/1
Chelsea,Aston Villa,Alfie Gilchrist,11/1,150/1,500/1
Chelsea,Aston Villa,Malo Gusto,12/1,200/1,500/1
Chelsea,Aston Villa,Marc Cucurella,12/1,200/1,500/1
Chelsea,Aston Villa,Jhon Duran,29/10,18/1,100/1
Chelsea,Aston Villa,Ollie Watkins,13/5,16/1,90/1
Chelsea,Aston Villa,Bertrand Traore,4/1,28/1,200/1
Chelsea,Aston Villa,Moussa Diaby,29/10,18/1,100/1
Chelsea,Aston Villa,Nicolo Zaniolo,9/2,35/1,200/1
Chelsea,Aston Villa,Jacob Ramsey,9/2,35/1,200/1
Chelsea,Aston Villa,John McGinn,5/1,40/1,250/1
Chelsea,Aston Villa,Omari Kellyman,11/2,45/1,250/1
Chelsea,Aston Villa,Leon Bailey,9/2,35/1,200/1
Chelsea,Aston Villa,Douglas Luiz,13/2,55/1,300/1
Chelsea,Aston Villa,Youri Tielemans,15/2,65/1,400/1
Chelsea,Aston Villa,Matthew Cash,8/1,80/1,500/1
Chelsea,Aston Villa,Leander Dendoncker,9/1,100/1,500/1
Chelsea,Aston Villa,Calum Chambers,12/1,200/1,500/1
Chelsea,Aston Villa,Diego Carlos,12/1,200/1,500/1
Chelsea,Aston Villa,Ezri Konsa,12/1,200/1,500/1
Chelsea,Aston Villa,Alex Moreno,12/1,200/1,500/1
Chelsea,Aston Villa,Clement Lenglet,14/1,200/1,500/1
Chelsea,Aston Villa,Boubacar Kamara,14/1,200/1,500/1
Chelsea,Aston Villa,Pau Torres,14/1,200/1,500/1
Chelsea,Aston Villa,Lucas Digne,14/1,200/1,500/1
Liverpool,West Ham,Mohamed Salah,EVS,11/2,20/1
Liverpool,West Ham,Darwin Nunez,29/20,8/1,33/1
Liverpool,West Ham,Ben Doak,15/8,11/1,50/1
Liverpool,West Ham,Diogo Jota,17/10,10/1,40/1
Liverpool,West Ham,Cody Gakpo,17/10,10/1,40/1
Liverpool,West Ham,Luis Diaz,17/10,10/1,40/1
Liverpool,West Ham,Harvey Elliott,7/2,22/1,150/1
Liverpool,West Ham,Alexis Mac Allister,7/2,22/1,150/1
Liverpool,West Ham,Curtis Jones,4/1,28/1,200/1
Liverpool,West Ham,Dominik Szoboszlai,16/5,22/1,150/1
Liverpool,West Ham,Wataru Endo,9/2,33/1,200/1
Liverpool,West Ham,Ryan Gravenberch,24/5,40/1,250/1
Liverpool,West Ham,Stefan Bajcetic,24/5,40/1,250/1
Liverpool,West Ham,Virgil van Dijk,13/2,55/1,400/1
Liverpool,West Ham,Trent Alexander-Arnold,8/1,70/1,500/1
Liverpool,West Ham,Jarell Quansah,9/1,100/1,500/1
Liverpool,West Ham,Ibrahima Konate,10/1,125/1,500/1
Liverpool,West Ham,Joseph Gomez,10/1,125/1,500/1
Liverpool,West Ham,Konstantinos Tsimikas,10/1,125/1,500/1
Liverpool,West Ham,Calum Scanlon,10/1,125/1,500/1
Liverpool,West Ham,Andrew Robertson,10/1,125/1,500/1
Liverpool,West Ham,Joel Matip,10/1,125/1,500/1
Liverpool,West Ham,Jarrod Bowen,4/1,28/1,200/1
Liverpool,West Ham,Divin Mubama,4/1,28/1,200/1
Liverpool,West Ham,Danny Ings,7/2,22/1,150/1
Liverpool,West Ham,Michail Antonio,7/2,22/1,150/1
Liverpool,West Ham,Lucas Paqueta,24/5,40/1,250/1
Liverpool,West Ham,Mohammed Kudus,7/2,22/1,150/1
Liverpool,West Ham,Said Benrahma,24/5,40/1,250/1
Liverpool,West Ham,Maxwel Cornet,6/1,45/1,300/1
Liverpool,West Ham,Pablo Fornals,13/2,55/1,400/1
Liverpool,West Ham,James Ward-Prowse,4/1,28/1,200/1
Liverpool,West Ham,Tomas Soucek,9/1,100/1,500/1
Liverpool,West Ham,Nayef Aguerd,10/1,125/1,500/1
Liverpool,West Ham,Edson Alvarez,10/1,125/1,500/1
Liverpool,West Ham,Kurt Zouma,10/1,125/1,500/1
Liverpool,West Ham,Konstantinos Mavropanos,12/1,150/1,500/1
Liverpool,West Ham,Conor Coventry,12/1,150/1,500/1
Liverpool,West Ham,Angelo Ogbonna,14/1,200/1,500/1
Liverpool,West Ham,Aaron Cresswell,16/1,200/1,500/1
Liverpool,West Ham,Ben Johnson,16/1,200/1,500/1
Liverpool,West Ham,Emerson Palmieri,16/1,200/1,500/1
Liverpool,West Ham,Thilo Kehrer,18/1,300/1,500/1
Liverpool,West Ham,Vladimir Coufal,18/1,300/1,500/1
Sheffield Utd,Newcastle,Benie Traore,4/1,28/1,200/1
Sheffield Utd,Newcastle,Antwoine Hackford,9/2,35/1,250/1
Sheffield Utd,Newcastle,William Osula,9/2,35/1,250/1
Sheffield Utd,Newcastle,Cameron Archer,15/4,25/1,200/1
Sheffield Utd,Newcastle,Ismaila Coulibaly,11/2,45/1,250/1
Sheffield Utd,Newcastle,James McAtee,11/2,45/1,250/1
Sheffield Utd,Newcastle,Gustavo Hamer,11/2,45/1,250/1
Sheffield Utd,Newcastle,Anis Ben Slimane,15/2,66/1,400/1
Sheffield Utd,Newcastle,Andre Brooks,9/1,100/1,500/1
Sheffield Utd,Newcastle,Anel Ahmedhodzic,9/1,100/1,500/1
Sheffield Utd,Newcastle,Oliver Norwood,11/1,150/1,500/1
Sheffield Utd,Newcastle,Tom Davies,11/1,150/1,500/1
Sheffield Utd,Newcastle,Jayden Bogle,11/1,150/1,500/1
Sheffield Utd,Newcastle,Auston Trusty,12/1,200/1,500/1
Sheffield Utd,Newcastle,Vinicius Souza,12/1,200/1,500/1
Sheffield Utd,Newcastle,Jack Robinson,14/1,200/1,500/1
Sheffield Utd,Newcastle,Chris Basham,14/1,200/1,500/1
Sheffield Utd,Newcastle,Yasser Larouci,14/1,200/1,500/1
Sheffield Utd,Newcastle,Luke Thomas,16/1,250/1,500/1
Sheffield Utd,Newcastle,Femi Seriki,16/1,250/1,500/1
Sheffield Utd,Newcastle,Callum Wilson,4/5,4/1,14/1
Sheffield Utd,Newcastle,Alexander Isak,17/20,9/2,16/1
Sheffield Utd,Newcastle,Harvey Barnes,11/5,14/1,60/1
Sheffield Utd,Newcastle,Jacob Murphy,29/10,18/1,125/1
Sheffield Utd,Newcastle,Anthony Gordon,11/5,14/1,60/1
Sheffield Utd,Newcastle,Miguel Almiron,27/10,16/1,90/1
Sheffield Utd,Newcastle,Elliot Anderson,15/4,25/1,200/1
Sheffield Utd,Newcastle,Joelinton,15/4,25/1,200/1
Sheffield Utd,Newcastle,Lewis Miley,5/1,40/1,250/1
Sheffield Utd,Newcastle,Bruno Guimaraes,11/2,45/1,250/1
Sheffield Utd,Newcastle,Sean Longstaff,11/2,45/1,250/1
Sheffield Utd,Newcastle,Sandro Tonali,5/1,40/1,250/1
Sheffield Utd,Newcastle,Lewis Hall,8/1,80/1,500/1
Sheffield Utd,Newcastle,Kieran Trippier,8/1,80/1,500/1
Sheffield Utd,Newcastle,Fabian Schar,9/1,100/1,500/1
Sheffield Utd,Newcastle,Valentino Livramento,10/1,125/1,500/1
Sheffield Utd,Newcastle,Jamaal Lascelles,11/1,150/1,500/1
Sheffield Utd,Newcastle,Paul Dummett,14/1,200/1,500/1
Sheffield Utd,Newcastle,Sven Botman,14/1,200/1,500/1
Sheffield Utd,Newcastle,Matt Targett,14/1,200/1,500/1
Sheffield Utd,Newcastle,Dan Burn,14/1,200/1,500/1
