home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Wolves,Burnley,Sasa Kalajdzic,13/8,9/1,40/1
Wolves,Burnley,Matheus Cunha,7/4,10/1,45/1
Wolves,Burnley,Hwang Hee-chan,13/10,15/2,28/1
Wolves,Burnley,Fabio Silva,15/8,11/1,50/1
Wolves,Burnley,Nathan Fraser,11/5,14/1,60/1
Wolves,Burnley,Pablo Sarabia,5/2,16/1,80/1
Wolves,Burnley,Pedro Neto,13/5,16/1,90/1
Wolves,Burnley,Jean-Ricner Bellegarde,4/1,28/1,200/1
Wolves,Burnley,Tawanda Chirewa,9/2,35/1,200/1
Wolves,Burnley,Mario Lemina,11/2,45/1,250/1
Wolves,Burnley,Matthew Whittingham,6/1,50/1,300/1
Wolves,Burnley,Craig Dawson,6/1,50/1,300/1
Wolves,Burnley,Tommy Doyle,7/1,55/1,400/1
Wolves,Burnley,Boubacar Traore,17/2,80/1,500/1
Wolves,Burnley,Matt Doherty,15/2,70/1,500/1
Wolves,Burnley,Joao Gomes,17/2,80/1,500/1
Wolves,Burnley,Rayan Ait Nouri,10/1,125/1,500/1
Wolves,Burnley,Hugo Bueno,11/1,125/1,500/1
Wolves,Burnley,Toti,11/1,150/1,500/1
Wolves,Burnley,Jonny Otto,12/1,200/1,500/1
Wolves,Burnley,Santiago Bueno,12/1,200/1,500/1
Wolves,Burnley,Justin Hubner,14/1,200/1,500/1
Wolves,Burnley,Nelson Semedo,14/1,200/1,500/1
Wolves,Burnley,Max Kilman,14/1,200/1,500/1
Wolves,Burnley,Wilson Odobert,4/1,28/1,200/1
Wolves,Burnley,Zeki Amdouni,16/5,22/1,150/1
Wolves,Burnley,Mike Tresor,24/5,40/1,250/1
Wolves,Burnley,Michael Obafemi,15/4,25/1,200/1
Wolves,Burnley,Jacob Bruun Larsen,24/5,40/1,250/1
Wolves,Burnley,Jay Rodriguez,15/4,25/1,200/1
Wolves,Burnley,Anass Zaroury,24/5,40/1,250/1
Wolves,Burnley,Luca Koleosho,5/1,45/1,250/1
Wolves,Burnley,Manuel Benson,5/1,40/1,250/1
Wolves,Burnley,Aaron Ramsey,5/1,45/1,250/1
Wolves,Burnley,Nathan Redmond,6/1,50/1,300/1
Wolves,Burnley,Johann Berg Gudmundsson,13/2,55/1,300/1
Wolves,Burnley,Sander Berge,7/1,60/1,400/1
Wolves,Burnley,Josh Brownhill,13/2,55/1,400/1
Wolves,Burnley,Hannes Delcroix,12/1,200/1,500/1
Wolves,Burnley,Connor Roberts,14/1,200/1,500/1
Wolves,Burnley,Vitinho,14/1,200/1,500/1
Wolves,Burnley,Han-Noah Massengo,14/1,200/1,500/1
Wolves,Burnley,Dara O'Shea,12/1,200/1,500/1
Wolves,Burnley,Josh Cullen,14/1,200/1,500/1
Wolves,Burnley,Hjalmar Ekdal,16/1,200/1,500/1
Wolves,Burnley,Jack Cork,16/1,200/1,500/1
Wolves,Burnley,Ameen Al Dakhil,18/1,300/1,500/1
Wolves,Burnley,Louis Jordan Beyer,18/1,250/1,500/1
Wolves,Burnley,Charlie Taylor,16/1,250/1,500/1
Luton,Arsenal,Carlton Morris,9/2,33/1,200/1
Luton,Arsenal,Jacob Brown,6/1,50/1,300/1
Luton,Arsenal,Chiedozie Ogbene,7/1,55/1,400/1
Luton,Arsenal,Elijah Adebayo,7/1,55/1,400/1
