home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Man City,Everton,Erling Haaland,1/2,11/4,10/1
Man City,Everton,Julian Alvarez,13/8,9/1,40/1
Man City,Everton,Phil Foden,17/10,10/1,40/1
Man City,Everton,Oscar Bobb,2/1,12/1,50/1
Man City,Everton,Jack Grealish,2/1,12/1,50/1
Man City,Everton,Micah Hamilton,13/5,16/1,90/1
Man City,Everton,Bernardo Silva,21/10,14/1,60/1
Man City,Everton,Kevin De Bruyne,3/1,20/1,125/1
Man City,Everton,Jeremy Doku,29/10,18/1,100/1
Man City,Everton,Rodri,10/3,22/1,150/1
Man City,Everton,Matheus Nunes,4/1,28/1,200/1
Man City,Everton,Mateo Kovacic,5/1,40/1,250/1
Man City,Everton,Nathan Ake,13/2,55/1,300/1
Man City,Everton,Manuel Akanji,13/2,55/1,300/1
Man City,Everton,Rico Lewis,8/1,80/1,500/1
Man City,Everton,Mahamadou Susoho,8/1,80/1,500/1
Man City,Everton,John Stones,8/1,80/1,500/1
Man City,Everton,Josko Gvardiol,9/1,100/1,500/1
Man City,Everton,Sergio Gomez,8/1,80/1,500/1
Man City,Everton,Ruben Dias,10/1,125/1,500/1
Man City,Everton,Kyle Walker,16/1,250/1,500/1
Man City,Everton,Dominic Calvert-Lewin,5/1,40/1,250/1
Man City,Everton,Beto,11/2,45/1,300/1
Man City,Everton,Lewis Dobbin,6/1,50/1,300/1
Man City,Everton,Youssef Chermiti,6/1,50/1,300/1
Man City,Everton,Jack Harrison,13/2,50/1,300/1
Man City,Everton,Arnaut Danjuma,7/1,60/1,400/1
Man City,Everton,Dwight McNeil,9/1,100/1,500/1
Man City,Everton,Amadou Onana,10/1,125/1,500/1
Man City,Everton,James Tarkowski,12/1,200/1,500/1
Man City,Everton,Michael Keane,14/1,200/1,500/1
Man City,Everton,Vitaliy Mykolenko,14/1,200/1,500/1
Man City,Everton,James Garner,14/1,200/1,500/1
Man City,Everton,Ashley Young,14/1,200/1,500/1
Man City,Everton,Jenson Metcalfe,16/1,250/1,500/1
Man City,Everton,MacKenzie Hunt,18/1,250/1,500/1
Man City,Everton,Jarrad Branthwaite,20/1,300/1,500/1
Man City,Everton,Nathan Patterson,20/1,300/1,500/1
Man City,Everton,Ben Godfrey,20/1,300/1,500/1
Man City,Everton,Seamus Coleman,22/1,300/1,500/1
Man City,Everton,Idrissa Gueye,20/1,300/1,500/1
Fulham,Bournemouth,Rodrigo Muniz,21/10,12/1,55/1
Fulham,Bournemouth,Armando Broja,2/1,12/1,55/1
Fulham,Bournemouth,Willian,13/5,16/1,90/1
Fulham,Bournemouth,Bobby De Cordova-Reid,11/5,14/1,65/1
Fulham,Bournemouth,Kristian Sekularac,9/2,33/1,200/1
Fulham,Bournemouth,Adama Traore,18/5,25/1,200/1
Fulham,Bournemouth,Joao Palhinha,4/1,28/1,200/1
Fulham,Bournemouth,Andreas Pereira,5/1,45/1,250/1
Fulham,Bournemouth,Sasa Lukic,11/2,45/1,250/1
Fulham,Bournemouth,Joshua King,7/1,60/1,400/1
Fulham,Bournemouth,Tom Cairney,13/2,55/1,400/1
Fulham,Bournemouth,Harrison Reed,15/2,66/1,500/1
Fulham,Bournemouth,Timothy Castagne,10/1,125/1,500/1
Fulham,Bournemouth,Tosin Adarabioyo,12/1,150/1,500/1
Fulham,Bournemouth,Issa Diop,12/1,200/1,500/1
Fulham,Bournemouth,Tim Ream,16/1,250/1,500/1
Fulham,Bournemouth,Fode Ballo-Toure,16/1,250/1,500/1
Fulham,Bournemouth,Luc De Fougerolles,16/1,250/1,500/1
Fulham,Bournemouth,Antonee Robinson,16/1,250/1,500/1
Fulham,Bournemouth,Kenny Tete,16/1,250/1,500/1
Fulham,Bournemouth,Dominic Solanke,13/10,15/2,28/1
Fulham,Bournemouth,Enes Unal,15/8,11/1,50/1
Fulham,Bournemouth,Luis Sinisterra,29/10,18/1,100/1
Fulham,Bournemouth,Justin Kluivert,18/5,25/1,200/1
Fulham,Bournemouth,Antoine Semenyo,18/5,25/1,200/1
Fulham,Bournemouth,Romain Faivre,7/2,25/1,150/1
Fulham,Bournemouth,Dango Ouattara,24/5,40/1,250/1
Fulham,Bournemouth,Marcus Tavernier,11/2,45/1,300/1
Fulham,Bournemouth,Alex Scott,15/2,70/1,500/1
Fulham,Bournemouth,Ryan Christie,8/1,80/1,500/1
Fulham,Bournemouth,Marcos Senesi,10/1,125/1,500/1
Fulham,Bournemouth,Chris Mepham,16/1,250/1,500/1
Fulham,Bournemouth,Milos Kerkez,14/1,200/1,500/1
Fulham,Bournemouth,Lewis Cook,18/1,250/1,500/1
Fulham,Bournemouth,Illya Zabarnyi,22/1,300/1,500/1
Fulham,Bournemouth,Adam Smith,22/1,300/1,500/1
Fulham,Bournemouth,Lloyd Kelly,22/1,300/1,500/1
Liverpool,Burnley,Darwin Nunez,17/20,9/2,16/1
Liverpool,Burnley,Diogo Jota,8/13,16/5,12/1
Liverpool,Burnley,Cody Gakpo,13/10,15/2,28/1
Liverpool,Burnley,Luis Diaz,15/8,11/1,50/1
Liverpool,Burnley,Harvey Elliott,13/5,16/1,90/1
Liverpool,Burnley,Dominik Szoboszlai,16/5,20/1,125/1
Liverpool,Burnley,Bobby Clark,14/5,18/1,100/1
Liverpool,Burnley,Curtis Jones,3/1,20/1,125/1
Liverpool,Burnley,James McConnell,18/5,25/1,200/1
Liverpool,Burnley,Wataru Endo,4/1,28/1,200/1
Liverpool,Burnley,Ryan Gravenberch,17/5,22/1,150/1
Liverpool,Burnley,Alexis Mac Allister,17/5,22/1,150/1
Liverpool,Burnley,Trent Alexander-Arnold,24/5,40/1,250/1
Liverpool,Burnley,Thiago Alcantara,24/5,40/1,250/1
Liverpool,Burnley,Conor Bradley,11/2,45/1,250/1
Liverpool,Burnley,Virgil van Dijk,24/5,40/1,250/1
Liverpool,Burnley,Jarell Quansah,9/1,90/1,500/1
Liverpool,Burnley,Konstantinos Tsimikas,9/1,90/1,500/1
Liverpool,Burnley,Andrew Robertson,8/1,80/1,500/1
Liverpool,Burnley,Joseph Gomez,9/1,90/1,500/1
Liverpool,Burnley,David Datro Fofana,4/1,33/1,200/1
Liverpool,Burnley,Lyle Foster,4/1,28/1,200/1
Liverpool,Burnley,Jay Rodriguez,5/1,40/1,250/1
Liverpool,Burnley,Zeki Amdouni,5/1,40/1,250/1
Liverpool,Burnley,Wilson Odobert,9/2,35/1,250/1
Liverpool,Burnley,Jacob Bruun Larsen,13/2,55/1,400/1
Liverpool,Burnley,Mike Tresor,6/1,50/1,300/1
Liverpool,Burnley,Josh Brownhill,8/1,70/1,500/1
Liverpool,Burnley,Aaron Ramsey,9/1,100/1,500/1
Liverpool,Burnley,Johann Berg Gudmundsson,9/1,100/1,500/1
Liverpool,Burnley,Sander Berge,12/1,200/1,500/1
Liverpool,Burnley,Josh Cullen,16/1,200/1,500/1
Liverpool,Burnley,Han-Noah Massengo,16/1,250/1,500/1
Liverpool,Burnley,Jack Cork,16/1,250/1,500/1
Liverpool,Burnley,Vitinho,25/1,400/1,500/1
Liverpool,Burnley,Louis Jordan Beyer,22/1,400/1,500/1
Liverpool,Burnley,Dara O'Shea,22/1,400/1,500/1
Liverpool,Burnley,Charlie Taylor,25/1,400/1,500/1
Liverpool,Burnley,Lorenz Assignon,22/1,400/1,500/1
Liverpool,Burnley,Hannes Delcroix,22/1,400/1,500/1
Liverpool,Burnley,Hjalmar Ekdal,22/1,400/1,500/1
Liverpool,Burnley,Ameen Al Dakhil,25/1,400/1,500/1
Liverpool,Burnley,Maxime Esteve,33/1,400/1,500/1
Luton,Sheffield Utd,Elijah Adebayo,21/20,11/2,20/1
Luton,Sheffield Utd,Carlton Morris,2/1,12/1,55/1
Luton,Sheffield Utd,Cauley Woodrow,9/4,14/1,65/1
Luton,Sheffield Utd,Andros Townsend,16/5,20/1,125/1
Luton,Sheffield Utd,Luke Berry,10/3,22/1,150/1
Luton,Sheffield Utd,Jacob Brown,4/1,28/1,200/1
Luton,Sheffield Utd,Ross Barkley,7/2,22/1,150/1
Luton,Sheffield Utd,Tahith Chong,4/1,28/1,200/1
Luton,Sheffield Utd,Chiedozie Ogbene,5/1,40/1,250/1
Luton,Sheffield Utd,Jordan Clark,9/2,35/1,200/1
Luton,Sheffield Utd,Pelly-Ruddock Mpanzu,11/2,45/1,250/1
Luton,Sheffield Utd,Alfie Doughty,15/2,70/1,500/1
Luton,Sheffield Utd,Gabriel Osho,6/1,50/1,300/1
Luton,Sheffield Utd,Daiki Hashioka,13/2,55/1,300/1
Luton,Sheffield Utd,Albert-Mboyo Sambi Lokonga,17/2,90/1,500/1
Luton,Sheffield Utd,Mads Juel Andersen,12/1,150/1,500/1
Luton,Sheffield Utd,Dan Potts,14/1,200/1,500/1
Luton,Sheffield Utd,Teden Mengi,14/1,200/1,500/1
Luton,Sheffield Utd,Amari'i Bell,14/1,200/1,500/1
Luton,Sheffield Utd,Reece Burke,14/1,200/1,500/1
Luton,Sheffield Utd,Joe Johnson,14/1,200/1,500/1
Luton,Sheffield Utd,Oli McBurnie,12/5,14/1,70/1
Luton,Sheffield Utd,Ben Brereton Diaz,27/10,16/1,90/1
Luton,Sheffield Utd,William Osula,3/1,20/1,125/1
Luton,Sheffield Utd,Rhian Brewster,7/2,25/1,150/1
Luton,Sheffield Utd,Cameron Archer,16/5,20/1,125/1
Luton,Sheffield Utd,Daniel Jebbison,15/4,25/1,200/1
Luton,Sheffield Utd,Anis Ben Slimane,13/2,50/1,300/1
Luton,Sheffield Utd,James McAtee,9/2,35/1,250/1
Luton,Sheffield Utd,Gustavo Hamer,6/1,45/1,300/1
Luton,Sheffield Utd,Andre Brooks,8/1,80/1,500/1
Luton,Sheffield Utd,Jayden Bogle,12/1,150/1,500/1
Luton,Sheffield Utd,Tom Davies,10/1,125/1,500/1
Luton,Sheffield Utd,Oliver Norwood,10/1,125/1,500/1
