home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Brentford,Wolves,Neal Maupay,5/2,16/1,80/1
Brentford,Wolves,Yoane Wissa,23/10,14/1,66/1
Brentford,Wolves,Michael Olakigbe,12/5,14/1,70/1
Brentford,Wolves,Keane Lewis-Potter,29/10,18/1,100/1
Brentford,Wolves,Myles Peart-Harris,14/5,18/1,100/1
Brentford,Wolves,Yegor Yarmolyuk,4/1,33/1,200/1
Brentford,Wolves,Josh Dasilva,17/5,22/1,150/1
Brentford,Wolves,Mikkel Damsgaard,9/2,33/1,200/1
Brentford,Wolves,Mathias Jensen,9/2,33/1,200/1
Brentford,Wolves,Ethan Brierley,6/1,50/1,300/1
Brentford,Wolves,Shandon Baptiste,11/2,45/1,250/1
Brentford,Wolves,Vitaly Janelt,7/1,60/1,400/1
Brentford,Wolves,Saman Ghoddos,9/1,90/1,500/1
Brentford,Wolves,Nathan Collins,10/1,100/1,500/1
Brentford,Wolves,Christian Norgaard,10/1,100/1,500/1
Brentford,Wolves,Charlie Goode,11/1,150/1,500/1
Brentford,Wolves,Mathias Jorgensen,11/1,150/1,500/1
Brentford,Wolves,Val Adedokun,12/1,200/1,500/1
Brentford,Wolves,Ethan Pinnock,14/1,200/1,500/1
Brentford,Wolves,Kristoffer Ajer,12/1,200/1,500/1
Brentford,Wolves,Mads Roerslev Rasmussen,14/1,200/1,500/1
Brentford,Wolves,Kim Ji-soo,14/1,200/1,500/1
Brentford,Wolves,Matheus Cunha,12/5,14/1,70/1
Brentford,Wolves,Hwang Hee-chan,11/5,14/1,60/1
Brentford,Wolves,Sasa Kalajdzic,5/2,16/1,80/1
Brentford,Wolves,Fabio Silva,13/5,16/1,90/1
Brentford,Wolves,Pedro Neto,10/3,22/1,150/1
Brentford,Wolves,Pablo Sarabia,18/5,25/1,200/1
Brentford,Wolves,Tawanda Chirewa,19/5,28/1,200/1
Brentford,Wolves,Jean-Ricner Bellegarde,9/2,35/1,250/1
Brentford,Wolves,Matt Doherty,10/1,100/1,500/1
Brentford,Wolves,Mario Lemina,8/1,70/1,500/1
Brentford,Wolves,Tommy Doyle,9/1,90/1,500/1
Brentford,Wolves,Craig Dawson,9/1,90/1,500/1
Brentford,Wolves,Joe Hodge,17/2,80/1,500/1
Brentford,Wolves,Boubacar Traore,11/1,150/1,500/1
Brentford,Wolves,Rayan Ait Nouri,12/1,200/1,500/1
Brentford,Wolves,Hugo Bueno,14/1,200/1,500/1
Brentford,Wolves,Joao Gomes,12/1,200/1,500/1
Brentford,Wolves,Toti,16/1,250/1,500/1
Brentford,Wolves,Santiago Bueno,16/1,250/1,500/1
Brentford,Wolves,Max Kilman,18/1,250/1,500/1
Brentford,Wolves,Nelson Semedo,18/1,250/1,500/1
Chelsea,Crystal Palace,Nicolas Jackson,6/4,17/2,35/1
Chelsea,Crystal Palace,Armando Broja,2/1,12/1,50/1
Chelsea,Crystal Palace,Christopher Nkunku,15/8,11/1,50/1
Chelsea,Crystal Palace,Raheem Sterling,21/10,12/1,55/1
Chelsea,Crystal Palace,Cole Palmer,5/2,16/1,80/1
Chelsea,Crystal Palace,Mykhaylo Mudryk,9/4,14/1,66/1
Chelsea,Crystal Palace,Noni Madueke,29/10,18/1,100/1
Chelsea,Crystal Palace,Alex Matos,3/1,20/1,125/1
Chelsea,Crystal Palace,Leo Castledine,16/5,20/1,125/1
