home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Crystal Palace,Man City,Eberechi Eze,7/2,25/1,150/1
Crystal Palace,Man City,Franco Umeh-Chibueze,11/2,45/1,250/1
Crystal Palace,Man City,Odsonne Edouard,15/4,25/1,200/1
Crystal Palace,Man City,Jean-Philippe Mateta,4/1,28/1,200/1
Crystal Palace,Man City,Michael Olise,9/2,33/1,200/1
Crystal Palace,Man City,Jordan Ayew,15/2,65/1,400/1
Crystal Palace,Man City,Roshaun Mathurin,15/2,70/1,500/1
Crystal Palace,Man City,Jesurun Rak-Sakyi,7/1,60/1,400/1
Crystal Palace,Man City,Matheus Franca,15/2,70/1,500/1
Crystal Palace,Man City,Jeffrey Schlupp,11/1,125/1,500/1
Crystal Palace,Man City,Jefferson Lerma,14/1,200/1,500/1
Crystal Palace,Man City,Daniel Munoz,14/1,200/1,500/1
Crystal Palace,Man City,Joachim Andersen,14/1,200/1,500/1
Crystal Palace,Man City,Naouirou Ahamada,14/1,200/1,500/1
Crystal Palace,Man City,Adam Wharton,14/1,200/1,500/1
Crystal Palace,Man City,Will Hughes,14/1,200/1,500/1
Crystal Palace,Man City,Jairo Riedewald,16/1,250/1,500/1
Crystal Palace,Man City,David Ozoh,16/1,250/1,500/1
Crystal Palace,Man City,Chris Richards,18/1,250/1,500/1
Crystal Palace,Man City,James Tomkins,20/1,300/1,500/1
Crystal Palace,Man City,Joel Ward,25/1,400/1,500/1
Crystal Palace,Man City,Nathan Ferguson,28/1,400/1,500/1
Crystal Palace,Man City,Tyrick Mitchell,28/1,400/1,500/1
Crystal Palace,Man City,Nathaniel Clyne,28/1,400/1,500/1
Crystal Palace,Man City,Erling Haaland,4/6,17/5,12/1
Crystal Palace,Man City,Phil Foden,17/10,10/1,45/1
Crystal Palace,Man City,Julian Alvarez,21/10,12/1,55/1
Crystal Palace,Man City,Oscar Bobb,23/10,14/1,70/1
Crystal Palace,Man City,Jack Grealish,12/5,14/1,70/1
Crystal Palace,Man City,Jeremy Doku,16/5,20/1,125/1
Crystal Palace,Man City,Kevin De Bruyne,15/4,25/1,200/1
Crystal Palace,Man City,Bernardo Silva,13/5,16/1,90/1
Crystal Palace,Man City,Rodri,10/3,22/1,150/1
Crystal Palace,Man City,Mateo Kovacic,13/2,50/1,300/1
Crystal Palace,Man City,Manuel Akanji,7/1,60/1,400/1
Crystal Palace,Man City,Matheus Nunes,13/2,50/1,300/1
Crystal Palace,Man City,Sergio Gomez,15/2,66/1,500/1
Crystal Palace,Man City,John Stones,17/2,80/1,500/1
Crystal Palace,Man City,Josko Gvardiol,11/1,150/1,500/1
Crystal Palace,Man City,Rico Lewis,11/1,150/1,500/1
Crystal Palace,Man City,Ruben Dias,11/1,150/1,500/1
Aston Villa,Brentford,Ollie Watkins,6/5,13/2,25/1
Aston Villa,Brentford,Jhon Duran,6/4,17/2,35/1
Aston Villa,Brentford,Leon Bailey,15/8,11/1,50/1
Aston Villa,Brentford,Moussa Diaby,13/5,16/1,90/1
Aston Villa,Brentford,Morgan Rogers,14/5,18/1,100/1
Aston Villa,Brentford,Douglas Luiz,12/5,14/1,70/1
Aston Villa,Brentford,Omari Kellyman,18/5,25/1,200/1
Aston Villa,Brentford,Nicolo Zaniolo,17/5,22/1,150/1
Aston Villa,Brentford,John McGinn,19/5,28/1,200/1
Aston Villa,Brentford,Jacob Ramsey,18/5,25/1,200/1
Aston Villa,Brentford,Youri Tielemans,9/2,35/1,250/1
Aston Villa,Brentford,Tim Iroegbunam,11/2,45/1,300/1
Aston Villa,Brentford,Alex Moreno,15/2,65/1,400/1
Aston Villa,Brentford,Pau Torres,9/1,90/1,500/1
Aston Villa,Brentford,Kaine Kesler-Hayden,11/1,125/1,500/1
Aston Villa,Brentford,Lucas Digne,11/1,125/1,500/1
Aston Villa,Brentford,Calum Chambers,11/1,125/1,500/1
Aston Villa,Brentford,Diego Carlos,10/1,125/1,500/1
Aston Villa,Brentford,Ezri Konsa,11/1,125/1,500/1
Aston Villa,Brentford,Finley Munroe,12/1,150/1,500/1
Aston Villa,Brentford,Clement Lenglet,14/1,200/1,500/1
Aston Villa,Brentford,Ivan Toney,19/10,12/1,50/1
Aston Villa,Brentford,Bryan Mbeumo,9/4,14/1,66/1
Aston Villa,Brentford,Neal Maupay,13/5,16/1,80/1
Aston Villa,Brentford,Yoane Wissa,5/2,16/1,80/1
Aston Villa,Brentford,Mathias Jensen,11/2,45/1,250/1
Aston Villa,Brentford,Ryan Trevitt,7/1,65/1,400/1
Aston Villa,Brentford,Yegor Yarmolyuk,13/2,55/1,300/1
Aston Villa,Brentford,Saman Ghoddos,8/1,80/1,500/1
Aston Villa,Brentford,Vitaly Janelt,8/1,80/1,500/1
Aston Villa,Brentford,Mikkel Damsgaard,15/2,70/1,500/1
Aston Villa,Brentford,Keane Lewis-Potter,8/1,80/1,500/1
Aston Villa,Brentford,Shandon Baptiste,17/2,80/1,500/1
Aston Villa,Brentford,Christian Norgaard,9/1,90/1,500/1
Aston Villa,Brentford,Kristoffer Ajer,9/1,90/1,500/1
Aston Villa,Brentford,Frank Onyeka,9/1,90/1,500/1
Aston Villa,Brentford,Nathan Collins,11/1,125/1,500/1
Aston Villa,Brentford,Sergio Reguilon,12/1,200/1,500/1
Aston Villa,Brentford,Ethan Pinnock,14/1,200/1,500/1
Aston Villa,Brentford,Mathias Jorgensen,14/1,200/1,500/1
Aston Villa,Brentford,Mads Roerslev Rasmussen,14/1,200/1,500/1
Aston Villa,Brentford,Kim Ji-soo,16/1,250/1,500/1
Aston Villa,Brentford,Benjamin Fredrick,16/1,250/1,500/1
Everton,Burnley,Dominic Calvert-Lewin,8/5,9/1,40/1
Everton,Burnley,Beto,17/10,10/1,40/1
Everton,Burnley,Youssef Chermiti,2/1,12/1,55/1
Everton,Burnley,Abdoulaye Doucoure,2/1,12/1,50/1
Everton,Burnley,Arnaut Danjuma,3/1,20/1,125/1
Everton,Burnley,Jack Harrison,3/1,20/1,125/1
Everton,Burnley,Ashley Young,19/5,28/1,200/1
Everton,Burnley,Dwight McNeil,9/2,35/1,200/1
Everton,Burnley,Amadou Onana,4/1,33/1,200/1
Everton,Burnley,Jarrad Branthwaite,6/1,50/1,300/1
Everton,Burnley,James Garner,13/2,50/1,300/1
Everton,Burnley,Vitaliy Mykolenko,6/1,50/1,300/1
Everton,Burnley,Andre Gomes,11/2,45/1,250/1
Everton,Burnley,James Tarkowski,15/2,70/1,500/1
Everton,Burnley,Michael Keane,8/1,70/1,500/1
Everton,Burnley,MacKenzie Hunt,9/1,90/1,500/1
Everton,Burnley,Idrissa Gueye,10/1,100/1,500/1
Everton,Burnley,Nathan Patterson,12/1,200/1,500/1
Everton,Burnley,Ben Godfrey,12/1,200/1,500/1
