home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Aston Villa,Nottingham Forest,Ollie Watkins,13/10,7/1,28/1
Aston Villa,Nottingham Forest,Morgan Rogers,9/4,14/1,66/1
Aston Villa,Nottingham Forest,Leon Bailey,9/5,11/1,45/1
Aston Villa,Nottingham Forest,Moussa Diaby,12/5,14/1,80/1
Aston Villa,Nottingham Forest,Douglas Luiz,29/10,18/1,100/1
Aston Villa,Nottingham Forest,Nicolo Zaniolo,16/5,20/1,125/1
Aston Villa,Nottingham Forest,Jacob Ramsey,18/5,25/1,200/1
Aston Villa,Nottingham Forest,Omari Kellyman,16/5,20/1,125/1
Aston Villa,Nottingham Forest,John McGinn,16/5,20/1,125/1
Aston Villa,Nottingham Forest,Youri Tielemans,10/3,22/1,150/1
Aston Villa,Nottingham Forest,Tim Iroegbunam,6/1,50/1,300/1
Aston Villa,Nottingham Forest,Pau Torres,8/1,80/1,500/1
Aston Villa,Nottingham Forest,Matthew Cash,15/2,65/1,400/1
Aston Villa,Nottingham Forest,Calum Chambers,10/1,125/1,500/1
Aston Villa,Nottingham Forest,Alex Moreno,7/1,55/1,400/1
Aston Villa,Nottingham Forest,Lucas Digne,10/1,125/1,500/1
Aston Villa,Nottingham Forest,Finley Munroe,12/1,150/1,500/1
Aston Villa,Nottingham Forest,Kaine Kesler-Hayden,12/1,150/1,500/1
Aston Villa,Nottingham Forest,Clement Lenglet,14/1,200/1,500/1
Aston Villa,Nottingham Forest,Taiwo Awoniyi,2/1,12/1,55/1
Aston Villa,Nottingham Forest,Divock Origi,5/2,16/1,80/1
Aston Villa,Nottingham Forest,Rodrigo Ribeiro,29/10,18/1,100/1
Aston Villa,Nottingham Forest,Anthony Elanga,9/2,33/1,200/1
Aston Villa,Nottingham Forest,Giovanni Reyna,5/1,40/1,250/1
Aston Villa,Nottingham Forest,Callum Hudson-Odoi,3/1,20/1,125/1
Aston Villa,Nottingham Forest,Morgan Gibbs-White,13/2,55/1,300/1
Aston Villa,Nottingham Forest,Nicolas Dominguez,9/1,90/1,500/1
Aston Villa,Nottingham Forest,Joe Gardner,10/1,100/1,500/1
Aston Villa,Nottingham Forest,Danilo,10/1,100/1,500/1
Aston Villa,Nottingham Forest,Jamie McDonnell,11/1,150/1,500/1
Aston Villa,Nottingham Forest,Ibrahim Sangare,11/1,125/1,500/1
Aston Villa,Nottingham Forest,Ryan Yates,11/1,150/1,500/1
Aston Villa,Nottingham Forest,Cheikhou Kouyate,16/1,250/1,500/1
Aston Villa,Nottingham Forest,Nuno Tavares,16/1,250/1,500/1
Aston Villa,Nottingham Forest,Neco Williams,16/1,250/1,500/1
Aston Villa,Nottingham Forest,Harry Toffolo,16/1,250/1,500/1
Aston Villa,Nottingham Forest,Ola Aina,22/1,300/1,500/1
Aston Villa,Nottingham Forest,Felipe,20/1,300/1,500/1
Aston Villa,Nottingham Forest,Murillo,22/1,300/1,500/1
Aston Villa,Nottingham Forest,Andrew Omobamidele,22/1,300/1,500/1
Aston Villa,Nottingham Forest,Moussa Niakhate,20/1,300/1,500/1
Aston Villa,Nottingham Forest,Willy Boly,20/1,300/1,500/1
Brighton,Everton,Danny Welbeck,2/1,12/1,55/1
Brighton,Everton,Julio Enciso,23/10,14/1,66/1
Brighton,Everton,Evan Ferguson,2/1,12/1,50/1
Brighton,Everton,Simon Adingra,9/5,11/1,45/1
Brighton,Everton,Ansu Fati,2/1,12/1,50/1
Brighton,Everton,Kaoru Mitoma,13/5,16/1,90/1
Brighton,Everton,Pascal Gross,15/4,25/1,200/1
Brighton,Everton,Facundo Buonanotte,3/1,20/1,125/1
Brighton,Everton,Benicio Baker-Boaitey,4/1,33/1,200/1
Brighton,Everton,James Milner,15/2,66/1,500/1
Brighton,Everton,Adam Lallana,4/1,28/1,200/1
Brighton,Everton,Lewis Dunk,15/2,66/1,500/1
Brighton,Everton,Jakub Moder,4/1,33/1,200/1
Brighton,Everton,Carlos Baleba,9/1,90/1,500/1
Brighton,Everton,Billy Gilmour,9/1,90/1,500/1
Brighton,Everton,Adam Webster,10/1,125/1,500/1
Brighton,Everton,Jan Paul van Hecke,10/1,125/1,500/1
Brighton,Everton,Pervis Estupinan,6/1,50/1,300/1
Brighton,Everton,Joel Veltman,11/1,150/1,500/1
Brighton,Everton,Tariq Lamptey,11/1,150/1,500/1
Brighton,Everton,Igor Julio,14/1,200/1,500/1
Brighton,Everton,Dominic Calvert-Lewin,23/10,14/1,70/1
Brighton,Everton,Beto,14/5,18/1,100/1
Brighton,Everton,Lewis Dobbin,3/1,20/1,125/1
Brighton,Everton,Youssef Chermiti,16/5,22/1,125/1
Brighton,Everton,Abdoulaye Doucoure,12/5,14/1,70/1
Brighton,Everton,Jack Harrison,19/5,28/1,200/1
Brighton,Everton,Dwight McNeil,5/1,40/1,250/1
Brighton,Everton,Andre Gomes,13/2,55/1,300/1
Brighton,Everton,James Garner,15/2,70/1,500/1
Brighton,Everton,Vitaliy Mykolenko,8/1,70/1,500/1
Brighton,Everton,James Tarkowski,9/1,90/1,500/1
Brighton,Everton,Ashley Young,6/1,50/1,300/1
Brighton,Everton,Michael Keane,10/1,100/1,500/1
Brighton,Everton,Amadou Onana,11/2,45/1,250/1
Brighton,Everton,MacKenzie Hunt,12/1,200/1,500/1
Brighton,Everton,Idrissa Gueye,14/1,200/1,500/1
Brighton,Everton,Jarrad Branthwaite,14/1,200/1,500/1
Brighton,Everton,Nathan Patterson,14/1,200/1,500/1
Brighton,Everton,Seamus Coleman,14/1,200/1,500/1
Brighton,Everton,Ben Godfrey,16/1,250/1,500/1
Crystal Palace,Burnley,Odsonne Edouard,8/5,9/1,40/1
Crystal Palace,Burnley,Eberechi Eze,8/5,9/1,40/1
Crystal Palace,Burnley,Jean-Philippe Mateta,23/10,14/1,66/1
Crystal Palace,Burnley,Franco Umeh-Chibueze,3/1,20/1,125/1
Crystal Palace,Burnley,Matheus Franca,19/5,28/1,200/1
Crystal Palace,Burnley,Jordan Ayew,17/5,22/1,150/1
Crystal Palace,Burnley,Jeffrey Schlupp,4/1,33/1,200/1
Crystal Palace,Burnley,Jadan Raymond,5/1,45/1,250/1
Crystal Palace,Burnley,Jefferson Lerma,11/2,45/1,250/1
Crystal Palace,Burnley,Naouirou Ahamada,17/2,90/1,500/1
Crystal Palace,Burnley,Will Hughes,17/2,90/1,500/1
Crystal Palace,Burnley,Jairo Riedewald,10/1,100/1,500/1
Crystal Palace,Burnley,Adam Wharton,13/2,55/1,400/1
Crystal Palace,Burnley,David Ozoh,10/1,100/1,500/1
Crystal Palace,Burnley,Daniel Munoz,15/2,66/1,500/1
Crystal Palace,Burnley,Chris Richards,12/1,150/1,500/1
Crystal Palace,Burnley,Marc Guehi,12/1,200/1,500/1
Crystal Palace,Burnley,James Tomkins,12/1,200/1,500/1
Crystal Palace,Burnley,Tyrick Mitchell,14/1,200/1,500/1
Crystal Palace,Burnley,Joachim Andersen,7/1,60/1,400/1
Crystal Palace,Burnley,Nathan Ferguson,14/1,200/1,500/1
Crystal Palace,Burnley,Joel Ward,14/1,200/1,500/1
Crystal Palace,Burnley,Nathaniel Clyne,18/1,250/1,500/1
Crystal Palace,Burnley,Jay Rodriguez,15/4,25/1,200/1
Crystal Palace,Burnley,David Datro Fofana,27/10,16/1,90/1
Crystal Palace,Burnley,Wilson Odobert,15/4,25/1,200/1
Crystal Palace,Burnley,Zeki Amdouni,9/2,33/1,200/1
Crystal Palace,Burnley,Mike Tresor,5/1,40/1,250/1
Crystal Palace,Burnley,Jacob Bruun Larsen,9/2,33/1,200/1
Crystal Palace,Burnley,Manuel Benson,13/2,55/1,300/1
Crystal Palace,Burnley,Josh Brownhill,11/2,45/1,300/1
Crystal Palace,Burnley,Johann Berg Gudmundsson,8/1,70/1,500/1
Crystal Palace,Burnley,Sander Berge,11/1,125/1,500/1
Crystal Palace,Burnley,Han-Noah Massengo,14/1,200/1,500/1
Crystal Palace,Burnley,Jack Cork,14/1,200/1,500/1
Crystal Palace,Burnley,Josh Cullen,14/1,200/1,500/1
Crystal Palace,Burnley,Dara O'Shea,20/1,300/1,500/1
Crystal Palace,Burnley,Hjalmar Ekdal,20/1,300/1,500/1
Crystal Palace,Burnley,Vitinho,22/1,300/1,500/1
Crystal Palace,Burnley,Lorenz Assignon,22/1,300/1,500/1
Crystal Palace,Burnley,Ameen Al Dakhil,22/1,300/1,500/1
Crystal Palace,Burnley,Hannes Delcroix,22/1,400/1,500/1
Crystal Palace,Burnley,Charlie Taylor,22/1,300/1,500/1
Crystal Palace,Burnley,Maxime Esteve,25/1,400/1,500/1
Man Utd,Fulham,Rasmus Hojlund,21/20,6/1,22/1
Man Utd,Fulham,Marcus Rashford,5/4,7/1,28/1
Man Utd,Fulham,Alejandro Garnacho,6/4,17/2,40/1
Man Utd,Fulham,Amad Diallo,11/5,14/1,65/1
Man Utd,Fulham,Omari Forson,11/5,14/1,65/1
Man Utd,Fulham,Bruno Fernandes,11/5,14/1,65/1
Man Utd,Fulham,Antony,11/5,14/1,65/1
Man Utd,Fulham,Scott McTominay,11/5,14/1,65/1
Man Utd,Fulham,Casemiro,9/2,35/1,250/1
Man Utd,Fulham,Christian Eriksen,6/1,45/1,300/1
Man Utd,Fulham,Kobbie Mainoo,11/2,45/1,300/1
Man Utd,Fulham,Harry Maguire,8/1,70/1,500/1
Man Utd,Fulham,Sofyan Amrabat,10/1,125/1,500/1
Man Utd,Fulham,Diogo Dalot,10/1,125/1,500/1
Man Utd,Fulham,Jonny Evans,12/1,200/1,500/1
Man Utd,Fulham,Willy Kambwala,12/1,150/1,500/1
Man Utd,Fulham,Raphael Varane,12/1,200/1,500/1
Man Utd,Fulham,Victor Lindelof,14/1,200/1,500/1
Man Utd,Fulham,Rodrigo Muniz,15/8,11/1,45/1
Man Utd,Fulham,Armando Broja,11/5,14/1,60/1
Man Utd,Fulham,Willian,4/1,28/1,200/1
Man Utd,Fulham,Bobby De Cordova-Reid,14/5,18/1,100/1
Man Utd,Fulham,Adama Traore,5/1,40/1,250/1
Man Utd,Fulham,Harry Wilson,6/1,50/1,300/1
Man Utd,Fulham,Andreas Pereira,15/2,65/1,400/1
Man Utd,Fulham,Kristian Sekularac,11/2,45/1,250/1
Man Utd,Fulham,Alex Iwobi,4/1,28/1,200/1
Man Utd,Fulham,Sasa Lukic,8/1,80/1,500/1
Man Utd,Fulham,Matt Dibley-Dias,15/2,70/1,500/1
Man Utd,Fulham,Tom Cairney,9/1,90/1,500/1
Man Utd,Fulham,Joshua King,9/1,90/1,500/1
Man Utd,Fulham,Harrison Reed,9/1,100/1,500/1
Man Utd,Fulham,Tosin Adarabioyo,16/1,200/1,500/1
Man Utd,Fulham,Timothy Castagne,16/1,250/1,500/1
Man Utd,Fulham,Calvin Bassey,16/1,250/1,500/1
Man Utd,Fulham,Issa Diop,16/1,250/1,500/1
Man Utd,Fulham,Fode Ballo-Toure,20/1,300/1,500/1
Man Utd,Fulham,Antonee Robinson,20/1,300/1,500/1
Man Utd,Fulham,Kenny Tete,20/1,300/1,500/1
Man Utd,Fulham,Luc De Fougerolles,20/1,300/1,500/1
Man Utd,Fulham,Tim Ream,25/1,400/1,500/1
Bournemouth,Man City,Dominic Solanke,17/10,10/1,45/1
Bournemouth,Man City,Enes Unal,14/5,18/1,100/1
Bournemouth,Man City,Antoine Semenyo,4/1,33/1,200/1
Bournemouth,Man City,Romain Faivre,9/2,35/1,250/1
Bournemouth,Man City,Luis Sinisterra,4/1,33/1,200/1
Bournemouth,Man City,Dango Ouattara,15/2,70/1,500/1
Bournemouth,Man City,Justin Kluivert,5/1,40/1,250/1
Bournemouth,Man City,Marcos Senesi,17/2,80/1,500/1
Bournemouth,Man City,Alex Scott,17/2,80/1,500/1
Bournemouth,Man City,Dominic Sadi,11/2,45/1,250/1
Bournemouth,Man City,Ryan Christie,9/1,90/1,500/1
Bournemouth,Man City,Marcus Tavernier,7/1,60/1,400/1
Bournemouth,Man City,Milos Kerkez,18/1,250/1,500/1
Bournemouth,Man City,Lewis Cook,18/1,250/1,500/1
Bournemouth,Man City,Illya Zabarnyi,22/1,300/1,500/1
Bournemouth,Man City,Maxwell Kinsey-Wellings,22/1,300/1,500/1
Bournemouth,Man City,Chris Mepham,22/1,300/1,500/1
Bournemouth,Man City,Lloyd Kelly,28/1,400/1,500/1
Bournemouth,Man City,Adam Smith,28/1,400/1,500/1
