home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Everton,Tottenham,Dominic Calvert-Lewin,7/4,10/1,45/1
Everton,Tottenham,Beto,11/5,14/1,60/1
Everton,Tottenham,Youssef Chermiti,12/5,16/1,70/1
Everton,Tottenham,Lewis Dobbin,27/10,18/1,90/1
Everton,Tottenham,Arnaut Danjuma,29/10,18/1,100/1
Everton,Tottenham,Dwight McNeil,16/5,20/1,125/1
Everton,Tottenham,Jack Harrison,17/5,22/1,150/1
Everton,Tottenham,James Garner,24/5,40/1,250/1
Everton,Tottenham,Amadou Onana,11/2,45/1,250/1
Everton,Tottenham,Tyler Onyango,7/1,60/1,400/1
Everton,Tottenham,James Tarkowski,7/1,60/1,400/1
Everton,Tottenham,Michael Keane,9/1,90/1,500/1
Everton,Tottenham,Jenson Metcalfe,9/1,90/1,500/1
Everton,Tottenham,Ashley Young,10/1,125/1,500/1
Everton,Tottenham,MacKenzie Hunt,10/1,100/1,500/1
Everton,Tottenham,Vitaliy Mykolenko,10/1,125/1,500/1
Everton,Tottenham,Idrissa Gueye,11/1,125/1,500/1
Everton,Tottenham,Ben Godfrey,14/1,200/1,500/1
Everton,Tottenham,Nathan Patterson,14/1,200/1,500/1
Everton,Tottenham,Elijah Campbell,14/1,200/1,500/1
Everton,Tottenham,Jarrad Branthwaite,14/1,200/1,500/1
Everton,Tottenham,Seamus Coleman,14/1,200/1,500/1
Everton,Tottenham,Richarlison,9/5,11/1,45/1
Everton,Tottenham,Dane Scarlett,13/5,16/1,90/1
Everton,Tottenham,James Maddison,27/10,16/1,90/1
Everton,Tottenham,Timo Werner,29/10,18/1,100/1
Everton,Tottenham,Brennan Johnson,3/1,20/1,125/1
Everton,Tottenham,Dejan Kulusevski,18/5,25/1,200/1
Everton,Tottenham,Yago Santiago,18/5,25/1,200/1
Everton,Tottenham,Rodrigo Bentancur,4/1,28/1,200/1
Everton,Tottenham,Giovani Lo Celso,4/1,28/1,200/1
Everton,Tottenham,Bryan Gil,19/5,28/1,200/1
Everton,Tottenham,Pedro Porro,7/1,65/1,400/1
Everton,Tottenham,Cristian Romero,7/1,65/1,400/1
Everton,Tottenham,Radu Dragusin,15/2,66/1,500/1
Everton,Tottenham,Pape Matar Sarr,15/2,66/1,500/1
Everton,Tottenham,Ryan Sessegnon,8/1,80/1,500/1
Everton,Tottenham,Pierre-Emile Hojbjerg,8/1,80/1,500/1
Everton,Tottenham,Oliver Skipp,10/1,100/1,500/1
Everton,Tottenham,Destiny Udogie,11/1,125/1,500/1
Everton,Tottenham,Ben Davies,12/1,150/1,500/1
Everton,Tottenham,Micky van de Ven,12/1,150/1,500/1
Everton,Tottenham,Emerson Royal,12/1,150/1,500/1
Everton,Tottenham,Alfie Dorrington,14/1,200/1,500/1
Brighton,Crystal Palace,Joao Pedro,7/5,8/1,33/1
Brighton,Crystal Palace,Danny Welbeck,2/1,12/1,55/1
Brighton,Crystal Palace,Evan Ferguson,9/5,11/1,45/1
Brighton,Crystal Palace,Facundo Buonanotte,17/5,22/1,150/1
Brighton,Crystal Palace,Pascal Gross,18/5,25/1,200/1
Brighton,Crystal Palace,Jakub Moder,19/5,28/1,200/1
Brighton,Crystal Palace,Adam Lallana,9/2,33/1,200/1
Brighton,Crystal Palace,Benicio Baker-Boaitey,24/5,40/1,250/1
Brighton,Crystal Palace,Cameron Peupion,9/2,35/1,250/1
Brighton,Crystal Palace,Jack Hinshelwood,6/1,50/1,300/1
Brighton,Crystal Palace,James Milner,13/2,55/1,300/1
Brighton,Crystal Palace,Pervis Estupinan,15/2,66/1,500/1
Brighton,Crystal Palace,Mahmoud Dahoud,15/2,70/1,500/1
Brighton,Crystal Palace,Carlos Baleba,10/1,100/1,500/1
Brighton,Crystal Palace,Lewis Dunk,12/1,150/1,500/1
Brighton,Crystal Palace,Billy Gilmour,11/1,125/1,500/1
Brighton,Crystal Palace,Adam Webster,12/1,150/1,500/1
Brighton,Crystal Palace,Jan Paul van Hecke,12/1,150/1,500/1
Brighton,Crystal Palace,Tariq Lamptey,12/1,150/1,500/1
