home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Arsenal,Wolves,Gabriel Jesus,6/4,17/2,40/1
Arsenal,Wolves,Bukayo Saka,8/5,9/1,40/1
Arsenal,Wolves,Eddie Nketiah,6/4,17/2,40/1
Arsenal,Wolves,Gabriel Martinelli,7/4,10/1,45/1
Arsenal,Wolves,Leandro Trossard,9/5,11/1,45/1
Arsenal,Wolves,Martin Odegaard,15/8,11/1,50/1
Arsenal,Wolves,Kai Havertz,2/1,12/1,55/1
Arsenal,Wolves,Reiss Nelson,2/1,12/1,55/1
Arsenal,Wolves,Charles Sagoe Junior,11/5,14/1,60/1
Arsenal,Wolves,Amario Cozier-Duberry,9/4,14/1,66/1
Arsenal,Wolves,Jorginho,9/2,35/1,250/1
Arsenal,Wolves,Declan Rice,9/2,35/1,250/1
Arsenal,Wolves,Mohamed Elneny,11/2,45/1,250/1
Arsenal,Wolves,Gabriel Magalhaes,9/1,90/1,500/1
Arsenal,Wolves,William Saliba,10/1,125/1,500/1
Arsenal,Wolves,Oleksandr Zinchenko,10/1,125/1,500/1
Arsenal,Wolves,Jakub Kiwior,11/1,150/1,500/1
Arsenal,Wolves,Ben White,12/1,200/1,500/1
Arsenal,Wolves,Takehiro Tomiyasu,14/1,200/1,500/1
Arsenal,Wolves,Cedric Soares,14/1,200/1,500/1
Arsenal,Wolves,Fabio Silva,9/2,35/1,250/1
Arsenal,Wolves,Sasa Kalajdzic,9/2,33/1,200/1
Arsenal,Wolves,Hwang Hee-chan,18/5,25/1,200/1
Arsenal,Wolves,Matheus Cunha,9/2,35/1,200/1
Arsenal,Wolves,Nathan Fraser,5/1,40/1,250/1
Arsenal,Wolves,Pablo Sarabia,11/2,45/1,250/1
Arsenal,Wolves,Jean-Ricner Bellegarde,10/1,125/1,500/1
Arsenal,Wolves,Tommy Doyle,14/1,200/1,500/1
Arsenal,Wolves,Craig Dawson,14/1,200/1,500/1
Arsenal,Wolves,Matt Doherty,14/1,200/1,500/1
Arsenal,Wolves,Rayan Ait Nouri,18/1,250/1,500/1
Arsenal,Wolves,Boubacar Traore,16/1,250/1,500/1
Arsenal,Wolves,Hugo Bueno,20/1,300/1,500/1
Arsenal,Wolves,Toti,18/1,250/1,500/1
Arsenal,Wolves,Max Kilman,22/1,400/1,500/1
Arsenal,Wolves,Santiago Bueno,22/1,400/1,500/1
Arsenal,Wolves,Jonny Otto,22/1,400/1,500/1
Arsenal,Wolves,Nelson Semedo,28/1,400/1,500/1
Brentford,Luton,Bryan Mbeumo,5/4,7/1,25/1
Brentford,Luton,Yoane Wissa,13/8,9/1,40/1
Brentford,Luton,Neal Maupay,6/4,17/2,35/1
Brentford,Luton,Keane Lewis-Potter,2/1,12/1,55/1
Brentford,Luton,Myles Peart-Harris,23/10,14/1,70/1
Brentford,Luton,Michael Olakigbe,11/5,14/1,60/1
Brentford,Luton,Yegor Yarmolyuk,5/2,16/1,80/1
Brentford,Luton,Josh Dasilva,29/10,18/1,100/1
Brentford,Luton,Mikkel Damsgaard,7/2,25/1,150/1
Brentford,Luton,Mathias Jensen,16/5,22/1,125/1
Brentford,Luton,Shandon Baptiste,5/1,40/1,250/1
Brentford,Luton,Frank Onyeka,11/2,45/1,250/1
Brentford,Luton,Ethan Brierley,5/1,40/1,250/1
Brentford,Luton,Vitaly Janelt,6/1,50/1,300/1
Brentford,Luton,Saman Ghoddos,13/2,55/1,300/1
Brentford,Luton,Christian Norgaard,13/2,55/1,300/1
Brentford,Luton,Ethan Pinnock,17/2,90/1,500/1
Brentford,Luton,Mathias Jorgensen,9/1,100/1,500/1
Brentford,Luton,Ben Mee,17/2,80/1,500/1
Brentford,Luton,Val Adedokun,10/1,125/1,500/1
Brentford,Luton,Kristoffer Ajer,10/1,125/1,500/1
Brentford,Luton,Charlie Goode,10/1,125/1,500/1
Brentford,Luton,Kim Ji-soo,12/1,150/1,500/1
Brentford,Luton,Mads Roerslev Rasmussen,12/1,150/1,500/1
Brentford,Luton,Carlton Morris,14/5,18/1,100/1
Brentford,Luton,Jacob Brown,4/1,28/1,200/1
Brentford,Luton,Elijah Adebayo,9/2,35/1,200/1
Brentford,Luton,Cauley Woodrow,24/5,40/1,250/1
Brentford,Luton,Luke Berry,6/1,50/1,300/1
Brentford,Luton,Chiedozie Ogbene,9/2,35/1,200/1
Brentford,Luton,Andros Townsend,6/1,50/1,300/1
Brentford,Luton,Tahith Chong,7/1,60/1,400/1
Brentford,Luton,Zack Nelson,13/2,55/1,300/1
Brentford,Luton,Ross Barkley,13/2,55/1,400/1
Brentford,Luton,Jayden Luker,11/1,125/1,500/1
Brentford,Luton,Pelly-Ruddock Mpanzu,12/1,150/1,500/1
Brentford,Luton,Alfie Doughty,12/1,150/1,500/1
Brentford,Luton,Albert-Mboyo Sambi Lokonga,12/1,150/1,500/1
Brentford,Luton,Jordan Clark,14/1,200/1,500/1
Brentford,Luton,Tom Lockyer,14/1,200/1,500/1
Brentford,Luton,Gabriel Osho,14/1,200/1,500/1
Brentford,Luton,Ryan Giles,16/1,250/1,500/1
Brentford,Luton,Marvelous Nakamba,18/1,250/1,500/1
Brentford,Luton,Issa Kabore,16/1,250/1,500/1
Brentford,Luton,Amari'i Bell,20/1,300/1,500/1
Brentford,Luton,Joe Johnson,25/1,400/1,500/1
Brentford,Luton,Teden Mengi,22/1,400/1,500/1
Burnley,Sheffield Utd,Zeki Amdouni,19/10,12/1,50/1
Burnley,Sheffield Utd,Michael Obafemi,9/4,14/1,65/1
Burnley,Sheffield Utd,Jay Rodriguez,9/4,14/1,65/1
Burnley,Sheffield Utd,Wilson Odobert,5/2,16/1,80/1
Burnley,Sheffield Utd,Anass Zaroury,29/10,18/1,100/1
Burnley,Sheffield Utd,Jacob Bruun Larsen,3/1,20/1,125/1
Burnley,Sheffield Utd,Luca Koleosho,16/5,22/1,125/1
Burnley,Sheffield Utd,Mike Tresor,29/10,18/1,100/1
Burnley,Sheffield Utd,Manuel Benson,16/5,20/1,125/1
Burnley,Sheffield Utd,Aaron Ramsey,16/5,22/1,125/1
Burnley,Sheffield Utd,Nathan Redmond,15/4,28/1,200/1
Burnley,Sheffield Utd,Josh Brownhill,4/1,33/1,200/1
Burnley,Sheffield Utd,Johann Berg Gudmundsson,4/1,28/1,200/1
Burnley,Sheffield Utd,Sander Berge,9/2,35/1,200/1
Burnley,Sheffield Utd,Connor Roberts,9/1,100/1,500/1
Burnley,Sheffield Utd,Vitinho,9/1,100/1,500/1
Burnley,Sheffield Utd,Dara O'Shea,9/1,90/1,500/1
Burnley,Sheffield Utd,Hannes Delcroix,9/1,90/1,500/1
Burnley,Sheffield Utd,Josh Cullen,10/1,125/1,500/1
Burnley,Sheffield Utd,Han-Noah Massengo,10/1,100/1,500/1
Burnley,Sheffield Utd,Hjalmar Ekdal,11/1,125/1,500/1
Burnley,Sheffield Utd,Jack Cork,11/1,125/1,500/1
Burnley,Sheffield Utd,Charlie Taylor,12/1,200/1,500/1
Burnley,Sheffield Utd,Ameen Al Dakhil,14/1,200/1,500/1
Burnley,Sheffield Utd,Louis Jordan Beyer,14/1,200/1,500/1
Burnley,Sheffield Utd,Cameron Archer,3/1,20/1,125/1
Burnley,Sheffield Utd,Oli McBurnie,16/5,22/1,150/1
Burnley,Sheffield Utd,Rhian Brewster,19/5,28/1,200/1
Burnley,Sheffield Utd,Benie Traore,4/1,28/1,200/1
Burnley,Sheffield Utd,Gustavo Hamer,19/5,28/1,200/1
Burnley,Sheffield Utd,William Osula,15/4,28/1,200/1
Burnley,Sheffield Utd,James McAtee,9/2,35/1,200/1
Burnley,Sheffield Utd,Ryan One,11/2,45/1,300/1
Burnley,Sheffield Utd,Anis Ben Slimane,7/1,60/1,400/1
Burnley,Sheffield Utd,Andre Brooks,7/1,60/1,400/1
Burnley,Sheffield Utd,Oliver Norwood,9/1,100/1,500/1
Burnley,Sheffield Utd,John Fleck,10/1,125/1,500/1
Burnley,Sheffield Utd,Anel Ahmedhodzic,10/1,125/1,500/1
Burnley,Sheffield Utd,Jayden Bogle,12/1,150/1,500/1
Burnley,Sheffield Utd,Ben Osborn,12/1,200/1,500/1
Burnley,Sheffield Utd,Vinicius Souza,14/1,200/1,500/1
Burnley,Sheffield Utd,Yasser Larouci,14/1,200/1,500/1
Burnley,Sheffield Utd,George Baldock,14/1,200/1,500/1
Burnley,Sheffield Utd,Max Lowe,16/1,200/1,500/1
Burnley,Sheffield Utd,Auston Trusty,16/1,200/1,500/1
Burnley,Sheffield Utd,Jack Robinson,18/1,250/1,500/1
Burnley,Sheffield Utd,Jili Buyabu,18/1,250/1,500/1
Burnley,Sheffield Utd,Luke Thomas,20/1,300/1,500/1
Burnley,Sheffield Utd,Femi Seriki,20/1,300/1,500/1
Nottingham Forest,Everton,Chris Wood,23/10,14/1,70/1
Nottingham Forest,Everton,Divock Origi,23/10,14/1,66/1
Nottingham Forest,Everton,Morgan Gibbs-White,18/5,25/1,200/1
Nottingham Forest,Everton,Anthony Elanga,3/1,20/1,125/1
Nottingham Forest,Everton,Callum Hudson-Odoi,19/5,28/1,200/1
Nottingham Forest,Everton,Nicolas Dominguez,9/2,35/1,250/1
Nottingham Forest,Everton,Brandon Aguilera,24/5,40/1,250/1
Nottingham Forest,Everton,Danilo,11/2,45/1,300/1
Nottingham Forest,Everton,Ibrahim Sangare,13/2,55/1,400/1
Nottingham Forest,Everton,Andrey Santos,6/1,50/1,300/1
Nottingham Forest,Everton,Ryan Yates,8/1,70/1,500/1
Nottingham Forest,Everton,Nuno Tavares,10/1,125/1,500/1
Nottingham Forest,Everton,Orel Mangala,11/1,125/1,500/1
Nottingham Forest,Everton,Murillo,12/1,200/1,500/1
Nottingham Forest,Everton,Neco Williams,12/1,200/1,500/1
Nottingham Forest,Everton,Willy Boly,12/1,200/1,500/1
Nottingham Forest,Everton,Serge Aurier,14/1,200/1,500/1
Nottingham Forest,Everton,Gonzalo Montiel,14/1,200/1,500/1
Nottingham Forest,Everton,Harry Toffolo,14/1,200/1,500/1
Nottingham Forest,Everton,Cheikhou Kouyate,14/1,200/1,500/1
Nottingham Forest,Everton,Felipe,14/1,200/1,500/1
Nottingham Forest,Everton,Joe Worrall,16/1,250/1,500/1
Nottingham Forest,Everton,Scott McKenna,14/1,200/1,500/1
Nottingham Forest,Everton,Moussa Niakhate,14/1,200/1,500/1
Nottingham Forest,Everton,Ola Aina,14/1,200/1,500/1
Nottingham Forest,Everton,Dominic Calvert-Lewin,11/5,14/1,60/1
Nottingham Forest,Everton,Beto,27/10,18/1,90/1
Nottingham Forest,Everton,Arnaut Danjuma,13/5,16/1,90/1
Nottingham Forest,Everton,Youssef Chermiti,14/5,18/1,100/1
Nottingham Forest,Everton,Lewis Dobbin,16/5,22/1,150/1
Nottingham Forest,Everton,Abdoulaye Doucoure,27/10,18/1,90/1
Nottingham Forest,Everton,Jack Harrison,9/2,35/1,200/1
Nottingham Forest,Everton,Dwight McNeil,9/2,33/1,200/1
Nottingham Forest,Everton,MacKenzie Hunt,15/2,66/1,500/1
Nottingham Forest,Everton,James Garner,7/1,55/1,400/1
Nottingham Forest,Everton,Amadou Onana,7/1,55/1,400/1
Nottingham Forest,Everton,Idrissa Gueye,17/2,80/1,500/1
Nottingham Forest,Everton,Michael Keane,10/1,100/1,500/1
Nottingham Forest,Everton,James Tarkowski,9/1,100/1,500/1
Nottingham Forest,Everton,Tyler Onyango,10/1,100/1,500/1
Nottingham Forest,Everton,Vitaliy Mykolenko,12/1,150/1,500/1
Nottingham Forest,Everton,Andre Gomes,11/1,125/1,500/1
Nottingham Forest,Everton,Ashley Young,12/1,200/1,500/1
