home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Luton,Tottenham,Carlton Morris,5/2,16/1,80/1
Luton,Tottenham,Chiedozie Ogbene,15/4,25/1,200/1
Luton,Tottenham,Luke Berry,4/1,33/1,200/1
Luton,Tottenham,Elijah Adebayo,15/4,25/1,200/1
Luton,Tottenham,Cauley Woodrow,7/2,25/1,150/1
Luton,Tottenham,Tahith Chong,5/1,40/1,250/1
Luton,Tottenham,Jacob Brown,16/5,22/1,150/1
Luton,Tottenham,Ross Barkley,6/1,50/1,300/1
Luton,Tottenham,Alfie Doughty,10/1,100/1,500/1
Luton,Tottenham,Pelly-Ruddock Mpanzu,11/1,125/1,500/1
Luton,Tottenham,Ryan Giles,12/1,200/1,500/1
Luton,Tottenham,Tom Lockyer,12/1,200/1,500/1
Luton,Tottenham,Mads Juel Andersen,12/1,200/1,500/1
Luton,Tottenham,Reece Burke,14/1,200/1,500/1
Luton,Tottenham,Marvelous Nakamba,16/1,250/1,500/1
Luton,Tottenham,Issa Kabore,16/1,250/1,500/1
Luton,Tottenham,Teden Mengi,18/1,250/1,500/1
Luton,Tottenham,Joe Johnson,18/1,250/1,500/1
Luton,Tottenham,Amari'i Bell,18/1,250/1,500/1
Luton,Tottenham,Heung-min Son,11/10,6/1,22/1
Luton,Tottenham,Alejo Veliz,9/5,11/1,45/1
Luton,Tottenham,Brennan Johnson,9/5,11/1,45/1
Luton,Tottenham,Richarlison,9/5,11/1,45/1
Luton,Tottenham,Jamie Donley,2/1,12/1,55/1
Luton,Tottenham,James Maddison,8/5,9/1,40/1
Luton,Tottenham,Manor Solomon,5/2,16/1,80/1
Luton,Tottenham,Dejan Kulusevski,3/1,20/1,125/1
Luton,Tottenham,Pierre-Emile Hojbjerg,6/1,50/1,300/1
Luton,Tottenham,Pape Matar Sarr,7/1,60/1,400/1
Luton,Tottenham,Pedro Porro,7/1,60/1,400/1
Luton,Tottenham,Cristian Romero,17/2,80/1,500/1
Luton,Tottenham,Oliver Skipp,17/2,80/1,500/1
Luton,Tottenham,Emerson Royal,17/2,80/1,500/1
Luton,Tottenham,Eric Dier,9/1,90/1,500/1
Luton,Tottenham,Destiny Udogie,9/1,90/1,500/1
Luton,Tottenham,Yves Bissouma,10/1,100/1,500/1
Luton,Tottenham,Ben Davies,10/1,100/1,500/1
Luton,Tottenham,Ashley Phillips,12/1,200/1,500/1
Luton,Tottenham,Micky van de Ven,12/1,200/1,500/1
Burnley,Chelsea,Jay Rodriguez,10/3,22/1,150/1
Burnley,Chelsea,Zeki Amdouni,3/1,20/1,125/1
Burnley,Chelsea,Lyle Foster,10/3,22/1,150/1
Burnley,Chelsea,Wilson Odobert,11/2,45/1,300/1
Burnley,Chelsea,Sander Berge,11/2,45/1,300/1
Burnley,Chelsea,Jacob Bruun Larsen,11/2,45/1,300/1
Burnley,Chelsea,Mike Tresor,11/2,45/1,300/1
Burnley,Chelsea,Luca Koleosho,5/1,40/1,250/1
Burnley,Chelsea,Anass Zaroury,5/1,40/1,250/1
Burnley,Chelsea,Josh Brownhill,15/2,70/1,500/1
Burnley,Chelsea,Aaron Ramsey,11/2,45/1,300/1
Burnley,Chelsea,Vitinho,12/1,150/1,500/1
Burnley,Chelsea,Han-Noah Massengo,12/1,150/1,500/1
Burnley,Chelsea,Connor Roberts,12/1,150/1,500/1
Burnley,Chelsea,Hjalmar Ekdal,12/1,150/1,500/1
Burnley,Chelsea,Dara O'Shea,12/1,150/1,500/1
Burnley,Chelsea,Josh Cullen,12/1,150/1,500/1
Burnley,Chelsea,Jack Cork,12/1,150/1,500/1
Burnley,Chelsea,Louis Jordan Beyer,14/1,200/1,500/1
Burnley,Chelsea,Hannes Delcroix,16/1,250/1,500/1
Burnley,Chelsea,Ameen Al Dakhil,16/1,250/1,500/1
Burnley,Chelsea,Charlie Taylor,16/1,250/1,500/1
Burnley,Chelsea,Nicolas Jackson,7/4,10/1,45/1
Burnley,Chelsea,Raheem Sterling,2/1,12/1,55/1
Burnley,Chelsea,Armando Broja,7/4,10/1,45/1
Burnley,Chelsea,Deivid Washington,9/4,14/1,66/1
Burnley,Chelsea,Alex Matos,3/1,20/1,125/1
Burnley,Chelsea,Noni Madueke,11/4,18/1,100/1
Burnley,Chelsea,Cole Palmer,5/2,16/1,80/1
Burnley,Chelsea,Mykhaylo Mudryk,5/2,16/1,80/1
Burnley,Chelsea,Ian Maatsen,10/3,22/1,150/1
Burnley,Chelsea,Carney Chukwuemeka,18/5,25/1,200/1
Burnley,Chelsea,Conor Gallagher,9/2,35/1,250/1
