home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Newcastle,Tottenham,Alexander Isak,EVS,11/2,20/1
Newcastle,Tottenham,Harvey Barnes,6/4,17/2,40/1
Newcastle,Tottenham,Anthony Gordon,23/10,14/1,66/1
Newcastle,Tottenham,Amadou Diallo,16/5,22/1,150/1
Newcastle,Tottenham,Ben Parkinson,3/1,20/1,125/1
Newcastle,Tottenham,Jacob Murphy,18/5,25/1,200/1
Newcastle,Tottenham,Joe Willock,5/1,40/1,250/1
Newcastle,Tottenham,Elliot Anderson,9/2,35/1,200/1
Newcastle,Tottenham,Sean Longstaff,5/1,40/1,250/1
Newcastle,Tottenham,Joe White,11/2,45/1,250/1
Newcastle,Tottenham,Bruno Guimaraes,13/2,50/1,300/1
Newcastle,Tottenham,Matt Ritchie,7/1,60/1,400/1
Newcastle,Tottenham,Fabian Schar,15/2,70/1,500/1
Newcastle,Tottenham,Lewis Hall,17/2,90/1,500/1
Newcastle,Tottenham,Dan Burn,10/1,100/1,500/1
Newcastle,Tottenham,Alex Murphy,12/1,200/1,500/1
Newcastle,Tottenham,Emil Krafth,14/1,200/1,500/1
Newcastle,Tottenham,Matt Targett,14/1,200/1,500/1
Newcastle,Tottenham,Paul Dummett,14/1,200/1,500/1
Newcastle,Tottenham,Heung-min Son,6/5,13/2,25/1
Newcastle,Tottenham,Richarlison,6/4,17/2,40/1
Newcastle,Tottenham,Dane Scarlett,17/10,10/1,45/1
Newcastle,Tottenham,Brennan Johnson,12/5,16/1,80/1
Newcastle,Tottenham,Timo Werner,13/5,16/1,90/1
Newcastle,Tottenham,James Maddison,16/5,22/1,150/1
Newcastle,Tottenham,Dejan Kulusevski,10/3,22/1,150/1
Newcastle,Tottenham,Giovani Lo Celso,16/5,20/1,125/1
Newcastle,Tottenham,Bryan Gil,15/4,25/1,200/1
Newcastle,Tottenham,Cristian Romero,5/1,40/1,250/1
Newcastle,Tottenham,Rodrigo Bentancur,5/1,40/1,250/1
Newcastle,Tottenham,Pape Matar Sarr,6/1,50/1,300/1
Newcastle,Tottenham,Pierre-Emile Hojbjerg,7/1,60/1,400/1
Newcastle,Tottenham,Radu Dragusin,8/1,70/1,500/1
Newcastle,Tottenham,Yves Bissouma,9/1,90/1,500/1
Newcastle,Tottenham,Emerson Royal,9/1,90/1,500/1
Newcastle,Tottenham,Pedro Porro,8/1,70/1,500/1
Newcastle,Tottenham,Oliver Skipp,17/2,80/1,500/1
Newcastle,Tottenham,Micky van de Ven,15/2,66/1,500/1
Newcastle,Tottenham,Destiny Udogie,9/1,90/1,500/1
Newcastle,Tottenham,Ben Davies,10/1,100/1,500/1
Brentford,Sheffield Utd,Ivan Toney,5/4,7/1,25/1
Brentford,Sheffield Utd,Bryan Mbeumo,21/20,11/2,20/1
Brentford,Sheffield Utd,Neal Maupay,6/5,13/2,25/1
Brentford,Sheffield Utd,Yoane Wissa,29/20,8/1,35/1
Brentford,Sheffield Utd,Kevin Schade,2/1,12/1,55/1
Brentford,Sheffield Utd,Keane Lewis-Potter,4/1,33/1,200/1
Brentford,Sheffield Utd,Saman Ghoddos,24/5,40/1,250/1
Brentford,Sheffield Utd,Mikkel Damsgaard,24/5,40/1,250/1
Brentford,Sheffield Utd,Yegor Yarmolyuk,9/2,35/1,200/1
Brentford,Sheffield Utd,Shandon Baptiste,11/2,45/1,250/1
Brentford,Sheffield Utd,Mathias Jensen,9/2,33/1,200/1
Brentford,Sheffield Utd,Vitaly Janelt,11/2,45/1,300/1
Brentford,Sheffield Utd,Christian Norgaard,6/1,50/1,300/1
Brentford,Sheffield Utd,Frank Onyeka,6/1,50/1,300/1
Brentford,Sheffield Utd,Kristoffer Ajer,6/1,50/1,300/1
Brentford,Sheffield Utd,Sergio Reguilon,17/2,80/1,500/1
Brentford,Sheffield Utd,Nathan Collins,15/2,66/1,500/1
Brentford,Sheffield Utd,Mathias Jorgensen,17/2,80/1,500/1
Brentford,Sheffield Utd,Ethan Pinnock,10/1,125/1,500/1
Brentford,Sheffield Utd,Mads Roerslev Rasmussen,10/1,125/1,500/1
Brentford,Sheffield Utd,Kim Ji-soo,11/1,125/1,500/1
Brentford,Sheffield Utd,Benjamin Fredrick,11/1,125/1,500/1
Brentford,Sheffield Utd,Ben Brereton Diaz,9/4,14/1,65/1
Brentford,Sheffield Utd,Oli McBurnie,12/5,16/1,80/1
Brentford,Sheffield Utd,Cameron Archer,16/5,20/1,125/1
Brentford,Sheffield Utd,William Osula,18/5,25/1,200/1
Brentford,Sheffield Utd,James McAtee,11/2,45/1,300/1
Brentford,Sheffield Utd,Gustavo Hamer,7/1,60/1,400/1
Brentford,Sheffield Utd,Anis Ben Slimane,17/2,80/1,500/1
Brentford,Sheffield Utd,Andre Brooks,10/1,100/1,500/1
Brentford,Sheffield Utd,Oliver Arblaster,12/1,200/1,500/1
Brentford,Sheffield Utd,Jayden Bogle,12/1,150/1,500/1
Brentford,Sheffield Utd,Oliver Norwood,14/1,200/1,500/1
Brentford,Sheffield Utd,Vinicius Souza,16/1,250/1,500/1
Brentford,Sheffield Utd,Anel Ahmedhodzic,16/1,250/1,500/1
Brentford,Sheffield Utd,Ben Osborn,18/1,250/1,500/1
Brentford,Sheffield Utd,Sam Curtis,18/1,250/1,500/1
Brentford,Sheffield Utd,Mason Holgate,25/1,400/1,500/1
Brentford,Sheffield Utd,Jack Robinson,22/1,300/1,500/1
Brentford,Sheffield Utd,Auston Trusty,25/1,400/1,500/1
Brentford,Sheffield Utd,Yasser Larouci,25/1,400/1,500/1
Burnley,Brighton,David Datro Fofana,11/8,15/2,33/1
Burnley,Brighton,Lyle Foster,11/4,18/1,100/1
Burnley,Brighton,Jay Rodriguez,7/2,25/1,150/1
Burnley,Brighton,Zeki Amdouni,4/1,28/1,200/1
Burnley,Brighton,Jacob Bruun Larsen,17/5,22/1,150/1
Burnley,Brighton,Wilson Odobert,9/2,35/1,250/1
Burnley,Brighton,Mike Tresor,9/2,35/1,250/1
Burnley,Brighton,Manuel Benson,11/2,45/1,250/1
Burnley,Brighton,Josh Brownhill,6/1,50/1,300/1
Burnley,Brighton,Johann Berg Gudmundsson,7/1,60/1,400/1
Burnley,Brighton,Sander Berge,10/1,125/1,500/1
Burnley,Brighton,Han-Noah Massengo,14/1,200/1,500/1
Burnley,Brighton,Jack Cork,14/1,200/1,500/1
Burnley,Brighton,Josh Cullen,14/1,200/1,500/1
Burnley,Brighton,Vitinho,16/1,250/1,500/1
Burnley,Brighton,Ameen Al Dakhil,20/1,300/1,500/1
Burnley,Brighton,Hjalmar Ekdal,18/1,250/1,500/1
Burnley,Brighton,Hannes Delcroix,22/1,400/1,500/1
Burnley,Brighton,Maxime Esteve,28/1,400/1,500/1
Burnley,Brighton,Lorenz Assignon,28/1,400/1,500/1
Burnley,Brighton,Louis Jordan Beyer,28/1,400/1,500/1
Burnley,Brighton,Charlie Taylor,28/1,400/1,500/1
Burnley,Brighton,Joao Pedro,17/10,10/1,40/1
Burnley,Brighton,Evan Ferguson,11/5,14/1,60/1
Burnley,Brighton,Ansu Fati,5/2,16/1,80/1
Burnley,Brighton,Danny Welbeck,5/2,16/1,80/1
Burnley,Brighton,Simon Adingra,12/5,14/1,70/1
Burnley,Brighton,Julio Enciso,14/5,18/1,100/1
Burnley,Brighton,Facundo Buonanotte,15/4,25/1,200/1
Burnley,Brighton,Adam Lallana,18/5,25/1,200/1
Burnley,Brighton,Cameron Peupion,4/1,33/1,200/1
Burnley,Brighton,Pascal Gross,9/2,35/1,200/1
Burnley,Brighton,Jakub Moder,9/2,35/1,200/1
Burnley,Brighton,Pervis Estupinan,11/2,45/1,300/1
Burnley,Brighton,James Milner,8/1,70/1,500/1
Burnley,Brighton,Valentin Barco,15/2,65/1,400/1
Burnley,Brighton,Lewis Dunk,6/1,50/1,300/1
Burnley,Brighton,Adam Webster,9/1,90/1,500/1
Burnley,Brighton,Jan Paul van Hecke,10/1,100/1,500/1
Burnley,Brighton,Carlos Baleba,11/1,125/1,500/1
Burnley,Brighton,Joel Veltman,14/1,200/1,500/1
Burnley,Brighton,Tariq Lamptey,14/1,200/1,500/1
Burnley,Brighton,Igor Julio,16/1,250/1,500/1
Man City,Luton,Erling Haaland,2/5,21/10,15/2
Man City,Luton,Julian Alvarez,19/20,5/1,18/1
Man City,Luton,Phil Foden,5/6,9/2,16/1
Man City,Luton,Oscar Bobb,4/5,4/1,14/1
Man City,Luton,Micah Hamilton,9/5,11/1,45/1
Man City,Luton,Kevin De Bruyne,8/5,17/2,40/1
Man City,Luton,Jeremy Doku,2/1,12/1,55/1
Man City,Luton,Jack Grealish,19/10,12/1,50/1
Man City,Luton,Bernardo Silva,2/1,12/1,55/1
Man City,Luton,Rodri,12/5,14/1,70/1
Man City,Luton,Matheus Nunes,27/10,18/1,90/1
Man City,Luton,Sergio Gomez,14/5,18/1,100/1
Man City,Luton,Jacob Wright,4/1,28/1,200/1
Man City,Luton,Rico Lewis,4/1,28/1,200/1
Man City,Luton,Mateo Kovacic,9/2,33/1,200/1
Man City,Luton,Mahamadou Susoho,11/2,45/1,250/1
Man City,Luton,Michael Okeke,11/2,45/1,250/1
Man City,Luton,Manuel Akanji,11/2,45/1,250/1
Man City,Luton,John Stones,6/1,50/1,300/1
Man City,Luton,Nathan Ake,6/1,45/1,300/1
Man City,Luton,Ruben Dias,8/1,80/1,500/1
Man City,Luton,Josko Gvardiol,10/1,100/1,500/1
Man City,Luton,Max Alleyne,12/1,200/1,500/1
Man City,Luton,Kyle Walker,14/1,200/1,500/1
Man City,Luton,Carlton Morris,24/5,40/1,250/1
Man City,Luton,Cauley Woodrow,11/2,45/1,300/1
Man City,Luton,Tahith Chong,7/1,60/1,400/1
Man City,Luton,Ross Barkley,8/1,80/1,500/1
Man City,Luton,Andros Townsend,8/1,70/1,500/1
Man City,Luton,Jordan Clark,8/1,70/1,500/1
Man City,Luton,Zack Nelson,8/1,70/1,500/1
Man City,Luton,Luke Berry,17/2,80/1,500/1
Man City,Luton,Fred Onyedinma,12/1,150/1,500/1
Man City,Luton,Gabriel Osho,12/1,150/1,500/1
Man City,Luton,Jayden Luker,12/1,200/1,500/1
Man City,Luton,Alfie Doughty,14/1,200/1,500/1
Man City,Luton,Pelly-Ruddock Mpanzu,18/1,250/1,500/1
Man City,Luton,Axel Piesold,16/1,250/1,500/1
Man City,Luton,Dominic Dos Santos Martins,16/1,250/1,500/1
Man City,Luton,Joe Johnson,20/1,300/1,500/1
Man City,Luton,Christian Chigozie,25/1,400/1,500/1
Man City,Luton,Teden Mengi,22/1,300/1,500/1
Man City,Luton,Daiki Hashioka,22/1,300/1,500/1
Man City,Luton,Reece Burke,22/1,300/1,500/1
Nottingham Forest,Wolves,Chris Wood,6/5,13/2,25/1
Nottingham Forest,Wolves,Divock Origi,2/1,12/1,50/1
Nottingham Forest,Wolves,Rodrigo Ribeiro,9/4,14/1,65/1
Nottingham Forest,Wolves,Callum Hudson-Odoi,23/10,14/1,66/1
Nottingham Forest,Wolves,Anthony Elanga,18/5,25/1,150/1
Nottingham Forest,Wolves,Morgan Gibbs-White,19/5,28/1,200/1
Nottingham Forest,Wolves,Giovanni Reyna,19/5,28/1,200/1
Nottingham Forest,Wolves,Nicolas Dominguez,13/2,55/1,300/1
Nottingham Forest,Wolves,Danilo,9/1,100/1,500/1
