home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Arsenal,Everton,Leandro Trossard,21/20,11/2,22/1
Arsenal,Everton,Kai Havertz,21/20,11/2,22/1
Arsenal,Everton,Bukayo Saka,21/20,11/2,22/1
Arsenal,Everton,Gabriel Jesus,13/10,7/1,28/1
Arsenal,Everton,Eddie Nketiah,13/10,7/1,28/1
Arsenal,Everton,Gabriel Martinelli,6/4,17/2,35/1
Arsenal,Everton,Reiss Nelson,17/10,10/1,45/1
Arsenal,Everton,Emile Smith Rowe,9/5,11/1,45/1
Arsenal,Everton,Martin Odegaard,2/1,12/1,55/1
Arsenal,Everton,Fabio Vieira,9/4,14/1,65/1
Arsenal,Everton,Declan Rice,14/5,18/1,100/1
Arsenal,Everton,Mohamed Elneny,9/2,35/1,250/1
Arsenal,Everton,Ben White,5/1,40/1,250/1
Arsenal,Everton,Gabriel Magalhaes,9/2,35/1,250/1
Arsenal,Everton,Jorginho,9/2,35/1,250/1
Arsenal,Everton,Thomas Partey,11/2,45/1,250/1
Arsenal,Everton,Jurrien Timber,7/1,60/1,400/1
Arsenal,Everton,Oleksandr Zinchenko,17/2,80/1,500/1
Arsenal,Everton,William Saliba,9/1,90/1,500/1
Arsenal,Everton,Cedric Soares,10/1,100/1,500/1
Arsenal,Everton,Takehiro Tomiyasu,10/1,100/1,500/1
Arsenal,Everton,Jakub Kiwior,10/1,100/1,500/1
Arsenal,Everton,Dominic Calvert-Lewin,9/2,33/1,200/1
Arsenal,Everton,Youssef Chermiti,6/1,50/1,300/1
Arsenal,Everton,Beto,11/2,45/1,300/1
Arsenal,Everton,Abdoulaye Doucoure,11/2,45/1,300/1
Arsenal,Everton,Lewis Dobbin,13/2,55/1,300/1
Arsenal,Everton,Dwight McNeil,9/1,90/1,500/1
Arsenal,Everton,Arnaut Danjuma,17/2,90/1,500/1
Arsenal,Everton,Idrissa Gueye,9/1,100/1,500/1
Arsenal,Everton,Amadou Onana,12/1,200/1,500/1
Arsenal,Everton,Andre Gomes,14/1,200/1,500/1
Arsenal,Everton,Jarrad Branthwaite,12/1,200/1,500/1
Arsenal,Everton,Jenson Metcalfe,16/1,200/1,500/1
Arsenal,Everton,MacKenzie Hunt,16/1,250/1,500/1
Arsenal,Everton,Ashley Young,16/1,250/1,500/1
Arsenal,Everton,James Tarkowski,16/1,250/1,500/1
Arsenal,Everton,Michael Keane,18/1,250/1,500/1
Arsenal,Everton,James Garner,18/1,250/1,500/1
Arsenal,Everton,Lewis Warrington,18/1,250/1,500/1
Arsenal,Everton,Seamus Coleman,33/1,500/1,500/1
Arsenal,Everton,Ben Godfrey,28/1,500/1,500/1
Brentford,Newcastle,Bryan Mbeumo,29/20,8/1,33/1
Brentford,Newcastle,Ivan Toney,6/4,8/1,35/1
Brentford,Newcastle,Yoane Wissa,21/10,12/1,55/1
Brentford,Newcastle,Neal Maupay,2/1,12/1,55/1
Brentford,Newcastle,Kevin Schade,21/10,14/1,60/1
Brentford,Newcastle,Keane Lewis-Potter,13/5,16/1,90/1
Brentford,Newcastle,Yegor Yarmolyuk,11/2,45/1,250/1
Brentford,Newcastle,Mathias Jensen,6/1,50/1,300/1
Brentford,Newcastle,Mikkel Damsgaard,13/2,50/1,300/1
Brentford,Newcastle,Saman Ghoddos,13/2,50/1,300/1
Brentford,Newcastle,Frank Onyeka,15/2,65/1,400/1
Brentford,Newcastle,Shandon Baptiste,15/2,66/1,500/1
Brentford,Newcastle,Kristoffer Ajer,8/1,70/1,500/1
Brentford,Newcastle,Vitaly Janelt,17/2,80/1,500/1
Brentford,Newcastle,Ethan Pinnock,17/2,80/1,500/1
Brentford,Newcastle,Christian Norgaard,17/2,80/1,500/1
Brentford,Newcastle,Nathan Collins,10/1,125/1,500/1
Brentford,Newcastle,Mathias Jorgensen,10/1,125/1,500/1
Brentford,Newcastle,Sergio Reguilon,12/1,150/1,500/1
Brentford,Newcastle,Mads Roerslev Rasmussen,12/1,150/1,500/1
Brentford,Newcastle,Benjamin Fredrick,14/1,200/1,500/1
Brentford,Newcastle,Callum Wilson,11/10,6/1,22/1
Brentford,Newcastle,Alexander Isak,EVS,5/1,18/1
Brentford,Newcastle,Harvey Barnes,21/10,12/1,55/1
Brentford,Newcastle,Anthony Gordon,21/10,12/1,60/1
Brentford,Newcastle,Ben Parkinson,5/2,16/1,80/1
Brentford,Newcastle,Miguel Almiron,17/5,22/1,150/1
Brentford,Newcastle,Jacob Murphy,16/5,22/1,150/1
Brentford,Newcastle,Joelinton,24/5,40/1,250/1
Brentford,Newcastle,Sean Longstaff,9/2,35/1,250/1
Brentford,Newcastle,Elliot Anderson,5/1,40/1,250/1
Brentford,Newcastle,Joe White,5/1,40/1,250/1
Brentford,Newcastle,Bruno Guimaraes,24/5,40/1,250/1
Brentford,Newcastle,Fabian Schar,7/1,60/1,400/1
Brentford,Newcastle,Matt Ritchie,7/1,60/1,400/1
Brentford,Newcastle,Lewis Hall,11/1,150/1,500/1
Brentford,Newcastle,Kieran Trippier,11/1,125/1,500/1
Brentford,Newcastle,Dan Burn,12/1,200/1,500/1
Brentford,Newcastle,Alex Murphy,12/1,200/1,500/1
Brentford,Newcastle,Paul Dummett,16/1,250/1,500/1
Brentford,Newcastle,Valentino Livramento,14/1,200/1,500/1
Brentford,Newcastle,Emil Krafth,18/1,250/1,500/1
Brighton,Man Utd,Joao Pedro,5/4,7/1,28/1
Brighton,Man Utd,Danny Welbeck,6/4,17/2,35/1
Brighton,Man Utd,Mark O'Mahony,9/5,10/1,45/1
Brighton,Man Utd,Julio Enciso,19/10,12/1,50/1
Brighton,Man Utd,Simon Adingra,2/1,12/1,55/1
Brighton,Man Utd,Ansu Fati,2/1,12/1,55/1
Brighton,Man Utd,Facundo Buonanotte,11/4,18/1,100/1
Brighton,Man Utd,Pascal Gross,17/5,22/1,150/1
Brighton,Man Utd,Benicio Baker-Boaitey,18/5,25/1,200/1
Brighton,Man Utd,Cameron Peupion,18/5,25/1,200/1
Brighton,Man Utd,Adam Lallana,4/1,28/1,200/1
Brighton,Man Utd,Jakub Moder,9/2,35/1,200/1
Brighton,Man Utd,Lewis Dunk,11/2,45/1,250/1
Brighton,Man Utd,James Milner,7/1,60/1,400/1
