home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Fulham,Man City,Rodrigo Muniz,12/5,14/1,70/1
Fulham,Man City,Armando Broja,7/2,25/1,200/1
Fulham,Man City,Raul Jimenez,17/5,22/1,150/1
Fulham,Man City,Bobby De Cordova-Reid,4/1,33/1,200/1
Fulham,Man City,Alex Iwobi,11/2,45/1,300/1
Fulham,Man City,Willian,13/2,50/1,300/1
Fulham,Man City,Andreas Pereira,7/1,60/1,400/1
Fulham,Man City,Harry Wilson,15/2,65/1,400/1
Fulham,Man City,Joao Palhinha,8/1,70/1,500/1
Fulham,Man City,Adama Traore,15/2,66/1,500/1
Fulham,Man City,Harrison Reed,12/1,200/1,500/1
Fulham,Man City,Sasa Lukic,12/1,150/1,500/1
Fulham,Man City,Tosin Adarabioyo,12/1,200/1,500/1
Fulham,Man City,Tom Cairney,12/1,150/1,500/1
Fulham,Man City,Issa Diop,18/1,250/1,500/1
Fulham,Man City,Kenny Tete,22/1,300/1,500/1
Fulham,Man City,Calvin Bassey,22/1,300/1,500/1
Fulham,Man City,Timothy Castagne,20/1,300/1,500/1
Fulham,Man City,Tim Ream,25/1,400/1,500/1
Fulham,Man City,Antonee Robinson,22/1,400/1,500/1
Fulham,Man City,Fode Ballo-Toure,25/1,400/1,500/1
Fulham,Man City,Erling Haaland,2/5,21/10,7/1
Fulham,Man City,Phil Foden,23/20,6/1,22/1
Fulham,Man City,Julian Alvarez,5/4,7/1,28/1
Fulham,Man City,Kevin De Bruyne,2/1,12/1,55/1
Fulham,Man City,Oscar Bobb,2/1,12/1,55/1
Fulham,Man City,Jack Grealish,11/4,18/1,100/1
Fulham,Man City,Jeremy Doku,16/5,20/1,125/1
Fulham,Man City,Bernardo Silva,29/10,18/1,100/1
Fulham,Man City,Rodri,29/10,18/1,100/1
Fulham,Man City,Rico Lewis,10/3,22/1,150/1
Fulham,Man City,Sergio Gomez,4/1,33/1,200/1
Fulham,Man City,Matheus Nunes,5/1,40/1,250/1
Fulham,Man City,Mateo Kovacic,6/1,45/1,300/1
Fulham,Man City,Josko Gvardiol,8/1,70/1,500/1
Fulham,Man City,Mahamadou Susoho,8/1,70/1,500/1
Fulham,Man City,John Stones,8/1,70/1,500/1
Fulham,Man City,Nathan Ake,8/1,70/1,500/1
Fulham,Man City,Manuel Akanji,8/1,70/1,500/1
Fulham,Man City,Ruben Dias,9/1,90/1,500/1
Fulham,Man City,Max Alleyne,14/1,200/1,500/1
Fulham,Man City,Kyle Walker,14/1,200/1,500/1
Bournemouth,Brentford,Dominic Solanke,10/11,24/5,18/1
Bournemouth,Brentford,Enes Unal,8/5,9/1,40/1
Bournemouth,Brentford,Antoine Semenyo,7/4,10/1,45/1
Bournemouth,Brentford,Justin Kluivert,21/10,12/1,60/1
Bournemouth,Brentford,Michael DaCosta Gonzalez,23/10,14/1,70/1
