home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Burnley,Brentford,David Datro Fofana,6/4,17/2,40/1
Burnley,Brentford,Jay Rodriguez,27/10,18/1,100/1
Burnley,Brentford,Zeki Amdouni,16/5,20/1,150/1
Burnley,Brentford,Wilson Odobert,29/10,18/1,125/1
Burnley,Brentford,Jacob Bruun Larsen,16/5,22/1,150/1
Burnley,Brentford,Mike Tresor,15/4,25/1,200/1
Burnley,Brentford,Manuel Benson,5/1,40/1,250/1
Burnley,Brentford,Josh Brownhill,11/2,45/1,300/1
Burnley,Brentford,Sander Berge,7/1,65/1,400/1
Burnley,Brentford,Vitinho,7/1,65/1,400/1
Burnley,Brentford,Johann Berg Gudmundsson,7/1,60/1,400/1
Burnley,Brentford,Josh Cullen,10/1,125/1,500/1
Burnley,Brentford,Han-Noah Massengo,12/1,200/1,500/1
Burnley,Brentford,Jack Cork,12/1,200/1,500/1
Burnley,Brentford,Dara O'Shea,16/1,250/1,500/1
Burnley,Brentford,Hjalmar Ekdal,18/1,250/1,500/1
Burnley,Brentford,Charlie Taylor,20/1,300/1,500/1
Burnley,Brentford,Maxime Esteve,20/1,300/1,500/1
Burnley,Brentford,Lorenz Assignon,18/1,250/1,500/1
Burnley,Brentford,Hannes Delcroix,18/1,250/1,500/1
Burnley,Brentford,Ameen Al Dakhil,18/1,250/1,500/1
Burnley,Brentford,Ivan Toney,5/4,7/1,25/1
Burnley,Brentford,Neal Maupay,15/8,11/1,45/1
Burnley,Brentford,Yoane Wissa,2/1,12/1,55/1
Burnley,Brentford,Keane Lewis-Potter,24/5,40/1,250/1
Burnley,Brentford,Yegor Yarmolyuk,4/1,33/1,200/1
Burnley,Brentford,Saman Ghoddos,6/1,50/1,300/1
Burnley,Brentford,Mikkel Damsgaard,11/2,45/1,250/1
Burnley,Brentford,Mathias Jensen,24/5,40/1,250/1
Burnley,Brentford,Vitaly Janelt,7/1,60/1,400/1
Burnley,Brentford,Shandon Baptiste,15/2,66/1,400/1
Burnley,Brentford,Christian Norgaard,17/2,80/1,500/1
Burnley,Brentford,Frank Onyeka,8/1,80/1,500/1
Burnley,Brentford,Sergio Reguilon,10/1,125/1,500/1
Burnley,Brentford,Kristoffer Ajer,10/1,125/1,500/1
Burnley,Brentford,Nathan Collins,17/2,90/1,500/1
Burnley,Brentford,Mads Roerslev Rasmussen,12/1,150/1,500/1
Burnley,Brentford,Mathias Jorgensen,12/1,150/1,500/1
Burnley,Brentford,Benjamin Fredrick,16/1,250/1,500/1
Burnley,Brentford,Kim Ji-soo,14/1,200/1,500/1
Luton,Nottingham Forest,Elijah Adebayo,6/4,17/2,35/1
Luton,Nottingham Forest,Carlton Morris,7/4,10/1,45/1
Luton,Nottingham Forest,Cauley Woodrow,21/10,14/1,60/1
Luton,Nottingham Forest,Ross Barkley,16/5,20/1,125/1
Luton,Nottingham Forest,Tahith Chong,17/5,22/1,150/1
Luton,Nottingham Forest,Chiedozie Ogbene,4/1,28/1,200/1
Luton,Nottingham Forest,Andros Townsend,19/5,28/1,200/1
Luton,Nottingham Forest,Luke Berry,4/1,33/1,200/1
Luton,Nottingham Forest,Zack Nelson,9/2,33/1,200/1
Luton,Nottingham Forest,Jordan Clark,24/5,40/1,250/1
Luton,Nottingham Forest,Gabriel Osho,11/2,45/1,300/1
Luton,Nottingham Forest,Pelly-Ruddock Mpanzu,7/1,60/1,400/1
Luton,Nottingham Forest,Alfie Doughty,8/1,80/1,500/1
Luton,Nottingham Forest,Axel Piesold,10/1,100/1,500/1
Luton,Nottingham Forest,Albert-Mboyo Sambi Lokonga,9/1,90/1,500/1
Luton,Nottingham Forest,Reece Burke,14/1,200/1,500/1
Luton,Nottingham Forest,Teden Mengi,14/1,200/1,500/1
Luton,Nottingham Forest,Daiki Hashioka,14/1,200/1,500/1
Luton,Nottingham Forest,Issa Kabore,14/1,200/1,500/1
Luton,Nottingham Forest,Taiwo Awoniyi,11/8,15/2,33/1
Luton,Nottingham Forest,Chris Wood,6/5,13/2,25/1
Luton,Nottingham Forest,Divock Origi,19/10,12/1,50/1
Luton,Nottingham Forest,Rodrigo Ribeiro,2/1,12/1,55/1
Luton,Nottingham Forest,Detlef Esapa Osong,21/10,12/1,55/1
Luton,Nottingham Forest,Anthony Elanga,5/2,16/1,80/1
Luton,Nottingham Forest,Callum Hudson-Odoi,12/5,16/1,80/1
Luton,Nottingham Forest,Morgan Gibbs-White,16/5,20/1,125/1
Luton,Nottingham Forest,Giovanni Reyna,7/2,25/1,150/1
Luton,Nottingham Forest,Ryan Yates,7/1,60/1,400/1
Luton,Nottingham Forest,Nicolas Dominguez,5/1,40/1,250/1
Luton,Nottingham Forest,Danilo,13/2,55/1,400/1
Luton,Nottingham Forest,Ibrahim Sangare,15/2,65/1,400/1
Luton,Nottingham Forest,Joe Gardner,15/2,65/1,400/1
Luton,Nottingham Forest,Cheikhou Kouyate,17/2,80/1,500/1
Luton,Nottingham Forest,Jamie McDonnell,17/2,80/1,500/1
Luton,Nottingham Forest,Moussa Niakhate,12/1,200/1,500/1
Luton,Nottingham Forest,Neco Williams,12/1,200/1,500/1
Luton,Nottingham Forest,Murillo,14/1,200/1,500/1
Luton,Nottingham Forest,Andrew Omobamidele,14/1,200/1,500/1
Luton,Nottingham Forest,Harry Toffolo,14/1,200/1,500/1
Luton,Nottingham Forest,Ola Aina,14/1,200/1,500/1
Luton,Nottingham Forest,Willy Boly,14/1,200/1,500/1
Luton,Nottingham Forest,Felipe,16/1,200/1,500/1
Luton,Nottingham Forest,Zach Abbott,20/1,300/1,500/1
Fulham,Tottenham,Rodrigo Muniz,7/5,8/1,35/1
Fulham,Tottenham,Raul Jimenez,7/4,10/1,45/1
Fulham,Tottenham,Armando Broja,9/5,10/1,50/1
Fulham,Tottenham,Bobby De Cordova-Reid,9/4,14/1,70/1
Fulham,Tottenham,Alex Iwobi,23/10,14/1,70/1
Fulham,Tottenham,Willian,10/3,22/1,150/1
Fulham,Tottenham,Harry Wilson,4/1,28/1,200/1
Fulham,Tottenham,Adama Traore,4/1,28/1,200/1
Fulham,Tottenham,Andreas Pereira,5/1,40/1,250/1
Fulham,Tottenham,Joao Palhinha,24/5,40/1,250/1
Fulham,Tottenham,Tom Cairney,7/1,60/1,400/1
Fulham,Tottenham,Harrison Reed,7/1,60/1,400/1
Fulham,Tottenham,Sasa Lukic,7/1,60/1,400/1
Fulham,Tottenham,Tosin Adarabioyo,12/1,200/1,500/1
Fulham,Tottenham,Issa Diop,14/1,200/1,500/1
Fulham,Tottenham,Calvin Bassey,12/1,200/1,500/1
Fulham,Tottenham,Timothy Castagne,12/1,200/1,500/1
Fulham,Tottenham,Antonee Robinson,14/1,200/1,500/1
Fulham,Tottenham,Kenny Tete,14/1,200/1,500/1
Fulham,Tottenham,Fode Ballo-Toure,16/1,250/1,500/1
Fulham,Tottenham,Tim Ream,20/1,300/1,500/1
Fulham,Tottenham,Heung-min Son,6/5,13/2,22/1
Fulham,Tottenham,Richarlison,29/20,8/1,33/1
Fulham,Tottenham,Dane Scarlett,2/1,12/1,50/1
Fulham,Tottenham,Timo Werner,12/5,14/1,70/1
Fulham,Tottenham,Brennan Johnson,27/10,16/1,90/1
Fulham,Tottenham,James Maddison,29/10,18/1,100/1
Fulham,Tottenham,Giovani Lo Celso,29/10,18/1,100/1
Fulham,Tottenham,Dejan Kulusevski,10/3,22/1,125/1
Fulham,Tottenham,Bryan Gil,17/5,22/1,150/1
Fulham,Tottenham,Pape Matar Sarr,11/2,45/1,250/1
Fulham,Tottenham,Rodrigo Bentancur,5/1,40/1,250/1
Fulham,Tottenham,Cristian Romero,5/1,40/1,250/1
Fulham,Tottenham,Micky van de Ven,10/1,100/1,500/1
Fulham,Tottenham,Oliver Skipp,10/1,100/1,500/1
Fulham,Tottenham,Pierre-Emile Hojbjerg,15/2,65/1,400/1
Fulham,Tottenham,Pedro Porro,8/1,70/1,500/1
Fulham,Tottenham,Ben Davies,11/1,150/1,500/1
Fulham,Tottenham,Yves Bissouma,11/1,150/1,500/1
Fulham,Tottenham,Emerson Royal,11/1,150/1,500/1
Fulham,Tottenham,Destiny Udogie,17/2,90/1,500/1
Fulham,Tottenham,Radu Dragusin,17/2,80/1,500/1
West Ham,Aston Villa,Jarrod Bowen,13/10,15/2,28/1
West Ham,Aston Villa,Danny Ings,21/10,14/1,60/1
West Ham,Aston Villa,Mohammed Kudus,23/10,14/1,70/1
West Ham,Aston Villa,Michail Antonio,21/10,14/1,60/1
West Ham,Aston Villa,Divin Mubama,12/5,14/1,70/1
West Ham,Aston Villa,George Earthy,7/2,25/1,150/1
West Ham,Aston Villa,Tomas Soucek,17/5,22/1,150/1
West Ham,Aston Villa,James Ward-Prowse,19/5,28/1,200/1
West Ham,Aston Villa,Maxwel Cornet,9/2,33/1,200/1
West Ham,Aston Villa,Lucas Paqueta,5/1,40/1,250/1
West Ham,Aston Villa,Lewis Orford,24/5,40/1,250/1
West Ham,Aston Villa,Kurt Zouma,9/1,100/1,500/1
West Ham,Aston Villa,Nayef Aguerd,10/1,125/1,500/1
West Ham,Aston Villa,Edson Alvarez,11/1,150/1,500/1
West Ham,Aston Villa,Konstantinos Mavropanos,11/1,150/1,500/1
West Ham,Aston Villa,Kaelen Casey,11/1,125/1,500/1
West Ham,Aston Villa,Kalvin Phillips,11/1,150/1,500/1
West Ham,Aston Villa,Oliver Scarles,12/1,200/1,500/1
West Ham,Aston Villa,Ben Johnson,14/1,200/1,500/1
