home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Wolves,Tottenham,Nathan Fraser,13/5,16/1,90/1
Wolves,Tottenham,Sasa Kalajdzic,11/5,14/1,65/1
Wolves,Tottenham,Fabio Silva,12/5,14/1,70/1
Wolves,Tottenham,Matheus Cunha,12/5,14/1,70/1
Wolves,Tottenham,Pablo Sarabia,3/1,20/1,125/1
Wolves,Tottenham,Hwang Hee-chan,2/1,12/1,55/1
Wolves,Tottenham,Craig Dawson,13/2,55/1,400/1
Wolves,Tottenham,Boubacar Traore,15/2,66/1,400/1
Wolves,Tottenham,Tommy Doyle,15/2,70/1,500/1
Wolves,Tottenham,Jean-Ricner Bellegarde,15/2,66/1,400/1
Wolves,Tottenham,Mario Lemina,8/1,80/1,500/1
Wolves,Tottenham,Matt Doherty,8/1,70/1,500/1
Wolves,Tottenham,Joao Gomes,10/1,125/1,500/1
Wolves,Tottenham,Rayan Ait Nouri,11/1,150/1,500/1
Wolves,Tottenham,Jonny Otto,14/1,200/1,500/1
Wolves,Tottenham,Max Kilman,14/1,200/1,500/1
Wolves,Tottenham,Toti,14/1,200/1,500/1
Wolves,Tottenham,Nelson Semedo,14/1,200/1,500/1
Wolves,Tottenham,Santiago Bueno,14/1,200/1,500/1
Wolves,Tottenham,Heung-min Son,11/8,15/2,28/1
Wolves,Tottenham,Richarlison,11/5,14/1,65/1
Wolves,Tottenham,James Maddison,21/10,12/1,60/1
Wolves,Tottenham,Brennan Johnson,2/1,12/1,55/1
Wolves,Tottenham,Jamie Donley,13/5,16/1,90/1
Wolves,Tottenham,Alejo Veliz,29/10,18/1,100/1
Wolves,Tottenham,Rodrigo Bentancur,16/5,20/1,125/1
Wolves,Tottenham,Bryan Gil,15/4,28/1,200/1
Wolves,Tottenham,Giovani Lo Celso,4/1,28/1,200/1
Wolves,Tottenham,Dejan Kulusevski,18/5,25/1,200/1
Wolves,Tottenham,Pape Matar Sarr,6/1,45/1,300/1
Wolves,Tottenham,Pierre-Emile Hojbjerg,8/1,80/1,500/1
Wolves,Tottenham,Pedro Porro,11/1,125/1,500/1
Wolves,Tottenham,Eric Dier,11/1,125/1,500/1
Wolves,Tottenham,Oliver Skipp,12/1,200/1,500/1
Wolves,Tottenham,Yves Bissouma,12/1,200/1,500/1
Wolves,Tottenham,Ben Davies,12/1,200/1,500/1
Wolves,Tottenham,Emerson Royal,12/1,200/1,500/1
Wolves,Tottenham,Ashley Phillips,16/1,250/1,500/1
Arsenal,Burnley,Eddie Nketiah,19/20,5/1,18/1
Arsenal,Burnley,Bukayo Saka,5/4,7/1,28/1
Arsenal,Burnley,Martin Odegaard,7/5,8/1,33/1
Arsenal,Burnley,Leandro Trossard,11/8,15/2,33/1
Arsenal,Burnley,Gabriel Martinelli,5/4,7/1,28/1
Arsenal,Burnley,Amario Cozier-Duberry,7/4,10/1,45/1
Arsenal,Burnley,Fabio Vieira,15/8,11/1,45/1
Arsenal,Burnley,Reiss Nelson,29/20,8/1,35/1
Arsenal,Burnley,Kai Havertz,13/8,9/1,40/1
Arsenal,Burnley,Jorginho,15/4,28/1,200/1
Arsenal,Burnley,Declan Rice,4/1,28/1,200/1
Arsenal,Burnley,Mohamed Elneny,24/5,40/1,250/1
Arsenal,Burnley,Oleksandr Zinchenko,9/1,90/1,500/1
Arsenal,Burnley,Gabriel Magalhaes,8/1,80/1,500/1
Arsenal,Burnley,Takehiro Tomiyasu,10/1,100/1,500/1
Arsenal,Burnley,Jakub Kiwior,10/1,100/1,500/1
Arsenal,Burnley,Ben White,10/1,125/1,500/1
Arsenal,Burnley,William Saliba,10/1,125/1,500/1
Arsenal,Burnley,Cedric Soares,12/1,200/1,500/1
Arsenal,Burnley,Zeki Amdouni,5/1,40/1,250/1
Arsenal,Burnley,Jay Rodriguez,6/1,50/1,300/1
Arsenal,Burnley,Manuel Benson,7/1,60/1,400/1
Arsenal,Burnley,Luca Koleosho,7/1,60/1,400/1
Arsenal,Burnley,Anass Zaroury,7/1,60/1,400/1
Arsenal,Burnley,Wilson Odobert,13/2,55/1,400/1
Arsenal,Burnley,Mike Tresor,15/2,65/1,400/1
Arsenal,Burnley,Jacob Bruun Larsen,15/2,70/1,500/1
Arsenal,Burnley,Nathan Redmond,9/1,90/1,500/1
Arsenal,Burnley,Johann Berg Gudmundsson,17/2,80/1,500/1
Arsenal,Burnley,Josh Brownhill,9/1,100/1,500/1
Arsenal,Burnley,Sander Berge,10/1,100/1,500/1
Arsenal,Burnley,Dara O'Shea,16/1,250/1,500/1
Arsenal,Burnley,Hannes Delcroix,16/1,250/1,500/1
Arsenal,Burnley,Vitinho,18/1,250/1,500/1
Arsenal,Burnley,Han-Noah Massengo,18/1,300/1,500/1
Arsenal,Burnley,Connor Roberts,18/1,250/1,500/1
Arsenal,Burnley,Josh Cullen,18/1,300/1,500/1
Arsenal,Burnley,Jack Cork,20/1,300/1,500/1
Arsenal,Burnley,Charlie Taylor,22/1,400/1,500/1
Arsenal,Burnley,Louis Jordan Beyer,25/1,400/1,500/1
Arsenal,Burnley,Ameen Al Dakhil,25/1,400/1,500/1
Crystal Palace,Everton,Odsonne Edouard,2/1,12/1,55/1
Crystal Palace,Everton,Jean-Philippe Mateta,13/5,16/1,80/1
Crystal Palace,Everton,Eberechi Eze,13/5,16/1,90/1
Crystal Palace,Everton,Jordan Ayew,4/1,33/1,200/1
Crystal Palace,Everton,Matheus Franca,5/1,40/1,250/1
Crystal Palace,Everton,Jeffrey Schlupp,6/1,50/1,300/1
Crystal Palace,Everton,Jefferson Lerma,15/2,66/1,400/1
Crystal Palace,Everton,Joachim Andersen,17/2,80/1,500/1
Crystal Palace,Everton,Will Hughes,9/1,90/1,500/1
Crystal Palace,Everton,David Ozoh,10/1,125/1,500/1
Crystal Palace,Everton,Jairo Riedewald,10/1,125/1,500/1
Crystal Palace,Everton,Naouirou Ahamada,11/1,150/1,500/1
Crystal Palace,Everton,Cheick Oumar Doucoure,11/1,150/1,500/1
Crystal Palace,Everton,Marc Guehi,14/1,200/1,500/1
Crystal Palace,Everton,Nathan Ferguson,16/1,250/1,500/1
Crystal Palace,Everton,Chris Richards,16/1,250/1,500/1
Crystal Palace,Everton,Joel Ward,16/1,250/1,500/1
Crystal Palace,Everton,Nathaniel Clyne,20/1,300/1,500/1
Crystal Palace,Everton,Rob Holding,18/1,250/1,500/1
Crystal Palace,Everton,Tyrick Mitchell,22/1,300/1,500/1
Crystal Palace,Everton,Dominic Calvert-Lewin,5/2,16/1,80/1
Crystal Palace,Everton,Youssef Chermiti,16/5,20/1,125/1
Crystal Palace,Everton,Beto,3/1,20/1,125/1
Crystal Palace,Everton,Lewis Dobbin,19/5,28/1,200/1
Crystal Palace,Everton,Arnaut Danjuma,14/5,18/1,100/1
Crystal Palace,Everton,Dwight McNeil,24/5,40/1,250/1
Crystal Palace,Everton,Abdoulaye Doucoure,16/5,22/1,150/1
Crystal Palace,Everton,Jack Harrison,6/1,50/1,300/1
Crystal Palace,Everton,Amadou Onana,8/1,80/1,500/1
Crystal Palace,Everton,James Garner,15/2,65/1,400/1
Crystal Palace,Everton,MacKenzie Hunt,17/2,80/1,500/1
Crystal Palace,Everton,James Tarkowski,10/1,100/1,500/1
Crystal Palace,Everton,Tyler Onyango,10/1,100/1,500/1
Crystal Palace,Everton,Idrissa Gueye,10/1,100/1,500/1
Crystal Palace,Everton,Michael Keane,10/1,100/1,500/1
Crystal Palace,Everton,Ashley Young,14/1,200/1,500/1
Crystal Palace,Everton,Ben Godfrey,16/1,250/1,500/1
Crystal Palace,Everton,Nathan Patterson,16/1,250/1,500/1
Crystal Palace,Everton,Vitaliy Mykolenko,16/1,250/1,500/1
Crystal Palace,Everton,Jarrad Branthwaite,16/1,250/1,500/1
Crystal Palace,Everton,Seamus Coleman,18/1,250/1,500/1
Man Utd,Luton,Rasmus Hojlund,11/10,6/1,22/1
Man Utd,Luton,Marcus Rashford,13/10,7/1,28/1
Man Utd,Luton,Anthony Martial,6/5,13/2,25/1
Man Utd,Luton,Alejandro Garnacho,13/8,9/1,40/1
Man Utd,Luton,Bruno Fernandes,9/5,11/1,45/1
Man Utd,Luton,Antony,12/5,14/1,70/1
Man Utd,Luton,Facundo Pellistri,3/1,20/1,125/1
Man Utd,Luton,Mason Mount,4/1,28/1,200/1
Man Utd,Luton,Kobbie Mainoo,9/2,33/1,200/1
