home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Chelsea,Luton,Nicolas Jackson,17/20,9/2,16/1
Chelsea,Luton,Mason Burstow,11/10,6/1,22/1
Chelsea,Luton,Raheem Sterling,11/10,6/1,22/1
Chelsea,Luton,Ian Maatsen,5/2,16/1,80/1
Chelsea,Luton,Mykhaylo Mudryk,9/4,14/1,65/1
Chelsea,Luton,Noni Madueke,9/4,14/1,65/1
Chelsea,Luton,Conor Gallagher,17/5,22/1,150/1
Chelsea,Luton,Andrey Santos,15/4,25/1,200/1
Chelsea,Luton,Ben Chilwell,4/1,33/1,200/1
Chelsea,Luton,Moises Caicedo,4/1,33/1,200/1
Chelsea,Luton,Enzo Fernandez,24/5,40/1,250/1
Chelsea,Luton,Romeo Lavia,5/1,40/1,250/1
Chelsea,Luton,Thiago Silva,7/1,60/1,400/1
Chelsea,Luton,Lesley Ugochukwu,7/1,60/1,400/1
Chelsea,Luton,Levi Colwill,17/2,80/1,500/1
Chelsea,Luton,Axel Disasi,7/1,60/1,400/1
Chelsea,Luton,Bashir Humphreys,9/1,90/1,500/1
Chelsea,Luton,Malo Gusto,11/1,125/1,500/1
Chelsea,Luton,Marc Cucurella,12/1,150/1,500/1
Chelsea,Luton,Carlton Morris,15/4,25/1,200/1
Chelsea,Luton,Elijah Adebayo,5/1,40/1,250/1
Chelsea,Luton,Luke Berry,6/1,50/1,300/1
Chelsea,Luton,Cauley Woodrow,5/1,40/1,250/1
Chelsea,Luton,John McAtee,7/1,60/1,400/1
Chelsea,Luton,Jacob Brown,5/1,40/1,250/1
Chelsea,Luton,Chiedozie Ogbene,5/1,40/1,250/1
Chelsea,Luton,Ross Barkley,15/2,70/1,500/1
Chelsea,Luton,Tahith Chong,17/2,80/1,500/1
Chelsea,Luton,Luke Freeman,9/1,90/1,500/1
Chelsea,Luton,Pelly-Ruddock Mpanzu,11/1,125/1,500/1
Chelsea,Luton,Allan Campbell,12/1,150/1,500/1
Chelsea,Luton,Alfie Doughty,12/1,150/1,500/1
Chelsea,Luton,Tom Lockyer,14/1,200/1,500/1
Chelsea,Luton,Ryan Giles,14/1,200/1,500/1
Chelsea,Luton,Jordan Clark,16/1,250/1,500/1
Chelsea,Luton,Mads Juel Andersen,18/1,250/1,500/1
Chelsea,Luton,Marvelous Nakamba,18/1,250/1,500/1
Chelsea,Luton,Dan Potts,18/1,250/1,500/1
Chelsea,Luton,Amari'i Bell,18/1,250/1,500/1
Chelsea,Luton,Issa Kabore,20/1,300/1,500/1
Chelsea,Luton,Aidan Francis-Clarke,20/1,300/1,500/1
Bournemouth,Tottenham,Kieffer Moore,3/1,20/1,125/1
Bournemouth,Tottenham,Dominic Solanke,10/3,22/1,150/1
Bournemouth,Tottenham,Justin Kluivert,18/5,25/1,200/1
Bournemouth,Tottenham,Jaidon Anthony,18/5,25/1,200/1
Bournemouth,Tottenham,Antoine Semenyo,18/5,25/1,200/1
Bournemouth,Tottenham,David Brooks,19/5,28/1,200/1
Bournemouth,Tottenham,Hamed Junior Traore,9/2,33/1,200/1
Bournemouth,Tottenham,Philip Billing,3/1,20/1,125/1
Bournemouth,Tottenham,Ryan Christie,11/2,45/1,250/1
Bournemouth,Tottenham,Gavin Kilkenny,17/2,80/1,500/1
Bournemouth,Tottenham,Marcos Senesi,17/2,80/1,500/1
Bournemouth,Tottenham,Milos Kerkez,11/1,150/1,500/1
Bournemouth,Tottenham,Joe Rothwell,11/1,150/1,500/1
Bournemouth,Tottenham,Lewis Cook,12/1,200/1,500/1
Bournemouth,Tottenham,Ben Greenwood,14/1,200/1,500/1
Bournemouth,Tottenham,Chris Mepham,16/1,250/1,500/1
Bournemouth,Tottenham,Max Aarons,16/1,250/1,500/1
Bournemouth,Tottenham,Adam Smith,16/1,250/1,500/1
Bournemouth,Tottenham,Illya Zabarnyi,16/1,250/1,500/1
