assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0,0,6,0,13.5,411,0.01,0.13,0.12,1.93,19,2,0,2.2,5.2,2022-08-13,90,11,0,0,0,0,2,0,53680,1,2,2,3.0,2,-13044,2626,15670,6.4,True,0,0,1,0.0117303999140858,90,Southampton,Leeds,2,2,18215,2022,540595,0.0135605996474623,0,1,0,0.0117303999140858,1.0966099500656128,1.0713200569152832,Southampton,2,2,2,1.5,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7129427197201574
0,3,53,0,0.5,411,0.0,0.47,0.47,0.0,26,0,2,10.3,64.0,2022-08-20,31,10,0,0,0,0,3,0,48946,0,2,1,38.0,12,-7810,3102,10912,6.4,False,0,2,3,0.7928990125656128,30,Leicester,Southampton,1,2,18226,2022,542394,0.0,0,0,2,0.7928990125656128,0.7928990125656128,0.0,Southampton,2,3,3,4.7,FWD,0.0,0.01,0.13,0.12,1.93,2.0,0.0,2.2,5.2,13.5,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.01,0.01,0.0,1.0,0.0,0.01,1.1,1.07,1.5,53680.0,0.0,0.01,0.13,0.12,1.93,2.0,0.0,2.2,5.2,13.5,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.01,0.01,0.0,1.0,0.0,0.01,1.1,1.07,1.5,53680.0,-4734.0,-0.5572998430141287
0,0,6,0,12.0,411,0.08,0.59,0.51,1.4,39,1,0,7.9,2.6,2022-08-27,90,14,0,0,0,0,4,0,97472,1,1,0,64.0,2,34038,44314,10276,6.4,True,0,0,5,0.3841739892959595,90,Southampton,Manchester United,0,1,18232,2022,544163,0.5104079842567444,0,1,0,0.3841739892959595,0.4030880033969879,0.0912071019411087,Southampton,3,2,4,3.5,FWD,0.0,0.01,0.6,0.59,1.93,2.0,2.0,12.5,69.2,14.0,41.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,14.0,2.0,4.0,0.8,0.01,0.0,1.0,2.0,0.8,1.89,1.07,6.2,102626.0,0.0,0.01,0.6,0.59,1.93,2.0,2.0,12.5,69.2,14.0,41.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,14.0,2.0,4.0,0.8,0.01,0.0,1.0,2.0,0.8,1.89,1.07,6.2,102626.0,48526.0,0.6235207913537278
0,0,6,0,39.2,411,0.18,0.18,0.0,1.1,50,1,0,6.4,12.8,2022-08-30,90,6,0,0,0,0,5,0,100704,1,1,2,12.0,2,-44,20653,20697,6.4,True,0,0,0,0.0,90,Southampton,Chelsea,2,1,18244,2022,545957,0.1954469978809356,0,3,0,0.0,0.1954469978809356,0.0,Southampton,3,2,5,3.1,FWD,0.0,0.09,1.19,1.1,3.33,3.0,2.0,20.4,71.8,26.0,105.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,16.0,2.0,9.0,1.19,0.52,0.0,2.0,2.0,1.19,2.29,1.16,9.7,200098.0,0.0,0.09,1.19,1.1,3.33,3.0,2.0,20.4,71.8,26.0,105.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,16.0,2.0,9.0,1.19,0.52,0.0,2.0,2.0,1.19,2.29,1.16,9.7,200098.0,3232.0,-0.001064087061668682
0,0,7,0,35.8,411,0.37,0.75,0.38,0.8,60,1,0,5.9,8.6,2022-09-03,90,20,0,0,0,0,6,0,104364,1,0,1,15.0,2,-1672,25091,26763,6.4,False,0,0,1,0.562129020690918,90,Wolverhampton Wanderers,Southampton,1,0,18256,2022,547207,0.279677003622055,0,3,0,0.562129020690918,0.8771259784698486,0.0353204011917114,Southampton,2,2,6,4.0,FWD,0.0,0.26,1.24,0.98,2.5,2.0,2.0,24.6,79.4,51.7,114.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,16.0,2.0,8.0,1.18,0.71,0.0,4.0,2.0,1.18,1.39,0.09,11.3,247122.0,0.0,0.27,1.37,1.1,4.43,4.0,2.0,26.8,84.6,65.2,117.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,18.0,2.0,9.0,1.19,0.72,0.0,5.0,2.0,1.19,2.49,1.16,12.8,300802.0,3660.0,-0.03224437844717862
0,0,7,0,1.8,411,0.01,0.04,0.03,0.88,71,1,0,0.8,1.6,2022-09-16,70,2,0,0,0,0,8,0,103707,1,0,1,5.0,2,1772,9930,8158,6.4,False,0,0,1,0.0176731999963521,74,Aston Villa,Southampton,1,0,18272,2022,550358,0.0,0,0,0,0.0176731999963521,0.0176731999963521,0.0,Southampton,2,2,8,2.0,FWD,0.0,0.55,0.93,0.38,1.9,2.0,0.0,12.3,21.4,75.0,27.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,1.0,0.56,0.48,0.0,6.0,0.0,0.56,1.07,0.04,7.1,205068.0,0.0,0.63,1.99,1.36,3.3,3.0,2.0,30.5,88.0,87.5,129.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,18.0,2.0,9.0,1.74,0.99,0.0,7.0,2.0,1.74,2.27,0.13,15.3,351486.0,-657.0,0.0979655019902698
1,0,11,0,38.1,411,0.11,0.35,0.24,1.96,89,2,0,10.1,26.2,2022-10-01,90,8,0,0,0,0,9,0,97332,1,2,1,37.0,5,-8206,7183,15389,6.4,True,0,0,3,0.5880460143089294,90,Southampton,Everton,1,2,18290,2022,552310,0.2191829979419708,1,3,0,0.5880460143089294,0.9304969906806946,0.1918379962444305,Southampton,2,2,9,3.5,FWD,0.0,0.38,0.79,0.41,1.68,2.0,0.0,6.7,10.2,37.6,20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,2.0,0.58,0.28,0.0,3.0,0.0,0.58,0.89,0.04,6.0,208071.0,0.0,0.64,1.56,0.92,4.18,4.0,0.0,21.0,25.6,88.8,96.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,8.0,0.0,7.0,0.96,0.99,0.0,7.0,0.0,0.96,1.49,0.13,12.6,406247.0,-6375.0,-0.3635477582846004
0,0,6,0,2.4,411,0.01,0.01,0.0,2.47,97,4,0,1.2,5.6,2022-10-08,90,13,0,0,0,0,10,0,96204,1,0,4,4.0,2,-2397,12170,14567,6.4,False,0,0,0,0.0,90,Manchester City,Southampton,4,0,18298,2022,554144,0.0,0,0,0,0.0,0.0,0.0,Southampton,2,5,10,2.0,FWD,0.0,0.12,0.39,0.27,2.84,3.0,0.0,10.9,27.8,39.9,42.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,4.0,0.61,0.22,1.0,3.0,0.0,0.61,0.95,0.19,5.5,201039.0,0.0,0.67,1.32,0.65,4.74,5.0,0.0,23.2,49.2,114.9,69.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,11.0,0.0,5.0,1.17,0.69,1.0,9.0,0.0,1.17,2.02,0.23,12.6,406107.0,-1128.0,-0.08965104536784231
0,0,6,0,12.1,411,0.01,0.27,0.26,1.21,108,1,0,8.4,20.4,2022-10-16,73,19,0,0,0,0,11,0,97339,1,1,1,51.0,2,-19,8650,8669,6.4,True,0,0,3,0.31454798579216,77,Southampton,West Ham,1,1,18309,2022,556675,0.0217934995889663,0,1,0,0.31454798579216,0.3363420069217682,0.0,Southampton,2,2,11,3.0,FWD,0.0,0.13,0.4,0.27,5.31,7.0,0.0,12.1,33.4,42.3,46.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,9.0,0.0,4.0,0.61,0.22,1.0,3.0,0.0,0.61,0.95,0.19,7.5,297243.0,0.0,0.5,1.15,0.65,6.11,8.0,0.0,18.0,42.0,78.1,61.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,11.0,0.0,5.0,1.17,0.5,1.0,6.0,0.0,1.17,1.83,0.23,11.5,401607.0,1135.0,-0.0010970610312373693
0,0,28,1,4.8,411,0.02,0.41,0.39,1.04,112,0,1,7.5,35.6,2022-10-19,90,3,0,0,0,0,12,0,107745,1,1,0,35.0,6,4904,11394,6490,6.4,False,0,1,2,0.255048006772995,90,Bournemouth,Southampton,0,1,18313,2022,557514,0.0,0,0,1,0.255048006772995,0.255048006772995,0.0,Southampton,2,2,12,0.0,FWD,0.0,0.13,0.63,0.5,5.64,7.0,0.0,19.7,52.2,52.6,92.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.0,6.0,0.9,0.24,1.0,4.0,0.0,0.9,1.27,0.19,8.5,290875.0,0.0,0.14,0.67,0.53,6.52,8.0,0.0,20.5,53.8,54.4,97.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,11.0,0.0,7.0,0.92,0.24,1.0,4.0,0.0,0.92,1.28,0.19,10.5,394582.0,10406.0,0.2742115857749944
0,0,2,0,0.3,411,0.0,0.0,0.0,0.15,127,0,0,0.3,0.2,2022-10-23,17,1,0,0,0,0,13,0,97494,0,1,1,2.0,1,-6205,5797,12002,6.4,True,0,0,0,0.0,15,Southampton,Arsenal,1,1,18328,2022,558854,0.0,0,0,0,0.0,0.0,0.0,Southampton,4,2,13,2.7,FWD,1.0,0.04,0.69,0.65,4.72,5.0,1.0,17.1,61.6,19.3,90.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,10.0,1.0,5.0,0.57,0.02,0.0,1.0,1.0,0.57,0.59,0.0,5.0,301288.0,1.0,0.16,1.08,0.92,7.56,8.0,1.0,28.0,89.4,59.2,132.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,17.0,1.0,9.0,1.18,0.24,1.0,4.0,1.0,1.18,1.54,0.19,10.5,502327.0,-10251.0,-0.34861509073543456
