assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,12,1,15.0,3,0.06,0.06,0.0,1.21,1,0,0,3.4,16.6,2022-08-05,90,7,0,0,0,0,1,0,48303,1,2,0,2.0,2,0,0,0,5.0,False,1,0,0,0.0,90,Crystal Palace,Arsenal,0,2,18202,2022,539143,0.0448005981743335,0,1,0,0.0,0.1514540016651153,0.1066529974341392,Arsenal,4,2,1,2.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,35,0,25.5,3,0.1,0.48,0.38,0.46,11,2,1,10.8,54.8,2022-08-13,90,10,0,0,0,0,2,0,65418,1,2,4,28.0,12,-629,9001,9630,5.0,True,0,1,2,0.6169639825820923,90,Arsenal,Leicester,4,2,18217,2022,540650,0.0918956995010376,1,2,1,0.6169639825820923,0.7088599801063538,0.0208778008818626,Arsenal,3,4,2,7.5,MID,1.0,0.06,0.06,0.0,1.21,0.0,0.0,3.4,16.6,15.0,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.04,0.0,1.0,0.0,0.0,0.15,0.11,2.1,48303.0
1,0,25,1,34.0,3,0.11,0.11,0.0,0.26,21,0,0,6.6,25.8,2022-08-20,87,3,0,0,0,0,3,0,216726,1,3,0,6.0,6,112040,137326,25286,5.0,False,0,0,0,0.0,90,Bournemouth,Arsenal,0,3,18227,2022,542568,0.1113300025463104,1,2,0,0.0,0.4102100133895874,0.4102100133895874,Arsenal,4,2,3,7.7,MID,1.0,0.16,0.54,0.38,1.67,2.0,1.0,14.2,71.4,40.5,30.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,14.0,1.0,2.0,0.62,0.14,1.0,3.0,1.0,0.62,0.86,0.13,9.6,113721.0
0,0,9,0,25.0,3,0.07,0.16,0.09,0.83,31,1,0,4.5,8.2,2022-08-27,90,9,0,0,0,0,4,0,267951,1,1,2,12.0,2,42760,77459,34699,5.0,True,0,0,1,0.1101230010390281,90,Arsenal,Fulham,2,1,18238,2022,544649,0.1804260015487671,0,2,0,0.1101230010390281,0.8552179932594299,0.6476140022277832,Arsenal,2,4,4,6.5,MID,2.0,0.27,0.65,0.38,1.93,2.0,1.0,20.8,97.2,74.5,36.0,267.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,4.0,20.0,1.0,2.0,0.62,0.25,2.0,5.0,1.0,0.62,1.27,0.54,17.3,330447.0
0,0,14,0,25.0,3,0.04,0.04,0.0,0.45,41,1,0,4.6,12.6,2022-08-31,90,2,0,0,0,0,5,0,288460,1,1,2,8.0,2,10781,49435,38654,5.0,True,0,0,0,0.0,90,Arsenal,Aston Villa,2,1,18247,2022,546259,0.0501476004719734,0,2,0,0.0,0.6710050106048584,0.6570529937744141,Arsenal,2,4,5,5.3,MID,1.0,0.28,0.75,0.47,1.55,3.0,1.0,21.9,88.8,84.5,46.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,20.0,1.0,3.0,0.73,0.38,2.0,6.0,1.0,0.73,1.97,1.08,21.7,550095.0
0,0,18,0,14.9,3,0.13,0.29,0.16,1.55,56,3,0,7.6,15.2,2022-09-04,90,14,0,0,0,0,6,0,308627,1,1,3,46.0,2,8776,50721,41945,5.0,False,0,0,3,0.1209720000624656,90,Manchester United,Arsenal,3,1,18261,2022,548110,0.0121630001813173,0,1,0,0.1209720000624656,0.0661770030856132,0.0379547998309135,Arsenal,4,4,6,4.8,MID,1.0,0.22,0.31,0.09,1.54,2.0,0.0,15.7,46.6,84.0,26.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,10.0,0.0,1.0,0.11,0.34,1.0,6.0,0.0,0.11,1.94,1.71,19.5,773137.0
1,0,24,1,36.2,3,0.25,0.29,0.04,0.53,72,0,0,6.4,25.0,2022-09-18,90,4,0,0,0,0,8,0,302039,1,3,0,3.0,5,-3612,11300,14912,5.0,False,1,0,1,0.0203591007739305,90,Brentford,Arsenal,0,3,18280,2022,551058,0.7150369882583618,1,3,0,0.0203591007739305,0.8734009861946106,0.5504779815673828,Arsenal,4,3,8,3.3,MID,0.0,0.17,0.33,0.16,2.0,4.0,0.0,12.2,27.8,39.9,54.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,0.0,3.0,0.12,0.06,0.0,3.0,0.0,0.12,0.74,0.7,10.1,597087.0
0,2,29,0,20.2,3,0.17,0.5,0.33,1.57,81,1,1,8.7,36.2,2022-10-01,90,18,0,0,0,0,9,0,317511,1,1,3,31.0,9,7375,32640,25265,5.1,True,0,1,3,0.419387012720108,90,Arsenal,Tottenham,3,1,18282,2022,551995,0.0474510006606578,0,1,1,0.419387012720108,0.9926149845123292,0.5732280015945435,Arsenal,3,4,9,5.3,MID,1.0,0.38,0.58,0.2,2.08,3.0,0.0,14.0,40.2,51.1,49.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,7.0,0.0,4.0,0.14,0.73,1.0,4.0,0.0,0.14,0.94,0.59,8.1,610666.0
0,0,8,0,7.3,3,0.25,0.33,0.08,1.13,91,2,0,4.2,16.6,2022-10-09,90,12,0,0,0,0,10,0,390185,1,2,3,18.0,2,63525,83754,20229,5.1,True,0,0,1,0.0621297992765903,90,Arsenal,Liverpool,3,2,18292,2022,555083,0.0,0,0,0,0.0621297992765903,0.1574379950761795,0.0953084975481033,Arsenal,4,4,10,4.8,MID,1.0,0.42,0.79,0.37,2.1,1.0,1.0,15.1,61.2,56.4,34.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,14.0,1.0,4.0,0.44,0.76,1.0,4.0,1.0,0.44,1.87,1.12,8.6,619550.0
0,0,15,1,2.8,3,0.02,0.02,0.0,1.86,104,0,0,1.3,8.6,2022-10-16,90,11,0,0,0,0,11,0,381694,1,1,0,2.0,3,-8549,26252,34801,5.1,False,0,0,0,0.0,90,Leeds,Arsenal,0,1,18305,2022,556778,0.0,0,0,0,0.0,0.445374995470047,0.445374995470047,Arsenal,4,2,11,5.3,MID,1.0,0.67,1.12,0.45,3.23,3.0,1.0,19.3,77.8,63.7,52.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,6.0,16.0,1.0,5.0,0.5,0.76,1.0,4.0,1.0,0.5,2.02,1.22,13.4,1009735.0
